Pallet: "collective", Extrinsic: "close_approved", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
230,100,1024,163038,48499
230,100,1024,164107,49425
230,100,1024,163398,48692
230,100,1024,163582,48627
230,100,1024,163611,48120
230,100,1024,163636,47894
230,100,1024,163562,47974
230,100,1024,164953,48345
230,100,1024,163487,47759
230,100,1024,164240,48761
230,100,1024,163173,48027
230,100,1024,164361,48897
230,100,1024,164305,48392
230,100,1024,162545,48380
230,100,1024,163917,48608
230,100,1024,164051,48393
230,100,1024,163400,48829
230,100,1024,164369,48648
230,100,1024,162832,48223
230,100,1024,163952,48449
249,100,1024,166543,48503
249,100,1024,168509,48352
249,100,1024,167323,48209
249,100,1024,167638,48534
249,100,1024,166953,48177
249,100,1024,167643,48616
249,100,1024,167105,48770
249,100,1024,166475,49023
249,100,1024,166028,48908
249,100,1024,167561,48516
249,100,1024,168909,49656
249,100,1024,166937,48517
249,100,1024,166548,48744
249,100,1024,168558,48028
249,100,1024,166933,48470
249,100,1024,169792,48890
249,100,1024,166567,48675
249,100,1024,166639,48735
249,100,1024,170365,49834
249,100,1024,166209,48350
268,100,1024,169001,48783
268,100,1024,169873,47991
268,100,1024,168505,47906
268,100,1024,169178,48591
268,100,1024,169444,48165
268,100,1024,169423,48422
268,100,1024,170051,47935
268,100,1024,200107,49263
268,100,1024,169106,48651
268,100,1024,169542,48455
268,100,1024,169096,48201
268,100,1024,170076,48063
268,100,1024,169484,48669
268,100,1024,169010,48062
268,100,1024,168973,48408
268,100,1024,169118,48487
268,100,1024,169010,48184
268,100,1024,170070,48892
268,100,1024,168710,48318
268,100,1024,169529,47965
287,100,1024,174423,48778
287,100,1024,174559,48196
287,100,1024,173393,48890
287,100,1024,175088,48411
287,100,1024,173862,49154
287,100,1024,174646,48749
287,100,1024,173689,48560
287,100,1024,177250,49119
287,100,1024,173619,48452
287,100,1024,175430,48604
287,100,1024,174691,48623
287,100,1024,173865,48434
287,100,1024,174296,48780
287,100,1024,175148,48345
287,100,1024,174432,48468
287,100,1024,176082,48602
287,100,1024,174271,48614
287,100,1024,175963,48554
287,100,1024,177876,48933
287,100,1024,175613,49229
306,100,1024,178952,49102
306,100,1024,179392,48280
306,100,1024,178177,48701
306,100,1024,179283,48968
306,100,1024,180643,49521
306,100,1024,179577,49157
306,100,1024,178081,48552
306,100,1024,179872,49714
306,100,1024,177455,48862
306,100,1024,181856,50038
306,100,1024,178890,49200
306,100,1024,180279,49177
306,100,1024,179801,48768
306,100,1024,182350,48894
306,100,1024,178532,48713
306,100,1024,179045,48707
306,100,1024,178548,48570
306,100,1024,178445,48668
306,100,1024,178742,48781
306,100,1024,181527,48724
325,100,1024,184010,48523
325,100,1024,185337,49033
325,100,1024,184891,49070
325,100,1024,184410,48980
325,100,1024,183034,48517
325,100,1024,183640,48797
325,100,1024,183018,48432
325,100,1024,182172,48680
325,100,1024,181958,48217
325,100,1024,183242,48185
325,100,1024,182049,48945
325,100,1024,183378,48974
325,100,1024,182977,48308
325,100,1024,182799,48518
325,100,1024,181802,48711
325,100,1024,183585,49068
325,100,1024,182616,48905
325,100,1024,184547,49776
325,100,1024,182101,47981
325,100,1024,182788,48827
344,100,1024,187877,48912
344,100,1024,189084,49039
344,100,1024,190609,49012
344,100,1024,188198,49247
344,100,1024,188796,48699
344,100,1024,187672,48783
344,100,1024,187650,48202
344,100,1024,188994,49199
344,100,1024,188208,48350
344,100,1024,187919,49258
344,100,1024,188028,48720
344,100,1024,186451,48731
344,100,1024,187655,48450
344,100,1024,186414,48797
344,100,1024,186121,48408
344,100,1024,185620,48796
344,100,1024,188385,48710
344,100,1024,187480,48628
344,100,1024,187030,48471
344,100,1024,186991,48848
363,100,1024,190324,48408
363,100,1024,191670,49369
363,100,1024,192290,48641
363,100,1024,190018,48499
363,100,1024,191434,49167
363,100,1024,190229,48504
363,100,1024,191541,48479
363,100,1024,194100,48994
363,100,1024,190049,48385
363,100,1024,193304,48892
363,100,1024,189613,48931
363,100,1024,189987,48748
363,100,1024,192446,48931
363,100,1024,190324,48533
363,100,1024,191647,49124
363,100,1024,190437,48756
363,100,1024,190111,48826
363,100,1024,192731,48695
363,100,1024,190580,49000
363,100,1024,192252,49131
382,100,1024,194208,49397
382,100,1024,194490,48562
382,100,1024,192646,48983
382,100,1024,194532,49082
382,100,1024,194316,49058
382,100,1024,193924,48968
382,100,1024,193480,49183
382,100,1024,194010,48607
382,100,1024,193467,48516
382,100,1024,195154,49502
382,100,1024,193044,48707
382,100,1024,193785,51517
382,100,1024,193694,48844
382,100,1024,194288,49160
382,100,1024,194384,48965
382,100,1024,194841,49866
382,100,1024,193944,49345
382,100,1024,194586,49206
382,100,1024,193174,49025
382,100,1024,194654,49056
401,100,1024,200780,51660
401,100,1024,199479,49658
401,100,1024,199011,48476
401,100,1024,199496,49008
401,100,1024,199764,48951
401,100,1024,198781,48792
401,100,1024,198811,49374
401,100,1024,198074,48650
401,100,1024,199289,48901
401,100,1024,199701,48910
401,100,1024,199430,49176
