Pallet: "democracy", Extrinsic: "proxy_undelegate", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,extrinsic_time,storage_root_time
1,56307,37430
1,50599,33088
1,50371,32500
1,50540,32376
1,49691,32079
1,50086,32121
1,49935,32287
1,49557,32094
1,49850,32142
1,49904,32139
1,49417,31697
1,50083,32222
1,49678,32215
1,49441,32098
1,49733,31923
1,49603,32745
1,50222,32187
1,49996,32089
1,50054,31822
1,49898,31656
2,58608,38044
2,58578,38002
2,58160,37999
2,58264,37657
2,57681,37229
2,58330,37604
2,58180,37653
2,58039,37087
2,58513,37478
2,58406,37606
2,58143,37682
2,58548,38115
2,58046,37949
2,58493,37990
2,58534,38050
2,58184,37699
2,57302,37586
2,57740,37929
2,58169,37825
2,58366,38033
3,65867,42046
3,67010,40740
3,66630,40750
3,65712,40054
3,65329,40468
3,65523,40952
3,66057,39487
3,65842,39652
3,67181,41171
3,66775,41902
3,66069,40111
3,65857,39707
3,66965,40453
3,65380,39633
3,66456,40788
3,66591,40610
3,66164,53574
3,65946,39979
3,65942,41392
3,65816,40000
4,74853,45220
4,73844,44388
4,74923,44704
4,74509,45061
4,75335,44694
4,74892,45302
4,74210,44304
4,73592,44508
4,75581,45222
4,73614,45045
4,74059,43905
4,74101,44618
4,74495,44688
4,75609,45034
4,73421,44152
4,73275,44568
4,74899,44667
4,73858,44815
4,74618,44673
4,73550,44360
5,81980,47371
5,81931,47437
5,82278,46338
5,80966,46476
5,81542,46884
5,82365,47540
5,82241,47090
5,82341,48077
5,80749,46564
5,80970,46762
5,82425,47404
5,82082,46741
5,81927,46917
5,80898,47268
5,81981,46456
5,82306,47575
5,81774,46939
5,81863,46967
5,80645,46924
5,81204,46640
6,90024,49260
6,90404,49753
6,88425,48609
6,88491,49283
6,88802,48973
6,89600,48925
6,88902,49713
6,89679,49704
6,88615,48839
6,88760,49157
6,89052,49726
6,89219,49185
6,89049,49295
6,90008,50189
6,88787,49151
6,88480,49153
6,89120,49024
6,88466,49034
6,89544,49536
6,89770,49511
7,98521,53683
7,97935,51590
7,96694,51645
7,97198,51771
7,97416,51938
7,97244,51418
7,97600,51643
7,97312,51782
7,97789,51677
7,97728,51915
7,97666,51630
7,96387,51966
7,97079,51095
7,98158,51347
7,97279,50802
7,98654,52215
7,97680,51038
7,98217,51124
7,97711,50992
7,97792,51176
8,103533,53653
8,104859,53644
8,106912,53322
8,104258,52884
8,104072,53219
8,104433,56364
8,104902,52931
8,103978,52640
8,104257,53749
8,104227,53307
8,104654,52865
8,103663,53035
8,104687,53525
8,104260,52883
8,104530,52602
8,105063,53648
8,105211,53418
8,105078,52886
8,104136,55302
8,104186,52932
9,113207,55458
9,112622,54129
9,112561,54565
9,111431,54660
9,112658,54158
9,112139,54419
9,112841,54665
9,112112,57908
9,112247,55063
9,112395,54612
9,112160,57773
9,112728,55021
9,112824,54901
9,116257,55127
9,113063,54811
9,112759,55296
9,115521,54618
9,111653,54857
9,111972,54463
9,144381,55044
