Pallet: "indices", Extrinsic: "force_transfer", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
i,extrinsic_time,storage_root_time
840,26903,28503
840,26904,28468
840,27045,28953
840,26801,28563
840,26498,28565
840,26660,28251
840,26578,28512
840,26382,28696
840,26570,28833
840,26827,28196
840,26972,28214
840,26776,28414
840,26626,28697
840,26743,28804
840,26893,28690
840,26751,28376
860,26913,28837
860,26565,28878
860,26663,28339
860,26569,28673
860,26566,28584
860,26646,28552
860,26519,28216
860,26821,28374
860,26557,27811
860,26446,28695
860,26680,29078
860,26509,28097
860,26290,28730
860,27250,28125
860,26563,27821
860,26315,28024
860,26442,28034
860,26409,28248
860,26690,28508
860,26709,28196
880,27322,28865
880,26754,28622
880,26781,28568
880,27112,28449
880,26733,28793
880,26839,28459
880,26446,28523
880,26688,28247
880,26566,28273
880,26732,28747
880,26817,28520
880,26753,28837
880,26936,28155
880,26546,28528
880,26513,29323
880,26878,28735
880,26668,28719
880,26780,28742
880,26675,28513
880,26989,28493
900,27109,28822
900,26814,29196
900,26605,28459
900,26608,28597
900,26511,28303
900,26622,28194
900,26571,28507
900,26849,28768
900,26576,28357
900,26347,28221
900,26722,28526
900,26380,28345
900,26812,28424
900,26471,29147
900,26250,28325
900,26627,28847
900,26390,28781
900,26768,29097
900,26385,28238
900,26570,28731
920,26903,28579
920,26804,28778
920,26521,28856
920,26757,28735
920,26522,28197
920,26685,28388
920,26616,28247
920,29235,28953
920,26829,28855
920,26223,28677
920,26565,28656
920,26783,28539
920,26394,28511
920,26692,28464
920,26374,28465
920,26679,28685
920,26490,27736
920,26845,28260
920,26426,28247
920,26437,28486
940,26645,28479
940,26820,28787
940,26993,28876
940,27103,28526
940,27112,28794
940,26685,29145
940,26699,28692
940,26934,28627
940,27137,28419
940,27090,28721
940,26579,28624
940,26631,28466
940,26626,28711
940,26735,28504
940,26926,31062
940,27038,28514
940,26982,28038
940,26959,28390
940,26913,28130
940,26762,28987
960,26673,29389
960,26586,28762
960,26685,28689
960,26626,28637
960,26325,28685
960,26668,28626
960,26438,28558
960,26630,28216
960,26444,29039
960,26655,28733
960,26541,28717
960,26652,28449
960,26636,28383
960,26508,28607
960,26472,28348
960,26518,28081
960,26602,28268
960,26341,28145
960,26648,28390
960,26546,28326
980,26474,28376
980,26716,28065
980,27626,28714
980,26662,28751
980,26804,28603
980,26546,28890
980,26654,28511
980,26393,28692
980,26820,28948
980,26898,28563
980,26869,28455
980,26401,28460
980,26629,28398
980,26760,28318
980,26480,28250
980,26579,28383
980,26598,28318
980,26486,28442
980,26498,28247
980,26732,28399
1000,26940,28547
1000,27129,28603
1000,27049,28405
1000,26849,28515
1000,26692,28176
1000,26856,28371
1000,26781,28538
1000,26578,28575
1000,26576,28400
1000,27054,28499
1000,27049,28506
1000,26711,28213
1000,26581,28926
1000,26642,28497
1000,26730,28474
1000,27263,28278
1000,26752,28745
1000,26787,28583
1000,26671,28435
1000,26777,28267

Median Slopes Analysis
========

Model:
Time ~=    26.82
    + i        0
              µs

Min Squares Analysis
========

Data points distribution:
    i   mean µs  sigma µs       %
    0     27.28     0.149    0.5%
   20      26.9     0.065    0.2%
   40     26.84     0.072    0.2%
   60     26.62     0.065    0.2%
   80     27.08     0.104    0.3%
  100     26.54     0.078    0.2%
  120     26.52     0.066    0.2%
  140     26.87     0.059    0.2%
  160     26.92     0.063    0.2%
  180     26.75     0.039    0.1%
  200     26.77      0.07    0.2%
  220     26.88     0.057    0.2%
  240     26.92     0.093    0.3%
  260     26.93     0.056    0.2%
  280     26.91     0.107    0.3%
  300     26.59     0.061    0.2%
  320     26.69     0.057    0.2%
  340     26.75     0.053    0.1%
  360      26.7     0.084    0.3%
  380     26.83     0.088    0.3%
  400     26.89     0.084    0.3%
  420      26.5     0.052    0.1%
  440     26.74     0.042    0.1%
  460      26.7     0.057    0.2%
  480     26.65     0.081    0.3%
  500     26.61     0.068    0.2%
  520     26.67     0.081    0.3%
  540     26.71     0.093    0.3%
  560     26.57     0.054    0.2%
  580      26.7     0.051    0.1%
  600     26.62     0.078    0.2%
  620     26.69     0.034    0.1%
  640     26.75     0.052    0.1%
  660     26.75     0.035    0.1%
  680     26.86     0.072    0.2%
  700     26.68     0.061    0.2%
  720     26.73     0.067    0.2%
  740     26.65     0.089    0.3%
  760     26.69     0.016    0.0%
  780     26.74     0.049    0.1%
  800     26.88     0.126    0.4%
  820     26.79     0.079    0.2%
  840     26.76     0.074    0.2%
  860     26.58     0.055    0.2%
  880     26.75     0.049    0.1%
  900     26.58     0.064    0.2%
  920     26.63     0.098    0.3%
  940     26.87     0.103    0.3%
  960     26.58     0.049    0.1%
  980     26.63     0.079    0.2%
 1000     26.78     0.071    0.2%

Quality and confidence:
param     error
i             0

Model:
Time ~=    26.83
    + i        0
              µs

