Pallet: "balances", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
u,e,extrinsic_time,storage_root_time
1,1000,76644,60153
1,1000,60220,52133
1,1000,59160,51240
1,1000,58362,50491
1,1000,58613,50528
1,1000,59362,51862
1,1000,58938,50251
1,1000,58111,53427
1,1000,59084,50583
1,1000,58708,49944
1,1000,58163,50096
1,1000,58251,49835
1,1000,58614,50406
1,1000,57625,49959
1,1000,58132,49722
1,1000,58371,49316
1,1000,57915,50066
1,1000,57981,50035
1,1000,57395,49516
1,1000,58263,50032
20,1000,62795,50592
20,1000,57866,50057
20,1000,57425,49747
20,1000,57948,49973
20,1000,57900,49784
20,1000,57304,49269
20,1000,57313,49297
20,1000,57719,50079
20,1000,60270,50046
20,1000,57476,49331
20,1000,57405,49509
20,1000,57468,49691
20,1000,57529,49367
20,1000,57261,49404
20,1000,57823,50054
20,1000,57190,49569
20,1000,57589,49427
20,1000,57338,49414
20,1000,57246,49829
20,1000,57224,49521
39,1000,63591,50649
39,1000,58207,49809
39,1000,58124,50435
39,1000,58133,49643
39,1000,58102,49888
39,1000,58243,50114
39,1000,58562,50228
39,1000,58325,49840
39,1000,58386,49365
39,1000,60875,50675
39,1000,58255,49862
39,1000,58277,49398
39,1000,58437,49394
39,1000,58343,49958
39,1000,57988,49720
39,1000,58534,50006
39,1000,58178,50049
39,1000,57780,49810
39,1000,57881,49681
39,1000,58141,49429
58,1000,63022,50802
58,1000,57876,49948
58,1000,57780,49405
58,1000,57795,49803
58,1000,58022,50393
58,1000,57922,50012
58,1000,58179,49708
58,1000,57797,50369
58,1000,58068,50151
58,1000,58120,49540
58,1000,58125,49694
58,1000,57935,50216
58,1000,57881,50033
58,1000,57755,49537
58,1000,58010,49552
58,1000,58321,49838
58,1000,58099,49923
58,1000,58209,49712
58,1000,57658,49537
58,1000,57991,50052
77,1000,62236,51074
77,1000,58467,49618
77,1000,58413,50137
77,1000,58275,49566
77,1000,57903,49560
77,1000,58017,49472
77,1000,58368,49954
77,1000,58280,49854
77,1000,57759,49723
77,1000,58457,49687
77,1000,58414,49732
77,1000,58113,49663
77,1000,57563,49280
77,1000,58101,49458
77,1000,58060,49912
77,1000,58052,49751
77,1000,57996,49508
77,1000,58103,49986
77,1000,57989,49703
77,1000,57732,49403
96,1000,60729,50747
96,1000,58265,49993
96,1000,58562,49574
96,1000,57864,49503
96,1000,57652,49640
96,1000,58156,50539
96,1000,58210,49413
96,1000,58042,48719
96,1000,57868,49486
96,1000,58280,49339
96,1000,57930,48987
96,1000,58197,52337
96,1000,58504,49613
96,1000,57668,49415
96,1000,57634,49053
96,1000,57730,49212
96,1000,57920,49524
96,1000,58054,49567
96,1000,58038,49477
96,1000,58244,49659
