Pallet: "multisig", Extrinsic: "approve_as_multi_complete", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
24,10000,129032,34154
24,10000,129289,34149
24,10000,128830,34699
24,10000,128854,34192
24,10000,132445,34546
24,10000,129000,34305
24,10000,128429,34293
24,10000,129076,34275
24,10000,128776,34119
24,10000,128127,34022
24,10000,128977,34888
24,10000,127681,34382
24,10000,128755,34049
24,10000,130809,34350
24,10000,129063,34285
24,10000,128918,34256
24,10000,128657,33974
24,10000,129103,34574
25,10000,129786,34532
25,10000,129398,34525
25,10000,129141,34009
25,10000,129046,34742
25,10000,129073,34269
25,10000,129549,34333
25,10000,128541,34510
25,10000,128740,34353
25,10000,129265,34326
25,10000,128186,34151
25,10000,130211,34573
25,10000,128360,34306
25,10000,129407,34710
25,10000,129904,34275
25,10000,129512,34148
25,10000,129545,34222
25,10000,129401,34860
25,10000,128314,34270
25,10000,129790,34413
25,10000,129332,34258
26,10000,129830,34007
26,10000,130244,34368
26,10000,128505,34358
26,10000,129439,34489
26,10000,128321,34341
26,10000,128288,34593
26,10000,129249,34558
26,10000,128675,34290
26,10000,128804,34695
26,10000,128752,33967
26,10000,128353,33903
26,10000,128599,34147
26,10000,129340,34299
26,10000,128616,34478
26,10000,130027,34009
26,10000,128332,34283
26,10000,129111,34491
26,10000,129683,34586
26,10000,130513,34319
26,10000,129985,34512
27,10000,129955,34309
27,10000,129741,34833
27,10000,128947,34638
27,10000,129380,34323
27,10000,129773,34025
27,10000,130202,34728
27,10000,129332,34129
27,10000,129733,33926
27,10000,129275,34644
27,10000,129254,35013
27,10000,129850,33944
27,10000,129813,34619
27,10000,129230,34259
27,10000,129735,34607
27,10000,129840,33920
27,10000,130469,35078
27,10000,130209,34694
27,10000,129571,34147
27,10000,130726,34337
27,10000,129607,34225
28,10000,130036,34124
28,10000,129408,34466
28,10000,130054,34377
28,10000,129937,34471
28,10000,128870,34382
28,10000,129030,33852
28,10000,128910,33996
28,10000,130739,34339
28,10000,128762,33884
28,10000,128727,34109
28,10000,128913,33807
28,10000,128909,33879
28,10000,130113,34422
28,10000,129955,34368
28,10000,130187,34171
28,10000,129138,34091
28,10000,128926,34147
28,10000,128165,34250
28,10000,129071,34269
28,10000,129748,34284
29,10000,130665,34649
29,10000,131000,34692
29,10000,130761,34464
29,10000,130642,34642
29,10000,130558,34697
29,10000,130725,34219
29,10000,131055,34405
29,10000,130709,34497
29,10000,131315,34326
29,10000,131110,34322
29,10000,131090,34237
29,10000,130419,34494
29,10000,131070,34852
29,10000,131418,34342
29,10000,129747,34617
29,10000,130857,34744
29,10000,130714,34400
29,10000,132984,35441
29,10000,130803,34139
29,10000,130359,34452
30,10000,131699,34738
30,10000,131438,34249
30,10000,130797,34701
30,10000,130861,34184
30,10000,131357,34606
30,10000,130828,34550
30,10000,129441,34274
30,10000,130653,34433
30,10000,129209,34470
30,10000,129850,34164
30,10000,130805,34368
30,10000,130941,34391
30,10000,130581,34327
30,10000,131393,34722
30,10000,130597,34707
30,10000,131050,34525
30,10000,130951,34750
30,10000,130901,34820
30,10000,130981,34342
30,10000,131393,34421
31,10000,131447,34519
31,10000,130761,34511
31,10000,131097,34659
31,10000,131241,34619
31,10000,131069,34806
31,10000,131164,34652
31,10000,131373,34634
31,10000,131086,34552
31,10000,131711,34394
31,10000,130398,34553
31,10000,131309,34553
31,10000,131053,34052
31,10000,134090,35184
31,10000,131112,34278
31,10000,131166,34406
31,10000,132417,34907
31,10000,131300,34685
31,10000,130895,34424
31,10000,131022,34684
31,10000,131385,34809
32,10000,132129,34672
32,10000,131906,34983
32,10000,132726,34755
32,10000,131346,34719
32,10000,131363,34479
32,10000,131991,34556
32,10000,133052,34918
32,10000,132144,34640
32,10000,131921,34581
32,10000,131101,34835
32,10000,131334,34960
32,10000,135350,35452
32,10000,131594,34969
32,10000,131133,35469
32,10000,131163,35154
32,10000,131992,36825
32,10000,131560,34455
32,10000,130686,34960
32,10000,132150,35366
32,10000,132141,34622
33,10000,132052,35327
33,10000,131708,35392
33,10000,130924,34819
33,10000,130592,34752
33,10000,132327,35042
33,10000,131115,34717
33,10000,131835,34531
33,10000,131281,34418
33,10000,131752,34423
33,10000,133619,35531
33,10000,132372,35454
33,10000,131905,34848
33,10000,130566,34803
33,10000,132139,35344
33,10000,131118,35175
33,10000,132122,35089
33,10000,132025,34403
33,10000,130723,34939
33,10000,131911,35102
33,10000,131778,34550
34,10000,131915,35281
34,10000,132439,35270
34,10000,132687,35077
34,10000,131239,34928
34,10000,132884,35002
34,10000,132774,35057
34,10000,131820,35382
34,10000,131724,35372
34,10000,132695,35229
34,10000,132147,34929
34,10000,132562,35514
34,10000,131667,35253
34,10000,132984,35900
34,10000,131557,35179
34,10000,132596,34831
34,10000,132287,35102
34,10000,132025,35066
34,10000,132262,35076
34,10000,132455,35170
34,10000,131966,34554
35,10000,133345,34915
35,10000,132564,65968
35,10000,131703,35084
35,10000,132706,34913
35,10000,132823,35327
35,10000,132051,35299
35,10000,132963,35389
35,10000,133562,35025
35,10000,132137,35178
35,10000,132894,35001
35,10000,131318,34890
35,10000,133179,34682
35,10000,132793,34924
35,10000,133366,35301
35,10000,131256,34744
35,10000,132747,34840
35,10000,132247,35008
35,10000,133227,35224
35,10000,132032,35218
35,10000,133003,35286
36,10000,132269,35029
36,10000,133831,35497
36,10000,135944,35306
