Pallet: "balances", Extrinsic: "set_balance", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
u,e,extrinsic_time,storage_root_time
1,1000,109331,88406
1,1000,106781,83810
1,1000,103472,81868
1,1000,98630,79061
1,1000,98883,77929
1,1000,97839,79628
1,1000,96972,78877
1,1000,119508,116257
1,1000,147609,84132
1,1000,99791,79614
1,1000,97181,78557
1,1000,96827,78338
1,1000,99857,78076
1,1000,133678,83240
1,1000,101328,78544
1,1000,97585,78200
1,1000,97728,109710
1,1000,105705,83867
1,1000,140646,114254
1,1000,101077,79654
50,1000,97735,78678
50,1000,106263,80222
50,1000,98396,91679
50,1000,100149,79595
50,1000,97410,77293
50,1000,96512,77229
50,1000,98447,76558
50,1000,97031,107977
50,1000,102823,79365
50,1000,107327,80456
50,1000,104253,78962
50,1000,96277,77121
50,1000,97661,76200
50,1000,96381,77368
50,1000,111621,86844
50,1000,110549,84512
50,1000,103366,79251
50,1000,97011,77198
50,1000,97348,78695
50,1000,97297,78036
99,1000,143595,114423
99,1000,98317,76097
99,1000,96957,74851
99,1000,93590,73299
99,1000,94956,72480
99,1000,94461,91884
99,1000,97565,72954
99,1000,95509,73080
99,1000,141454,74080
99,1000,95262,73712
99,1000,96013,129448
99,1000,95896,73654
99,1000,96273,73148
99,1000,95004,74440
99,1000,95695,72537
99,1000,96313,71448
99,1000,97454,71203
99,1000,106517,99052
99,1000,146097,83515
99,1000,108334,76810
148,1000,112504,88633
148,1000,142518,109538
148,1000,109181,87669
148,1000,107349,79464
148,1000,140809,113790
148,1000,106200,78272
148,1000,108426,77913
148,1000,101757,74342
148,1000,106434,78074
148,1000,111007,74937
148,1000,99331,79176
148,1000,110912,82590
148,1000,108949,81754
148,1000,109655,83744
148,1000,109709,72164
148,1000,94314,73045
148,1000,98490,73110
148,1000,99587,77051
148,1000,105263,77088
148,1000,108738,98037
197,1000,112442,91488
197,1000,144751,112258
197,1000,157874,119907
197,1000,144317,86156
197,1000,101987,90989
197,1000,100631,77491
197,1000,96289,79401
197,1000,96875,77611
197,1000,102747,79522
197,1000,100723,80244
197,1000,105280,80256
197,1000,101330,80710
197,1000,155000,122053
197,1000,98468,86915
