Pallet: "democracy", Extrinsic: "propose", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
p,extrinsic_time,storage_root_time
77,186013,133865
77,185525,130381
77,193275,145920
77,216845,133421
77,185931,130713
77,216490,134068
77,195886,153874
77,187110,131844
77,211730,144713
81,184006,138066
81,219739,144792
81,196525,145411
81,197651,150172
81,187487,137685
81,192681,144845
81,189552,143070
81,196409,142823
81,188499,152585
81,181213,143171
81,192991,141758
81,186243,147734
81,189223,183204
81,230455,156648
81,189166,142202
81,211130,146955
81,189436,140440
81,223659,146567
81,188662,163954
81,202374,142385
85,220993,178417
85,240083,134686
85,193243,138941
85,278966,142743
85,232434,142693
85,192257,134627
85,202693,146310
85,190953,133503
85,198552,129162
85,236206,137358
85,186670,131114
85,285097,137245
85,245046,210050
85,195894,132577
85,195037,143895
85,197534,137302
85,185419,167247
85,194077,148356
85,219080,137434
85,224461,149131
89,187348,132433
89,187869,137005
89,199672,136029
89,194351,135958
89,194594,134280
89,209109,135639
89,202879,171883
89,213382,137774
89,239100,151126
89,218858,136678
89,268885,151955
89,206837,134697
89,190328,125888
89,285699,202747
89,191545,155084
89,207915,148161
89,221829,176676
89,187148,160024
89,264382,158112
89,236025,165416
93,199337,138960
93,190533,147205
93,187868,134543
93,186774,137836
93,189841,132077
93,210671,191508
93,196427,136180
93,209593,138783
93,223849,150251
93,200815,136720
93,214795,152511
93,203167,151884
93,203018,136659
93,194110,136645
93,180200,143803
93,182392,134584
93,209034,140073
93,196498,138339
93,211093,167316
93,217895,219303
97,220639,140910
97,200080,135740
97,238928,211444
97,208267,180383
97,184604,138402
97,188368,139640
97,183380,165866
97,178167,132847
97,234186,139941
97,240819,147940
97,201323,168123
97,204578,160357
97,200564,139029
97,213087,137941
97,203456,136929
97,199362,153273
97,194755,143016
97,186825,152823
97,207194,137567
97,182597,146617

Median Slopes Analysis
========

Model:
Time ~=    137.2
    + p    0.705
              µs

Min Squares Analysis
========

Data points distribution:
    p   mean µs  sigma µs       %
    1     129.5     0.733    0.5%
    5     140.5     3.602    2.5%
    9     144.5     5.148    3.5%
   13       148     4.545    3.0%
   17     152.5     5.909    3.8%
   21     151.1     2.251    1.4%
   25       166     6.928    4.1%
   29     158.7      1.35    0.8%
   33     164.1     6.233    3.7%
   37     163.2     2.369    1.4%
   41     168.5     3.941    2.3%
   45     165.9      1.01    0.6%
   49     170.7     0.847    0.4%
   53     189.8      7.25    3.8%
   57     196.5     12.52    6.3%
   61     180.9     7.321    4.0%
   65     193.5     6.948    3.5%
   69     180.7     2.896    1.6%
   73     187.4     4.318    2.3%
   77     195.6     10.13    5.1%
   81     192.2     3.349    1.7%
   85       208     13.76    6.6%
   89     206.9     8.894    4.2%
   93     200.2     5.853    2.9%
   97     200.7     5.585    2.7%

Quality and confidence:
param     error
p         0.019

Model:
Time ~=    138.5
    + p     0.73
              µs

