Pallet: "staking", Extrinsic: "unbond", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
u,extrinsic_time,storage_root_time
950,199882,161105
950,184059,116746
950,179682,115048
950,169642,113328
950,170344,125748
950,173962,121031
950,169271,114409
950,179842,117077
950,176171,114874
1000,165262,111418
1000,163725,108628
1000,173605,114111
1000,174229,114451
1000,202833,117276
1000,176330,112259
1000,175994,113865
1000,164200,111162
1000,169999,112181
1000,174824,114670
1000,165065,112507
1000,174499,111446
1000,172605,113326
1000,242108,121303
1000,167531,111069
1000,178939,113462
1000,166597,110962
1000,188582,120535
1000,183338,126131
1000,169414,112640

Median Slopes Analysis
========

Model:
Time ~=    175.5
    + u    0.001
              µs

Min Squares Analysis
========

Data points distribution:
    u   mean µs  sigma µs       %
    0     170.1     3.467    2.0%
   50     176.7     2.355    1.3%
  100     180.1     3.789    2.1%
  150     177.9     6.714    3.7%
  200     177.2     7.081    3.9%
  250       187     8.374    4.4%
  300     176.8     9.736    5.5%
  350     177.7     9.302    5.2%
  400     177.2      6.41    3.6%
  450     178.6     3.693    2.0%
  500     174.6     6.668    3.8%
  550     176.2     2.675    1.5%
  600     178.3     5.008    2.8%
  650     173.8     2.284    1.3%
  700       178     5.017    2.8%
  750       186     4.132    2.2%
  800     172.3     2.228    1.2%
  850     183.2     8.906    4.8%
  900     178.5     1.819    1.0%
  950     181.1      2.72    1.5%
 1000     172.9     2.816    1.6%

Quality and confidence:
param     error
u         0.001

Model:
Time ~=    177.2
    + u    0.001
              µs

