2020-04-17 15:21:39.45 main TRACE benchmark  Start Benchmark: s 2
2020-04-17 15:21:39.45 main TRACE state-trace  023c: Get d5e1a2fa16732ce6906189438c0a82c63cd15a3fd6e04e47bee3922dbfa92c8d7f4f8c111af25867e9885bfbcd2c2796e38bda87ddc6839e17b242661401e620567e22498d9713c56361732ee92dc426e34729a0dd74bc0362f609f7ed143e81de24ae0800d91ff67e6957fe541847b8da1e1b745d2fcdfa=None
2020-04-17 15:21:39.45 main TRACE state-trace  023c: Get 26aa394eea5630e07c48ae0c9558cef7b99d880ec681799c0cf30e8886371da9bce098a186ed1cffad9421d88c41075bcb4c112f8d65fc94e165640213ffe4063979c94485d0092b401dd6a767e2f097=Some(000000000000808ba953ab23000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2020-04-17 15:21:39.45 main TRACE state-trace  023c: Get 26aa394eea5630e07c48ae0c9558cef7b99d880ec681799c0cf30e8886371da9bce098a186ed1cffad9421d88c41075bcb4c112f8d65fc94e165640213ffe4063979c94485d0092b401dd6a767e2f097=Some(000000000000808ba953ab23000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2020-04-17 15:21:39.45 main TRACE state-trace  023c: Put 26aa394eea5630e07c48ae0c9558cef7b99d880ec681799c0cf30e8886371da9bce098a186ed1cffad9421d88c41075bcb4c112f8d65fc94e165640213ffe4063979c94485d0092b401dd6a767e2f097=Some(00000000000000c16ff286230000000000000000000080ca396124000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2020-04-17 15:21:39.45 main TRACE state-trace  023c: Get 26aa394eea5630e07c48ae0c9558cef702a5c1b19ab7a04f536c519aca4983ac=Some(01000000)
2020-04-17 15:21:39.45 main TRACE state-trace  023c: Get 3a65787472696e7369635f696e646578=Some(00000000)
2020-04-17 15:21:39.45 main TRACE state-trace  023c: Put d5e1a2fa16732ce6906189438c0a82c63cd15a3fd6e04e47bee3922dbfa92c8d7f4f8c111af25867e9885bfbcd2c2796e38bda87ddc6839e17b242661401e620567e22498d9713c56361732ee92dc426e34729a0dd74bc0362f609f7ed143e81de24ae0800d91ff67e6957fe541847b8da1e1b745d2fcdfa=Some(01000000000000000080ca39612400000000000000000000cb4c112f8d65fc94e165640213ffe4063979c94485d0092b401dd6a767e2f09704cb4c112f8d65fc94e165640213ffe4063979c94485d0092b401dd6a767e2f097)
2020-04-17 15:21:39.45 main TRACE state-trace  023c: Get 26aa394eea5630e07c48ae0c9558cef702a5c1b19ab7a04f536c519aca4983ac=Some(01000000)
2020-04-17 15:21:39.45 main TRACE state-trace  023c: Get 26aa394eea5630e07c48ae0c9558cef7ff553b5a9862a516939d82b3d3d8661a=None
2020-04-17 15:21:39.46 main TRACE state-trace  023c: Get 26aa394eea5630e07c48ae0c9558cef70a98fdbe9ce6c55837576c60c7af3850=None
2020-04-17 15:21:39.46 main TRACE state-trace  023c: Put 26aa394eea5630e07c48ae0c9558cef70a98fdbe9ce6c55837576c60c7af3850=Some(01000000)
2020-04-17 15:21:39.46 main TRACE state-trace  023c: Get 26aa394eea5630e07c48ae0c9558cef780d41e5e16056765bc8461851072c9d7=None
2020-04-17 15:21:39.46 main TRACE state-trace  023c: Put 26aa394eea5630e07c48ae0c9558cef780d41e5e16056765bc8461851072c9d7=Some(04020102cb4c112f8d65fc94e165640213ffe4063979c94485d0092b401dd6a767e2f097e9885bfbcd2c2796e38bda87ddc6839e17b242661401e620567e22498d9713c562f609f7ed143e81de24ae0800d91ff67e6957fe541847b8da1e1b745d2fcdfa00)
2020-04-17 15:21:39.46 main TRACE benchmark  End Benchmark: 326404 ns
