Pallet: "identity", Extrinsic: "request_judgement", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,x,extrinsic_time,storage_root_time
1,100,241535,69935
1,100,232694,61809
1,100,230763,61091
1,100,229575,60860
1,100,229530,61344
1,100,230028,61004
1,100,229551,60487
1,100,229229,60609
1,100,228887,60182
1,100,228441,60180
1,100,229012,60392
1,100,228370,60020
1,100,229508,59717
1,100,229097,60497
1,100,228500,60333
1,100,229590,60572
1,100,229598,60662
1,100,227796,60281
1,100,229179,60506
1,100,228640,60584
2,100,229860,61000
2,100,230941,61088
2,100,231111,60810
2,100,230036,60558
2,100,229484,61082
2,100,230308,60320
2,100,229684,60493
2,100,229525,60787
2,100,230046,60504
2,100,230058,60393
2,100,229682,60419
2,100,229355,60975
2,100,229116,60637
2,100,233596,60610
2,100,229613,60400
2,100,229689,60488
2,100,228597,60193
2,100,229030,60654
2,100,229613,60215
2,100,232934,60695
3,100,231104,61995
3,100,231177,61529
3,100,230338,61375
3,100,230333,61142
3,100,230394,60833
3,100,230885,61929
3,100,230763,61162
3,100,230728,60708
3,100,230443,61288
3,100,230601,61033
3,100,230438,61184
3,100,229940,61424
3,100,229946,60999
3,100,229553,61779
3,100,231121,61133
3,100,231546,61147
3,100,230783,61195
3,100,231063,61394
3,100,229831,60769
3,100,230056,61360
4,100,236131,61407
4,100,233185,61555
4,100,233034,61144
4,100,231655,61820
4,100,231312,60932
4,100,233942,62072
4,100,230943,61186
4,100,230228,61827
4,100,230594,61032
4,100,229823,61063
4,100,231899,61806
4,100,230292,61257
4,100,230766,61468
4,100,230429,61424
4,100,230381,61118
4,100,231341,61561
4,100,230338,60796
4,100,231079,61861
4,100,230671,61147
4,100,230106,61065
5,100,230315,62467
5,100,231226,61834
5,100,229086,61156
5,100,230821,62507
5,100,232153,61815
5,100,230546,61351
5,100,230383,62234
5,100,230240,61221
5,100,229749,61993
5,100,230384,62626
5,100,229366,61467
5,100,231495,61404
5,100,228886,61215
5,100,230993,62427
5,100,229781,61514
5,100,229445,61160
5,100,230487,62072
5,100,231138,61844
5,100,231136,61610
5,100,230310,62471
6,100,231477,62427
6,100,230704,61530
6,100,231655,62031
6,100,231552,62583
6,100,230320,60907
6,100,231638,61962
6,100,231547,62463
6,100,231575,61562
6,100,231263,62218
6,100,230765,61304
6,100,234093,62234
6,100,230339,62002
6,100,230817,62184
6,100,231367,61737
6,100,231008,61767
6,100,230947,62203
6,100,230814,61978
6,100,230796,60913
6,100,231112,62204
6,100,231386,61930
7,100,231508,62123
7,100,232431,62393
7,100,232059,62086
7,100,232265,62658
7,100,232118,62419
7,100,231811,62394
7,100,232800,61287
7,100,232118,62778
7,100,230643,61349
7,100,234197,62004
7,100,233472,61996
7,100,234243,62033
7,100,232982,62529
7,100,233696,62637
7,100,233507,62082
7,100,233787,62828
7,100,233366,62240
7,100,233288,62076
7,100,232831,61931
7,100,233324,62167
8,100,232330,62665
8,100,232308,61985
8,100,232991,62694
8,100,232942,62170
8,100,233572,61522
8,100,232973,62487
8,100,232850,62280
8,100,232997,62163
8,100,232241,62014
8,100,232708,62858
8,100,232642,61311
8,100,232598,62545
8,100,231947,62590
8,100,232655,62311
8,100,235647,62505
8,100,232925,62265
8,100,233064,61958
8,100,233482,62348
8,100,236771,62564
8,100,232219,62403
9,100,233880,62648
9,100,233490,62688
9,100,235852,63291
9,100,234318,62635
9,100,232614,61819
9,100,233957,63272
9,100,234670,62789
9,100,235284,62288
9,100,234190,62894
9,100,233652,62977
9,100,234555,62709
9,100,234244,62060
9,100,233818,62458
9,100,234361,63499
9,100,234876,62717
9,100,233887,62736
9,100,238222,62972
9,100,234939,62842
9,100,235215,63643
9,100,234149,62747
10,100,234852,62728
10,100,235152,63705
10,100,234233,62878
10,100,237331,63709
10,100,233985,62992
10,100,233823,62843
10,100,234313,62291
10,100,234008,62683
10,100,234557,63422
10,100,233865,62641
10,100,233898,63495
10,100,234357,62286
10,100,234631,63541
10,100,234404,62950
10,100,233698,62034
10,100,234970,63549
10,100,234308,62701
10,100,234458,63071
10,100,234807,62507
10,100,234245,63521
11,100,239301,62831
11,100,235343,62884
11,100,235278,62632
11,100,236984,64116
11,100,235619,63567
11,100,234610,62996
11,100,235882,63189
11,100,234382,62969
11,100,236171,63668
11,100,235458,63596
11,100,235819,62742
11,100,234200,63464
11,100,234716,63115
11,100,234808,63940
11,100,235567,62845
11,100,234954,63106
11,100,242230,64040
11,100,234967,62979
11,100,234956,64160
11,100,235033,62788
12,100,234564,62910
12,100,235975,67338
12,100,234619,63592
12,100,234673,62804
12,100,235303,65949
12,100,235258,63564
12,100,234738,63958
12,100,233935,63454
