Pallet: "staking", Extrinsic: "withdraw_unbonded_kill", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
78,262566,234407
78,263656,230129
78,263392,230439
78,266577,233616
78,261155,230348
78,261490,230251
78,263736,233451
78,262963,229375
78,265510,228633
78,263200,229153
78,265969,232554
80,266596,236270
80,266418,233722
80,266175,239885
80,266545,237844
80,266408,234246
80,266119,233641
80,267358,238672
80,266523,233416
80,266036,233531
80,270339,234222
80,268787,237243
80,269953,233433
80,268659,240044
80,270020,237830
80,269604,236577
80,266425,234530
80,267663,237723
80,266838,234394
80,267381,238395
80,270739,236884
82,274098,239573
82,272700,240646
82,275409,238057
82,273816,237604
82,274817,236978
82,271998,238004
82,271755,237189
82,275096,237330
82,270411,236266
82,273547,237638
82,272916,236408
82,272411,237376
82,305129,236623
82,273615,239897
82,271245,239695
82,275610,270904
82,275773,241694
82,276333,236739
82,276206,237042
82,272925,240848
84,280018,241100
84,277889,240883
84,280920,245073
84,277679,243934
84,276791,244443
84,280272,244256
84,280925,245041
84,276765,240733
84,279133,242454
84,277467,244294
84,275755,241379
84,276750,244558
84,276522,243694
84,277372,244225
84,280318,240758
84,276159,244566
84,278751,241485
84,274957,244704
84,280655,240951
84,276597,243827
86,281923,247047
86,284047,244635
86,284146,246469
86,281063,246276
86,281755,246953
86,280025,245816
86,281176,244275
86,281340,245520
86,281445,248334
86,281583,247883
86,283231,244167
86,286047,248748
86,279878,248406
86,282005,248886
86,285790,244520
86,282297,245580
86,280675,248695
86,284614,246168
86,280052,249235
86,282531,248110
88,284710,249425
88,286848,249692
88,286001,251134
88,283842,251219
88,284326,249243
88,286756,249559
88,285891,250672
88,286889,249953
88,285234,248358
88,286617,248021
88,286675,247429
88,286171,251301
88,285897,247491
88,288728,251158
88,285525,248018
88,286595,248532
88,288147,248367
88,287719,247901
88,284778,250875
88,288797,250984
90,290462,250416
90,290816,254952
90,294326,254574
90,288939,250343
90,290717,256949
90,292376,258031
90,290011,251080
90,290272,251331
90,290427,281841
90,290902,253664
90,290285,250948
90,288641,258500
90,289438,251959
90,292595,251307
90,292534,255279
90,292190,250762
90,289318,256128
90,292999,255932
90,292180,251158
90,293589,254839
92,293951,256292
92,297748,259417
92,295105,260674
92,296774,254408
92,294022,256994
92,294642,256137
92,297120,255324
92,293865,259432
92,295081,254847
92,296084,258931
92,295497,260099
92,293685,255329
92,295459,260334
92,302327,254077
92,297638,259581
92,292638,256609
92,297285,259113
92,297778,256075
92,295594,255233
92,294872,259706
94,298634,263219
94,302618,257341
94,301952,258140
94,299941,258281
94,299281,262351
94,301121,257739
94,298830,261427
94,301366,258667
94,301871,263007
94,301035,260138
94,299104,259710
94,302621,259803
94,298991,259395
94,301864,262083
94,300692,263352
94,298817,261506
94,298254,257114
94,298467,262670
94,300255,257947
94,300169,261309
96,303851,261365
96,303799,261973
96,303310,264981
96,304120,261087
96,303595,265222
96,304928,265051
96,306073,265947
96,304564,261588
96,304160,261690
96,304227,262905
96,303945,261545
96,304845,261817
96,304109,262074
96,303612,260749
96,302922,261013
96,307238,264985
96,304401,262718
96,304372,264493
96,306029,260832
96,303319,261672
98,312098,267937
98,310220,265806
98,313730,264274
98,310490,268758
98,311828,264956
98,309782,269842
98,342748,265827
98,310252,268466
98,310571,270293
98,339826,266683
98,311349,265046
98,309536,266759
98,310966,265041
98,308903,268748
