Pallet: "balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
u,e,extrinsic_time,storage_root_time
687,1000,113410,73074
687,1000,106050,69822
687,1000,119344,75575
687,1000,107793,71931
687,1000,108033,69945
687,1000,107344,71254
687,1000,134667,83923
687,1000,119846,72013
687,1000,110833,73971
687,1000,144680,71615
687,1000,117200,73906
687,1000,111654,71760
687,1000,112615,73398
687,1000,108221,99756
687,1000,112217,72894
687,1000,112457,72261
736,1000,116043,81984
736,1000,112526,80570
736,1000,114744,81871
736,1000,114477,79817
736,1000,115837,80430
736,1000,115338,80920
736,1000,113236,80249
736,1000,114130,79115
736,1000,114429,99843
736,1000,114799,81015
736,1000,113791,79929
736,1000,120342,83189
736,1000,115239,80718
736,1000,115266,80638
736,1000,113661,81031
736,1000,114382,79946
736,1000,113620,80520
736,1000,113801,80592
736,1000,115152,87458
736,1000,143520,92872
785,1000,114666,81588
785,1000,113911,80361
785,1000,114480,80702
785,1000,115009,80734
785,1000,122227,82808
785,1000,115540,80621
785,1000,135060,84137
785,1000,114601,81335
785,1000,114925,79936
785,1000,114766,80317
785,1000,161446,84914
785,1000,115386,80413
785,1000,120563,82118
785,1000,113630,81064
785,1000,115918,85353
785,1000,115537,80536
785,1000,115843,85285
785,1000,114914,85594
785,1000,115894,81226
785,1000,114763,81395
834,1000,116250,81591
834,1000,135017,83954
834,1000,115559,82722
834,1000,115232,80848
834,1000,115135,81210
834,1000,115626,81421
834,1000,145479,84245
834,1000,146552,81096
834,1000,114786,80705
834,1000,113470,81218
834,1000,114612,81055
834,1000,144240,80738
834,1000,112155,78953
834,1000,113027,80692
834,1000,158881,79195
834,1000,150312,75865
834,1000,151944,93241
834,1000,113957,161595
834,1000,109765,81262
834,1000,137842,93832
883,1000,112791,80727
883,1000,114189,107893
883,1000,114517,80557
883,1000,122930,100161
883,1000,171315,91925
883,1000,113987,80315
883,1000,112951,79799
883,1000,110457,79875
883,1000,140840,77240
883,1000,114479,81167
883,1000,113908,80404
883,1000,127898,122468
883,1000,114845,79635
883,1000,116236,80778
883,1000,203715,79694
883,1000,133345,80177
883,1000,114521,80098
883,1000,145587,111923
883,1000,126296,76459
883,1000,115257,80455
932,1000,147666,80741
932,1000,114994,87089
932,1000,114413,96207
932,1000,116358,81380
932,1000,115733,81365
932,1000,114576,80075
932,1000,114049,80377
932,1000,112788,78506
932,1000,120377,79824
932,1000,110296,78319
932,1000,109142,78544
932,1000,110074,78993
932,1000,159874,91579
932,1000,109647,78484
932,1000,109258,78722
932,1000,116616,81055
932,1000,109137,78571
932,1000,108641,79623
932,1000,108840,78259
932,1000,109385,77757
981,1000,106554,72475
981,1000,107466,70965
981,1000,108246,71235
981,1000,106740,69926
981,1000,119024,73800
981,1000,111764,72458
981,1000,113015,73098
981,1000,111693,73587
981,1000,111896,72179
981,1000,109698,71218
981,1000,108780,102925
981,1000,108945,70491
981,1000,107523,71347
981,1000,109124,71559
981,1000,111800,71355
981,1000,111450,87103
981,1000,113118,73984
981,1000,113100,78591
981,1000,106936,69894
981,1000,106732,70293
1000,2,109022,79415
1000,2,108657,79414
1000,2,109289,78847
1000,2,109084,78607
1000,2,110373,77143
1000,2,109454,78682
1000,2,110259,78375
1000,2,127360,95761
1000,2,117388,82560
1000,2,117510,80347
1000,2,115137,80778
1000,2,116297,79625
1000,2,116796,81601
1000,2,117624,80702
1000,2,116585,79479
1000,2,113799,77706
1000,2,116661,80131
1000,2,114840,79939
1000,2,136750,91518
1000,2,111200,80813
1000,51,111186,76819
1000,51,110700,78258
1000,51,110677,78870
1000,51,111003,78048
1000,51,109214,77640
1000,51,114083,78703
1000,51,140354,77706
1000,51,114680,80283
1000,51,115491,80144
1000,51,113933,98787
1000,51,125103,82955
1000,51,115966,80887
1000,51,114842,80725
1000,51,115480,82778
1000,51,115176,79380
1000,51,115682,79967
1000,51,119874,82057
1000,51,114472,80396
1000,51,114849,80860
1000,51,114102,80069
1000,100,115272,98983
1000,100,116399,80150
1000,100,115526,80694
1000,100,115475,79640
1000,100,114408,81179
1000,100,125707,71218
1000,100,98914,69480
1000,100,130904,80472
1000,100,115207,79845
1000,100,113627,80632
1000,100,114404,80083
1000,100,115437,80864
1000,100,115180,81254
1000,100,116327,80886
1000,100,146538,80386
1000,100,115534,79904
1000,100,116012,80465
1000,100,114379,80883
1000,100,114595,79117
1000,100,113060,79057
1000,149,116949,80405
1000,149,114599,79207
1000,149,113773,97719
1000,149,126014,81752
1000,149,114560,95270
1000,149,115967,80049
1000,149,114720,80077
1000,149,115032,80802
1000,149,116322,80490
1000,149,116808,81084
1000,149,114841,80067
1000,149,115655,79930
1000,149,115490,79447
