Pallet: "indices", Extrinsic: "freeze", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
i,extrinsic_time,storage_root_time
120,30994,32958
120,30358,33318
120,30877,33542
120,30503,32946
120,30558,33485
140,30715,33756
140,30557,33720
140,30504,33184
140,30516,33493
140,30896,33899
140,30531,33295
140,30355,33396
140,30768,33717
140,30689,33491
140,30599,33449
140,30269,33736
140,30993,33701
140,30704,33638
140,30231,33542
140,30582,33543
140,31126,33526
140,30616,33391
140,30398,33625
140,30496,33174
140,30724,33282
160,30817,33490
160,30775,36213
160,31008,33549
160,30636,33661
160,30637,33647
160,30976,33422
160,30859,33509
160,30708,33967
160,30637,33729
160,30527,33044
160,31130,33199
160,30791,33399
160,30822,33253
160,30714,33698
160,30648,33823
160,30678,33645
160,31139,33612
160,30936,33551
160,30575,33571
160,30705,33551
180,31369,34214
180,31353,34104
180,30770,33388
180,30928,33195
180,30741,33634
180,30913,33824
180,31008,34092
180,31086,33405
180,30843,33233
180,30781,33442
180,30899,35972
180,31218,34426
180,30946,33668
180,30864,33949
180,31187,33939
180,30813,33482
180,30932,33702
180,30978,33411
180,30980,33636
180,30847,33451
200,31091,33792
200,30931,33770
200,31422,33638
200,30738,33380
200,30768,33481
200,30690,33293
200,30513,33263
200,30590,33509
200,31171,33447
200,30749,33157
200,30897,33847
200,31078,33617
200,30717,33867
200,30782,34050
200,30744,33684
200,30866,33012
200,30472,33293
200,30343,33054
200,30615,34333
200,30999,36436
220,31106,33606
220,31164,33921
220,30820,33990
220,30602,34074
220,30858,33460
220,30952,33747
220,30619,33335
220,30862,33092
220,30884,33808
220,30899,33442
220,30523,33643
220,30694,33882
220,30625,33956
220,30923,33394
220,31261,34464
220,30514,33718
220,30758,34136
220,30992,33874
220,30637,34317
220,31247,33886
240,30648,33993
240,30850,33341
240,30892,33686
240,30786,33727
240,30903,33572
240,30820,33670
240,30658,33652
240,31107,33680
240,33864,33749
240,30734,33926
240,30931,33748
240,30819,33143
240,30847,33758
240,30966,33606
240,31233,33490
240,30809,33837
240,30632,33483
240,31212,33370
240,31203,33004
240,30819,33514
260,30749,33389
260,30487,33446
260,30656,33077
260,30495,33314
260,30570,33249
260,30823,33135
260,30607,33864
260,30465,33352
260,30518,33652
260,30337,33590
260,30388,33033
260,31051,33886
260,30871,33870
260,30910,33915
260,30853,33387
260,30905,33609
260,30426,33394
260,31362,33782
260,31071,33424
260,31299,33100
280,31063,33197
280,30842,33553
280,30717,33757
280,30945,33493
280,30908,33530
280,30509,33297
280,30682,33340
280,30624,33389
280,30772,33422
280,30774,33525
280,30800,33764
280,30738,33816
280,30798,33487
280,30568,33403
280,30972,33589
280,30508,33334
280,30641,33783
280,30637,33200
280,30170,33294
280,30597,34151
300,31369,33481
300,31208,33518
300,30887,33391
300,30999,33662
300,30785,33207
300,30924,33805
300,31867,34547
300,31199,33927
300,30773,33909
300,31095,33900
300,31144,33749
300,30626,33957
300,30920,33791
300,30926,33718
300,31157,33797
300,30882,33930
300,30983,33691
300,31200,33611
300,30853,33613
300,30961,33297
320,30734,33544
320,30773,33510
320,30715,33840
320,30637,33530
320,30595,33683
320,31136,33682
320,30762,33634
320,30734,33506
320,31011,33860
320,30796,33914
320,30758,33363
320,30505,33075
320,30536,33754
320,30877,34219
320,30630,33795
320,43915,33609
320,31260,33783
320,31014,33608
320,30884,33572
320,30701,33294
340,30765,33335
340,30835,34030
340,30802,33365
340,30852,33086
340,30777,33435
340,30924,34292
340,30984,33484
340,30922,33302
340,31146,33631
340,30729,33687
340,30480,33684
340,30961,33929
340,30910,33784
340,30615,33450
340,30755,33301
340,30934,33775
340,30460,33447
340,30560,33928
340,30740,33415
340,30654,33654
360,30746,33347
360,30797,33351
360,30701,33175
360,30372,33443
360,30975,33469
360,30890,33703
360,30721,33480
360,30815,33640
360,30872,33509
360,30814,33556
360,30524,33206
360,30537,33105
360,30689,33465
360,30574,33434
360,30660,33351
360,30951,33584
360,30657,33145
360,30612,33171
360,31037,33289
360,30466,33068
380,31022,33870
380,30654,33838
380,30930,33700
380,30351,33861
380,30983,33779
380,30948,33258
380,30743,33434
380,30701,33353
380,30811,33303
380,30660,33133
380,31167,33113
380,30799,33518
380,30990,33653
380,31318,33784
380,30781,33512
380,30700,33970
380,30872,33574
380,30578,33861
380,30895,33435
380,30917,33969
400,30730,33658
400,31144,33998
400,30726,33413
400,31083,33014
400,30779,33651
400,30999,33565
400,30601,33746
400,31105,34021
400,30724,33806
400,30627,33840
400,30723,33594
400,30776,33493
400,30565,34025
400,30661,33099
400,30678,33575
400,30435,33306
400,30616,33852
400,30605,33227
400,30891,34111
400,30551,33140
420,30444,33347
420,31018,33529
420,30899,33525
420,30856,33190
420,30815,33790
420,30996,33557
420,30628,33423
420,30513,33257
420,30630,33261
420,30653,33689
420,30923,33560
420,30753,34092
420,30932,33844
420,30594,33438
420,30776,34161
420,30450,33259
420,30258,33451
420,30562,33345
420,30951,33939
420,30870,33846
440,31140,33766
440,30542,33904
440,30724,33400
440,30944,34052
440,30734,33533
440,30693,33991
440,30958,33855
440,30649,34022
440,30605,33567
440,30537,34000
440,30807,36261
440,31078,33474
440,30626,34011
440,30868,33877
440,30753,34066
440,30512,33564
440,30372,33709
440,30666,33517
440,30536,33898
440,30864,33700
460,31028,33328
460,30578,33400
460,31055,33870
460,30831,33733
460,30468,33912
460,30612,33593
460,30741,33917
460,30919,33591
460,30739,32987
460,30591,34017
460,31031,33324
460,30833,33040
460,30412,33153
460,30730,33558
460,30818,33443
460,30419,33661
460,31069,34083
460,30744,34125
460,30997,33797
460,30704,35948
480,31328,33906
480,31027,33522
480,30827,33860
480,31179,33909
480,31230,33464
480,31065,33350
480,31268,33272
480,31264,33712
480,30928,33441
480,30850,33595
480,30848,32962
480,30928,33523
480,30776,33309
480,31387,33705
480,30979,33992
480,31025,33347
480,30640,34071
480,30635,33251
480,30946,33206
480,30944,33341
500,30791,33909
500,30530,33440
500,30886,33314
500,31133,33277
500,30732,33428
500,30929,33553
500,30826,33011
500,30546,33428
500,30695,35813
500,31168,33331
500,30800,33722
500,30719,33160
500,30816,33067
500,31190,33925
500,30838,33291
500,31058,33770
500,31200,32859
500,31206,33641
500,30894,33311
500,30874,33171
520,30496,33483
520,30843,33355
520,30933,32881
520,30604,33513
520,30662,33381
520,30506,33440
520,30743,33234
520,30601,33501
520,30746,32956
520,30591,33015
520,30659,33788
520,30532,33437
520,30598,33028
520,30494,48210
520,30648,32876
520,30426,33496
520,30714,33047
520,31033,33752
520,30456,33438
520,30771,33635
540,30726,33874
540,30966,33303
540,30865,33153
540,30853,33044
540,30494,33246
540,30667,33139
540,30678,33313
540,30518,33786
540,30488,33462
540,30619,33477
540,30422,33100
540,30477,33220
540,30289,33507
540,30573,33981
540,30638,33642
540,30525,33273
540,30995,33766
540,30103,33140
540,30588,33235
540,30641,33611
560,30655,33523
560,30926,33500
560,30795,33275
560,30194,32988
560,30540,33608
560,31014,33993
560,40543,34663
560,31329,33342
560,30721,33980
560,30517,33770
560,30951,33823
560,30733,33463
560,30667,33648
560,30412,33789
560,30627,33794
560,30849,33623
560,30777,33506
560,30525,33342
560,30606,33319
560,30882,33965
580,30947,33837
580,30896,33447
580,30686,34101
580,30887,33627
580,30862,33529
580,30806,34045
580,30614,33576
580,30609,33921
580,30524,33933
580,30897,33677
580,31043,33787
580,30405,33400
580,30303,33420
580,30700,33394
580,30877,34144
580,59095,34341
580,30409,33747
580,30652,33084
580,30528,33785
580,30746,33263
600,30864,33147
600,30996,33864
600,30830,33462
600,30878,33670
600,30641,33872
600,30663,33210
600,31183,33816
600,30820,33860
600,31012,33521
600,30688,33769
600,30863,33672
600,30964,33563
600,31127,33786
600,30627,33276
600,30577,33597
600,30309,33550
600,30486,33168
600,30393,33904
600,30294,33029
600,30634,33436
620,30294,33552
620,30531,33062
620,30417,33288
620,30244,33534
620,30564,33689
620,30794,33585
620,30264,33365
620,30431,33293
620,30217,33190
620,30668,33740
620,30413,33053
620,30311,33368
620,30566,33385
620,30329,33459
620,30249,33828
620,30325,33587
620,30192,33646
620,30122,33907
620,30378,33926
620,30179,33816
640,31100,33653
640,30623,33572
640,30931,33515
640,30462,33855
640,30715,33488
640,30590,33200
640,30918,34244
640,30796,33403
640,30538,32775
640,30810,33546
640,30616,33372
640,30924,33632
640,30676,33691
640,31076,33646
640,30767,33641
640,30794,33865
640,30853,33474
640,30728,33289
640,30638,33420
640,30935,33275
660,30688,33126
660,30730,33469
660,30437,33140
660,30509,33693
660,30510,33273
660,30451,33829
660,30508,33419
660,30634,33231
660,30359,33151
660,30931,33667
660,30503,33046
660,30429,33291
660,30412,33567
660,30396,33575
660,30427,33758
660,30801,33551
660,30367,33283
660,30463,33249
660,30398,33508
660,30535,33871
680,31036,33400
680,30855,33538
680,31099,33380
680,30644,34453
680,30896,33288
680,30654,34298
680,30335,33482
680,30592,33557
680,30753,33647
680,30590,33359
680,30554,32986
680,30582,33574
680,30426,33367
680,30576,33445
680,30773,33502
680,30430,33829
680,30942,33364
680,30565,33922
680,31094,33849
680,30813,33780
700,30981,33504
700,30646,33910
700,30602,33678
700,30703,33365
700,30436,33795
700,31059,34003
700,30935,33711
700,31043,33873
700,30738,33713
700,30653,33522
700,30883,33773
700,30984,33905
700,30657,33823
700,30570,33270
700,30657,33218
700,30621,33367
700,30310,33203
700,30815,33957
700,30842,33520
700,30657,34114
720,31079,33930
720,31016,33464
720,30860,33557
720,30755,33640
720,30645,33673
720,30867,33609
720,31121,33363
720,30923,32966
720,30568,33331
720,30967,33440
720,30819,33717
720,30965,33485
720,31295,33116
720,31056,33534
720,31044,33770
720,30706,33341
720,30661,33552
720,30901,33241
720,30900,33761
720,30893,33835
740,31059,34040
740,30702,33380
740,30463,33468
740,30585,33545
740,30123,33487
740,30686,33538
740,30748,33516
740,30466,32928
740,30435,33770
740,30150,33202
740,30171,33298
740,30230,33332
740,30193,33395
740,30147,33611
740,30497,33426
740,30301,33336
740,30376,33223
740,30466,33430
740,30348,33665
740,30315,33216
760,31150,33557
760,31257,33512
760,30639,33244
760,30386,33584
760,30523,33472
760,30644,33739
760,30543,32978
760,30746,33650
760,30626,33158
760,33357,33396
760,30463,33329
760,30567,33583
760,30499,34168
760,30858,33992
760,30486,33433
760,30814,33729
760,30606,33123
760,30269,33563
760,30772,33004
760,30703,33647
780,30814,33369
780,30846,33599
780,30704,33810
780,30825,32850
780,30693,32744
780,30806,33507
780,30500,33685
780,30701,33667
780,30618,33442
780,30910,34050
780,30749,33484
780,30488,33223
780,30616,33088
780,30372,33566
780,30585,33624
780,30968,33475
780,30717,33081
780,31014,33757
780,43802,35103
780,30916,33691
800,31217,33701
800,30809,33837
800,31499,33592
800,30824,33219
800,30620,33778
800,30853,33052
800,31053,32900
800,30732,33016
800,30964,33410
800,30673,32888
800,30862,33346
800,30611,33220
800,30780,33792
800,31073,33509
800,31197,33486
800,30743,33501
800,30696,33168
800,30819,33874
800,31077,33672
800,30668,33319
820,30699,33920
820,30641,33812
820,30657,34201
820,30794,34306
820,30744,34076
820,30744,33611
820,30535,33549
820,31131,33501
820,30598,33460
820,30807,33482
820,30467,33109
820,30898,33754
820,30747,32908
820,30709,33777
820,30676,33906
820,30698,33228
820,30743,33411
820,30599,33604
820,30582,33461
820,30422,33316
840,31162,33377
840,30861,33412
840,30776,33263
840,30689,33261
840,30903,33653
840,30694,33691
840,31443,33693
840,31157,33741
840,30952,33781
840,30783,33528
840,30763,33781
840,30773,33292
840,30613,33218
840,30721,33408
840,30555,33787
840,31041,33626
840,31216,33809
840,30979,33375
840,30830,33231
840,30967,33620
860,30864,33625
860,30630,33649
860,30522,33725
860,30515,33026
860,30440,33486
860,30521,33308
860,30726,33749
860,30476,33991
860,30617,33904
860,30430,33708
860,30466,33656
860,30515,34006
860,30583,33589
860,30789,33605
860,30477,33306
860,30566,33424
860,31072,33265
860,30857,33639
860,30571,33932
860,30286,33421
880,30600,33300
880,30503,33467
880,30630,33054
880,30517,33436
880,30529,33485
880,31257,33499
880,30733,33741
880,30615,33852
880,30666,33360
880,30849,34180
880,30656,33710
880,30441,33462
880,30559,33248
880,30212,34033
880,30980,33593
880,30298,33538
880,30661,33702
880,30491,33628
880,30820,33578
880,30881,33100
900,30745,33883
900,30754,33399
900,30610,33360
900,30721,33683
900,30668,33222
900,30504,33913
900,30687,33318
900,30648,33546
900,30489,33697
900,30261,33885
900,30809,33736
900,30604,33415
900,30432,33635
900,30308,33639
900,31151,34025
900,30690,33703
900,30885,34117
900,30896,33888
900,30781,33924
900,30351,33597
920,30764,33713
920,30398,33985
920,30524,33613
920,30448,33318
920,30632,33374
920,30609,33262
920,30805,33433
920,30367,33607
920,30757,33519
920,30238,33409
920,30147,33559
920,30334,33748
920,30535,33946
920,30351,33432
920,30461,33730
920,30407,33396
920,30674,33114
920,30925,34031
920,30533,33259
920,30403,33252
940,30755,33127
940,30494,33454
940,30333,33836
940,33823,34240
940,30610,33387
940,30576,33631
940,30798,33515
940,30641,33739
940,30244,34096
940,30749,33427
940,30223,33015
940,30507,34257
940,30544,33371
940,30407,33226
940,30205,32928
940,30630,33562
940,30514,33493
940,30625,33724
940,30359,33482
940,30356,33520
960,30513,33405
960,30811,33223
960,30301,33308
960,30816,33557
960,30487,32729
960,30707,33222
960,30699,33345
960,31042,33769
960,30641,33257
960,30264,33317
960,30425,33127
960,30525,32838
960,33343,33626
960,30669,33666
960,30565,33446
960,30741,33219
960,30431,33783
960,30777,33534
960,30322,33327
960,30287,33952
980,30652,33620
980,30575,33488
980,30372,33529
980,30657,33438
980,31098,33619
980,30774,33706
980,30757,34041
980,30600,33619
980,30500,33323
980,30314,33220
980,30453,33844
980,30765,33598
980,30659,33069
980,30870,33329
980,30552,32989
980,30738,34217
980,30829,33798
980,30542,33507
980,30384,33626
980,30709,33689
1000,30278,33603
1000,33157,33264
1000,30607,33478
1000,30854,33058
1000,30322,32907
1000,30660,33432
1000,30447,33777
1000,30752,33277
1000,30485,33656
1000,30570,33567
1000,30659,33634
1000,30668,33444
1000,30771,33386
1000,30681,33293
1000,30632,33314
1000,30302,33640
1000,30449,33481
1000,30148,33506
1000,30639,33640
1000,30801,33482

Median Slopes Analysis
========

Model:
Time ~=    30.87
    + i        0
              µs

Min Squares Analysis
========

Data points distribution:
    i   mean µs  sigma µs       %
    0     30.89     0.082    0.2%
   20     30.88     0.096    0.3%
   40     30.99      0.09    0.2%
   60     30.65     0.045    0.1%
   80     31.07     0.071    0.2%
  100     30.73     0.071    0.2%
  120     30.74     0.098    0.3%
  140      30.6     0.074    0.2%
  160     30.75     0.066    0.2%
  180     30.92     0.048    0.1%
  200     30.78     0.077    0.2%
  220     30.82     0.096    0.3%
  240     30.86     0.051    0.1%
  260      30.7     0.146    0.4%
  280     30.71     0.064    0.2%
  300     30.99     0.093    0.3%
  320     30.77     0.059    0.1%
  340      30.8     0.065    0.2%
  360     30.72     0.067    0.2%
  380     30.83      0.08    0.2%
  400      30.7     0.053    0.1%
  420     30.74     0.107    0.3%
  440     30.71     0.077    0.2%
  460     30.76      0.08    0.2%
  480     30.98     0.086    0.2%
  500     30.87     0.075    0.2%
  520     30.63     0.059    0.1%
  540     30.59     0.061    0.1%
  560     30.73     0.089    0.2%
  580     30.74     0.102    0.3%
  600     30.75     0.102    0.3%
  620     30.34     0.061    0.2%
  640     30.76     0.079    0.2%
  660     30.47     0.037    0.1%
  680     30.68       0.1    0.3%
  700     30.72     0.085    0.2%
  720     30.91     0.055    0.1%
  740     30.38     0.084    0.2%
  760     30.63     0.078    0.2%
  780     30.74     0.069    0.2%
  800     30.84     0.093    0.3%
  820     30.69     0.045    0.1%
  840     30.85     0.081    0.2%
  860     30.55     0.046    0.1%
  880     30.61     0.063    0.2%
  900     30.66     0.071    0.2%
  920     30.49      0.08    0.2%
  940     30.52     0.086    0.2%
  960     30.59     0.101    0.3%
  980     30.64     0.072    0.2%
 1000      30.6     0.075    0.2%

Quality and confidence:
param     error
i             0

Model:
Time ~=    30.86
    + i        0
              µs

