Pallet: "collective", Extrinsic: "vote", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
u,extrinsic_time,storage_root_time
1,179526,105635
1,156445,68491
1,182676,91146
1,163435,83416
1,151878,67334
1,135363,79942
1,204146,90640
1,194676,79095
1,189517,104130
1,206209,68899
1,137046,66588
1,146594,66167
1,154023,68280
1,142168,65480
1,145893,189342
1,142375,67246
1,195588,72495
1,152624,75753
1,135455,66144
1,220685,68146
50,141804,65365
50,135790,89959
50,132428,65659
50,160404,131258
50,134263,73325
50,153566,65360
50,145184,80632
50,133974,65644
50,131357,79904
50,139191,65733
50,137022,73043
50,140898,65350
50,146392,99539
50,140442,64797
50,132580,63632
50,202280,69365
50,132542,65359
50,141907,66083
50,172318,69213
50,141768,65771
99,188524,70085
99,150322,89376
99,134108,73001
99,133793,65031
99,132159,65007
99,134672,65501
99,132886,64133
99,154895,65272
99,136882,65045
99,325487,88811
99,138388,65940
99,160704,65032
99,141662,63549
99,135404,66366
99,138201,73377
99,135522,65445
99,135256,66011
99,133433,64486
99,134255,63832
99,134549,63903
148,137762,67208
148,135800,64951
148,163385,65082
148,139105,66466
148,134197,65180
148,136518,65234
148,133170,66221
148,148129,81666
148,132899,64750
148,137394,66526
148,134579,64899
148,134078,64091
148,132015,65526
148,271399,66516
148,138823,65098
148,150519,81211
148,145870,63942
148,132290,63346
148,157994,67219
148,132914,64314
197,161022,66334
197,140988,68877
197,147932,197603
197,136508,65112
197,137373,66874
197,148290,66328
197,132124,94252
197,156696,67075
197,132911,62883
197,144029,66781
197,139333,65528
197,173124,66028
197,137287,64857
197,144678,91603
197,132229,77626
197,159644,68068
197,151838,67018
197,223972,68130
197,134693,65120
197,136964,135827
246,154304,66784
246,144201,67624
246,139856,64345
246,134426,63236
246,155520,65020
246,234419,70498
246,133070,65090
246,136317,65996
246,138699,64865
246,149603,66496
246,132031,63288
246,136041,64095
246,132738,63336
246,135405,86872
246,141889,65781
246,142371,67916
246,142586,66677
246,134014,63663
246,207210,66944
246,137257,66036
295,139483,65984
295,148139,77859
295,134911,65200
295,134521,64790
295,133173,64166
295,131939,62874
295,197298,67171
295,132272,62999
295,149712,91062
295,151698,80583
295,184246,97424
295,156316,87886
295,147223,65784
295,167812,65659
295,160069,82590
295,176681,65446
295,163286,88371
295,155552,92575
295,157470,86454
295,160991,80946
344,148677,71464
344,134339,82262
344,141577,139277
344,139648,65911
344,135871,75570
344,132327,64054
344,200510,65650
344,140948,67775
344,164395,67856
344,138542,125619
344,140570,94271
344,222487,65803
344,133973,64557
344,178286,65199
344,136026,63627
344,131843,63144
344,132772,64425
344,151657,66057
344,135295,64942
344,215991,66216
393,144966,65897
393,130628,64522
393,134501,64109
393,132201,65346
393,139569,64634
393,139262,65268
393,174141,150265
393,213520,103603
393,150318,65384
393,132486,64312
393,134863,63339
393,158034,94794
393,143818,67269
393,139769,67276
393,141543,67996
393,163238,66577
393,136162,65730
393,132149,63365
393,160367,61551
393,131169,63454
442,143517,67166
442,139231,65149
442,142720,68790
442,167185,79041
442,141008,65645
442,139890,67711
442,149832,66355
442,138934,64755
442,152155,66281
442,135236,63615
442,142386,74787
442,163670,65590
442,137462,65134
442,135410,63644
442,155960,88237
442,133636,65208
442,147316,61880
442,142349,64953
442,166435,65798
442,130893,77804
491,135765,65080
491,133137,64456
491,136160,65121
491,131458,63575
491,137618,64777
491,254665,69880
491,134452,65277
491,133149,77166
491,138134,243382
491,144509,66196
491,208804,67675
491,138341,66874
491,157136,67566
491,143052,65031
491,197151,65843
491,136141,65878
491,147100,64500
491,205633,78632
491,139809,64553
491,134036,64349
540,131932,63253
540,133459,63523
540,138799,65972
540,187770,64867
540,137391,63852
540,138739,65171
540,132482,61946
540,135937,66069
540,135358,63120
540,173675,78918
540,169504,87894
540,177745,87335
540,180324,74091
540,176909,70934
540,182064,76957
540,178856,90117
540,176858,74110
540,138003,65779
540,155430,66096
540,235006,69402
589,134211,63554
589,134360,63599
589,139050,65103
