Pallet: "claims", Extrinsic: "claim", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
u,extrinsic_time,storage_root_time
0,311489,66047
0,272094,49286
0,271647,48264
0,270659,48061
0,270319,48013
0,270442,48296
0,271194,48524
0,270791,48614
0,270626,48739
0,269267,48088
0,270050,47901
0,270660,47905
0,271470,49003
0,270842,48024
0,270376,47814
0,270666,47877
0,270181,47654
0,271070,48215
0,282343,48911
0,271149,48477
20,280060,51788
20,271565,48209
20,270979,48672
20,271134,48856
20,274917,48835
20,271003,48748
20,270899,48604
20,270969,48200
20,270712,48117
20,271418,48942
20,270877,48433
20,270450,48751
20,270335,48403
20,270324,48671
20,270023,49175
20,270281,48756
20,269977,48393
20,270978,48365
20,269993,48450
20,270272,48629
40,275180,49506
40,268042,48455
40,268740,48661
40,299224,48523
40,268556,48732
40,269034,48787
40,267916,48671
40,268238,48436
40,267669,48608
40,271283,48451
40,268652,48650
40,268314,49000
40,268246,48577
40,268665,48700
40,268118,48805
40,267908,48581
40,268963,48751
40,267895,48607
40,268384,49687
40,267273,48470
60,274188,48598
60,269485,48418
60,269650,49026
60,270196,48597
60,268868,48896
60,268655,48521
60,268842,48141
60,269059,48835
60,273498,49078
60,269913,48734
60,270489,48345
60,270270,48386
60,269799,48343
60,269537,49207
60,270084,51407
60,270109,48117
60,269255,48128
60,269131,48254
60,270184,48853
60,269948,49036
80,271387,48477
80,269465,48335
80,270150,48750
80,269229,48427
80,269419,49320
80,269171,48607
80,268027,48457
80,272568,48615
80,269606,48535
80,269678,48628
80,270133,48784
80,270308,48202
80,270415,48504
80,272760,48718
80,269696,48322
80,270422,49410
80,269558,48464
80,269621,48497
80,269511,48813
80,269364,48378
100,269910,45925
100,268245,46368
100,268160,46117
100,267656,45930
100,267607,46058
100,271334,64451
100,299336,47583
100,269340,46205
100,268576,46238
100,267676,45705
100,267906,45970
100,267793,45789
100,269526,46474
100,268452,45868
100,268469,45860
100,268419,45985
100,267891,45781
100,268242,46139
100,304804,46447
100,267738,45926
120,270777,49667
120,269988,48805
120,269525,48508
120,269332,49196
120,294121,62130
120,269207,48675
120,268958,48807
120,269560,48304
120,269845,48369
120,270593,49088
120,269694,48686
120,270204,48339
120,270530,48083
120,269971,48170
120,270337,49023
120,270411,48640
120,269697,48659
120,270077,48557
120,269165,48625
120,269331,48461
140,270022,49235
140,268888,48544
140,268249,48609
140,315274,49303
140,267599,48414
140,268510,48971
140,268088,48680
140,267588,48929
140,268248,48684
140,305986,48462
140,268789,48748
140,268842,48897
140,268503,48478
140,267837,48248
140,268478,48628
140,268462,69119
140,268968,48885
140,268690,48436
140,268691,48339
140,268717,48295
160,270283,46210
160,267803,45834
160,268368,46367
160,267188,45549
160,268171,46020
160,267226,45990
160,267993,46402
160,267398,46220
160,281559,46390
160,267933,46813
160,267614,47117
160,267841,45784
160,267935,45983
160,268461,46537
160,303500,46332
160,268467,46049
160,267237,45757
160,267521,46023
160,267924,45906
160,266959,46596
180,269788,66778
180,268569,46020
180,268047,45730
180,268384,45594
180,268442,46141
180,268156,46136
180,267842,45978
180,268069,45928
180,268811,45575
180,269205,45873
180,268708,46409
180,268632,45841
180,267719,45982
180,281541,45715
180,267848,45817
180,268002,45956
180,268137,46409
180,267721,45855
180,267910,46224
180,300288,46292
200,271646,49169
200,270433,48610
200,270873,48691
200,270554,48705
200,270786,47774
200,270610,67232
200,270666,48380
200,270646,49194
200,271154,48501
200,270181,48364
200,270185,48458
200,270185,47839
200,270192,48608
200,270205,48799
200,269904,48348
200,269889,48602
200,269844,48542
200,269836,48184
200,271308,49201
200,269871,48373
220,271040,48784
220,268701,48670
220,267947,48851
220,268702,48853
220,300689,49259
220,268599,48623
220,269358,48714
220,268369,48607
220,268338,48467
220,268596,48528
220,287626,61315
220,268182,48365
220,268774,48206
220,268469,48376
220,269609,48713
220,269266,49204
220,268669,48682
220,269001,48558
220,268517,48175
220,269215,48525
240,271387,48977
240,269573,48693
240,268694,48758
240,268572,48404
240,269212,48356
240,268532,48325
240,268504,48869
240,268522,48193
240,268752,48270
240,271906,48256
240,268344,48306
240,269304,48759
240,268696,48309
240,268760,48520
240,267906,48448
240,271928,48728
240,268401,48433
240,268478,49156
240,268409,48603
240,268785,48588
260,272411,48479
260,270294,48686
260,271085,63594
260,270035,48447
260,271113,48436
260,270231,48480
260,270136,47959
260,270533,48119
260,271618,48767
260,270993,48269
260,270884,47979
260,270860,48392
260,271062,48624
260,271277,49244
260,275054,48631
260,270866,48327
260,271343,48516
260,270816,48609
260,270675,48686
260,270943,48929
280,275577,47924
280,270092,47826
280,269646,47830
280,270161,47614
280,270550,49297
280,271102,47943
280,269825,47718
280,270103,47743
280,269479,48070
280,269684,47875
280,271031,48685
280,270239,48173
280,270640,47991
280,270437,47652
280,269750,47999
280,271459,47788
280,271196,48273
280,270421,47936
280,270066,47708
280,273433,47957
300,273992,49758
300,271177,49100
300,271491,48516
300,271275,48513
300,270740,48560
300,274731,48686
300,270484,48477
300,271246,48973
300,270803,48432
300,271234,48513
300,270538,48590
300,271043,48343
300,271265,48938
300,271169,48605
300,271353,48345
300,271639,48755
300,270803,48614
300,271407,48429
300,272218,49124
300,271710,48809
320,270021,45961
320,268577,45790
320,269403,45655
320,268409,46296
320,272891,46344
320,268867,46478
320,268539,46029
320,268245,45847
320,268291,45782
320,268151,46664
320,268212,45732
320,267960,46864
320,268203,46069
320,268089,45888
320,268341,46118
320,269217,46290
320,267726,46015
320,269180,45813
320,268461,45931
320,269075,45764
340,271531,46182
340,269357,46404
340,269125,45823
340,271186,46212
340,268494,45766
340,269071,45485
340,269210,46728
340,268823,46118
340,269216,46263
340,268574,76965
340,268829,45824
340,269766,45609
340,268847,46128
340,269119,46000
340,268830,45885
340,268059,45552
340,268950,45853
340,269105,46574
340,268945,45838
340,268700,45710
360,270630,45579
360,269304,45877
360,272511,45481
360,269723,46416
360,269487,45841
360,268931,45723
360,269702,45887
360,268453,45681
360,272108,45671
360,268705,46164
360,268974,46183
360,268740,45730
360,268712,45867
360,268018,45781
360,269457,46438
360,268928,46162
360,268987,46009
360,269640,45788
360,269923,45788
360,269863,45945
380,272447,49611
380,270952,48390
380,270603,48722
380,270861,48422
380,270106,48199
380,269459,48587
380,269396,48825
380,273100,48720
380,269966,48438
380,269623,48184
380,269615,48177
380,269761,48785
380,269621,48486
380,269664,51626
380,270090,48717
380,269263,48589
380,269699,48325
380,270377,48788
380,270189,48443
380,269352,48407
400,271716,49381
400,270135,48454
400,270007,48760
400,270811,48503
400,269877,48424
400,270366,48376
400,282894,48495
400,270732,48339
400,270782,49233
400,270913,48218
400,269765,48583
400,270154,48746
400,273455,48724
400,270516,49120
400,269642,48653
400,269290,48375
400,269266,48012
400,269173,48470
400,269564,51688
400,269775,48844
420,272256,48483
420,270277,48359
420,270116,48438
420,270392,47962
420,270860,48705
420,270305,48527
420,269993,48595
420,270121,48555
420,269769,48165
420,269833,48593
420,270025,48987
420,273518,48432
420,270835,48693
420,270076,48030
420,269819,48580
420,270301,48661
420,270513,48066
420,273566,48319
420,270591,48304
420,270255,48141
440,271217,47963
440,270391,47952
440,269876,47806
440,269499,47391
440,269338,47658
440,269230,47772
440,269018,48281
440,270036,48016
440,269263,47918
440,268829,48195
440,268545,47775
440,268686,47840
440,268943,48465
440,268717,48204
440,281476,48551
440,269402,47791
440,300801,48277
440,268689,47999
440,268559,48142
440,268594,48070
460,272929,48638
460,270994,48377
460,301802,48593
460,271155,48942
460,270923,48170
460,271650,48269
460,270699,48395
460,270996,48248
460,270533,48469
460,271248,48496
460,270651,48761
460,270877,48294
460,270953,48356
460,270493,48660
460,270711,49154
460,270884,48731
460,270491,48435
460,270068,48560
460,270056,48316
460,270288,48619
480,269722,48355
480,267692,48145
480,268026,47921
480,268585,47924
480,268249,47883
480,268855,48726
480,267706,48141
480,299071,48083
480,268203,47843
480,268063,47636
480,268752,47779
480,268617,48460
480,267862,48155
480,268242,78655
480,267982,47540
480,267502,47686
480,267906,47928
480,268236,48009
480,268457,48219
480,267235,47883
500,270254,47935
500,268235,48059
500,269260,48456
500,268732,48004
500,269058,47873
500,268887,47867
500,269311,47773
500,269094,47716
500,269412,48048
500,269314,47782
500,269172,48526
500,267864,47643
500,300991,48536
500,269792,48627
500,269564,48157
500,269159,47550
500,268936,48041
500,268354,47711
500,268942,78654
500,269446,48570
520,271275,47755
520,270066,47523
520,269843,47936
520,269123,47649
520,269305,48103
520,269942,47613
520,269457,47896
520,269138,47823
520,269195,47607
520,269472,47762
520,270216,48366
520,269432,48071
520,268892,47896
520,269792,47611
520,269867,47902
520,269589,48061
520,270169,47680
520,273627,47796
520,270574,48009
520,270279,47619
540,273488,48583
540,272195,48935
540,271734,48436
540,271549,66154
540,271035,48425
540,270629,48418
540,271948,48809
540,271584,48909
540,271008,48387
540,271082,49004
540,271090,48520
540,270989,48385
540,270913,49312
540,271100,48676
540,270752,48364
540,270940,48627
540,271005,48510
540,270780,48708
540,271239,48901
540,271797,48669
560,273209,48013
560,272166,47745
560,275006,47869
560,271988,48340
560,271442,47746
560,271296,48078
560,271034,47830
560,270538,47720
560,270726,65814
560,271514,48342
560,270685,48000
560,270835,48035
560,270581,47886
560,270339,48128
560,270551,48405
560,271107,47777
560,270956,48105
560,270497,48239
560,270747,47816
560,270870,47957
580,274962,49544
580,271974,48174
580,272032,48569
580,271283,48270
580,272192,48208
580,272341,48728
580,272161,48754
580,276229,48290
580,272928,48320
580,272213,48365
580,271658,48169
580,272137,48985
580,271519,48661
580,272227,51702
580,271855,48361
580,271411,48329
580,271209,48485
580,272111,48764
580,271160,48720
580,271572,48244
600,271653,45754
600,269671,45677
600,269917,46243
600,269981,45716
600,269937,45787
600,269463,45875
600,270302,45716
600,269860,46013
600,270829,46235
600,269953,45682
600,270333,45948
600,270449,45751
600,273837,45926
600,270091,46587
600,269429,45971
600,268722,45878
600,269809,45961
600,270065,45637
600,269834,45801
600,270300,46476
620,271059,48734
620,269496,47889
620,269819,47641
620,269669,47321
620,269322,48095
620,270043,47964
620,269727,47989
620,269331,47725
620,269627,47883
620,270353,47876
620,269776,48843
620,273199,47775
620,269589,48185
620,269360,47923
620,269149,47952
620,269210,48217
620,277625,48648
620,271705,48046
620,268894,47997
620,269798,47677
640,271875,45594
640,269624,46238
640,269301,46114
640,269196,45747
640,269547,45804
640,269421,45568
640,269102,45826
640,269393,46497
640,269973,45928
640,268848,45829
640,271604,45978
640,268980,45912
640,268745,46126
640,270395,46182
640,269471,46123
640,268790,45959
640,272994,45855
640,269615,45707
640,269872,45777
640,269995,45812
660,271278,45917
660,268978,45843
660,269033,45826
660,268873,45722
660,268836,46361
660,298461,46135
660,269352,46043
660,269035,46290
660,268639,45711
660,271422,46310
660,270041,46772
660,269725,46324
660,269343,45587
660,269724,45818
