Pallet: "multisig", Extrinsic: "cancel_as_multi_store", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
30,10000,92158,34407
30,10000,92197,34468
30,10000,91878,34288
30,10000,91944,34691
30,10000,90645,34340
30,10000,92075,34732
30,10000,91767,34566
30,10000,91493,34176
30,10000,91611,34896
30,10000,91721,34090
30,10000,92185,33894
30,10000,91487,34180
30,10000,92296,34171
30,10000,92051,34510
30,10000,92280,34601
30,10000,91388,34290
30,10000,91732,34393
30,10000,91914,34480
31,10000,92063,34390
31,10000,92013,34613
31,10000,91475,34472
31,10000,91029,33940
31,10000,91369,34398
31,10000,92208,34620
31,10000,92098,34524
31,10000,92203,34526
31,10000,91845,34414
31,10000,91536,34056
31,10000,92311,34622
31,10000,91945,34310
31,10000,91674,34603
31,10000,91573,34313
31,10000,91746,34462
31,10000,91829,34616
31,10000,91824,34102
31,10000,91848,34397
31,10000,91953,34028
31,10000,91733,34716
32,10000,92047,34743
32,10000,91515,34398
32,10000,91419,34360
32,10000,91829,34641
32,10000,94529,34685
32,10000,91229,34405
32,10000,91320,34581
32,10000,91105,34391
32,10000,91594,34269
32,10000,92763,34848
32,10000,91763,34590
32,10000,91770,34726
32,10000,91334,34634
32,10000,91668,34113
32,10000,92117,34484
32,10000,91647,34530
32,10000,91887,34228
32,10000,91978,34242
32,10000,91350,34752
32,10000,91812,34618
33,10000,91739,34688
33,10000,92282,34968
33,10000,92056,34948
33,10000,91871,34770
33,10000,91937,34616
33,10000,91712,34530
33,10000,91589,35026
33,10000,92019,34567
33,10000,91937,34562
33,10000,91722,34899
33,10000,92245,34589
33,10000,91959,34656
33,10000,91343,34626
33,10000,91540,37373
33,10000,91935,34175
33,10000,91434,34378
33,10000,91500,34734
33,10000,91754,34734
33,10000,92572,34661
33,10000,92122,34397
34,10000,91605,34614
34,10000,91895,34514
34,10000,92156,34335
34,10000,91936,34944
34,10000,92433,34783
34,10000,91759,34694
34,10000,91834,34152
34,10000,92455,34340
34,10000,91846,34787
34,10000,91744,34480
34,10000,91804,35097
34,10000,92163,34746
34,10000,123184,35344
34,10000,91929,34584
34,10000,92479,34695
34,10000,92639,34755
34,10000,92120,34437
34,10000,91984,34570
34,10000,91962,35025
34,10000,92251,34748
35,10000,91927,34606
35,10000,92008,34523
35,10000,91913,34486
35,10000,91936,34592
35,10000,91962,34413
35,10000,91350,34441
35,10000,124092,35463
35,10000,92245,34600
35,10000,91639,34736
35,10000,92299,34485
35,10000,91854,34596
35,10000,92354,34764
35,10000,91745,34431
35,10000,92098,34596
35,10000,91821,34897
35,10000,91973,34261
35,10000,92526,34911
35,10000,91953,34674
35,10000,92114,34874
35,10000,91496,34357
36,10000,93236,34674
36,10000,92565,34690
36,10000,92526,35060
36,10000,93494,34989
36,10000,92945,35024
36,10000,92762,35285
36,10000,92672,34477
36,10000,92671,34918
36,10000,92507,35179
36,10000,93492,35235
36,10000,92303,34935
36,10000,92651,34842
36,10000,92910,34696
36,10000,92430,35100
36,10000,92708,34897
36,10000,92640,35136
36,10000,92263,35033
36,10000,92888,34702
36,10000,93135,34777
36,10000,92558,34862
37,10000,92592,34737
37,10000,92029,34629
37,10000,92486,34426
37,10000,92687,35392
37,10000,93069,35450
37,10000,92533,34687
37,10000,92571,34638
37,10000,93274,35192
37,10000,92605,35157
37,10000,92651,34675
37,10000,92598,34785
37,10000,92565,34417
37,10000,94169,34821
37,10000,92722,34299
37,10000,92281,34845
37,10000,92451,34617
37,10000,92735,35090
37,10000,92389,35017
37,10000,92467,34762
37,10000,92383,34920
38,10000,92748,35188
38,10000,93090,34998
38,10000,92358,35029
38,10000,92486,34750
38,10000,92573,35042
38,10000,92810,35318
38,10000,92785,35150
38,10000,93094,34784
38,10000,92968,35147
38,10000,93154,35224
38,10000,93098,35334
38,10000,92778,35039
38,10000,92620,34870
38,10000,92586,34833
38,10000,92693,34818
38,10000,92048,34641
38,10000,91947,34341
38,10000,92360,34839
38,10000,92900,35049
38,10000,92330,35190
39,10000,93229,34951
39,10000,93213,35153
39,10000,93087,35276
39,10000,92733,34859
39,10000,92603,35589
39,10000,93013,34708
39,10000,93087,35016
39,10000,93322,35050
39,10000,92956,34745
39,10000,93123,35134
39,10000,92678,34994
39,10000,92847,35173
39,10000,92910,35021
39,10000,93112,35267
39,10000,92832,34721
39,10000,93478,35292
39,10000,93093,34963
39,10000,92784,35013
39,10000,92446,34614
39,10000,95845,35392
40,10000,93659,35277
40,10000,93345,35029
40,10000,93022,34945
40,10000,92851,35035
40,10000,93637,35248
40,10000,93096,34887
40,10000,93103,35004
40,10000,93232,35219
40,10000,93427,35005
40,10000,93062,35196
40,10000,93229,35103
40,10000,93121,34693
40,10000,92931,34914
40,10000,93130,34943
40,10000,93078,35354
40,10000,93089,34657
40,10000,93661,35039
40,10000,92987,35118
40,10000,93216,35133
40,10000,93022,34644
41,10000,96216,35223
41,10000,93398,34980
41,10000,92956,34905
41,10000,92958,34829
41,10000,92881,34957
41,10000,92827,35057
41,10000,91490,34739
41,10000,91301,35128
41,10000,93200,34994
41,10000,92722,35270
41,10000,93053,34342
41,10000,93006,34805
41,10000,93099,35331
41,10000,93327,34812
41,10000,92943,34943
41,10000,92723,34874
41,10000,94457,34857
41,10000,93066,34984
41,10000,93666,34639
41,10000,93078,34700
42,10000,93017,34945
42,10000,92946,35140
42,10000,93058,35046
42,10000,93315,34925
42,10000,92968,34831
42,10000,92962,35107
42,10000,92406,34689
42,10000,92974,35055
42,10000,93258,34575
42,10000,93129,35452
42,10000,92759,34899
42,10000,93113,34910
42,10000,92931,34966
42,10000,95972,35336
42,10000,93289,35059
42,10000,92990,34977
42,10000,93244,34886
42,10000,93268,49789
42,10000,93706,35238
42,10000,92934,35153
43,10000,93794,35455
43,10000,93414,34924
43,10000,93672,35183
43,10000,93608,35595
43,10000,93552,35160
43,10000,93671,34951
43,10000,93416,34908
43,10000,92992,35093
43,10000,93123,34989
43,10000,93626,35108
43,10000,93602,34816
43,10000,93864,34994
43,10000,93648,35403
43,10000,93685,35166
43,10000,93632,35209
43,10000,94056,35392
43,10000,93467,34931
43,10000,93437,35001
43,10000,92925,34709
43,10000,93279,34936
44,10000,93492,34997
44,10000,93153,34969
44,10000,92864,34948
44,10000,92744,35071
44,10000,93596,35071
44,10000,93347,35322
44,10000,93379,35127
44,10000,93362,34951
44,10000,93270,35000
44,10000,93585,34962
44,10000,93997,35286
44,10000,93532,35091
44,10000,93233,34674
44,10000,93463,66960
44,10000,93774,35285
44,10000,93593,34614
44,10000,93553,35121
44,10000,95572,35597
44,10000,93266,35127
44,10000,93817,34921
45,10000,93664,34822
45,10000,94070,34704
45,10000,93975,34875
45,10000,93645,34754
45,10000,93216,34738
45,10000,93856,34837
45,10000,93751,34972
45,10000,93484,34850
45,10000,93542,34563
45,10000,93977,35163
45,10000,94273,34906
45,10000,93361,34977
45,10000,93356,34849
45,10000,94764,35243
45,10000,91583,35024
45,10000,91855,34779
45,10000,93255,34859
45,10000,91833,35253
45,10000,93941,35096
45,10000,93648,35018
46,10000,94300,35189
46,10000,94001,34799
46,10000,94036,34674
46,10000,93534,34613
