Pallet: "collective", Extrinsic: "vote_insert", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
990,100,1024,386312,72231
990,100,1024,385837,71682
990,100,1024,385371,71601
990,100,1024,382228,71625
990,100,1024,386996,72105
990,100,1024,386331,71976
1000,1,1024,385408,69873
1000,1,1024,378686,69992
1000,1,1024,387794,70322
1000,1,1024,385121,69914
1000,1,1024,389167,69725
1000,1,1024,387762,69559
1000,1,1024,385072,69463
1000,1,1024,385341,69580
1000,1,1024,381831,69631
1000,1,1024,384951,69836
1000,1,1024,384978,69512
1000,1,1024,386164,70478
1000,1,1024,386479,70304
1000,1,1024,385010,69553
1000,1,1024,387214,73152
1000,1,1024,385894,71044
1000,1,1024,386219,70441
1000,1,1024,385665,80826
1000,1,1024,387796,70105
1000,1,1024,384917,74063
1000,2,1024,385197,68370
1000,2,1024,389515,71783
1000,2,1024,378922,78542
1000,2,1024,381630,67986
1000,2,1024,385006,87059
1000,2,1024,389051,68283
1000,2,1024,385806,84694
1000,2,1024,385127,67610
1000,2,1024,387132,89260
1000,2,1024,385789,77787
1000,2,1024,386017,67706
1000,2,1024,385532,86083
1000,2,1024,381783,68471
1000,2,1024,385781,68202
1000,2,1024,386425,76933
1000,2,1024,385986,74423
1000,2,1024,385815,70750
1000,2,1024,385728,77826
1000,2,1024,386264,80022
1000,2,1024,385408,80424
1000,3,1024,386059,80454
1000,3,1024,386482,68496
1000,3,1024,386719,70789
1000,3,1024,385568,68167
1000,3,1024,386435,67916
1000,3,1024,385587,70923
1000,3,1024,385564,77502
1000,3,1024,385786,69544
1000,3,1024,389636,68656
1000,3,1024,382200,79322
1000,3,1024,385938,68377
1000,3,1024,387084,73069
1000,3,1024,403778,81273
1000,3,1024,385828,67857
1000,3,1024,386763,87416
1000,3,1024,386145,68584
1000,3,1024,385717,78507
1000,3,1024,386340,68368
1000,3,1024,385555,86217
1000,3,1024,385240,67933
1000,4,1024,389752,84153
1000,4,1024,386082,81276
1000,4,1024,388324,90487
1000,4,1024,386218,70383
1000,4,1024,386863,91588
1000,4,1024,386080,79562
1000,4,1024,388774,101293
1000,4,1024,386348,80885
1000,4,1024,390193,98076
1000,4,1024,386187,69936
1000,4,1024,388846,89632
1000,4,1024,386897,70504
1000,4,1024,385909,79709
1000,4,1024,385501,81822
1000,4,1024,386345,70764
1000,4,1024,386019,70485
1000,4,1024,385766,69755
1000,4,1024,388978,71169
1000,4,1024,389163,70305
1000,4,1024,386920,72270
1000,5,1024,385990,70127
1000,5,1024,386550,70560
1000,5,1024,386152,79538
1000,5,1024,385112,71262
1000,5,1024,386550,70160
1000,5,1024,385597,69853
1000,5,1024,390376,70427
1000,5,1024,386577,71901
1000,5,1024,386076,70086
1000,5,1024,385804,80033
1000,5,1024,387279,72364
1000,5,1024,385950,70290
1000,5,1024,386079,71849
1000,5,1024,385920,69506
1000,5,1024,386870,81327
1000,5,1024,385477,69884
1000,5,1024,385757,70399
1000,5,1024,386259,73918
1000,5,1024,386153,69950
1000,5,1024,385304,71529
1000,6,1024,386477,82081
1000,6,1024,386481,73341
1000,6,1024,386519,79840
1000,6,1024,382464,80775
1000,6,1024,383522,87076
1000,6,1024,382621,70390
1000,6,1024,386434,70360
1000,6,1024,389539,71889
1000,6,1024,382672,73100
1000,6,1024,416206,70815
1000,6,1024,386949,71678
1000,6,1024,387303,72246
1000,6,1024,386393,69904
1000,6,1024,389529,72048
1000,6,1024,386597,70039
1000,6,1024,385972,71945
1000,6,1024,386351,70111
1000,6,1024,387125,73097
1000,6,1024,387303,71166
1000,6,1024,388589,70146
1000,7,1024,387114,81865
1000,7,1024,387495,70239
1000,7,1024,386849,71598
1000,7,1024,387218,72625
1000,7,1024,386314,72236
1000,7,1024,382776,74896
1000,7,1024,386866,70749
1000,7,1024,386673,82972
1000,7,1024,385888,70279
1000,7,1024,386224,70344
1000,7,1024,386593,75004
1000,7,1024,386475,70380
1000,7,1024,389487,70741
1000,7,1024,386669,70949
1000,7,1024,385994,70274
1000,7,1024,386295,81802
1000,7,1024,386046,70287
1000,7,1024,386330,73632
1000,7,1024,386179,70519
1000,7,1024,385532,70218
1000,8,1024,382965,70739
1000,8,1024,385879,70492
1000,8,1024,385410,70025
1000,8,1024,385330,71775
1000,8,1024,385946,70520
1000,8,1024,386147,69892
1000,8,1024,385720,72746
1000,8,1024,387132,70592
1000,8,1024,382486,70436
1000,8,1024,388730,79905
1000,8,1024,386289,70530
1000,8,1024,386522,73540
1000,8,1024,385819,70735
1000,8,1024,386070,70598
1000,8,1024,417450,70860
1000,8,1024,386315,70441
1000,8,1024,386715,70765
1000,8,1024,386318,71961
1000,8,1024,387253,71602
1000,8,1024,388832,70792
1000,9,1024,387313,70694
1000,9,1024,383027,70356
1000,9,1024,383948,70942
1000,9,1024,382421,70844
1000,9,1024,389536,73796
1000,9,1024,386252,70086
1000,9,1024,385976,70432
1000,9,1024,387160,80825
1000,9,1024,387500,70638
1000,9,1024,386972,69981
1000,9,1024,387013,71788
1000,9,1024,386992,70837
1000,9,1024,383175,70209
1000,9,1024,387463,81351
1000,9,1024,387062,70458
1000,9,1024,386512,70224
1000,9,1024,413711,70353
1000,9,1024,389235,70204
1000,9,1024,386379,70313
1000,9,1024,386944,70657
1000,10,1024,387837,71025
1000,10,1024,387199,72999
1000,10,1024,386973,70560
1000,10,1024,386956,71861
1000,10,1024,386812,89536
1000,10,1024,390390,83831
1000,10,1024,387415,73401
1000,10,1024,388053,73540
1000,10,1024,387154,70084
1000,10,1024,386996,72969
1000,10,1024,390509,73528
1000,10,1024,385757,70269
1000,10,1024,386970,72064
1000,10,1024,386952,73437
1000,10,1024,387277,70784
1000,10,1024,386337,70227
1000,10,1024,387426,70209
1000,10,1024,387285,71916
1000,10,1024,387180,70239
1000,10,1024,383126,70392
1000,11,1024,401664,74073
1000,11,1024,386991,72669
1000,11,1024,387244,74237
1000,11,1024,386545,72421
1000,11,1024,387402,72718
1000,11,1024,387734,72071
1000,11,1024,387706,72379
1000,11,1024,383765,73622
1000,11,1024,390294,71938
1000,11,1024,387598,71402
1000,11,1024,384142,72414
1000,11,1024,387177,72229
1000,11,1024,383501,72716
1000,11,1024,386928,72406
1000,11,1024,387060,72287
1000,11,1024,387069,72369
1000,11,1024,387758,73835
1000,11,1024,382941,72081
1000,11,1024,380367,72317
1000,11,1024,387893,72469
1000,12,1024,385904,70199
1000,12,1024,382178,70223
1000,12,1024,386445,71431
1000,12,1024,382780,70679
1000,12,1024,386145,87503
1000,12,1024,386710,70403
1000,12,1024,386230,80557
1000,12,1024,385004,70523
1000,12,1024,386470,69814
1000,12,1024,386033,70318
1000,12,1024,390636,70775
1000,12,1024,381559,70509
1000,12,1024,386579,87875
1000,12,1024,388372,72172
1000,12,1024,386164,69984
1000,12,1024,385915,70295
1000,12,1024,382631,70605
1000,12,1024,385839,70390
1000,12,1024,385829,70156
1000,12,1024,386420,70389
1000,13,1024,387015,70441
1000,13,1024,389385,72002
1000,13,1024,386813,70205
1000,13,1024,386495,79920
1000,13,1024,387192,70075
1000,13,1024,386798,70990
1000,13,1024,389783,70064
1000,13,1024,386622,73908
1000,13,1024,383418,70166
1000,13,1024,382327,70109
1000,13,1024,385423,70672
1000,13,1024,383253,70056
1000,13,1024,386310,70003
1000,13,1024,387654,70492
1000,13,1024,389902,72725
1000,13,1024,386028,69797
1000,13,1024,386558,70660
1000,13,1024,386335,80095
1000,13,1024,389070,71255
1000,13,1024,387035,79355
1000,14,1024,387225,80617
1000,14,1024,383128,70472
1000,14,1024,390581,72866
1000,14,1024,387288,71878
1000,14,1024,387145,80389
1000,14,1024,387523,70678
1000,14,1024,390098,70776
1000,14,1024,387972,70512
1000,14,1024,386247,71635
1000,14,1024,384498,70613
1000,14,1024,389953,72152
1000,14,1024,387158,70204
1000,14,1024,387404,80776
1000,14,1024,386869,80477
1000,14,1024,387221,72483
1000,14,1024,387228,71863
1000,14,1024,387578,71132
1000,14,1024,386717,71713
1000,14,1024,387525,71953
1000,14,1024,395435,75540
1000,15,1024,387054,73841
1000,15,1024,386604,70755
1000,15,1024,387338,81884
1000,15,1024,386462,70858
1000,15,1024,387623,71083
1000,15,1024,386881,81569
1000,15,1024,387063,71111
1000,15,1024,386789,70571
1000,15,1024,387194,71287
1000,15,1024,386875,72564
1000,15,1024,386432,71028
1000,15,1024,385749,70296
1000,15,1024,387136,70893
1000,15,1024,386774,70519
1000,15,1024,387082,73726
1000,15,1024,383112,73322
1000,15,1024,389087,75589
1000,15,1024,387163,89835
1000,15,1024,388851,74399
1000,15,1024,387888,71074
1000,16,1024,389764,70912
1000,16,1024,379667,70636
1000,16,1024,387310,70676
1000,16,1024,382974,72571
1000,16,1024,387171,72373
1000,16,1024,387798,70743
1000,16,1024,386798,71220
1000,16,1024,387433,70909
1000,16,1024,387273,81676
1000,16,1024,389961,71137
1000,16,1024,387348,71031
1000,16,1024,387534,70917
1000,16,1024,389561,75478
1000,16,1024,387337,72360
1000,16,1024,388079,72701
1000,16,1024,386593,72498
1000,16,1024,383658,71109
1000,16,1024,389446,71467
1000,16,1024,388249,73970
1000,16,1024,384042,74269
1000,17,1024,384847,80740
1000,17,1024,387882,73040
1000,17,1024,379781,72233
1000,17,1024,387764,73700
1000,17,1024,384212,72893
1000,17,1024,389092,76018
1000,17,1024,387134,74158
1000,17,1024,387862,72708
1000,17,1024,384589,72894
1000,17,1024,387209,72161
1000,17,1024,386856,70680
1000,17,1024,388150,71032
1000,17,1024,391326,75895
1000,17,1024,391307,99237
1000,17,1024,389014,74518
1000,17,1024,387685,72537
1000,17,1024,389597,71180
1000,17,1024,387665,70989
1000,17,1024,383976,75480
1000,17,1024,387726,70823
1000,18,1024,383336,71073
1000,18,1024,384026,70481
1000,18,1024,383976,70556
1000,18,1024,387671,70409
1000,18,1024,387388,70437
1000,18,1024,386845,75999
1000,18,1024,387745,70200
1000,18,1024,386992,70426
1000,18,1024,387693,70034
1000,18,1024,388231,71022
1000,18,1024,387826,70454
1000,18,1024,387492,70482
1000,18,1024,388216,71411
1000,18,1024,386611,79897
1000,18,1024,384324,79287
1000,18,1024,388605,72559
1000,18,1024,389004,72451
1000,18,1024,391714,75594
1000,18,1024,391025,72854
1000,18,1024,390839,75662
1000,19,1024,387611,75069
1000,19,1024,387618,73895
1000,19,1024,386485,73456
1000,19,1024,387726,80887
1000,19,1024,387131,73486
1000,19,1024,386969,90297
1000,19,1024,387020,70982
1000,19,1024,387296,70642
1000,19,1024,390096,70712
1000,19,1024,387974,71178
1000,19,1024,387222,72197
1000,19,1024,387605,71091
1000,19,1024,387160,70351
1000,19,1024,386271,70943
1000,19,1024,386791,70923
1000,19,1024,387907,70837
1000,19,1024,386851,70149
1000,19,1024,387729,70892
1000,19,1024,387402,73683
1000,19,1024,387657,72336
1000,20,1024,386445,70019
1000,20,1024,386293,79008
1000,20,1024,386233,80112
1000,20,1024,385953,70574
1000,20,1024,386518,70090
1000,20,1024,385978,70196
1000,20,1024,385953,70398
1000,20,1024,385828,79263
1000,20,1024,386072,73455
1000,20,1024,381854,71751
1000,20,1024,386316,71404
1000,20,1024,386513,71697
1000,20,1024,386008,71594
1000,20,1024,388196,73317
1000,20,1024,389310,70697
1000,20,1024,389094,69927
1000,20,1024,391876,79655
1000,20,1024,389020,70469
1000,20,1024,386300,70964
1000,20,1024,386276,69985
1000,21,1024,387121,89120
1000,21,1024,383611,70598
1000,21,1024,387506,71734
1000,21,1024,387322,74708
1000,21,1024,387406,70513
1000,21,1024,390752,70362
1000,21,1024,390518,80473
1000,21,1024,388095,70057
1000,21,1024,388773,75021
1000,21,1024,386994,80223
1000,21,1024,387485,70140
1000,21,1024,387460,72116
1000,21,1024,387492,73715
1000,21,1024,386844,71887
1000,21,1024,388931,72066
1000,21,1024,389262,71178
1000,21,1024,387160,70173
1000,21,1024,387904,72244
1000,21,1024,387437,90130
1000,21,1024,387061,72886
1000,22,1024,387872,72339
1000,22,1024,388180,80943
1000,22,1024,387339,70683
1000,22,1024,388130,70144
1000,22,1024,389164,91993
1000,22,1024,387010,70476
1000,22,1024,384883,73928
1000,22,1024,387215,72092
1000,22,1024,387758,83033
1000,22,1024,386834,71063
1000,22,1024,387489,70855
1000,22,1024,384384,70138
1000,22,1024,389662,89896
1000,22,1024,391923,103722
1000,22,1024,388236,84358
1000,22,1024,388038,81918
1000,22,1024,380676,73504
1000,22,1024,388168,80401
1000,22,1024,386877,80579
1000,22,1024,386938,70660
1000,23,1024,391220,71107
1000,23,1024,385529,75766
1000,23,1024,387168,75218
1000,23,1024,386402,73238
1000,23,1024,391467,74146
1000,23,1024,382840,70269
1000,23,1024,385865,70435
1000,23,1024,388095,71135
1000,23,1024,389972,75853
1000,23,1024,386810,73920
1000,23,1024,391954,91559
1000,23,1024,388221,83886
1000,23,1024,383661,73489
1000,23,1024,388669,73718
1000,23,1024,387367,81390
1000,23,1024,391427,70432
1000,23,1024,388040,74685
1000,23,1024,387395,70578
1000,23,1024,387092,75285
1000,23,1024,386951,73389
1000,24,1024,387844,72341
1000,24,1024,390471,70438
1000,24,1024,390823,70467
1000,24,1024,387120,70634
1000,24,1024,386696,80615
1000,24,1024,388604,74503
1000,24,1024,424958,71875
1000,24,1024,387543,70592
1000,24,1024,388721,75256
1000,24,1024,386879,72005
1000,24,1024,387740,70706
1000,24,1024,387814,72181
1000,24,1024,387332,70316
1000,24,1024,384491,70409
1000,24,1024,387771,70435
1000,24,1024,389133,70404
1000,24,1024,386925,83333
1000,24,1024,386455,74635
1000,24,1024,387546,79790
1000,24,1024,389751,70554
1000,25,1024,387693,70616
1000,25,1024,387415,70737
1000,25,1024,390623,70859
1000,25,1024,390835,74307
1000,25,1024,387665,73441
1000,25,1024,383558,70837
1000,25,1024,387839,73130
1000,25,1024,387627,71156
1000,25,1024,387430,70725
1000,25,1024,389061,71599
1000,25,1024,387416,73715
1000,25,1024,389937,82936
1000,25,1024,387531,71125
1000,25,1024,387488,70809
1000,25,1024,387175,70771
1000,25,1024,387662,71133
1000,25,1024,387836,81510
1000,25,1024,387926,72084
1000,25,1024,387662,75225
1000,25,1024,387893,70610
1000,26,1024,387161,81177
1000,26,1024,390074,70821
1000,26,1024,387574,70886
1000,26,1024,387327,70305
1000,26,1024,387206,70550
1000,26,1024,386720,70137
1000,26,1024,386604,70626
1000,26,1024,387729,70221
1000,26,1024,387416,70920
1000,26,1024,387595,73466
1000,26,1024,387132,70404
1000,26,1024,386891,84622
1000,26,1024,386776,70606
1000,26,1024,386789,72794
1000,26,1024,387502,70688
1000,26,1024,386866,70249
1000,26,1024,382879,72606
1000,26,1024,387245,75064
1000,26,1024,391140,70745
1000,26,1024,387354,70722
1000,27,1024,386682,72506
1000,27,1024,387363,70819
1000,27,1024,387801,70527
1000,27,1024,387852,70826
1000,27,1024,387570,70859
1000,27,1024,387979,72170
1000,27,1024,387717,70331
1000,27,1024,387816,72326
1000,27,1024,386900,98191
1000,27,1024,387674,70720
1000,27,1024,391364,70197
1000,27,1024,390388,74991
1000,27,1024,383655,72344
1000,27,1024,388024,73854
1000,27,1024,387227,70798
1000,27,1024,391169,70854
1000,27,1024,384699,71006
1000,27,1024,387937,70751
1000,27,1024,384129,72261
1000,27,1024,384770,72513
1000,28,1024,383132,70718
1000,28,1024,382552,70609
1000,28,1024,417846,82991
1000,28,1024,386286,70445
1000,28,1024,387232,70520
1000,28,1024,386593,70734
1000,28,1024,382818,70247
1000,28,1024,385874,70537
1000,28,1024,387578,70629
1000,28,1024,383311,70072
1000,28,1024,387129,82782
1000,28,1024,386666,74661
1000,28,1024,386171,71134
1000,28,1024,386026,80792
1000,28,1024,386929,70217
1000,28,1024,390116,75535
1000,28,1024,382481,71875
1000,28,1024,386644,73001
1000,28,1024,386279,70568
1000,28,1024,389319,70951
1000,29,1024,384493,81547
1000,29,1024,384909,70955
1000,29,1024,388009,70920
1000,29,1024,388393,70933
1000,29,1024,387403,80601
1000,29,1024,391901,70839
1000,29,1024,384941,70649
1000,29,1024,386896,71346
1000,29,1024,388412,71175
1000,29,1024,387878,70892
1000,29,1024,384191,70859
1000,29,1024,390185,75382
1000,29,1024,383404,73321
1000,29,1024,384830,70826
1000,29,1024,391470,75298
1000,29,1024,387435,73307
1000,29,1024,387862,80814
1000,29,1024,386857,70490
1000,29,1024,387387,70973
1000,29,1024,386841,70888
1000,30,1024,387806,71301
1000,30,1024,388115,81733
1000,30,1024,387670,82138
1000,30,1024,389199,72268
1000,30,1024,387886,71347
1000,30,1024,387119,74619
1000,30,1024,386446,70807
1000,30,1024,388590,80001
1000,30,1024,387476,70641
1000,30,1024,387126,70833
1000,30,1024,387571,70637
1000,30,1024,390835,76349
1000,30,1024,386859,73316
1000,30,1024,386813,72316
1000,30,1024,387250,71034
1000,30,1024,383388,70889
1000,30,1024,383775,72698
1000,30,1024,387298,70993
1000,30,1024,387609,73217
1000,30,1024,387305,70621
1000,31,1024,390477,72903
1000,31,1024,388082,72718
1000,31,1024,388147,72627
1000,31,1024,387915,74067
1000,31,1024,387824,81824
1000,31,1024,387816,72969
1000,31,1024,387557,72996
1000,31,1024,384985,73019
1000,31,1024,387718,72862
1000,31,1024,388235,72451
1000,31,1024,388210,72646
1000,31,1024,387848,83199
1000,31,1024,388670,82403
1000,31,1024,387724,83614
1000,31,1024,388818,72951
1000,31,1024,389880,76980
1000,31,1024,384025,72142
1000,31,1024,388272,82838
1000,31,1024,387850,72436
1000,31,1024,387972,100895
1000,32,1024,388331,82356
1000,32,1024,387571,70825
1000,32,1024,388616,71575
1000,32,1024,387941,71108
1000,32,1024,388483,71557
1000,32,1024,387586,73985
1000,32,1024,387944,71405
1000,32,1024,391093,81143
1000,32,1024,388364,70944
1000,32,1024,387076,70993
1000,32,1024,388984,71263
1000,32,1024,388473,72777
1000,32,1024,388010,72570
1000,32,1024,388126,72962
1000,32,1024,387589,70822
1000,32,1024,389686,75736
1000,32,1024,387658,72438
1000,32,1024,388893,71525
1000,32,1024,388133,70780
1000,32,1024,388415,81046
1000,33,1024,387984,70878
1000,33,1024,388158,70725
1000,33,1024,386972,70348
1000,33,1024,388620,79439
1000,33,1024,387835,70652
1000,33,1024,419096,80859
1000,33,1024,388535,71204
1000,33,1024,388120,70537
1000,33,1024,384338,70679
1000,33,1024,388031,70504
1000,33,1024,391667,71117
1000,33,1024,387722,72257
1000,33,1024,389836,70871
1000,33,1024,387762,70457
1000,33,1024,387668,72004
1000,33,1024,386632,70457
1000,33,1024,387453,80319
1000,33,1024,387849,70432
1000,33,1024,387563,80028
1000,33,1024,384888,85147
1000,34,1024,388016,71536
1000,34,1024,383403,71037
1000,34,1024,383747,70571
1000,34,1024,387990,70990
1000,34,1024,387512,70877
1000,34,1024,387518,73009
1000,34,1024,387960,70787
1000,34,1024,391311,78423
1000,34,1024,391261,73692
1000,34,1024,392522,71248
1000,34,1024,387434,81256
1000,34,1024,385347,73983
1000,34,1024,387370,70462
1000,34,1024,388242,83997
1000,34,1024,387906,81679
1000,34,1024,392097,76398
1000,34,1024,387586,70276
1000,34,1024,388027,73652
1000,34,1024,387245,70519
1000,34,1024,384818,70890
1000,35,1024,389128,70938
1000,35,1024,383896,70360
1000,35,1024,387567,70864
1000,35,1024,388222,70967
1000,35,1024,383368,70419
1000,35,1024,388001,79582
1000,35,1024,388080,70475
1000,35,1024,384478,79540
1000,35,1024,388517,70662
1000,35,1024,387614,70883
1000,35,1024,387709,70795
1000,35,1024,388681,70902
1000,35,1024,388174,81069
1000,35,1024,391026,71156
1000,35,1024,388146,70778
1000,35,1024,388324,71223
1000,35,1024,387498,70818
1000,35,1024,388228,70746
1000,35,1024,387793,70525
1000,35,1024,384330,72159
1000,36,1024,387330,80523
1000,36,1024,388805,70891
1000,36,1024,386741,70246
1000,36,1024,386098,70701
1000,36,1024,417618,70683
1000,36,1024,390713,75590
1000,36,1024,386615,70660
1000,36,1024,388099,71063
1000,36,1024,387737,70247
1000,36,1024,388382,75134
1000,36,1024,387328,81162
1000,36,1024,390372,75489
1000,36,1024,386982,72026
1000,36,1024,390028,73925
1000,36,1024,386966,80782
1000,36,1024,387280,70791
1000,36,1024,390520,70967
1000,36,1024,383454,71439
1000,36,1024,387212,70626
1000,36,1024,386324,70529
1000,37,1024,387672,70620
1000,37,1024,383585,70801
1000,37,1024,390976,81543
1000,37,1024,391640,70387
1000,37,1024,392374,71069
1000,37,1024,388074,71153
1000,37,1024,388397,71539
1000,37,1024,387622,70640
1000,37,1024,388649,71168
1000,37,1024,388633,81226
1000,37,1024,387607,70670
1000,37,1024,387812,70976
1000,37,1024,387415,70823
1000,37,1024,386951,75377
1000,37,1024,387632,70165
1000,37,1024,391342,72466
1000,37,1024,384721,81263
1000,37,1024,387407,70532
1000,37,1024,387355,70588
1000,37,1024,387748,70832
1000,38,1024,387801,74932
1000,38,1024,384589,73460
1000,38,1024,389581,77721
1000,38,1024,384703,74853
1000,38,1024,388892,77320
1000,38,1024,388466,73248
1000,38,1024,388735,82792
1000,38,1024,388233,73226
1000,38,1024,388314,73089
1000,38,1024,388475,73495
1000,38,1024,388486,74565
1000,38,1024,389079,83302
1000,38,1024,388862,72594
1000,38,1024,388508,72980
1000,38,1024,389833,73520
1000,38,1024,389034,73300
1000,38,1024,388624,72954
1000,38,1024,388782,72721
1000,38,1024,388671,73509
1000,38,1024,388388,73331
1000,39,1024,389162,71214
1000,39,1024,387522,71327
1000,39,1024,387876,70761
1000,39,1024,387094,70405
1000,39,1024,384278,70854
1000,39,1024,387805,70734
1000,39,1024,390174,75083
1000,39,1024,388041,71134
1000,39,1024,387870,81616
1000,39,1024,387808,70723
1000,39,1024,388565,82294
1000,39,1024,387617,72694
1000,39,1024,387876,70818
1000,39,1024,396187,73031
1000,39,1024,387779,73762
1000,39,1024,389028,73746
1000,39,1024,388523,70526
1000,39,1024,387707,71073
1000,39,1024,387437,80564
1000,39,1024,380625,73291
1000,40,1024,387926,74496
1000,40,1024,388494,73126
1000,40,1024,392040,73179
1000,40,1024,388105,72869
1000,40,1024,387856,73262
1000,40,1024,387989,74515
1000,40,1024,388397,72636
1000,40,1024,388476,72911
1000,40,1024,388554,73582
1000,40,1024,388792,73240
1000,40,1024,392239,74177
1000,40,1024,390095,77090
1000,40,1024,388894,72966
1000,40,1024,388243,73125
1000,40,1024,391750,72532
1000,40,1024,388030,73163
1000,40,1024,388317,72955
1000,40,1024,388666,75138
1000,40,1024,388618,75538
1000,40,1024,388031,74497
1000,41,1024,387189,85027
1000,41,1024,388272,73016
1000,41,1024,387359,72842
1000,41,1024,388267,82049
1000,41,1024,388712,73536
1000,41,1024,388189,84590
1000,41,1024,387296,73538
1000,41,1024,386765,72944
1000,41,1024,387362,72945
1000,41,1024,387506,75250
1000,41,1024,383913,73267
1000,41,1024,387525,73047
1000,41,1024,387371,73131
1000,41,1024,388222,73296
1000,41,1024,384368,73330
1000,41,1024,388097,73133
1000,41,1024,387493,73225
1000,41,1024,387543,72995
1000,41,1024,388261,72751
1000,41,1024,388660,73578
1000,42,1024,392767,76610
1000,42,1024,388642,81355
1000,42,1024,387049,71153
1000,42,1024,390842,71433
1000,42,1024,390037,71039
1000,42,1024,391264,84142
1000,42,1024,388647,71301
1000,42,1024,387873,71156
1000,42,1024,387775,80635
1000,42,1024,390326,76724
1000,42,1024,385368,71491
1000,42,1024,388387,75248
1000,42,1024,389285,71061
1000,42,1024,380167,70737
1000,42,1024,384255,70746
1000,42,1024,389082,75822
1000,42,1024,388877,70625
1000,42,1024,388078,71048
1000,42,1024,386501,70784
1000,42,1024,387862,71356
1000,43,1024,390681,72990
1000,43,1024,389676,77485
1000,43,1024,389127,74538
1000,43,1024,387909,73066
1000,43,1024,384262,73124
1000,43,1024,383946,73412
1000,43,1024,388585,72967
1000,43,1024,388339,74597
1000,43,1024,388054,73093
1000,43,1024,384093,73349
1000,43,1024,387821,73138
1000,43,1024,389655,78130
1000,43,1024,388837,73238
1000,43,1024,388225,75667
1000,43,1024,388346,73208
1000,43,1024,388978,73211
1000,43,1024,390007,100121
1000,43,1024,388453,75463
1000,43,1024,389467,83040
1000,43,1024,389483,73356
1000,44,1024,418687,71459
1000,44,1024,388341,71295
1000,44,1024,387633,71056
1000,44,1024,389905,97585
1000,44,1024,384725,82600
1000,44,1024,388724,71587
1000,44,1024,391229,71010
1000,44,1024,384077,71204
1000,44,1024,392564,98403
1000,44,1024,388289,90363
1000,44,1024,388686,71525
1000,44,1024,388734,71126
1000,44,1024,391483,71473
1000,44,1024,387854,70949
1000,44,1024,388737,71188
1000,44,1024,387889,82029
1000,44,1024,387011,70394
1000,44,1024,388044,70835
1000,44,1024,388062,71242
1000,44,1024,390227,92537
1000,45,1024,391074,76578
1000,45,1024,387559,71110
1000,45,1024,388984,75429
1000,45,1024,383853,71069
1000,45,1024,388072,70903
1000,45,1024,387782,75777
1000,45,1024,387561,71211
1000,45,1024,388493,71064
1000,45,1024,389817,71262
1000,45,1024,388502,71205
1000,45,1024,388153,72875
1000,45,1024,388006,71352
1000,45,1024,389008,70657
1000,45,1024,387712,70998
1000,45,1024,388777,70899
1000,45,1024,388249,71425
1000,45,1024,387589,70977
1000,45,1024,387841,71054
1000,45,1024,387742,80729
1000,45,1024,388336,70948
1000,46,1024,388382,71343
1000,46,1024,388035,70809
1000,46,1024,388570,80625
1000,46,1024,387122,70947
1000,46,1024,383810,71428
1000,46,1024,388071,80334
1000,46,1024,388165,70670
1000,46,1024,388992,72014
1000,46,1024,388077,71140
1000,46,1024,387676,70732
1000,46,1024,388594,71627
1000,46,1024,391672,70653
1000,46,1024,388335,71976
1000,46,1024,391217,81645
1000,46,1024,389130,72431
1000,46,1024,384256,71331
1000,46,1024,390230,75480
1000,46,1024,388383,73004
1000,46,1024,387848,73734
1000,46,1024,388372,70957
1000,47,1024,384872,70963
1000,47,1024,387791,70950
1000,47,1024,388408,70898
1000,47,1024,388212,70971
1000,47,1024,389333,71118
1000,47,1024,391447,81409
1000,47,1024,388178,71063
1000,47,1024,391439,71233
1000,47,1024,388491,71147
1000,47,1024,388068,70945
1000,47,1024,383399,70948
1000,47,1024,392005,71324
1000,47,1024,384853,70822
1000,47,1024,385014,71048
1000,47,1024,384181,70840
1000,47,1024,389983,71260
1000,47,1024,386775,71242
1000,47,1024,388144,73949
1000,47,1024,388527,73867
1000,47,1024,391709,71384
1000,48,1024,387364,74588
1000,48,1024,389098,98972
1000,48,1024,388887,82208
1000,48,1024,388297,75796
1000,48,1024,388284,72960
1000,48,1024,389195,92743
1000,48,1024,389862,75753
1000,48,1024,388199,74564
1000,48,1024,389819,73864
1000,48,1024,389660,73659
1000,48,1024,389716,77622
1000,48,1024,388615,92582
1000,48,1024,389121,82290
1000,48,1024,389372,73458
1000,48,1024,388889,73205
1000,48,1024,385968,73466
1000,48,1024,388689,73242
1000,48,1024,389178,73614
1000,48,1024,388381,73693
1000,48,1024,389462,77631
1000,49,1024,387923,74255
1000,49,1024,388620,71528
1000,49,1024,388645,71707
1000,49,1024,388195,71336
1000,49,1024,386372,71711
1000,49,1024,388282,71455
1000,49,1024,388611,75692
1000,49,1024,389329,73021
1000,49,1024,392167,75945
1000,49,1024,388388,71350
1000,49,1024,388672,71106
1000,49,1024,390521,71599
1000,49,1024,388250,72833
1000,49,1024,388368,71765
1000,49,1024,388851,75094
1000,49,1024,388701,71671
1000,49,1024,391541,75855
1000,49,1024,388717,71945
1000,49,1024,388856,71355
1000,49,1024,388087,72934
1000,50,1024,388437,71252
1000,50,1024,388040,71059
1000,50,1024,388557,71154
1000,50,1024,387972,70895
1000,50,1024,387632,71215
1000,50,1024,391577,75521
1000,50,1024,388024,70947
1000,50,1024,388324,81279
1000,50,1024,388982,71129
