Pallet: "utility", Extrinsic: "approve_as_multi_approve", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
21,10000,33881,19153
21,10000,34199,19010
22,10000,52503,19765
22,10000,33916,19387
22,10000,34192,19453
22,10000,34175,19404
22,10000,34503,19342
22,10000,33899,19273
22,10000,34088,19049
22,10000,34242,19968
22,10000,34600,19324
22,10000,33966,19295
22,10000,34379,19435
22,10000,34447,19353
22,10000,34317,19242
22,10000,33950,19453
22,10000,34263,25039
22,10000,34288,19522
22,10000,34022,19127
22,10000,33899,19248
22,10000,34017,19142
22,10000,33845,19296
23,10000,34586,19404
23,10000,35042,19492
23,10000,35041,19470
23,10000,34635,19600
23,10000,34167,19564
23,10000,34662,19644
23,10000,34772,19517
23,10000,34708,19538
23,10000,34669,19256
23,10000,34221,19401
23,10000,34378,19131
23,10000,34466,19416
23,10000,34406,19194
23,10000,34533,19316
23,10000,34715,19331
23,10000,34888,19674
23,10000,34547,19338
23,10000,34628,19724
23,10000,34446,19602
23,10000,34127,19479
24,10000,35004,19693
24,10000,34525,19156
24,10000,34761,19358
24,10000,34752,19311
24,10000,34970,19475
24,10000,34820,19423
24,10000,34666,19602
24,10000,35433,19723
24,10000,34682,19334
24,10000,34598,19359
24,10000,34701,19430
24,10000,34700,19376
24,10000,34976,19698
24,10000,34853,19878
24,10000,34779,19761
24,10000,34551,19525
24,10000,34596,19488
24,10000,34248,19306
24,10000,34743,19387
24,10000,34973,37096
25,10000,35442,19680
25,10000,35062,19586
25,10000,34801,19326
25,10000,34487,19299
25,10000,35109,19484
25,10000,34980,19958
25,10000,35264,19853
25,10000,34757,19863
25,10000,35352,19624
25,10000,34462,19591
25,10000,34867,19715
25,10000,35092,19766
25,10000,34839,19838
25,10000,34941,19896
25,10000,35085,19396
25,10000,34845,19354
25,10000,35079,19538
25,10000,35410,19567
25,10000,35056,19824
25,10000,34621,19742
26,10000,34459,19664
26,10000,34813,19601
26,10000,34883,19364
26,10000,34979,19811
26,10000,34935,19696
26,10000,34330,19544
26,10000,34622,19442
26,10000,35075,19679
26,10000,34784,19711
26,10000,34349,19605
26,10000,34605,19192
26,10000,34776,19456
26,10000,34946,19710
26,10000,34511,19610
26,10000,34809,19462
26,10000,34230,19321
26,10000,35095,19405
26,10000,35027,19616
26,10000,34830,19600
26,10000,35266,19534
27,10000,34279,19243
27,10000,35063,19475
27,10000,35471,19449
27,10000,35016,19549
27,10000,34790,19255
27,10000,35077,19322
27,10000,34849,19684
27,10000,35082,19600
27,10000,35207,19555
27,10000,34760,19568
27,10000,35145,19836
27,10000,35070,19738
27,10000,34978,19192
27,10000,35116,19522
27,10000,35507,19685
27,10000,34804,19797
27,10000,34579,19315
27,10000,34646,19589
27,10000,35186,19622
27,10000,34650,22670
28,10000,35734,19709
28,10000,35380,19318
28,10000,36204,19839
28,10000,35249,19903
28,10000,34779,19701
28,10000,35590,19448
28,10000,35839,19799
28,10000,35150,19428
28,10000,35209,19470
28,10000,35954,20108
28,10000,35338,19771
28,10000,35183,19426
28,10000,35500,19372
28,10000,35430,19779
28,10000,35289,19767
28,10000,35315,19446
28,10000,35567,19461
28,10000,35529,19873
28,10000,35076,19602
28,10000,35259,19325
29,10000,35734,19788
29,10000,35681,20032
29,10000,34990,19685
29,10000,36292,19898
29,10000,35701,19732
29,10000,35041,19608
29,10000,35712,19616
29,10000,35581,20021
29,10000,35541,19419
29,10000,35339,19454
29,10000,35462,19657
29,10000,34714,19548
29,10000,35426,19257
29,10000,35590,19903
29,10000,35525,19630
29,10000,35508,19700
29,10000,35780,19936
29,10000,35521,19805
29,10000,35444,19582
29,10000,35841,19959
30,10000,35744,19799
30,10000,35275,19882
30,10000,35568,19989
30,10000,35320,19984
30,10000,35600,19716
30,10000,35620,19671
30,10000,34823,19542
30,10000,35288,19679
30,10000,35875,19981
30,10000,35185,19414
30,10000,36293,19629
30,10000,35303,19741
30,10000,35243,19530
30,10000,36134,20119
30,10000,35245,19794
30,10000,35108,19592
30,10000,35519,20021
30,10000,35817,19841
30,10000,35209,19656
30,10000,35608,19963
31,10000,35685,20033
31,10000,35392,19530
31,10000,35709,19900
31,10000,35184,19646
31,10000,36201,20125
31,10000,35483,19853
31,10000,35946,19636
31,10000,35721,20085
31,10000,35534,19498
31,10000,36288,19829
31,10000,35454,19936
31,10000,35776,19996
31,10000,35427,19901
31,10000,35496,19715
31,10000,35656,20162
31,10000,35255,19673
31,10000,35550,19902
31,10000,36180,19946
31,10000,35362,19858
31,10000,35894,19812
32,10000,35917,19944
32,10000,38794,20003
32,10000,36093,20150
32,10000,35706,19783
32,10000,36128,20068
32,10000,35736,19887
32,10000,35860,19727
32,10000,35907,20046
32,10000,35733,19612
32,10000,36330,19846
32,10000,35504,19622
32,10000,36566,19938
32,10000,35968,19980
32,10000,35698,19765
32,10000,35840,20126
32,10000,35848,19708
32,10000,36113,19833
32,10000,35681,19840
32,10000,36303,20013
32,10000,35825,19729
33,10000,35893,19710
33,10000,36054,19811
33,10000,35782,19837
33,10000,36326,19944
33,10000,35482,19490
33,10000,36032,20005
33,10000,35165,20036
33,10000,36070,19956
33,10000,35611,19700
33,10000,36106,20137
33,10000,35601,19930
33,10000,36018,20314
33,10000,35692,20069
33,10000,35899,19940
33,10000,36390,19658
33,10000,35756,19787
33,10000,35697,20007
33,10000,35712,19763
33,10000,36560,20049
33,10000,35618,19613
34,10000,36071,19927
34,10000,35552,19651
34,10000,36485,20094
34,10000,35883,19602
34,10000,36621,19978
34,10000,35803,19835
34,10000,36571,19647
34,10000,36237,19907
34,10000,36639,20357
34,10000,36073,19803
34,10000,36341,19740
34,10000,35733,19810
34,10000,36708,20346
34,10000,35716,19981
34,10000,36413,20006
34,10000,35771,19953
34,10000,36379,20083
34,10000,35874,19934
34,10000,35868,19857
34,10000,36138,19953
35,10000,36819,20266
35,10000,36392,20026
35,10000,36828,20116
35,10000,36353,20083
35,10000,35834,19970
35,10000,35954,19586
35,10000,35622,20080
35,10000,35677,19743
35,10000,36214,19785
35,10000,35817,20681
35,10000,35896,19626
35,10000,36410,20338
35,10000,35981,19759
35,10000,36351,20112
35,10000,35949,19653
35,10000,36213,19863
35,10000,35964,19714
35,10000,36522,20094
35,10000,36235,19710
35,10000,36205,19799
36,10000,36443,19491
36,10000,36472,20192
36,10000,36710,20092
36,10000,36240,19921
36,10000,36772,20234
36,10000,36320,19683
36,10000,36607,20271
36,10000,36476,19822
36,10000,36184,19681
36,10000,36931,20118
36,10000,57930,20614
36,10000,36555,20235
36,10000,36164,19563
36,10000,36364,20004
36,10000,36752,19952
36,10000,36480,19986
36,10000,36730,19879
36,10000,36390,19867
36,10000,36624,19934
36,10000,36426,19759
37,10000,36497,20434
37,10000,36843,20232
37,10000,36061,19689
37,10000,36950,20094
37,10000,36413,19810
37,10000,36034,19855
37,10000,36621,20007
37,10000,36411,19763
37,10000,36591,19828
37,10000,36575,20136
37,10000,36462,19810
37,10000,36717,20112
37,10000,36086,19615
37,10000,39224,19862
37,10000,36737,20077
37,10000,36455,20115
37,10000,36447,19909
37,10000,36370,19694
37,10000,36539,20262
37,10000,36899,19993
38,10000,36172,19942
38,10000,36450,19960
38,10000,36184,19912
38,10000,36313,20108
38,10000,36277,19959
38,10000,36711,20277
38,10000,35836,19976
38,10000,37246,20077
38,10000,36650,20323
38,10000,36468,20343
38,10000,36345,20139
38,10000,36330,20397
38,10000,36057,20050
38,10000,36744,20120
38,10000,36783,20445
38,10000,36377,19982
38,10000,36644,20031
38,10000,36750,20123
38,10000,35944,20050
38,10000,37139,20137
39,10000,37080,20664
39,10000,36423,20002
39,10000,37173,19856
39,10000,37342,20145
39,10000,36359,20057
39,10000,36838,20306
39,10000,37267,20081
39,10000,36241,19813
39,10000,36581,20051
39,10000,37210,20129
39,10000,37490,19821
39,10000,36634,20175
39,10000,36928,20087
39,10000,36955,20346
39,10000,36724,20091
39,10000,36823,20323
39,10000,36770,20164
39,10000,36396,20103
39,10000,36702,20247
39,10000,36865,20161
40,10000,37271,20085
40,10000,36601,19894
40,10000,37541,20137
40,10000,36649,20400
40,10000,37192,20164
40,10000,37086,20097
40,10000,37188,19987
40,10000,37337,20257
40,10000,36907,19923
40,10000,36939,20061
40,10000,37562,20159
40,10000,37335,20423
40,10000,37139,20177
40,10000,37101,20144
40,10000,37103,20291
40,10000,37054,20162
40,10000,36672,19849
40,10000,37247,19831
40,10000,37166,20108
40,10000,36445,20017
41,10000,36971,19899
41,10000,37572,20124
41,10000,37094,20269
41,10000,37279,20248
41,10000,36576,19781
41,10000,36702,20019
41,10000,37380,20277
41,10000,36956,20070
41,10000,36597,19884
41,10000,36445,20090
41,10000,36858,20140
41,10000,36918,20342
41,10000,36517,20127
41,10000,36378,19891
41,10000,36863,19894
41,10000,37249,20064
41,10000,37230,20208
41,10000,36284,20008
41,10000,36887,19838
41,10000,36886,20263
42,10000,37374,20035
42,10000,37067,20221
42,10000,37211,20145
42,10000,37106,20208
42,10000,37593,20026
42,10000,37110,20280
42,10000,37313,19907
42,10000,36906,19987
42,10000,37019,20113
42,10000,37532,20131
42,10000,37196,20307
42,10000,37266,20279
42,10000,36926,19953
42,10000,37575,20036
42,10000,37292,20225
42,10000,37024,20065
42,10000,37369,20014
42,10000,37165,19850
42,10000,37383,20046
42,10000,36608,20261
