Pallet: "democracy", Extrinsic: "external_propose_default", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
p,extrinsic_time,storage_root_time
77,6621,24928
77,6651,25592
77,6719,31096
77,6571,25967
77,6550,25376
77,6488,25158
77,6651,25128
77,6494,25060
77,6792,24825
81,6572,43932
81,6897,26227
81,6689,25494
81,6650,25037
81,6464,24672
81,6429,24643
81,6727,24600
81,6302,24596
81,6482,24279
81,6459,25324
81,6529,24845
81,6576,24919
81,6555,24288
81,6448,24700
81,6484,32278
81,7775,25567
81,6736,23997
81,6856,24291
81,6804,24551
81,10819,36334
85,6899,26268
85,6773,25268
85,7686,31280
85,8589,35802
85,6890,28903
85,6743,25443
85,6685,25778
85,6576,25755
85,6806,27042
85,6532,25862
85,6969,26250
85,7081,25173
85,6636,26103
85,10104,32783
85,6886,25797
85,6903,25740
85,10037,31082
85,7242,25173
85,6560,25311
85,6518,25423
89,6611,25503
89,6769,25379
89,6595,34301
89,7872,27169
89,6658,25584
89,6650,25549
89,6658,25408
89,6854,25050
89,6659,26096
89,7112,25086
89,6565,24733
89,6560,25010
89,6558,25605
89,6869,25023
89,6501,26440
89,7227,25075
89,6515,25172
89,6884,25267
89,6542,25085
89,6557,25400
93,6927,25530
93,6506,25777
93,6519,25573
93,6631,25180
93,6583,25338
93,6531,25280
93,6676,24635
93,6457,25232
93,7380,27499
93,7324,27735
93,7494,27120
93,7442,27046
93,7437,27841
93,7571,38746
93,10194,29584
93,6731,34892
93,6970,27527
93,6865,25884
93,6632,25391
93,7951,29203
97,7760,26429
97,7506,27460
97,7392,32762
97,7709,27290
97,15389,27117
97,7211,26267
97,7200,26308
97,6923,25389
97,6697,25739
97,6629,25866
97,6645,25812
97,6674,25309
97,6723,25831
97,6599,25220
97,6882,25106
97,6567,25274
97,6478,25658
97,6577,25393
97,6593,25270
97,6456,25387

Median Slopes Analysis
========

Model:
Time ~=    6.528
    + p    0.001
              µs

Min Squares Analysis
========

Data points distribution:
    p   mean µs  sigma µs       %
    1     6.952     0.265    3.8%
    5     6.595     0.056    0.8%
    9     6.586     0.064    0.9%
   13     6.455     0.051    0.7%
   17     6.613     0.104    1.5%
   21     6.607     0.057    0.8%
   25     6.544     0.066    1.0%
   29     6.454     0.027    0.4%
   33     6.406     0.039    0.6%
   37     6.423     0.055    0.8%
   41     6.576     0.051    0.7%
   45     6.583     0.105    1.5%
   49     7.363     0.066    0.8%
   53     7.277     0.248    3.4%
   57     6.728     0.108    1.6%
   61     6.588     0.034    0.5%
   65     6.397     0.039    0.6%
   69     6.792     0.074    1.0%
   73     6.655     0.093    1.3%
   77     6.728     0.088    1.3%
   81       6.6     0.089    1.3%
   85     6.863     0.109    1.5%
   89     6.657     0.086    1.2%
   93     6.957     0.299    4.2%
   97     6.818     0.217    3.1%

Quality and confidence:
param     error
p             0

Model:
Time ~=    6.583
    + p    0.002
              µs

