Pallet: "collective", Extrinsic: "close_disapproved", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
382,100,1024,173327,47556
382,100,1024,172716,46617
382,100,1024,173194,46805
382,100,1024,173065,46729
382,100,1024,173066,47175
382,100,1024,172618,46904
382,100,1024,173782,47261
382,100,1024,175677,47132
382,100,1024,173211,46826
401,100,1024,177457,47211
401,100,1024,177931,46731
401,100,1024,176706,46549
401,100,1024,180560,47796
401,100,1024,177198,46655
401,100,1024,177851,47158
401,100,1024,177168,46868
401,100,1024,176729,46731
401,100,1024,178572,46706
401,100,1024,177385,46783
401,100,1024,177579,46858
401,100,1024,177774,46540
401,100,1024,178271,47221
401,100,1024,178007,46607
401,100,1024,177608,46747
401,100,1024,175625,46522
401,100,1024,176753,46142
401,100,1024,177809,46503
401,100,1024,177736,46312
401,100,1024,179497,47656
420,100,1024,181403,47094
420,100,1024,182119,46753
420,100,1024,181786,46793
420,100,1024,180674,47053
420,100,1024,181660,46973
420,100,1024,181694,46989
420,100,1024,181661,46957
420,100,1024,181973,47328
420,100,1024,182458,47066
420,100,1024,183030,47735
420,100,1024,182528,47046
420,100,1024,180451,46693
420,100,1024,182419,46836
420,100,1024,181970,46875
420,100,1024,181170,46864
420,100,1024,185831,47508
420,100,1024,181294,46885
420,100,1024,180252,47304
420,100,1024,180988,46971
420,100,1024,182150,46644
439,100,1024,184282,46684
439,100,1024,185359,46600
439,100,1024,184096,46376
439,100,1024,185589,47310
439,100,1024,184417,46753
439,100,1024,184673,46767
439,100,1024,184298,47114
439,100,1024,184946,47131
439,100,1024,183974,46510
439,100,1024,184253,47061
439,100,1024,184725,46750
439,100,1024,184576,47015
439,100,1024,185008,47033
439,100,1024,184797,47052
439,100,1024,187357,46833
439,100,1024,184119,47061
439,100,1024,184226,46599
439,100,1024,184817,47155
439,100,1024,184452,46810
439,100,1024,184727,46860
458,100,1024,187962,46608
458,100,1024,188328,47079
458,100,1024,189138,47050
458,100,1024,187813,46644
458,100,1024,188986,47157
458,100,1024,188336,46839
458,100,1024,188921,47636
458,100,1024,190487,47503
458,100,1024,188288,47090
458,100,1024,188711,47198
458,100,1024,188853,46979
458,100,1024,188603,46803
458,100,1024,188540,46982
458,100,1024,191069,46876
458,100,1024,189100,47387
458,100,1024,190255,48584
458,100,1024,190500,47952
458,100,1024,188294,47162
458,100,1024,187770,47224
458,100,1024,188762,47219
477,100,1024,193371,46323
477,100,1024,192848,47113
477,100,1024,193478,47479
477,100,1024,193696,47895
477,100,1024,192878,47027
477,100,1024,192466,46694
477,100,1024,192908,47609
477,100,1024,193442,47447
477,100,1024,193336,47702
477,100,1024,193093,47580
477,100,1024,193942,47760
477,100,1024,194363,47381
477,100,1024,193013,47901
477,100,1024,192666,47084
477,100,1024,193096,47659
477,100,1024,193417,47294
477,100,1024,192335,46739
477,100,1024,193083,46763
477,100,1024,192814,47128
477,100,1024,193468,47550
496,100,1024,196970,47393
496,100,1024,197578,47396
496,100,1024,197547,47388
496,100,1024,197556,47253
496,100,1024,196674,47143
496,100,1024,197090,50110
496,100,1024,197393,47662
496,100,1024,197671,46994
496,100,1024,196642,46687
496,100,1024,196224,47060
496,100,1024,197189,47455
496,100,1024,196523,47126
496,100,1024,197062,47528
496,100,1024,196702,47471
496,100,1024,197809,47270
496,100,1024,197201,47081
496,100,1024,197263,46997
496,100,1024,200851,47630
496,100,1024,196712,47059
496,100,1024,197458,47635
515,100,1024,201855,47673
515,100,1024,200640,47016
515,100,1024,205329,47615
515,100,1024,201079,47508
515,100,1024,201098,47380
515,100,1024,201086,47230
515,100,1024,201874,47448
515,100,1024,205692,47775
515,100,1024,203089,47835
515,100,1024,201299,47337
515,100,1024,199342,47643
515,100,1024,200278,47355
515,100,1024,201331,47286
515,100,1024,201307,47428
515,100,1024,199612,47076
515,100,1024,200887,47108
515,100,1024,200858,47097
515,100,1024,201291,50077
515,100,1024,201148,47319
