2020-04-09 01:45:38.651 main TRACE benchmark  Start Benchmark: r 1
2020-04-09 01:45:38.651 main TRACE state-trace  ea03: Get f2794c22e353e9a839f12faab03a911be470c6afbbbc027eb288ade7595953c2924fdfc2185e1b90289b5eccdaaaea763c9bef181594427622ac7fea016eec660d75d10b205dcc7c=Some(0101000000000000000000000000000000a084fd36db78a036d77ef3d9bdc06f0473d13e0f2628265eefdb4f11f526b1820100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2020-04-09 01:45:38.651 main TRACE state-trace  ea03: Get f2794c22e353e9a839f12faab03a911be470c6afbbbc027eb288ade7595953c2f90cb6d0db486c92a084fd36db78a036d77ef3d9bdc06f0473d13e0f2628265eefdb4f11f526b182=Some(00040000000000810100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000)
2020-04-09 01:45:38.651 main TRACE state-trace  ea03: Get f2794c22e353e9a839f12faab03a911bb9e0c7dac4238b700a83735192cb921cb4def25cfda6ef3a00000000=Some(000000000011da6d1f761ddf9bdb4c9d6e5303ebd41f61858d0a5647a1a7bfe089bf921be90200000000020000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000)
2020-04-09 01:45:38.651 main TRACE state-trace  ea03: Put f2794c22e353e9a839f12faab03a911bb9e0c7dac4238b700a83735192cb921cb4def25cfda6ef3a00000000=Some(000000000011da6d1f761ddf9bdb4c9d6e5303ebd41f61858d0a5647a1a7bfe089bf921be90200000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000)
2020-04-09 01:45:38.651 main TRACE state-trace  ea03: Put f2794c22e353e9a839f12faab03a911be470c6afbbbc027eb288ade7595953c2f90cb6d0db486c92a084fd36db78a036d77ef3d9bdc06f0473d13e0f2628265eefdb4f11f526b182=Some(00040000000000810100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2020-04-09 01:45:38.651 main TRACE state-trace  ea03: Get 26aa394eea5630e07c48ae0c9558cef702a5c1b19ab7a04f536c519aca4983ac=Some(01000000)
2020-04-09 01:45:38.651 main TRACE state-trace  ea03: Put f2794c22e353e9a839f12faab03a911be470c6afbbbc027eb288ade7595953c2924fdfc2185e1b90289b5eccdaaaea763c9bef181594427622ac7fea016eec660d75d10b205dcc7c=Some(00000000000000000000000000000000000000000000000000000000000000000000012f0d0001000000000000000000000000000000)
2020-04-09 01:45:38.651 main TRACE state-trace  ea03: Get 26aa394eea5630e07c48ae0c9558cef702a5c1b19ab7a04f536c519aca4983ac=Some(01000000)
2020-04-09 01:45:38.651 main TRACE state-trace  ea03: Get 26aa394eea5630e07c48ae0c9558cef7ff553b5a9862a516939d82b3d3d8661a=None
2020-04-09 01:45:38.652 main TRACE state-trace  ea03: Get 26aa394eea5630e07c48ae0c9558cef70a98fdbe9ce6c55837576c60c7af3850=None
2020-04-09 01:45:38.652 main TRACE state-trace  ea03: Put 26aa394eea5630e07c48ae0c9558cef70a98fdbe9ce6c55837576c60c7af3850=Some(01000000)
2020-04-09 01:45:38.652 main TRACE state-trace  ea03: Get 26aa394eea5630e07c48ae0c9558cef780d41e5e16056765bc8461851072c9d7=None
2020-04-09 01:45:38.652 main TRACE state-trace  ea03: Put 26aa394eea5630e07c48ae0c9558cef780d41e5e16056765bc8461851072c9d7=Some(04020609289b5eccdaaaea763c9bef181594427622ac7fea016eec660d75d10b205dcc7c00)
2020-04-09 01:45:38.652 main TRACE benchmark  End Benchmark: 263591 ns
2020-04-09 01:45:38.656 main TRACE benchmark  Start Benchmark: r 5
2020-04-09 01:45:38.656 main TRACE state-trace  ea03: Get f2794c22e353e9a839f12faab03a911be470c6afbbbc027eb288ade7595953c2a5ff337800dbad8c2ec1b9014286c7cb237180e8d992cf6f9c7fdb12e2b3cc23d714173cbd0c1875=Some(0101000000000000000000000000000000a084fd36db78a036d77ef3d9bdc06f0473d13e0f2628265eefdb4f11f526b1820100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000)
2020-04-09 01:45:38.656 main TRACE state-trace  ea03: Get f2794c22e353e9a839f12faab03a911be470c6afbbbc027eb288ade7595953c2f90cb6d0db486c92a084fd36db78a036d77ef3d9bdc06f0473d13e0f2628265eefdb4f11f526b182=Some(0014000000000081010000000000000000000000000000000100000000810100000000000000000000000000000002000000008101000000000000000000000000000000030000000081010000000000000000000000000000000400000000810100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000)
2020-04-09 01:45:38.656 main TRACE state-trace  ea03: Get f2794c22e353e9a839f12faab03a911bb9e0c7dac4238b700a83735192cb921cb4def25cfda6ef3a00000000=Some(000000000011da6d1f761ddf9bdb4c9d6e5303ebd41f61858d0a5647a1a7bfe089bf921be90200000000020000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000)
2020-04-09 01:45:38.656 main TRACE state-trace  ea03: Put f2794c22e353e9a839f12faab03a911bb9e0c7dac4238b700a83735192cb921cb4def25cfda6ef3a00000000=Some(000000000011da6d1f761ddf9bdb4c9d6e5303ebd41f61858d0a5647a1a7bfe089bf921be90200000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000)
2020-04-09 01:45:38.656 main TRACE state-trace  ea03: Get f2794c22e353e9a839f12faab03a911bb9e0c7dac4238b700a83735192cb921c5153cb1f00942ff401000000=Some(0000000000e12c22d4f162d9a012c9319233da5d3e923cc5e1029b8f90e47249c9ab256b350200000000020000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000)
2020-04-09 01:45:38.656 main TRACE state-trace  ea03: Put f2794c22e353e9a839f12faab03a911bb9e0c7dac4238b700a83735192cb921c5153cb1f00942ff401000000=Some(0000000000e12c22d4f162d9a012c9319233da5d3e923cc5e1029b8f90e47249c9ab256b350200000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000)
2020-04-09 01:45:38.656 main TRACE state-trace  ea03: Get f2794c22e353e9a839f12faab03a911bb9e0c7dac4238b700a83735192cb921c9eb2dcce60f37a2702000000=Some(00000000007b0aa1735e5ba58d3236316c671fe4f00ed366ee72417c9ed02a53a8019e85b80200000000020000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000)
2020-04-09 01:45:38.656 main TRACE state-trace  ea03: Put f2794c22e353e9a839f12faab03a911bb9e0c7dac4238b700a83735192cb921c9eb2dcce60f37a2702000000=Some(00000000007b0aa1735e5ba58d3236316c671fe4f00ed366ee72417c9ed02a53a8019e85b80200000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000)
2020-04-09 01:45:38.656 main TRACE state-trace  ea03: Get f2794c22e353e9a839f12faab03a911bb9e0c7dac4238b700a83735192cb921cbfb27f1eaef06bb903000000=Some(00000000008c039ff7caa17ccebfcadc44bd9fce6a4b6699c4d03de2e3349aa1dc11193cd70200000000020000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000)
2020-04-09 01:45:38.656 main TRACE state-trace  ea03: Put f2794c22e353e9a839f12faab03a911bb9e0c7dac4238b700a83735192cb921cbfb27f1eaef06bb903000000=Some(00000000008c039ff7caa17ccebfcadc44bd9fce6a4b6699c4d03de2e3349aa1dc11193cd70200000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000)
