Pallet: "identity", Extrinsic: "set_fee", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,extrinsic_time,storage_root_time
    1     8.964     0.062    0.6%
    2     9.528     0.025    0.2%
    3     10.04     0.052    0.5%
    4     10.46     0.074    0.7%
    5     11.05     0.049    0.4%
    6     11.61     0.067    0.5%
    7     11.72     0.043    0.3%
    8     12.25     0.085    0.6%
    9     12.79     0.055    0.4%
   10     13.07     0.082    0.6%
   11     13.67     0.051    0.3%
   12      14.1     0.079    0.5%
   13     14.48     0.062    0.4%
   14     14.64     0.091    0.6%
   15     15.27      0.07    0.4%
   16     15.77     0.069    0.4%
   17     16.18     0.055    0.3%
   18     16.43     0.111    0.6%
   19     16.69     0.082    0.4%

Quality and confidence:
param     error
r         0.002

Model:
Time ~=     8.78
    + r    0.431
              µs

