Pallet: "elections", Extrinsic: "renounce_candidacy_candidate", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,extrinsic_time,storage_root_time
8,26534,32599
8,26638,32641
8,26525,32333
8,26561,32553
8,26776,32442
8,26499,32128
8,26985,32494
8,26759,32911
8,26512,32504
8,26565,33003
8,27129,32799
8,26591,32838
9,26835,32817
9,27100,36007
9,27356,33103
9,26886,33525
9,26982,32978
9,26669,32600
9,26738,33017
9,27297,32793
9,26743,33473
9,26933,32948
9,26739,32944
9,26955,33073
9,26783,33186
9,26931,32513
9,27114,33369
9,27670,32897
9,26873,32932
9,26900,32674
9,27038,32812
9,27124,32885
10,27426,33259
10,27439,33230
10,27238,32983
10,27316,33686
10,27379,33477
10,27038,33218
10,27441,33344
10,26801,33058
10,27422,32758
10,26858,33487
10,26949,33458
10,27350,33553
10,27178,33136
10,27146,33198
10,27187,33279
10,26966,33279
10,27163,33034
10,27588,32885
10,27062,33634
10,27196,33066
11,27090,33054
11,27349,33201
11,27546,33492
11,27058,33389
11,27404,33179
11,27229,33619
11,27358,32815
11,27542,33366
11,27535,33134
11,27333,33058
11,27240,32835
11,26926,32910
11,27418,33374
11,27719,30842
11,27318,32856
11,27311,32855
11,27493,32911
11,27169,33085
11,27470,32800
11,27336,30478
12,27282,33576
12,27319,33523
12,27483,33009
12,27499,33388
12,27703,33170
12,27333,33429
12,27166,33351
12,27735,33106
12,27407,33830
12,27607,33549
12,27510,32945
12,27582,32946
12,27508,33179
12,27084,33019
12,27039,33008
12,27606,33332
12,27445,33435
12,27482,33265
12,27822,33120
12,27475,33409
13,27216,33559
13,27665,32957
13,27597,33196
13,27608,33584
13,27688,33433
13,27365,33349
13,27798,33387
13,27576,33428
13,27786,33685
13,27583,33375
13,27634,30555
13,27616,33912
13,27352,33947
13,27412,33626
13,27924,33785
13,27227,33363
13,27907,30869
13,27891,30606
13,27812,30921
13,27340,33662
14,27722,33450
14,27718,33121
14,27846,34240
14,27712,33481
14,28317,34114
14,27848,33902
14,27485,33379
14,27759,33863
14,27849,33453
14,27595,33473
14,27757,33817
14,27181,33376
14,27694,33219
14,27570,33266
14,27920,51163
14,27470,33333
14,27680,33423
14,27645,34121
14,27487,33563
14,28050,33299
15,27803,33725
15,27803,34127
15,27900,33764
15,28388,33584
15,28311,33565
15,28248,33180
15,28133,33685
15,28321,34356
15,28099,33478
15,28018,33368
15,27750,33320
15,28292,34081
15,27926,33651
15,27932,33854
15,27969,34146
15,27736,33499
15,27917,33671
15,28118,33568
15,27869,33665
15,28294,31416
16,27619,33879
16,27854,33701
16,27786,33768
16,27727,33542
16,27907,33884
16,28155,65515
16,28135,34179
16,27611,33947
16,27996,30865
16,27963,31084
16,28025,33619
16,27687,33739
16,28138,33788
16,27865,33704
16,27973,33416
16,27929,33912
16,27963,33562
16,27995,34248
16,27851,33665
16,28134,33732
17,28970,33190
17,28744,33676
17,28681,33633
17,29032,33769
17,28987,33223
17,28792,33803
17,29099,33422
17,28909,33563
17,28950,33557
17,29188,33668
17,28991,33199
17,29003,33025
17,28723,33591
17,29528,33433
17,29385,33265
17,28579,33557
17,28928,33368
17,29101,34298
17,28749,33455
17,28852,33134
18,28523,33259
18,28678,32988
18,28581,33390
18,28712,33553
18,28758,33391
18,28881,33833
18,28778,33488
18,28690,33375
18,28522,33961
18,28820,33150
18,28281,33958
18,28254,34565
18,29153,33553
18,28874,33660
18,28721,33957
18,28611,33968
18,28829,33537
18,28949,36536
18,28920,33535
18,28581,33362
19,28418,34126
19,28279,37701
19,28441,34455
19,28043,34123
19,28131,34267
19,31587,34719
19,28410,33746
19,28313,34059
19,28245,34166
19,28053,37115
19,28700,33579
19,28311,34349
19,28499,34096
19,41604,34227
19,28008,33858
19,28146,33695
19,28527,34189
19,28957,34204
19,28666,62235
19,28190,34018
20,28818,33781
20,28704,34210
20,28476,34336
20,28456,34203
20,28836,34504
20,28581,34151
20,28533,34389
20,28696,34381
20,28709,34268
20,28833,33950
20,28647,34186
20,28503,34456
20,28400,33895
20,28537,34290
20,28701,34255
20,28071,34168
20,28731,34156
20,28868,34450
20,28719,34313
20,28424,34475
21,28817,34910
21,28913,34460
21,28780,34518
21,28919,34709
21,28611,34913
21,28505,33957
21,28978,34433
21,28542,34266
21,29087,34802
21,28670,34235
21,28737,34941
21,29188,34906
21,28758,34448
21,28858,34669
21,28683,34362
21,28904,34145
21,28566,34609
21,28841,34437
21,28681,34838
21,29205,34620
22,31915,62227
22,28605,31506
22,28996,34311
22,28828,31676
22,28999,34469
22,28821,34848
22,28792,34538
22,29056,34519
22,28850,34155
22,29197,34406
22,28376,34105
22,28672,34475
22,28421,34630
22,28947,34023
22,28726,34484
22,29053,34476
22,28916,34372
22,28613,34903
22,29199,34299
22,28800,34233
23,29296,34751
23,29115,35293
23,28801,34512
23,29437,34210
23,28771,34713
23,28661,34455
23,29130,34331
23,29040,34632
23,46870,47709
23,28902,34701
23,28993,34580
23,29024,34346
23,28656,34493
23,28879,34077
23,28136,34232
23,29133,34119
23,28777,34499
23,28831,34565
23,28744,35038
23,29233,34317
24,29040,34589
24,29197,34526
24,29423,32409
24,29193,34970
24,29188,34927
24,29195,34900
24,29092,34675
24,28929,34781
24,28916,34618
24,29073,34994
24,29328,34906
24,29079,34588
24,29102,34482
24,31700,34857
24,28993,34558
24,29156,34431
24,29126,34697
24,28705,34630
24,29426,35045
24,29040,34661
25,29523,34956
25,29515,34493
25,29428,34927
25,29313,34916
25,29232,34986
25,29386,35226
25,29193,34727
25,29216,35092
25,29213,34481
25,29019,37909
25,29413,34483
25,29601,35213
25,29367,34523
25,28806,34435
25,29040,34270
25,29110,34688
25,29240,34553
25,29220,34610
25,29402,34794
25,29203,35117
26,29481,35043
26,29216,35351
26,29333,34946
26,29068,34514
26,29156,34897
26,29414,34616
26,29225,35281
26,28923,35288
26,29150,35011
26,29342,34967
26,29563,35188
26,29541,34946
26,29195,34533
26,29245,34754
26,29233,35079
26,29378,34502
26,29395,34375
26,30150,34929
26,29701,34762
26,29203,34699
27,29515,34760
27,29728,35144
27,29671,34512
27,30225,35453
27,29449,34976
27,29686,34882
27,29371,34687
27,29761,34631
27,29597,34560
27,29660,34885
27,29848,35320
27,29638,34770
27,29277,34630
27,29332,35136
27,29201,35305
27,29581,35235
27,29559,35321
27,28888,34913
27,29379,35031
27,29437,35183
28,29582,35120
28,29761,35118
28,29661,38235
28,29292,35805
28,29632,35787
28,29405,35367
28,29668,35358
28,29346,34921
28,29651,34929
28,29143,35384
28,29450,34959
28,29408,35337
28,29894,35421
28,29731,35434
28,29695,35339
28,29946,35905
28,29638,35657
28,29916,35599
28,29338,35117
28,29535,35276
29,29814,35606
29,30165,34860
29,29869,38134
29,29736,36046
29,29678,35745
29,30148,35331
29,30467,35412
29,30270,34838
29,30198,34818
29,33338,34642
29,30536,34857
29,30164,34805
29,30552,34720
29,30849,35187
29,30218,35267
29,30593,34695
29,31034,35124
29,29912,35308
29,30509,34692
29,30421,34028
30,30352,34759
30,29918,35231
30,29827,35132
30,31004,34951
30,30209,34665
30,30075,35757
30,30486,35064
30,30265,35929
30,30195,36234
30,30836,35209
30,30571,35158
30,30776,34880
30,30802,34625
30,30664,35111
30,30700,34745
30,30701,34810
30,30535,34824
30,30316,34434
30,30676,34756
30,30814,35054
31,30755,34810
31,30628,35216
31,30535,34554
31,30222,34882
31,30826,34884
31,30692,34833
31,30563,34511
31,30639,34720
31,30802,34795
31,30558,35080
31,30538,34808
31,30303,35303
31,29685,35458
31,30691,34495
31,30034,35665
31,30419,35743
31,31093,35287
31,30830,34646
31,30662,34543
31,30490,34687
32,35618,29859
32,35925,29918
32,35912,29898
32,35663,29708
32,35899,29637
32,35957,30049
32,35584,29838
32,35675,30560
32,36159,29911
32,36688,29889
32,35642,29840
32,36242,30109
32,35743,29578
32,35913,29837
32,36540,30173
32,35588,30093
32,35780,30117
32,35713,29874
32,35850,29348
32,35425,29968
33,33565,30192
33,36688,30148
33,35946,30679
33,37330,30309
33,37611,30296
33,36308,30422
33,36753,30692
33,36508,30133
33,36489,30515
33,36855,30691
33,36320,30662
33,36765,30687
33,37171,30300
33,36506,30482
33,36705,30295
33,37250,30753
33,36686,30573
33,36868,30570
33,36470,30560
33,37374,30098
34,37081,30937
34,37503,30387
34,37246,30793
34,36811,30612
34,37425,30940
34,37623,30877
34,37048,31082
34,37263,33676
34,36990,30720
34,36997,30234
34,37028,30588
34,36808,30122
34,36731,30294
34,37233,30835
34,36981,30903
34,37060,30666
34,36718,30828
34,37376,30432
34,36917,30631
34,37811,30935
35,37355,30946
35,36657,31146
35,37664,30711
35,36632,30713
35,37027,30444
35,36971,30761
35,37090,30656
35,37203,30665
35,37341,30621
35,36984,30766
35,37657,30438
35,36873,31086
35,37084,30534
35,37434,31017
35,37187,31058
35,36739,31060
35,36556,29953
35,36761,31079
35,36830,31073
35,37216,30694
36,37513,30966
36,38064,30522
36,37238,30670
36,37256,30718
36,37610,30964
36,37220,30711
36,37595,30820
36,37312,30728
36,37543,30690
36,37886,30661
36,37330,30729
36,37204,31082
36,37968,30719
36,37876,30786
36,37618,30539
36,37210,31078
36,37427,30767
36,37658,30337
36,37735,30806
36,37916,30490
37,37560,31176
37,37200,30483
37,37527,31120
37,37478,30740
37,37474,30862
37,37747,30761
37,37940,31018
37,38014,30499
37,37908,31263
37,37247,30791
37,37336,31549
37,38003,30822
37,36991,30861
37,37616,31177
37,37201,30891
37,37268,31036
37,37627,30959
37,37522,30983
37,37194,30958
37,37159,31002
38,38485,30832
38,38503,30914
38,34343,30961
38,37685,30684
38,38277,30902
38,38315,31021
38,38362,30879
38,37554,31035
38,37721,30842
38,38100,31119
38,38722,31132
38,37845,30852
38,37750,30788
38,37797,49533
38,37546,31161
38,38387,30943
38,38009,30981
38,37788,31381
38,38103,31187
38,38013,31315
39,37731,30935
39,38679,30860
39,37561,31040
39,38245,30984
39,37710,31194
39,37965,31131
39,38144,30922
39,38336,31164
39,38842,31043
39,38016,30967
39,38158,30675
39,37761,30867
39,38045,30455
39,38219,30316
39,39023,31412
39,38044,31142
39,37789,31369
39,38419,30734
39,38369,30667
39,38305,30829
40,37683,30809
40,38366,30924
40,37965,30864
40,38150,30814
40,38845,30780
40,38572,30883
40,38212,30597
40,38420,30858
40,38666,30668
40,38181,30292
40,38180,30927
40,37578,31024
40,38072,30869
40,38243,31147
40,38056,31049
40,37623,30721
40,38969,31425
40,38483,31112
40,38349,30820
40,38832,31427
41,38222,31038
41,38533,31131
41,38653,31253
41,38755,30821
41,38422,31090
41,39724,31269
41,38918,31119
41,38650,30886
41,38884,31618
41,38728,31357
41,38880,31199
41,39173,30890
41,39639,31135
41,38960,30856
41,39302,30725
41,38500,31042
41,38554,31048
41,38579,31054
41,39002,31231
41,38663,30983
42,38670,30940
42,38998,31487
42,38577,31188
42,38458,31067
42,38477,31226
42,38729,31229
42,38276,31355
42,38736,30873
42,38967,30689
42,39128,31313
42,38779,31398
42,37960,31085
42,39098,30467
42,40036,31004
42,38691,31104
42,38165,31015
42,38039,31124
42,38562,31220
42,38779,31250
42,38452,31431
43,38541,31403
43,38248,31273
43,39131,31364
43,38391,30985
43,39153,31239
43,38765,31006
43,38525,31307
43,37358,30831
43,38578,31070
43,39092,30929
43,37476,31532
43,37450,30948
43,37404,30771
43,37918,31298
43,38513,31375
43,37613,31821
43,37098,31330
43,37566,31370
43,37771,31360
43,37425,31154
44,38520,31102
44,38602,31111
44,40475,31402
44,37478,31460
44,37517,31152
44,37500,31332
44,37677,31131
44,36922,31253
44,38864,31115
44,37959,31384
44,37497,31349
44,38818,31097
44,37600,31404
44,39334,31386
44,37459,30658
44,37431,31080
44,37881,31364
44,37666,31235
44,37192,31384
44,38071,31311
45,37755,30988
45,37761,31258
45,37765,31461
45,39765,31053
45,37838,31212
45,40875,31744
45,37966,31301
45,38062,31042
45,38169,31543
45,38204,31290
45,37761,30987
45,38985,31040
45,38217,31210
45,39196,31367
45,39269,31490
45,37928,31298
45,37671,30988
45,38177,31312
45,37869,31214
45,38198,31534
46,38359,31047
46,37922,31032
46,39307,31456
46,39557,33637
46,39156,31356
46,40095,31019
46,39729,31496
46,39337,30937
46,39271,31525
46,39534,31451
46,39153,31261
46,39568,31506
46,38493,31282
46,37571,31137
46,37617,31472
46,38273,31103
46,39413,31046
46,37937,31211
46,38458,31477
46,38471,31886
47,38028,31279
47,37727,31209
47,37888,31209
47,38190,31106
47,39912,31428
47,39645,31256
47,39592,31657
47,39422,31650
47,35697,31778
47,39565,31023
47,38266,31295
47,38399,31213
47,38544,31478
47,38838,32327
47,40104,31402
47,38503,31338
47,38283,31514
47,38987,31579
47,39382,31435
47,38010,31003
48,39806,31515
48,40317,31393
48,39924,31403
48,39815,31594
48,39975,34277
48,39693,31607
48,38190,31357
48,38286,31158
48,38690,31176
48,38358,31752
48,38563,31301
48,38283,31270
48,38689,31346
48,38094,31321
48,39280,30871
48,40003,31494
48,38665,31161
48,38018,31021
48,35499,31010
48,38313,31111
49,38695,31411
49,39570,31126
49,38585,31366
49,39362,31647
49,38335,31405
49,38824,31407
49,38508,32130
49,40428,31434
49,40438,31493
49,39341,30953
49,38162,31057
49,38735,31428
49,38539,31355
49,38461,31499
49,38524,31750
49,38366,31435
49,38694,31516
49,38382,31367
49,38568,31273
49,38311,31142
50,38243,31206
50,38455,31197
50,38780,31384
50,38628,31468
50,38591,31422
50,38935,31871
50,38348,31407
50,38262,31602
50,40277,31436
50,38365,31365
50,38572,31661
50,38511,31428
50,38473,31472
50,38556,31726
50,38447,31597
50,40292,31908
50,39994,31411
50,38136,31758
50,38664,31163
50,40203,31101
51,38454,31103
51,38662,31381
51,39494,31856
51,38577,31636
51,38621,31155
51,38916,31509
51,38700,31649
51,40983,31805
51,40458,31884
51,40257,31187
51,38344,31414
51,38670,31670
51,38655,31835
51,39031,31247
51,38208,31480
51,38509,31540
51,38619,31535
51,38537,31572
51,39049,32085
51,40267,31643
52,39158,31600
52,38778,31123
52,38379,31657
52,38765,31283
52,38469,31470
52,40298,31473
52,39099,31469
52,38908,31746
52,38668,30908
52,39169,31439
52,39110,31227
52,38941,31588
52,38305,34316
52,39033,31083
52,39234,31938
52,39109,31635
52,39026,31421
52,39309,31506
52,39723,31239
52,38820,31304
53,39358,31637
53,39200,31760
53,38854,32101
53,40945,31642
53,40316,31698
53,39985,31757
53,41377,31795
53,39343,31701
53,38745,32003
53,40141,31449
53,38668,31773
53,41103,31435
53,36532,31429
53,41271,31577
53,38642,31800
53,39358,31544
53,39002,31689
53,39273,31919
53,38797,32213
53,39062,31746
54,39096,31904
54,39063,31182
54,40963,32280
54,40754,31515
54,38896,31688
54,39143,31830
54,40656,31727
54,40161,31369
54,39232,31723
54,41038,31655
54,40120,31563
54,40428,31292
54,41535,31793
54,40305,32166
54,40424,31523
54,40983,31503
54,40357,31312
54,38940,31570
54,40835,31631
54,40965,31817
55,41139,32177
55,41170,31682
55,40868,31957
55,39324,31880
55,39269,32077
55,38881,31411
55,39649,31961
55,41110,31234
55,41560,31896
55,39347,31629
55,36849,31864
55,39245,31534
55,39597,32102
55,39717,31778
55,39517,31663
55,36540,31522
55,41362,32164
55,39436,31762
55,39329,31570
55,39629,32202
56,39423,31215
56,41421,31132
56,39254,31507
56,39235,31765
56,41499,31997
56,39458,32038
56,40763,31639
56,41801,32030
56,39270,31416
56,40485,31871
56,39185,31403
56,39243,32008
56,40547,31280
56,40214,31627
56,41018,31109
56,40327,31655
56,40492,31871
56,40727,31539
56,39336,31652
56,41314,31525
57,39946,31711
57,41792,31414
57,39798,32246
57,39436,31951
57,39542,32098
57,39558,31570
57,39674,31957
57,41931,32164
57,40039,34427
57,40857,31813
57,41271,31624
57,40626,31569
57,36771,31734
57,39467,31920
57,36829,31764
57,39720,31600
57,39691,31502
57,40060,31917
57,40188,31864
57,39808,32083
58,39886,31910
58,41529,31902
58,39991,31514
58,39772,32087
58,39512,31994
58,41507,31808
58,39679,32155
58,41298,31900
58,41011,32110
58,41738,31197
58,41413,32220
58,42506,31711
58,37040,31949
58,41932,31831
58,40347,31927
58,42005,31662
58,40844,31711
58,41282,31820
58,40995,31512
58,42318,31997
59,41975,32145
59,42898,31807
59,40814,31766
59,40261,32219
59,40033,32029
59,40669,32008
59,40896,31721
59,39845,31393
59,39645,32336
59,40601,32507
59,40378,31781
59,40131,31655
59,41169,31614
59,41231,31762
59,41610,32109
59,41744,31702
59,37440,31646
59,40171,31410
59,40004,31473
59,40022,31452
60,40699,31753
60,42299,31744
60,37482,31528
60,40116,31930
60,40332,31978
60,40440,31870
60,37379,31790
60,40163,31790
60,40627,31730
60,40234,32163
60,40451,31777
60,39944,32167
60,42183,31606
60,40145,31370
60,42577,31999
60,42248,31836
60,40523,31864
60,40319,32030
60,40384,32497
60,41422,31688
61,41852,31636
61,42626,31900
61,41151,32182
61,42913,31626
61,42029,32021
61,42103,32146
61,42025,31614
61,42611,31929
61,41540,31752
61,42485,32009
61,42966,31894
61,40890,31850
61,42238,31936
61,40187,31902
61,41540,32006
61,40481,32210
61,37812,32357
61,37208,31946
61,41088,31852
61,41933,31797
62,41715,31615
62,41952,31617
62,42221,32021
62,42573,32016
62,42331,32384
62,41960,31689
62,42722,31877
62,42176,31887
62,41587,31936
62,41709,31486
62,42637,31512
62,41826,31796
62,42323,31849
62,42312,31844
62,42080,31884
62,42028,31492
62,41932,31752
62,42028,31627
62,42774,31630
62,42376,31698
63,42381,31698
63,42611,32099
63,41888,31976
63,42189,32428
63,42369,31863
63,42047,31748
63,42428,32454
63,42068,31940
63,42021,31947
63,41870,31981
63,42456,31698
63,42250,31687
63,42921,31954
63,73778,32161
63,42397,31907
63,42192,31586
63,41814,31880
63,42539,31896
63,43092,31783
63,42569,31715
64,42980,31894
64,42501,31578
64,42692,32287
64,42538,31647
64,42796,32015
64,43020,31621
64,42002,31705
64,42512,32189
64,42629,32033
64,42346,32444
64,42636,32253
64,42481,32198
64,42314,32297
64,42757,32092
64,42956,32342
64,42391,31753
64,42779,31961
64,42029,32487
64,42800,32292
64,42657,32113
65,42641,32561
65,42590,31815
65,42927,32414
65,42838,32209
65,43043,31775
65,42737,31857
65,43162,32002
65,43082,32075
65,43331,31939
65,42630,32100
65,43309,32413
65,42859,31993
65,42651,32142
65,43333,31919
65,42862,32188
65,42580,31789
65,43301,32106
65,42926,31801
65,42807,32068
65,43269,31716
66,43039,32152
66,43481,31901
66,44749,33119
66,38125,32071
66,43484,31765
66,42873,35109
66,42767,31632
66,42913,31855
66,43358,32468
66,42784,32050
66,43272,32696
66,43202,31932
66,43383,32244
66,43355,32055
66,42527,32244
66,42774,32603
66,43328,32091
66,43305,32120
66,43423,32242
66,43222,31779
67,42765,32345
67,43795,32020
67,43317,32090
67,43546,32147
67,42920,32326
67,43478,32369
67,43544,32357
67,43399,31972
67,38398,31889
67,43065,31967
67,43403,32082
67,43410,31820
67,46776,32241
67,43603,32018
67,43076,32239
67,42891,32420
67,42637,31923
67,38578,31817
67,42615,32288
67,42784,32372
68,43156,32055
68,43496,32217
68,43048,32440
68,42730,32240
68,38405,32364
68,43835,32224
68,43289,31998
68,43122,32273
68,43631,32008
68,43893,32479
68,43589,31886
68,43466,31709
68,43820,32174
68,43230,31941
68,43287,31865
68,43777,32043
68,43426,32739
68,43458,31965
68,44364,32027
68,43823,31914
69,44402,32450
69,38752,32385
69,43411,31667
69,43455,32230
69,43241,31834
69,43264,32387
69,43808,32307
69,38834,32350
69,38754,32024
69,43667,32203
69,43782,32220
69,44023,32333
69,44063,32061
69,44163,31731
69,43462,32192
69,44002,32449
69,43411,31941
69,43657,32315
69,43451,32303
69,43258,32296
70,42894,32320
70,43320,32027
70,44134,32587
70,43683,32058
70,43576,32063
70,44158,32379
70,38973,31818
70,43226,32344
70,44179,32882
70,44051,32283
70,43623,31882
70,43837,32586
70,44489,32232
70,43923,31650
70,43449,32095
70,43998,32159
70,44001,32436
70,44111,32464
70,43465,31869
70,43287,32366
71,43570,32503
71,43679,32344
71,43725,32169
71,43897,32256
71,43953,32587
71,43969,32169
71,44081,32136
71,43532,32208
71,43549,32140
71,43501,32492
71,44149,32049
71,38633,31908
71,44553,32062
71,44574,32554
71,44395,32438
71,43953,32427
71,44220,32174
71,43955,32091
71,44446,32174
71,43899,32194
72,43734,32001
72,44444,32207
72,44103,31695
72,44339,32119
72,44093,31945
72,44450,31938
72,44243,32168
72,44183,32202
72,44192,32101
72,43355,32450
72,44668,32276
72,43505,32222
72,44160,31958
72,44215,32369
72,44316,32057
72,44421,32703
72,44331,32144
72,43525,32390
72,43898,31992
72,43424,32479
73,43406,32553
73,43572,32285
73,44443,32466
73,39177,32601
73,39237,32364
73,44148,32561
73,43001,32132
73,44248,32336
73,44010,32381
73,44289,32917
73,43208,31909
73,43924,32936
73,43322,32523
73,43978,32682
73,43822,32292
73,44233,32714
73,43422,32658
73,43218,31888
73,43816,32890
73,43665,31946
74,43710,32664
74,44554,32255
74,43952,32574
74,44420,32338
74,44456,32415
74,44274,32335
74,44446,32148
74,44097,32518
74,44275,32502
74,43536,32335
74,44320,32444
74,44227,32518
74,43735,32720
74,44549,32319
74,44538,32672
74,43692,32775
74,44728,32287
74,44610,32739
74,44441,32787
74,43578,32279
75,43606,31947
75,44098,32525
75,44959,32077
75,44445,32440
75,44335,32298
75,39090,32314
75,39480,32429
75,44608,32395
75,44828,32471
75,43610,32378
75,44499,32037
75,43694,32298
75,44581,32210
75,44730,32261
75,43939,32274
75,44083,32127
75,44403,32338
75,43806,32287
75,44311,31848
75,44544,32511
76,43724,32485
76,44575,32538
76,44312,32540
76,44797,32354
76,44386,32473
76,43854,32797
76,44096,32299
76,44090,32635
76,43829,32112
76,44166,32223
76,43826,32669
76,43920,31958
76,44424,32527
76,44176,32688
76,44314,32703
76,44526,32561
76,44189,32798
76,44124,32189
76,44355,32747
76,44186,32300
77,44631,32544
77,43975,32523
77,44983,32607
77,44991,32862
77,44507,32768
77,45048,32347
77,44789,35188
77,44506,32843
77,44098,32506
77,44404,32506
77,44296,32768
77,44225,32762
77,44700,32191
77,44582,32811
77,44549,32636
77,44451,32898
77,44552,32683
77,44869,32429
77,44403,32676
77,44235,32170
78,44121,32368
78,45099,32519
78,44795,32501
78,44541,32777
78,44430,32547
78,44405,32768
78,44542,32639
78,44941,32251
78,45036,32318
78,44737,32299
78,44886,32395
78,44520,32339
78,44745,32849
78,44671,32666
78,44802,32644
78,45504,33108
78,45039,32773
78,44335,32491
78,44804,32334
78,44412,32741
79,44917,32506
79,44654,32455
79,44580,32832
79,45259,32860
79,44601,32382
79,44540,32685
79,44654,32877
79,44870,32430
79,44808,32368
79,44885,32656
79,44667,32734
79,44480,32498
79,44875,32536
79,44672,32363
79,45094,32274
79,44673,32361
79,44686,35303
79,44449,32674
79,44954,32860
79,44872,32186
80,45405,32613
80,45154,32547
80,45421,32623
80,44809,32202
80,44554,32023
80,45088,32217
80,45196,32260
80,45448,32469
80,44260,32673
80,45108,32578
80,44936,32312
80,44885,32391
80,44767,32681
80,45201,32804
80,44844,32499
80,44806,32611
80,45588,32793
80,45114,32810
80,44983,32529
80,44794,32764
81,44768,32208
81,44432,32669
81,45112,32313
81,44963,32678
81,44586,32794
81,44985,32761
81,45087,32737
81,45101,32722
81,44979,32636
81,45139,32861
81,44744,32898
81,45368,32793
81,45102,32864
81,44705,32329
81,44674,32809
81,44894,32761
81,44459,32771
81,44639,32477
81,44725,32508
81,44498,32461
82,45340,32731
82,45573,32554
82,45356,32813
82,45021,32768
82,45182,32787
82,44982,32740
82,45350,32607
82,45379,32800
82,45069,32743
82,44991,32777
82,45081,32957
82,45254,32449
82,45072,32737
82,45081,32387
82,45059,32478
82,45685,32532
82,45251,32654
82,45253,32388
82,45179,32605
82,45617,32586
83,45204,32797
83,45317,32977
83,45499,32363
83,45765,32818
83,45456,32939
83,45563,32759
83,45478,32419
83,45735,33108
83,45603,32703
83,45698,32831
83,45859,32645
83,45519,32809
83,45600,32974
83,45174,32867
83,45300,33205
83,45738,32664
83,45600,33157
83,45492,32720
83,45977,32614
83,45662,32901
84,45628,32524
84,45695,33353
84,45378,33161
84,45664,32673
84,45768,32824
84,45580,34833
84,45208,32705
84,45713,32588
84,45715,32900
84,45212,32636
84,40103,32543
84,45765,33149
84,45519,32948
84,45448,32637
84,45949,33119
84,45579,32537
84,40341,32718
84,45806,32768
84,45841,32490
84,45469,32797
85,45604,33067
85,45524,32574
85,46069,35676
85,46192,33088
85,46027,32982
85,45863,32760
85,45681,32793
85,45949,36009
85,46082,32876
85,46090,32953
85,45281,32797
85,45575,33277
85,46771,35298
85,45474,32879
85,46383,33210
85,45686,33029
85,45907,32954
85,47943,33480
85,45430,32953
85,45308,33353
86,46337,33263
86,45897,32577
86,46844,32941
86,46445,33078
86,46369,32955
86,46303,32978
86,45876,32384
86,46071,32732
86,46316,32662
86,46076,32784
86,45536,33062
86,45593,32710
86,45963,33118
86,45743,32719
86,45940,33019
86,45841,32976
86,46020,32858
86,45460,32723
86,45693,33176
86,45865,32940
87,46422,33054
87,46414,33077
87,46714,33142
87,46647,32825
87,46317,32769
87,46382,32866
87,46371,33139
87,45989,33224
87,46030,33259
87,46827,33147
