Pallet: "democracy", Extrinsic: "vote", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
r,extrinsic_time,storage_root_time
1,136473,70293
1,128315,64522
1,122240,60314
1,145019,61942
1,121968,60602
1,134124,62303
1,122243,62201
1,126979,60458
1,122690,59925
1,122999,60625
1,121889,62573
1,120578,62589
1,135948,60357
1,120038,59111
1,123400,60453
1,116128,63276
1,124870,61907
1,123934,66526
1,126541,62955
1,145610,64275
5,180426,66895
5,130626,67694
5,144594,68971
5,133839,67788
5,127418,68175
5,129283,67038
5,130525,69083
5,131756,69773
5,194747,83698
5,129101,68790
5,133691,66145
5,134047,68930
5,135735,67786
5,145901,69809
5,131445,85584
5,135427,67521
5,132112,72737
5,128842,67760
5,135272,70830
5,148982,66550
9,137726,68931
9,138885,71141
9,134678,69323
9,163529,71711
9,130786,72951
9,130032,68891
9,142010,73601
9,137424,72784
9,137688,70240
9,139604,69194
9,134384,97952
9,142703,68884
9,142777,69436
9,139645,75841
9,150736,74592
9,155352,72817
9,131851,68740
9,137141,69826
9,132605,70394
9,133698,70048
13,146848,80380
13,137472,87387
13,138680,85887
13,141274,74081
13,135912,72295
13,158516,73207
13,141858,72952
13,138905,73534
13,148304,71631
13,142244,76229
13,134583,73317
13,138576,72972
13,140617,71124
13,141461,76678
13,135665,73413
13,138730,75511
13,132807,72952
13,141922,85820
13,139783,73764
13,136510,72248
17,144680,75614
17,148357,78931
17,170236,77569
17,159323,81806
17,147093,80592
17,175935,83123
17,135070,74012
17,181368,87599
17,146103,79519
17,146674,77910
17,152526,80545
17,145192,77707
17,143954,78493
17,151206,83274
17,148597,81003
17,151155,83229
17,151733,81977
17,153468,83127
17,149598,82490
17,148003,77763
21,148686,79236
21,142242,79043
21,158771,71163
21,148416,70742
21,170564,85280
21,149520,99771
21,149385,72482
21,150878,86301
21,149768,79792
21,147765,79929
21,151966,81727
21,150166,74497
21,158035,81551
21,177514,81550
21,150250,90140
21,164242,84364
21,143701,79123
21,166261,87284
21,173077,91939
21,148849,71371
25,187007,91193
25,154360,86547
25,149933,83903
25,149456,82245
25,147042,81075
25,154250,92887
25,145395,111835
25,217624,82659
25,151680,81931
25,143504,79628
25,149347,112034
25,154765,84528
25,158251,79601
25,152206,82417
25,195720,84267
25,149896,79024
25,146939,78841
25,158120,85200
25,150277,82814
25,148539,114205
29,161142,87971
29,152741,85520
29,157311,88215
29,152898,86248
29,158004,88581
29,151181,85964
29,150875,84481
29,155771,85363
29,182188,86494
29,150650,85395
29,159092,84926
29,163975,100353
29,156607,87746
29,159588,87916
29,152474,86198
29,167842,91253
29,155479,87768
29,155317,87835
29,186483,90783
29,153155,86309
33,176281,86269
33,156160,85123
33,153145,85891
33,161434,91471
33,164376,87690
33,161017,91414
33,173029,86786
33,179635,86171
33,171130,92151
33,162624,88018
33,154969,99730
33,160191,89524
33,155225,88749
33,154094,86999
33,170966,114425
33,154387,95675
33,167564,90088
33,159559,106523
33,159547,77686
33,158985,89317
