Pallet: "elections", Extrinsic: "on_initialize", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,extrinsic_time,storage_root_time
6,17528541,42753
6,17429047,42489
6,17338241,42151
6,17512943,42673
6,17503306,42345
6,17467463,42257
6,17386842,41847
6,17392051,59482
6,17903824,49392
6,17719343,44326
6,17562484,43968
6,17347941,43023
6,17405809,42551
6,17422899,42634
6,17409785,42007
7,20200719,42119
7,20268915,42516
7,20094635,42633
7,20153913,42809
7,20085898,42792
7,20101008,42836
7,20126125,42738
7,20057950,42765
7,20163248,42743
7,20202512,42214
7,20128312,43137
7,20113436,43117
7,20118277,42742
7,20188191,43164
7,20279680,43004
7,20188522,42544
7,20038624,42416
7,20090822,42369
7,20149492,42800
7,20222113,43125
8,23500458,44895
8,23385294,43836
8,23172075,43280
8,23398783,44613
8,23300614,43350
8,23350140,44231
8,23350917,43472
8,23360934,42237
8,23233606,43457
8,23282807,43793
8,23272207,42942
8,23312893,43537
8,23210278,43842
8,23283881,44023
8,23226882,42959
8,23207864,43662
8,23450432,43478
8,23402263,44107
8,23320294,43766
8,23264057,44028
9,27266663,44944
9,27319206,45699
9,27134135,43459
9,27244415,45426
9,27161589,44604
9,27219994,44990
9,27099766,44798
9,27163489,44512
9,27185105,44615
9,27229503,44683
9,27276895,44322
9,27186719,45058
9,27176711,44010
9,27361365,45517
9,27086425,45018
9,27143611,44950
9,27211503,44952
9,27196875,44597
9,27142433,44746
9,27139851,44784
10,31050630,44206
10,31019354,42870
10,31048854,43968
10,30959583,43667
10,31046437,44286
10,30977869,44203
10,30889587,43262
10,30995149,44523
10,30992105,44156
10,31109159,44036
10,31092483,44462
10,31072616,43668
10,31085145,44464
10,31052482,43908
10,30936166,44393
10,31027314,44478
10,31083520,44344
10,31024896,44185
10,31015715,44891
10,30895724,43759
11,35157504,44448
11,35121060,44036
11,34943678,43976
11,35094779,43823
11,34950026,43926
11,35152236,43744
11,35125381,44182
11,35131609,44831
11,35033306,44919
11,34893916,44415
11,34990254,44210
11,35108488,44208
11,34967714,44041
11,35048511,44425
11,34905858,43477
11,35039281,43498
11,35027831,44546
11,35069946,43912
11,35003392,45154
11,34998865,44755
12,39497929,45145
12,39618670,45316
12,39594464,43896
12,39476791,43892
12,39476605,43344
12,39748966,45731
12,39557022,43865
12,39611853,44853
12,39578608,44938
12,39480998,44537
12,39531467,44546
12,39548477,45038
12,39523876,43730
12,39497851,44882
12,39436444,44824
12,39430708,44201
12,39656451,45063
12,39600953,44273
12,39392326,44707
12,39468815,44854
13,44457849,45841
13,44358569,44093
13,44408864,45119
13,44517343,43937
13,44271643,44198
13,44590891,46133
13,44382393,45374
13,44485195,46148
13,44313364,45071
13,44605530,45363
13,44387715,45203
13,44339479,43909
13,44269244,43355
13,44567531,44557
13,44307548,43897
13,44415520,44993
13,44419575,45044
13,44371286,45051
13,44436776,45361
13,44357611,45028
14,49542214,44420
14,49583326,44322
14,49452547,44181
14,49493817,43861
14,49427744,47754
14,49557690,45830
14,49369647,43464
14,49754772,57714
14,49973982,44136
14,49512891,43743
14,49464111,43839
14,49536582,43853
14,49436303,44258
14,49665675,44550
14,49705179,43963
14,49582718,43805
14,49463122,43301
14,49775689,44501
14,49381462,44538
14,49433023,43728
15,55409469,46610
15,55224264,45983
15,55162736,45759
15,55213693,44978
15,55495249,45905
15,55529513,43962
15,55446607,46255
15,55525544,46172
15,55237392,46632
15,55481045,45764
15,55382927,45916
15,55473584,44598
15,55317447,44169
15,55159197,45507
15,55457018,45424
15,55314406,44844
15,55589915,45821
15,55448995,45701
15,55356603,45640
15,55274135,45207
16,61292815,46042
16,61492259,45664
16,61319874,46007
16,61306472,44809
16,61475199,45628
16,61237538,48414
16,61249767,46366
16,61579812,44517
16,61257837,46017
16,61490221,45321
16,61115885,44511
16,61175683,44448
16,61593018,45602
16,61462550,46241
16,61422187,45959
16,61527530,45942
16,61096295,45379
16,61252999,45737
16,61110181,45543
16,61299121,46007
17,63103868,45410
17,63121855,46193
17,63158269,45528
17,63374560,45742
17,63555676,45799
17,63443260,45611
17,62999550,45273
17,63182625,45583
17,63035326,45421
17,63104520,44886
17,63298032,46056
17,63374294,44865
17,63156131,46084
17,63446362,44894
17,63025865,45204
17,63164989,46049
17,63144273,44336
17,63360432,45838
17,63037654,45489
17,63153573,44298
18,65155551,46421
18,65178787,44540
18,65194610,45673
18,65493037,45605
18,65154232,44699
18,65240879,45996
18,65200344,45728
18,65727365,48439
18,65384610,45232
18,65312120,45578
18,65249196,45604
18,65199746,45403
18,65323362,45275
18,65158181,46445
18,65332952,44232
18,65120480,45078
18,65185743,45583
18,65166940,45841
18,65209318,45630
18,65323457,45807
19,67614782,45117
19,67675353,45725
19,67605567,44607
19,67749808,45176
19,67612273,45372
19,67821439,44569
19,67751728,46051
19,67687570,45159
19,67491645,44195
19,67669317,45892
19,67680890,45183
19,67786013,45295
19,67669586,45813
19,68041505,45988
19,67954204,45980
19,67950791,45461
19,67862144,46165
19,67647583,46027
19,67811520,44790
19,67510096,44603
20,71372649,45921
20,71380541,45102
20,71342236,45936
20,71030058,45213
20,71050789,46597
20,71384027,45658
20,71376913,46434
20,70977324,44644
20,71303816,46380
20,71057830,45389
20,71242511,45473
20,71213640,45454
20,70978263,45330
20,71113447,45339
20,71006658,45907
20,71087744,45358
20,71027444,44969
20,71468667,46141
20,71309290,46081
20,71293757,44778
21,71660927,68446
21,71917620,67510
21,71582280,66725
21,71650426,71691
21,71540927,66667
21,71719834,67652
21,71582598,68262
21,72091386,68480
21,71587006,67839
21,71699928,67426
21,71597318,67933
21,71613265,67862
21,71645099,67894
21,72139569,67410
21,71703602,68685
21,71993340,67864
21,71727494,66937
21,71686193,67303
21,71597403,67881
21,71684142,67269
22,73944016,73639
22,74241437,74128
22,74158443,73608
22,74186832,72387
22,74263228,74258
22,73948883,72291
22,73773231,73286
22,74091863,72230
22,73959926,73787
22,74249735,74021
22,74193650,73802
22,74246288,73181
22,73883267,73348
22,73986837,74175
22,73914621,74148
22,73961834,73320
22,73827668,74214
22,73968088,73783
22,74147067,73760
22,74339554,74229
23,75064461,83986
23,75005809,81704
23,75470571,84261
23,75112630,84540
23,75458421,84965
23,75147014,84177
23,75132940,84050
23,75515073,84592
23,75451552,84547
23,75465811,83153
23,75079109,83863
23,75146607,84431
23,75128389,83637
23,75511724,82949
23,75418922,83598
23,75583467,83962
23,75065502,83852
23,75226327,85012
23,75185416,84159
23,75200815,83991
24,78671307,84526
24,78715543,84885
24,78642835,82290
24,78729033,83770
24,78931524,84741
24,79055097,84092
24,79072277,84652
24,78815977,84761
24,78601163,82994
24,78820359,84487
24,80266744,103667
24,78743805,84450
24,78969251,83146
24,79174218,84670
24,78596712,84383
24,78950836,84980
24,79076535,84025
24,78686619,84676
24,78672952,84877
24,78888329,85002
25,77608471,97548
25,77726476,98164
25,77707866,98363
25,78002993,99336
25,77937116,98951
25,77607729,98463
25,77656352,97349
25,77648203,96322
25,77778155,98936
25,77662328,99509
25,78037309,99427
25,78101704,98588
25,77975477,98526
25,77763594,98662
25,77581216,98454
25,77697575,99083
25,77938443,99387
25,78060617,98579
25,77640065,98764
25,78013350,99204
26,80544284,105163
26,80582860,105177
26,80646619,105112
26,80805283,106485
26,80642593,105396
26,80750072,105531
26,80679116,105599
26,80753806,106295
26,80886278,104350
26,80730788,105225
26,80616406,106356
26,81057090,106323
26,80530039,104069
26,80717518,107031
26,80996043,106127
26,80607071,104705
26,80673403,106268
26,80730863,106424
26,80942780,106089
26,80675379,105156
27,80482861,116733
27,80562461,114519
27,80489748,116598
27,80652989,115421
27,80478074,115425
27,80841487,114318
27,80469504,116933
27,80647752,115590
27,80812264,115246
27,80612824,114635
27,80412650,115059
27,80534169,115465
27,80761309,115965
27,80639053,115700
27,80461612,114831
27,80797197,116810
27,80348167,114304
27,80792240,116136
27,80419918,115022
27,80569411,115284
28,83905733,121624
28,83985671,121273
28,83850641,120657
28,83982614,120525
28,83951691,120472
28,83933080,120622
28,83912313,123794
28,84097166,120751
28,83891230,121867
28,83986038,122124
28,84377578,121377
28,84325666,121110
28,83879152,121975
28,83933241,121206
28,83739041,119219
28,83918908,119490
28,83848678,121319
28,83943606,121739
28,84188059,120816
28,83936795,120835
29,84470855,128959
29,84136067,126295
29,84464961,126843
29,84123767,127262
29,84106909,125792
29,84005426,125776
29,83949060,123496
29,84199984,124683
29,84046404,125203
29,84141938,125823
29,84039815,126254
29,84104990,124515
29,84373858,125241
29,84137103,126739
29,84284818,126332
29,84575396,126891
29,84278480,124465
29,84362715,126951
29,84383004,125520
29,84141720,125974
30,85889466,127912
30,86658236,128543
30,86163460,128168
30,86463771,127999
30,86391186,127495
30,86163192,127721
30,86451215,127815
30,86136838,128027
30,86104679,128104
30,86193525,126626
30,85972807,127445
30,86537779,126262
30,86133153,130505
30,86031535,128570
30,86045157,128119
30,86513784,127787
30,86000177,127604
30,86221845,127836
30,85989511,128111
30,86185061,128817
31,86360048,128289
31,86365149,128585
31,86321861,129911
31,86028834,128621
31,86122037,129861
31,86021535,129704
31,86248748,129305
31,85985399,131462
31,85917738,128543
31,86330225,129557
31,85914934,130872
31,86016819,129896
31,86436975,130533
31,86297686,127794
31,86016405,129842
31,86077911,128622
31,86251845,128954
31,86089831,128531
31,86271544,129081
31,86075711,128970
32,89484116,137472
32,89689877,137358
32,89603212,137747
32,89926585,136711
32,89921694,136792
32,89634371,137095
32,89675834,136879
32,89566678,136808
32,89532205,136695
32,89975483,138310
32,89663435,136150
32,89471988,136359
32,90033920,136922
32,90056931,137035
32,89876324,137677
32,89667718,137644
32,89521860,136456
32,90053328,137315
32,89589026,136961
32,89941327,138185
33,87774283,147621
33,87817908,148790
33,87639750,148981
33,88148740,149546
33,88153986,148964
33,87720110,148639
33,88071500,149019
33,87717048,149326
33,87812124,148897
33,87803679,148873
33,88177648,150196
33,88256929,149431
33,87717045,148861
33,88174577,164747
33,88064783,148304
33,88059103,147925
33,87748534,149092
33,87742801,148034
33,87860586,149983
33,88073996,148382
34,90505813,152843
34,90651109,153185
34,90576297,155446
34,90608213,155088
34,90636416,155796
34,91046526,155700
34,90621224,154923
34,90992645,155893
34,90488544,154819
34,90819410,155759
34,90482792,156484
34,90664744,154944
34,90979118,157140
34,91063688,155620
34,90617877,153980
34,91108992,155320
34,90991262,156393
34,91072613,155628
34,90820788,153888
34,90535089,154925
35,89304508,173115
35,89107004,170776
35,89188136,172177
35,88802824,172844
35,88933257,172940
35,89011534,173360
35,88680143,171621
35,88798678,172194
35,88805450,172866
35,89296078,171251
35,88964382,172436
35,89396826,173172
35,88794288,171997
35,88919241,173548
35,88692084,171210
35,89008242,171741
35,88737431,173515
35,89082290,169947
35,88741543,171436
35,89159336,171933
36,92109926,171637
36,91891772,173882
36,91817222,171538
36,91887447,172548
36,92137721,171866
36,92201606,171691
36,92119301,170259
36,92175932,171988
36,91845130,171604
36,91673613,170059
36,92090813,171819
36,91785806,172452
36,91807540,171796
36,92092019,169401
36,91764499,172118
36,92131062,171274
36,91798109,172925
36,91798931,171859
36,92086615,172473
36,91714093,171984
37,91407756,183796
37,91441290,183810
37,91427504,184358
37,91745805,183277
37,91343755,187085
37,91747447,185338
37,91292640,183101
37,92905808,207246
37,91706780,183495
37,91457157,184476
37,91450456,184939
37,91487601,183395
37,91733197,184127
37,91950432,184280
37,91834497,185500
37,91829510,184806
37,91926503,185693
37,91554017,183737
37,91397956,183350
37,91513253,186252
38,92520380,188381
38,92663749,187495
38,92865787,188925
38,92675209,188537
38,92653639,189921
38,92724504,189166
38,92616323,187622
38,93188862,188348
38,92975217,188206
38,92683472,187397
38,92639034,191309
38,92802239,188685
38,93012927,187602
38,92743555,188057
38,92501388,188721
38,92727444,188029
38,92618309,187467
38,92717781,187591
38,93201289,189209
38,92665994,187983
39,90987003,199168
39,90972902,199581
39,90891247,199350
39,91289327,199154
39,90737332,198056
39,90866513,198931
39,91305729,200421
39,90856915,198975
39,90842545,203023
39,90927130,199420
39,91203450,199410
39,90974352,200046
39,91270116,198323
39,90920777,199697
39,91164121,203258
39,91226828,200473
39,91752821,204177
39,91345944,201354
39,91429017,200940
39,91185433,201150
40,93817052,196788
40,93773388,195263
40,93742201,196683
40,93780643,196512
40,94184421,196996
40,93892972,196328
40,93721615,195839
40,93745653,197453
40,93671953,197685
40,93806134,195471
40,94161118,196863
40,93972218,197209
40,93872878,197338
40,94259047,196729
40,93835574,197836
40,93856199,197799
40,94146893,195850
40,94016242,198088
40,93746284,199011
40,93801851,197341
41,92997720,202086
41,93252516,204544
41,93228269,203211
41,93010363,202928
41,92727317,202360
41,93426180,203225
41,92879661,202759
41,92915743,202415
41,93365901,203499
41,93086585,204037
41,92844638,204041
41,93187168,203196
41,93433315,202933
41,92847683,202159
41,92957987,201817
41,92769639,202561
41,92962849,203712
41,92988469,203220
41,92835372,201198
41,93002535,203218
42,94220661,199444
42,94923929,201780
42,94326027,199738
42,94904497,200090
42,94320576,201928
42,94483785,199828
42,94285906,212128
42,94703804,199817
42,94871005,199815
42,94229886,200160
42,94730216,199141
42,94788076,200963
42,94227977,200570
42,94306315,200407
42,94356460,200072
42,94341615,199157
42,94235929,199258
42,94206073,199708
42,94681819,199775
42,94422254,200531
43,93963678,209852
43,94101815,209735
43,94204658,210110
43,94098601,210137
43,94451319,211788
43,94113671,211336
43,94183115,211208
43,94465590,209871
43,94123040,209746
43,94515221,210495
43,94434890,207134
43,94037220,210292
43,94058246,210235
43,94076669,210305
43,94636671,211463
43,94281162,209528
43,94579752,209890
43,94245358,211481
43,94427934,210647
43,94568925,209822
44,94503173,222975
44,94831923,218865
44,94474123,219656
44,94897154,219651
44,94422781,220223
44,94928779,220194
44,94380115,218357
44,94513447,219168
44,94468744,218239
44,94608459,218269
44,94571688,218538
44,94933656,219297
44,94415266,218212
44,95025466,219085
44,94448219,219805
44,94541060,218602
44,94548938,219284
44,94524470,218922
44,94415273,218678
44,94888416,218281
45,94857175,225877
45,94851723,229439
45,94904362,226507
45,94870238,224893
45,95279612,227462
45,94946655,225444
45,94833817,225711
45,94889691,225714
45,95405457,225915
45,95357927,226926
45,94864318,225726
45,95024152,226583
45,95315720,225791
45,94860731,227188
45,94893265,226178
45,95267609,226146
45,95260380,225392
45,94964360,225562
45,94794523,226139
45,95039642,226224
46,95065765,222326
46,94909243,224501
46,94845333,222885
46,94787559,226514
46,94723832,224339
46,94866500,222372
46,94881357,223683
46,95167560,222830
46,94741617,222324
46,95274620,222961
46,94871694,223915
46,94844641,223615
46,95131614,222847
46,94717856,221940
46,94936811,222785
46,94890568,221767
46,94895087,223731
46,94933315,223114
46,95276292,223657
46,95203979,222104
47,95015689,230236
47,95286742,230743
47,95426181,231398
47,95090340,230041
47,95256272,231325
47,95475413,229886
47,94952223,230459
47,95106939,262328
47,95173607,233643
47,95085603,230566
47,94919859,231051
47,95454401,230465
47,94998494,231938
47,95035605,228743
47,95084603,231227
47,95066476,233989
47,95167855,230660
47,95037756,233500
47,95142384,230515
47,95095569,234287
48,97125300,236089
48,97243089,234692
48,97183229,235184
48,97435609,234973
48,97313739,234770
48,97277916,234803
48,97608793,233345
48,97456617,235534
48,97184828,234282
48,97721516,233631
48,97219916,237342
48,97332388,234452
48,97111089,233711
48,97257941,233787
48,97640394,231815
48,97660507,233534
48,97292543,235000
48,97263157,235102
48,97333846,234829
48,98293212,260351
49,95943166,242651
49,95618232,240019
49,95909558,242449
49,95618416,239768
49,95628814,240031
49,96012041,240314
49,95483230,238893
49,96004949,246277
49,95507357,239743
49,95702888,239597
49,95688864,239324
49,96093715,239585
49,95573300,238665
49,95665752,239449
49,95670554,239100
49,95684073,237780
49,95935870,240082
49,95756915,239567
49,95694017,238847
49,96050842,238318
50,95976085,237500
50,95965245,236717
50,96333065,238831
50,96106860,237612
50,96161156,237246
50,96109553,238234
50,96449817,237056
50,96029472,238032
50,95925654,237475
50,96059633,240353
50,95975619,236356
50,96082347,237857
50,96026513,238512
50,95969805,238052
50,96470387,237234
50,96257710,238304
50,95970820,238085
50,96621393,240424
50,96114668,239279
50,96009635,236534
51,96216226,244859
51,96163284,244690
51,96038980,244884
51,96680667,246167
51,96498417,244940
51,95983140,245350
51,96024492,245379
51,96134829,245508
51,96563472,245433
51,96088298,245627
51,96512355,245077
51,96100431,245737
51,96366034,245290
51,96176119,243976
51,95952864,244179
51,96425561,246503
51,95923481,244147
51,96188544,244524
51,96135633,243962
51,96227479,243725
52,96556541,243893
52,96821015,244722
52,96731043,243389
52,96756457,243350
52,96658948,242908
52,96658010,243493
52,96700958,242711
52,96787696,243746
52,96686509,244040
52,96768313,244707
52,96688632,243963
52,96565967,244862
52,96950347,246239
52,96790937,243644
52,96713634,243338
52,96649551,244126
52,96804518,246451
52,96787893,243937
52,96494524,243701
52,96775089,245460
53,97364352,254756
53,97788644,255400
53,97510022,257412
53,97879019,255607
53,97671331,255037
53,97455767,255456
53,97771927,255787
53,97853842,255477
53,97331293,257344
53,97473410,255781
53,97349386,255454
53,97469950,255194
53,97815324,255178
53,97798925,255633
53,97476197,256092
53,97797455,255893
53,97380541,256013
53,97382456,259125
53,97405235,255750
53,97829254,255117
54,97925113,262709
54,98544223,262942
54,98315781,262878
54,98459752,262663
54,98419867,262047
54,98101601,263213
54,98060333,261319
54,98629045,263602
54,97954888,263012
54,98335277,261909
54,97901878,262917
54,97999930,262939
54,98045082,261414
54,98345876,264844
54,97961950,284848
54,98446621,262900
54,98473699,264866
54,98012264,263061
54,97865340,263012
54,98006476,262463
55,98657652,262413
55,98424500,257979
55,98331793,260402
55,98302074,259565
55,98173524,258959
55,98325017,259201
55,98162340,259823
55,98721001,259150
55,98303712,258070
55,98351158,259176
55,98272771,258664
55,98772474,261456
55,98218871,258487
55,98159964,261263
55,98654028,259639
55,98260744,258710
55,98729748,258119
55,98307753,258098
55,98244738,258608
55,98658629,259483
56,98963991,269886
56,99388360,268867
56,99549718,270394
56,99756238,271187
56,99321934,269985
56,99152903,269651
56,99086715,269172
56,99647058,269927
56,99795783,272200
56,99263023,270152
56,99743158,271231
56,99210556,270888
56,99316295,270123
56,99377277,271182
56,99696476,271232
56,99583234,270967
56,99664070,270718
56,99684760,272229
56,99161177,270369
56,99320884,268420
57,98826709,277655
57,99364719,274168
57,98759840,274182
57,99300399,278500
57,98832183,275804
57,99243882,276992
57,98850768,275848
57,98877794,277587
57,99204124,276567
57,99318462,276646
57,99306541,275950
57,98932651,277223
57,98826450,275043
57,98957205,277452
57,99232215,277440
57,99279013,276282
57,99305887,277381
57,98927362,305889
57,98698680,274408
57,98988300,276874
58,98944352,265865
58,98940471,267085
58,98948315,268914
58,98951310,268872
58,99002716,266163
58,99547045,266504
58,98986569,266694
58,99265388,265570
58,99025644,267330
58,98960010,266995
58,98911507,267117
58,99087752,268617
58,99334287,266380
58,99158963,267332
58,98916576,267997
58,99635538,267584
58,99445382,266824
58,99054351,266322
58,98989740,266981
58,99434838,267524
59,99863654,286245
59,99496111,283655
59,99522267,284509
59,99626595,284509
59,99505397,285207
59,99624681,284324
59,99465958,284022
59,100055718,286363
59,99439458,284831
59,99597558,286643
59,100043978,284954
59,99605836,284741
59,99466004,286486
59,99521257,284744
59,100022348,284321
59,99626403,287482
59,99589524,285619
59,99546492,283232
59,99864235,284204
59,99496779,283817
60,99626431,287548
60,98929926,283021
60,100065791,302136
60,99180970,284264
60,99225087,281755
60,98966202,282361
60,98818365,281870
60,98871724,282143
60,98873010,281978
60,99239250,284671
60,99332115,282348
60,99429281,282566
60,99019090,282057
60,99346098,283423
60,99007923,282987
60,99419196,282154
60,99287350,283757
60,99299360,282617
60,98873160,282728
60,98991346,283438
61,100646639,290173
61,100240296,291289
61,100245210,289828
61,100199456,294164
61,100519724,293079
61,100844432,293068
61,100242484,290887
61,100670275,291760
61,100277528,292116
61,100347999,291759
61,100648532,291818
61,100710299,290563
61,100820177,292881
61,100260472,291680
61,100695459,291132
61,100585608,293110
61,100351268,291479
61,100371842,291862
61,100271692,291143
61,100699829,292085
62,100636821,293229
62,100198870,294741
62,100243907,293505
62,100199909,292464
62,100755896,293895
62,100899913,293886
62,100856896,293514
62,100270950,292096
62,100282073,293144
62,100702541,291758
62,100334302,293071
62,100281590,295304
62,100359436,292010
62,100395196,292403
62,100275858,293057
62,100735743,297161
62,100171103,292607
62,100696583,295379
62,100218066,292182
62,100250072,291498
63,100886014,314527
63,101066884,317391
63,100458087,316702
63,100995247,318043
63,100627773,316725
63,100600460,315082
63,100485051,318398
63,101046463,317265
63,100587861,317184
63,100500649,317395
63,100490598,317003
63,101180574,320324
63,100602795,315986
63,100689622,321029
63,100558328,316278
63,100938487,317412
63,100552424,317004
63,100747758,317401
63,100916723,318256
63,100651354,316568
64,100185706,313896
64,100227834,314055
64,100689703,314580
64,100190225,315810
64,100525345,315265
64,100360595,315077
64,100592629,312635
64,100239249,314627
64,100191576,314491
64,100229143,313697
64,100127773,313627
64,100156773,311647
64,100171213,312112
64,100088233,313788
64,100272915,315055
64,100030126,311897
64,100554676,312093
64,100658949,313666
64,100557981,312664
64,100269569,311820
65,99905154,330452
65,100052409,335977
65,100107381,332630
65,100070675,332079
65,99916657,333317
65,100364331,332435
65,100161208,339525
65,100061552,334151
65,99888217,333240
65,100407680,332707
65,100539234,334146
65,100577875,333744
65,99893169,331417
65,100176330,331047
65,100018956,332193
65,100386448,331190
65,99952455,332111
65,100071213,333723
65,99954122,332474
65,100063500,331834
66,100499214,325146
66,100668074,324686
66,100399565,322881
66,100573222,323539
66,100601866,323960
66,100569596,323266
66,100537147,324334
66,100605969,353620
66,100516801,325047
66,100476754,352838
66,100865572,325716
66,101080722,321463
66,100695080,327915
66,101168860,327094
66,100441095,323487
66,100600962,322431
66,100997536,325283
66,100625288,323597
66,100580135,323001
66,100582117,325594
67,101302967,324840
67,100845532,324734
67,100922090,325287
67,100991800,325276
67,100737166,325689
67,100933955,327531
67,101209217,326628
67,101349555,325029
67,100755169,329896
67,100915206,322346
67,100893845,326622
67,100917579,324923
67,101343420,326339
67,100951151,327067
67,101333712,327045
67,100860176,325432
67,100852947,325979
67,101134011,328663
67,100836014,326271
67,100929320,324422
68,101469552,343234
68,101659863,342923
68,101543327,342479
68,102163279,341290
68,101523210,349631
68,101605866,344632
68,101623781,343161
68,102130014,341353
68,101570763,341451
68,101618678,342010
68,101606709,341244
68,102088148,342319
68,101354789,343618
68,101555552,342317
68,101561127,343278
68,101708736,345378
68,101543513,341625
68,101695631,341395
68,101992676,343144
68,101617431,341945
69,101710207,343870
69,101757203,345344
69,101569996,346322
69,101324089,345123
69,101196524,346041
69,101409670,345835
69,101246868,347404
69,101340615,344900
69,101182255,346440
69,101220264,345903
69,101125767,347697
69,101738760,342450
69,101227017,344481
69,101341063,347447
69,101322284,343512
69,101641532,346953
69,101291339,343712
69,101523404,348777
69,101148208,344522
69,101336480,348446
70,102443166,345300
70,102396687,343910
70,101700326,345974
70,101989532,346898
70,101770752,343462
70,101868016,345743
70,101922749,343635
70,101984880,343693
70,101827328,344609
70,101789640,346525
70,102474994,342491
70,101937514,343737
70,101720228,344610
70,102392231,346087
70,101830591,344214
70,101930949,344471
70,103688182,370727
70,102381161,375579
70,101959522,376274
70,102111273,348675
71,101225746,360256
71,101452295,360936
71,101396448,361299
71,101425002,360882
71,101836502,361289
71,101944477,361136
71,101766834,360567
71,101464306,361200
71,101310642,360591
71,101330402,359069
71,101370058,358748
71,101456596,360670
71,101757238,361199
71,101517293,362535
71,101335898,360975
71,101467795,360391
71,101420265,361929
71,101754598,359621
71,101220770,360709
71,101333403,360458
72,101391212,356861
72,101544557,355505
72,101426872,356458
72,101603654,356796
72,101420615,359323
72,101438714,357666
72,101399838,357339
72,101562305,357666
72,101472776,356758
72,101477750,357603
72,101422826,355658
72,101574170,356674
72,101317863,356636
72,101515046,358569
72,101650472,361637
72,101501388,360321
72,101410035,356635
72,101526061,357402
72,101901016,357655
72,101531784,357467
73,101324151,360035
73,101474949,359702
73,101751217,359849
73,101384360,357694
73,101542616,360254
73,101969609,360107
73,101326865,360043
73,101425463,356364
73,101354839,358719
73,101710121,360579
73,101416091,359422
73,101520595,359822
73,101353062,359091
73,101227920,359870
73,101746446,359947
73,101404037,359420
73,101398285,363879
73,101917325,361735
73,101379122,363987
73,101520428,357129
74,101685150,372306
74,102080459,372602
74,101749571,369826
74,101693301,371589
74,101626204,371230
74,101760810,368813
74,102078150,368062
74,101745580,371163
74,102175962,372083
74,101890584,371713
74,101653906,369814
74,101910766,371905
74,101733153,370033
74,101845943,371760
74,101658187,371700
74,102351539,373480
74,102043191,370485
74,101714375,370622
74,101703725,369333
74,102200138,370886
75,102166146,366593
75,101740273,366694
75,101630343,366246
75,101644368,365794
75,101577428,368218
75,101842040,366672
75,101702169,368211
75,101698599,366881
75,101628693,367177
75,101707927,368523
75,101715771,367861
75,101702984,367994
75,101706016,367215
75,102125789,367870
75,101634421,365897
75,101691519,366149
75,101613069,367219
75,101562197,367095
75,101658757,367967
75,101789729,367513
76,102729330,377691
76,102840054,377185
76,102423075,375526
76,102473894,376382
76,102340751,377470
76,102942765,376062
76,102831931,378023
76,102413336,376731
76,102336264,378188
76,102583680,381605
76,102362812,378383
76,102420750,376806
76,102864947,378035
76,102486000,375897
76,102845937,377171
76,102443380,376529
76,102355411,409812
76,102336662,376709
76,102413816,376085
76,102353778,376151
77,101193884,374349
77,100711099,372116
77,101156425,373189
77,100827859,373337
77,101261415,372927
77,100816242,373043
77,100798023,373753
77,101212270,373799
77,100713097,373284
77,100920602,373364
77,100970048,375026
77,101247525,374669
77,100825689,374931
77,100801527,372919
77,100875328,373863
77,100815891,373796
77,100873909,372264
77,100765689,371191
77,101204661,372762
77,100767493,372395
