Pallet: "democracy", Extrinsic: "external_propose_majority", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
p,extrinsic_time,storage_root_time
86,3190,8821
86,3207,8834
86,3161,8853
86,3273,8870
86,3170,8881
86,3142,8913
86,3216,8966
87,3223,8840
87,3222,8947
87,3164,9011
87,3228,8911
87,3297,8858
87,3168,8951
87,3213,8819
87,3196,8868
87,3185,8975
87,3133,8846
87,3162,8899
87,3161,8930
87,3186,8841
87,3215,8942
87,3174,8775
87,3177,8842
87,3155,8824
87,3193,8839
87,3209,8791
87,3218,8775
88,3144,9010
88,3176,8763
88,3199,8949
88,3125,8869
88,3181,8861
88,3248,8870
88,3172,8957
88,3189,8822
88,3181,8805
88,3162,8926
88,3258,8761
88,3187,8922
88,3147,8929
88,3228,8829
88,3189,8747
88,3232,8949
88,3224,8784
88,3189,8781
88,3237,8838
88,3272,8765
89,3188,8993
89,3326,8778
89,3171,8815
89,3215,8774
89,3384,8995
89,3188,8931
89,3206,8770
89,3182,8889
89,3204,8755
89,3229,8783
89,3203,8858
89,3212,8788
89,3179,8850
89,3176,8825
89,3203,8696
89,3167,8788
89,3165,8772
89,3150,8827
89,3213,8715
89,3255,8944
90,3183,8815
90,3208,8851
90,3216,8812
90,3166,8808
90,3252,8867
90,3196,8839
90,3155,8779
90,3158,8766
90,3257,8843
90,3252,8833
90,3215,8790
90,3182,8755
90,3150,8746
90,3164,8755
90,3240,8819
90,3162,8832
90,3233,8756
90,3203,8868
90,3253,8832
90,3177,8896
91,3232,8816
91,3154,8896
91,3158,8839
91,3202,8882
91,3239,8892
91,3183,8852
91,3296,8904
91,3195,8899
91,3171,8812
91,3271,8841
91,3205,8749
91,3228,8925
91,3199,8916
91,3215,8782
91,3154,8946
91,3219,8908
91,3141,8844
91,3230,8890
91,3208,8944
91,3223,8855
92,3235,8832
92,3206,8917
92,3216,8794
92,3252,8893
92,3137,8771
92,3209,8928
92,3155,8851
92,3165,8792
92,3220,8754
92,3159,8994
92,3176,8806
92,3204,8902
92,3194,8922
92,3208,8954
92,3170,8811
92,3199,8797
92,3189,8770
92,3147,8889
92,3170,8930
92,3213,8841
93,3215,8822
93,3228,8834
93,3197,8902
93,3190,8690
93,3166,8899
93,3206,8826
93,3223,8910
93,3242,8958
93,3167,8927
93,3166,8838
93,3256,8906
93,3261,8861
93,3152,8756
93,3194,8793
93,3284,8715
93,3284,8728
93,3161,8790
93,3225,8851
93,3175,8901
93,3188,8880
94,3189,8888
94,3170,8783
94,3230,8796
94,3225,8956
94,3180,8842
94,3245,8990
94,3231,8913
94,3240,8894
94,3208,8822
94,3162,8969
94,3207,8826
94,3176,8774
94,3153,8916
94,3196,8782
94,3244,8850
94,3240,8905
94,3253,8748
94,3174,8855
94,3236,8788
94,3172,8880
95,3198,8706
95,3147,8897
95,3249,8869
95,3242,8766
95,3260,8901
95,3477,23748
95,3205,8778
95,3233,8757
95,3112,8882
95,3206,8965
95,3189,8878
95,3192,8782
95,3224,8869
95,3190,8960
95,3126,8829
95,3229,8733
95,3183,8753
95,3225,8788
95,3139,8764
95,3228,8810
96,3236,8785
96,3148,8790
96,3191,8885
96,3170,8787
96,3128,8941
96,3187,8900
96,3176,8818
96,3094,8788
96,3215,8847
96,3218,8867
96,3152,8800
96,3204,8896
96,3175,8768
96,3216,8789
96,3176,8892
96,3167,8762
96,3202,8818
96,3239,8946
96,3197,8833
96,3217,8780
97,3201,8817
97,3163,8887
97,3169,8806
97,3212,8819
97,3178,8807
97,3169,8871
97,3211,8776
97,3196,8780
97,3214,9005
97,3152,8838
97,3159,8748
97,3155,8945
97,3200,8828
97,3144,8780
97,3152,8843
97,3200,8851
97,3201,8777
97,3180,8880
97,3172,8809
97,3208,8821
98,3204,8746
98,3187,8951
98,3194,8824
98,3147,8798
98,3157,8883
98,3236,8971
98,3153,8842
98,3139,8858
98,3131,8859
98,3161,8841
98,3160,8822
98,3156,8784
98,3201,8730
98,3169,8779
98,3257,8732
98,3168,8733
98,3256,8714
98,3173,8820
98,3175,8658
98,3192,8871
99,3214,8752
99,3236,8798
99,3270,8772
99,3164,8849
99,3247,8813
99,3221,8986
99,3167,8886
99,3185,8811
99,3283,9006
99,3250,8883
99,3249,8842
99,3183,9498
99,3269,8788
99,3182,8769
99,3303,8943
99,3219,8722
99,3188,8721
99,3221,8875
99,3205,8767
99,3249,8698
100,3206,8778
100,3181,8858
100,3238,8716
100,3207,8894
100,3191,8725
100,3227,8783
100,3190,8839
100,3137,8796
100,3228,8733
100,3209,8751
100,3248,8817
100,3223,8900
100,3185,8758
100,3167,8769
100,3166,8808
100,3234,8897
100,3229,8794
100,3187,8809
100,3198,8735
100,3193,8685

Median Slopes Analysis
========

Model:
Time ~=    3.194
    + p        0
              µs

Min Squares Analysis
========

Data points distribution:
    p   mean µs  sigma µs       %
    1     3.238     0.038    1.1%
    2     3.222     0.019    0.5%
    3     3.217     0.011    0.3%
    4     3.239     0.026    0.8%
    5      3.23      0.02    0.6%
    6     3.193     0.015    0.4%
    7     3.174     0.016    0.5%
    8     3.208     0.022    0.6%
    9     3.235     0.017    0.5%
   10     3.228     0.013    0.4%
   11     3.185     0.008    0.2%
   12     3.183     0.021    0.6%
   13     3.178     0.006    0.1%
   14      3.22     0.009    0.2%
   15     3.206     0.027    0.8%
   16     3.184     0.011    0.3%
   17     3.199     0.009    0.2%
   18     3.173     0.011    0.3%
   19     3.212     0.011    0.3%
   20     3.199     0.013    0.4%
   21     3.187     0.017    0.5%
   22     3.163     0.016    0.5%
   23     3.184     0.019    0.5%
   24     3.179     0.023    0.7%
   25     3.178     0.007    0.2%
   26     3.188     0.019    0.5%
   27     3.159     0.008    0.2%
   28     3.165     0.011    0.3%
   29     3.204     0.012    0.3%
   30     3.162     0.015    0.4%
   31      3.17     0.015    0.4%
   32     3.171     0.012    0.3%
   33     3.157     0.019    0.6%
   34     3.215     0.014    0.4%
   35     3.175     0.021    0.6%
   36     3.168     0.011    0.3%
   37     3.169     0.008    0.2%
   38     3.191     0.011    0.3%
   39     3.203     0.012    0.3%
   40     3.194      0.01    0.3%
   41     3.179     0.018    0.5%
   42     3.172     0.013    0.4%
   43     3.198     0.016    0.5%
   44     3.201     0.011    0.3%
   45     3.196     0.012    0.3%
   46     3.182     0.013    0.4%
   47     3.178      0.02    0.6%
   48     3.189     0.011    0.3%
   49     3.238     0.013    0.4%
   50     3.197      0.01    0.3%
   51     3.186     0.014    0.4%
   52     3.191     0.013    0.4%
   53     3.172     0.015    0.4%
   54     3.206     0.016    0.4%
   55     3.168     0.014    0.4%
   56     3.193     0.013    0.4%
   57     3.198     0.014    0.4%
   58     3.206     0.013    0.4%
   59     3.228     0.011    0.3%
   60     3.217     0.016    0.4%
   61     3.194     0.013    0.4%
   62     3.192     0.009    0.2%
   63     3.199      0.01    0.3%
   64     3.245     0.007    0.2%
   65     3.211     0.018    0.5%
   66     3.202     0.011    0.3%
   67      3.21     0.012    0.3%
   68     3.206     0.022    0.6%
   69     3.241      0.01    0.3%
   70     3.232     0.017    0.5%
   71     3.211     0.009    0.2%
   72     3.209     0.016    0.4%
   73     3.208     0.017    0.5%
   74     3.247     0.018    0.5%
   75     3.189     0.015    0.4%
   76     3.203     0.022    0.6%
   77      3.19     0.015    0.4%
   78     3.152     0.011    0.3%
   79      3.19     0.017    0.5%
   80     3.174      0.01    0.3%
   81     3.173     0.015    0.4%
   82     3.187     0.015    0.4%
   83      3.18     0.022    0.6%
   84     3.206      0.02    0.6%
   85     3.179     0.018    0.5%
   86     3.178      0.01    0.3%
   87     3.191     0.015    0.4%
   88     3.194     0.016    0.5%
   89     3.197     0.011    0.3%
   90     3.197     0.019    0.5%
   91     3.207     0.013    0.4%
   92     3.192     0.014    0.4%
   93     3.204     0.017    0.5%
   94     3.207      0.02    0.6%
   95     3.208     0.015    0.4%
   96     3.189     0.014    0.4%
   97     3.182     0.014    0.4%
   98     3.173     0.012    0.3%
   99     3.224     0.019    0.5%
  100     3.203     0.013    0.4%

Quality and confidence:
param     error
p             0

Model:
Time ~=    3.196
    + p        0
              µs

