Pallet: "treasury", Extrinsic: "tip", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
t,extrinsic_time,storage_root_time
86,83315,12879
86,83271,13057
86,83638,12289
86,83365,12866
86,83684,13057
87,84038,13099
87,84827,13150
87,84168,13149
87,84423,13013
87,85002,11817
87,84053,12102
87,84485,12624
87,84219,12785
87,84187,12679
87,84610,12513
87,83579,12650
87,83640,12856
87,85244,13441
87,84027,12072
87,84362,12003
87,83403,12375
87,84964,12736
87,84456,12593
87,84199,12508
87,84615,12544
88,83188,11755
88,84237,11848
88,83582,11830
88,83909,10805
88,84293,11026
88,84247,10912
88,83831,11042
88,83433,11051
88,83437,11745
88,83999,11576
88,83867,11520
88,83738,11619
88,84120,11607
88,84043,11377
88,84154,11392
88,83767,11417
88,83748,12006
88,83743,11693
88,83460,11830
88,84268,11714
89,85250,11342
89,84214,11872
89,85457,11483
89,85575,11342
89,85468,11425
89,85150,11404
89,84617,11420
89,83901,11441
89,85116,11075
89,84617,11011
89,87293,11446
89,84516,11106
89,84242,11253
89,86567,11467
89,84996,11238
89,84356,11397
89,85064,11147
89,84721,11238
89,84142,11244
89,84792,11277
90,88217,11619
90,85739,11382
90,86311,11305
90,86503,12259
90,85342,12317
90,85256,12248
90,85773,12355
90,85121,12001
90,85912,12081
90,86047,12023
90,85748,12199
90,85649,12050
90,85324,11799
90,87014,13148
90,85597,12306
90,85733,12094
90,85617,11946
90,85457,12267
90,85539,11214
90,85364,11422
91,86505,11995
91,86098,12064
91,86151,11114
91,86118,11217
91,86676,11091
91,86653,11380
91,85418,11941
91,86484,11943
91,86243,11889
91,85592,11584
91,85717,11104
91,85796,11883
91,86351,11103
91,85914,11198
91,86206,11473
91,85866,11272
91,86050,11913
91,86896,12000
91,86321,11921
91,86298,11442
92,87085,12171
92,87297,12063
92,86720,11800
92,86625,12117
92,86652,12670
92,87505,12542
92,86182,11817
92,87011,11814
92,86739,11903
92,86976,11910
92,87292,12618
92,88415,12182
92,87193,12059
92,86866,11946
92,86871,12051
92,86975,12029
92,86682,12677
92,87814,12022
92,87299,11983
92,87425,11877
93,86852,11170
93,87736,11474
93,87137,12248
93,86716,11140
93,86575,11095
93,88979,11349
93,86755,11600
93,87220,11867
93,86806,10974
93,87151,11041
93,87830,11467
93,87258,11610
93,87088,10929
93,85830,11110
93,87061,11211
93,87384,11804
93,87018,11124
93,86629,11000
93,86847,10897
93,86870,11290
94,87120,11660
94,87702,11207
94,88753,11203
94,87523,11508
94,88102,12075
94,88104,11208
94,87345,11140
94,87405,11301
94,87573,12339
94,87451,11200
94,88563,11555
94,87232,11935
94,87659,11167
94,87158,11295
94,87808,11196
94,88044,11931
94,90485,11392
94,87742,11143
94,87892,11263
94,87943,12209
95,87853,11077
95,88488,11429
95,88347,11913
95,88580,11901
95,87702,12007
95,88892,12029
95,89129,11805
95,88497,12030
95,89170,11845
95,87961,11177
95,87950,11225
95,89196,11668
95,91236,11457
95,88013,11350
95,88685,12146
95,88428,11218
95,87151,11399
95,87918,11912
95,88522,10944
95,118593,11433
96,89449,11431
96,88361,11356
96,88392,11226
96,89450,11912
96,89297,11762
96,88258,11967
96,88415,10987
96,88990,11306
96,89011,11915
96,87896,11775
96,88339,11892
96,89213,11321
96,88528,11263
96,88837,11429
96,89475,11078
96,88689,10949
96,88874,11833
96,88679,11866
96,89318,12122
96,88615,11210
97,90102,11497
97,89681,12197
97,89583,11340
97,90182,11759
97,89757,11501
97,89304,11445
97,89737,11403
97,89619,11231
97,89967,12000
97,90346,11977
97,90515,11847
97,90008,12002
97,90043,12050
97,89831,11170
97,90304,11365
97,89461,11146
97,89428,11227
97,89971,12094
97,90293,11127
97,89600,11408
98,90262,11922
98,90332,12331
98,89727,11841
98,89968,12403
98,90788,11990
98,90809,12314
98,90988,12064
98,91284,12151
98,89431,11894
98,92796,12476
98,90721,11995
98,91329,12197
98,90648,12084
98,91683,12469
98,90461,11843
98,90292,12190
98,90432,12090
98,91505,12147
98,90453,11918
98,91316,12166
99,90198,10986
99,90020,12052
99,91532,11140
99,90198,11027
99,92843,11512
99,89923,11352
99,91261,11353
99,90808,11393
99,90524,11331
99,90245,11252
99,90901,11430
99,91113,11823
99,91285,11715
99,89980,12097
99,90333,11957
99,92331,12641
99,90212,11213
99,90737,11295
99,90549,11151
99,90710,11850
100,91341,11108
100,91758,10917
100,90174,11139
100,91616,11257
100,91815,11669
100,91335,10941
100,91676,11016
100,90934,11302
100,90492,11174
100,92628,11346
100,91779,11136
100,90277,11098
100,91794,11407
100,92010,11127
100,92225,11194
100,91372,10928
100,91495,11091
100,93194,11588
100,92054,10959
100,92042,12134

Median Slopes Analysis
========

Model:
Time ~=    24.49
    + t    0.669
              µs

Min Squares Analysis
========

Data points distribution:
    t   mean µs  sigma µs       %
    1     23.52     0.177    0.7%
    2      24.8     0.058    0.2%
    3     25.51     0.063    0.2%
    4     27.21     0.043    0.1%
    5      27.6     0.037    0.1%
    6     28.07     0.059    0.2%
    7     28.38      0.07    0.2%
    8      29.2     0.096    0.3%
    9     29.83     0.105    0.3%
   10     30.97     0.066    0.2%
   11     31.85     0.065    0.2%
   12     32.39      0.08    0.2%
   13     33.15       0.1    0.3%
   14     34.43     0.078    0.2%
   15     34.76     0.071    0.2%
   16     35.09     0.101    0.2%
   17     35.59     0.093    0.2%
   18        36     0.063    0.1%
   19     36.94     0.143    0.3%
   20     38.27     0.156    0.4%
   21     39.85     0.087    0.2%
   22     39.76     0.102    0.2%
   23     40.46     0.087    0.2%
   24     41.06     0.088    0.2%
   25      41.8     0.073    0.1%
   26     42.77     0.138    0.3%
   27        43     0.145    0.3%
   28     43.45     0.143    0.3%
   29     44.21     0.101    0.2%
   30     44.49     0.054    0.1%
   31     45.48     0.075    0.1%
   32        46     0.079    0.1%
   33     46.71     0.099    0.2%
   34     47.67     0.096    0.2%
   35     47.25     0.119    0.2%
   36     48.21     0.084    0.1%
   37     49.17     0.093    0.1%
   38     49.45     0.111    0.2%
   39     50.02     0.222    0.4%
   40     51.08     0.115    0.2%
   41     51.36     0.133    0.2%
   42     54.04     0.172    0.3%
   43     54.42     0.101    0.1%
   44     55.53     0.081    0.1%
   45     55.46      0.13    0.2%
   46     56.79     0.121    0.2%
   47     56.62     0.142    0.2%
   48     57.18      0.11    0.1%
   49     57.49     0.191    0.3%
   50     58.37     0.096    0.1%
   51     59.58     0.111    0.1%
   52     59.57     0.175    0.2%
   53     60.68     0.162    0.2%
   54     60.71     0.095    0.1%
   55     61.69     0.207    0.3%
   56     62.35     0.067    0.1%
   57      62.8     0.113    0.1%
   58     63.25      0.15    0.2%
   59     63.99     0.195    0.3%
   60     64.56     0.061    0.0%
   61     65.86     0.109    0.1%
   62     65.69     0.147    0.2%
   63     66.11     0.128    0.1%
   64     66.78     0.079    0.1%
   65     67.06     0.176    0.2%
   66     67.85     0.206    0.3%
   67     68.73     0.084    0.1%
   68     69.31     0.167    0.2%
   69     70.28     0.305    0.4%
   70     70.26     0.081    0.1%
   71      70.8     0.123    0.1%
   72     72.14     0.115    0.1%
   73     72.07     0.243    0.3%
   74     73.04     0.095    0.1%
   75     72.88      0.21    0.2%
   76     74.32     0.135    0.1%
   77     73.87     0.315    0.4%
   78     75.23      0.14    0.1%
   79     75.62     0.158    0.2%
   80     76.45      0.28    0.3%
   81     76.38     0.208    0.2%
   82     77.56     0.141    0.1%
   83     77.79     0.151    0.1%
   84     82.71     0.181    0.2%
   85     82.67     0.082    0.0%
   86     83.72     0.124    0.1%
   87     84.31     0.167    0.1%
   88     83.87      0.13    0.1%
   89     84.88     0.248    0.2%
   90     85.67     0.124    0.1%
   91     86.17     0.129    0.1%
   92     87.03     0.176    0.2%
   93        87     0.141    0.1%
   94     87.73      0.18    0.2%
   95     88.44     0.267    0.3%
   96     88.78     0.232    0.2%
   97     89.87     0.159    0.1%
   98     90.69     0.277    0.3%
   99     90.61     0.279    0.3%
  100     91.66       0.2    0.2%

Quality and confidence:
param     error
t             0

Model:
Time ~=    24.44
    + t    0.669
              µs

