Pallet: "democracy", Extrinsic: "on_initialize_no_launch_no_maturing", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,extrinsic_time,storage_root_time
1,82134,47139
1,76007,41254
1,75631,40781
1,75764,40178
1,75064,40279
1,75346,40128
1,74102,40099
1,75343,40527
1,75092,40058
1,75374,40475
1,74605,39920
1,74708,40829
1,74310,40227
1,74817,39813
1,75155,40230
1,75321,39981
1,73905,39955
1,74797,40152
1,75053,40318
1,78588,40189
2,85586,45394
2,85129,41645
2,85102,41255
2,86126,41614
2,85836,41132
2,85713,41115
2,85288,41920
2,85757,41436
2,85810,41626
2,84958,41444
2,98931,41517
2,85233,41524
2,85346,41867
2,85713,41577
2,85078,41701
2,85577,40988
2,85522,41203
2,85480,41232
2,85681,41213
2,85278,41169
3,97126,47332
3,97945,48034
3,96928,47630
3,96868,47180
3,97348,47515
3,97499,47633
3,96878,47353
3,96488,47246
3,96508,47692
3,96895,47623
3,97433,47497
3,96646,47305
3,96598,46830
3,97474,47034
3,97218,47380
3,97320,47749
3,96709,47360
3,96422,47671
3,97268,47602
3,97376,47512
4,107880,45955
4,107605,45533
4,107301,45667
4,107785,46247
4,107914,46020
4,108027,46029
4,107519,45753
4,106724,45983
4,107628,45999
4,106694,45875
4,107435,45500
4,107876,45586
4,110178,45642
4,107528,45818
4,107358,45469
4,107688,45549
4,107598,45908
4,108437,45280
4,107189,45944
4,107407,45901
5,118413,46560
5,118077,46746
5,118894,46684
5,118365,46378
5,119428,45625
5,118147,45702
5,118737,46619
5,118376,46674
5,119264,46746
5,118605,46680
5,119528,46500
5,119348,46693
5,118816,46357
5,118726,46015
5,117642,46479
5,118121,45443
5,118037,46551
5,119064,46408
5,118471,46138
5,117839,45430
6,127376,48564
6,127903,48133
6,127758,48704
6,127147,48783
6,127798,48859
6,128096,48497
6,128029,49006
6,126416,48378
6,126883,48913
6,126968,49060
6,127767,49349
6,126810,48598
6,127407,49364
6,127291,48282
6,130253,48495
6,127224,48651
6,127052,48680
6,127174,48934
6,127045,48464
6,127467,48747
7,138382,49345
7,137711,49458
7,137969,49041
7,138354,49004
7,137872,49372
7,137738,48898
7,139188,48492
7,139213,49272
7,138193,49390
7,169069,49270
7,138915,48725
7,137995,49394
7,138572,48656
7,137957,49531
7,137855,49325
7,139219,48809
7,137892,48909
7,138359,49068
7,138347,49829
7,138297,49478
8,147335,43375
8,147775,43219
8,146984,43366
8,178152,43682
8,146361,43442
8,145892,42640
8,147287,43535
8,147351,42802
8,147088,43604
8,147556,43415
8,147520,43047
8,148043,43854
8,147539,43245
8,147245,43352
8,147669,42999
8,147229,43344
8,148787,43522
8,149021,43950
8,147158,43065
8,147107,43375
9,159121,50732
9,159134,50229
9,158956,50244
9,159081,50026
9,159519,49485
9,159022,50002
9,159000,50837
9,158358,50270
9,159792,49865
9,158806,50750
9,158875,50022
9,158200,50401
9,159030,53039
9,158621,50430
9,159183,49602
9,158122,50579
9,162458,50399
9,157753,50037
9,158948,50542
9,159191,50758
10,198820,50643
10,171606,50278
10,170960,50943
10,170721,50913
10,170770,51156
10,170601,50697
10,171468,51287
10,170923,51852
10,170423,51284
10,171322,51088
10,170630,50960
10,170153,50645
10,169518,50647
10,169949,50865
10,170338,51304
10,171458,50995
10,171574,50599
10,170023,51373
10,173652,51974
10,171145,50257
11,179898,50926
11,179859,50463
11,180225,51639
11,179499,51294
11,178585,50587
11,181466,51241
11,180870,51267
11,179623,51577
11,180551,50408
11,179804,50492
11,180326,51001
11,179297,50653
11,180314,51138
11,180794,50607
11,179303,50649
11,179427,51076
11,179546,51026
11,179864,50629
11,179748,50601
11,180010,50743
12,188969,51205
12,189932,51320
12,191524,50573
12,189238,50980
12,188651,50857
12,189219,50824
12,189765,50776
12,189305,50242
12,188679,50735
12,189033,51342
12,190073,50893
12,189522,51321
12,189542,50125
12,190358,50622
12,193944,50899
12,190812,50873
12,189791,51462
12,190283,53637
12,190115,51192
12,190050,50557
13,200827,51400
13,199550,51114
13,199096,50643
13,203193,51460
13,200171,49533
13,202166,51169
13,203623,50937
13,199838,51814
13,200230,50964
13,204000,50929
13,200790,50595
13,200601,52343
13,201588,51476
13,200376,50975
13,199601,51212
13,200022,51654
13,201811,51395
13,200907,51076
13,199803,51084
13,201926,51827
14,211232,53294
14,211425,52797
14,209495,52546
14,210819,52611
14,210627,52595
14,210382,52693
14,240868,53093
14,210653,52566
14,211668,52798
14,211904,52845
14,210008,52463
14,211370,53154
14,211525,52764
14,210671,51997
14,211520,53059
14,211808,52922
14,211471,52917
14,214348,53434
14,210329,53070
14,210433,52746
15,225245,51182
15,226596,50813
15,223348,50247
15,224132,50702
15,226819,50089
15,226083,50928
15,225726,50600
15,226678,50321
15,224454,50089
15,223945,50741
15,256008,50759
15,226273,50349
15,224964,50250
15,227157,50158
15,225068,50211
15,225441,49752
15,225018,50815
15,222832,49718
15,224800,49635
15,225894,50465
16,235135,53377
16,234048,53388
16,234144,53372
16,234763,53464
16,233880,53087
16,234633,56771
16,233562,53106
16,232717,53287
16,235224,53198
16,234052,52730
16,237069,53703
16,233481,52670
16,233675,53229
16,232890,53083
16,231888,53279
16,234735,53840
16,232543,53320
16,233460,53733
16,234309,52675
16,234931,53377
17,243824,54928
17,245224,55009
17,245762,55182
17,244648,54839
17,243378,55457
17,243809,55495
17,242558,54468
17,243552,54807
17,245906,54723
17,245729,55044
17,245477,54467
17,245089,54574
17,245553,54920
17,246669,54732
17,245236,55414
17,244828,54598
17,246374,55027
17,244432,54463
17,244757,54480
17,243424,54847
18,252989,54604
18,254490,54485
18,255331,54243
18,254984,53974
18,253957,54861
18,256755,55216
18,253639,54419
18,257658,54900
18,253467,54259
18,253195,54731
18,253801,53856
18,254085,54850
18,254143,54625
18,253765,54610
18,254229,54619
18,254943,54378
18,254689,55189
18,251925,54836
18,253899,54536
18,252507,54263
19,271348,57310
19,268963,56546
19,268113,57078
19,268273,56752
19,267676,56784
19,268818,57035
19,268673,56764
19,269283,57466
19,268765,56824
19,271373,57269
19,269667,56805
19,269555,56974
19,268524,57024
19,267784,57457
19,267614,56670
19,269986,57337
19,270454,56811
19,266918,56573
19,269902,56995
19,267152,56780
20,277052,56789
20,276892,56287
20,276365,57143
20,275222,56618
20,277454,56559
20,275075,56874
20,277367,56837
20,277232,56972
20,275472,57065
20,278528,57309
20,275395,56656
20,277595,56867
20,274282,56816
20,278112,57089
20,277245,57090
20,277755,56329
20,275085,56377
20,276709,56954
20,276921,57018
20,277088,57173
21,287487,55533
21,285801,54699
21,285568,55409
21,286091,55044
21,286856,54845
21,289157,55309
21,288085,55562
21,285606,55096
21,285743,55173
21,286460,54175
21,289850,55011
21,287239,54625
21,288653,55369
21,286066,54911
21,287955,55614
