Pallet: "elections", Extrinsic: "report_defunct_voter_correct", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,v,extrinsic_time,storage_root_time
67,16,320004,62855
67,16,313362,63651
67,16,319281,62925
67,16,319293,63171
67,16,324251,63998
67,16,319702,62774
67,16,319085,62881
67,16,320039,62788
67,16,320098,63199
67,16,319267,63260
67,16,319240,63309
67,16,319938,63672
67,16,320029,63442
67,16,320020,62595
67,16,320130,63232
67,16,320435,62982
67,16,318871,62707
67,16,323307,63285
68,16,321263,62971
68,16,320838,62818
68,16,322587,63211
68,16,321451,63741
68,16,322180,63146
68,16,321389,63899
68,16,334846,63791
68,16,321596,63509
68,16,321433,62924
68,16,321022,63115
68,16,320486,62911
68,16,321080,63684
68,16,321822,63413
68,16,323450,63169
68,16,323412,63169
68,16,322099,63078
68,16,320361,62838
68,16,321379,62950
68,16,321539,63232
68,16,321596,63327
69,16,324125,63583
69,16,323123,63708
69,16,324614,63102
69,16,321346,63052
69,16,323270,63888
69,16,323748,63559
69,16,322627,63023
69,16,323639,63574
69,16,322465,63217
69,16,323939,64366
69,16,326659,63725
69,16,322805,63513
69,16,322431,63668
69,16,323483,63418
69,16,322449,63460
69,16,324056,64019
69,16,323460,63056
69,16,323706,63380
69,16,324670,63839
69,16,322684,62799
70,16,325580,63469
70,16,324272,63212
70,16,324004,63539
70,16,325133,63471
70,16,324575,63296
70,16,325352,63269
70,16,325531,63833
70,16,324656,63620
70,16,327910,63915
70,16,325552,63422
70,16,324630,63530
70,16,326009,63734
70,16,325170,62963
70,16,325394,63175
70,16,324453,63063
70,16,324341,63206
70,16,324433,63146
70,16,324825,63398
70,16,328031,63968
70,16,324413,63571
71,16,326587,63233
71,16,325989,64220
71,16,325463,63285
71,16,326203,63170
71,16,325527,62561
71,16,326533,63089
71,16,325219,63311
71,16,328043,63429
71,16,327226,63486
71,16,327104,63685
71,16,329429,63272
71,16,326312,63290
71,16,327166,63307
71,16,326883,62986
71,16,326247,63563
71,16,325987,63616
71,16,326487,63706
71,16,327161,63349
71,16,325697,63975
71,16,326965,63584
72,16,327464,63147
72,16,327613,62912
72,16,331261,63215
72,16,328582,63423
72,16,326733,62854
72,16,329039,62863
72,16,328137,63208
72,16,329197,63140
72,16,328561,63668
72,16,327369,63508
72,16,328805,63003
72,16,328230,63604
72,16,328770,63293
72,16,327651,63521
72,16,328384,63581
72,16,328075,62777
72,16,327772,63921
72,16,330682,63018
72,16,322371,63901
72,16,327326,63763
73,16,330015,63522
73,16,329462,63396
73,16,329508,62884
73,16,329973,63425
73,16,330112,63920
73,16,330211,62932
73,16,324737,63509
73,16,329726,63301
73,16,330549,64040
73,16,329631,63562
73,16,328997,63121
73,16,328835,63546
73,16,328607,63205
73,16,329374,63484
73,16,330006,63706
73,16,330708,63744
73,16,360362,63562
73,16,332075,63982
73,16,330357,66403
73,16,324417,63947
74,16,330588,63102
74,16,330320,63618
74,16,331207,63620
74,16,330263,63456
74,16,330796,63390
74,16,331105,62692
74,16,330003,63924
74,16,330608,63515
74,16,330591,63781
74,16,325408,63203
74,16,330593,63925
74,16,329891,64255
74,16,330926,63605
74,16,330960,63686
74,16,330428,63965
74,16,331092,63193
74,16,330369,63310
74,16,331078,62959
74,16,331186,63219
74,16,331253,63418
75,16,333251,64198
75,16,327027,62914
75,16,333854,63836
75,16,334060,63849
75,16,328876,63465
75,16,333262,63745
75,16,327734,63722
75,16,332047,63376
75,16,333015,63313
75,16,363506,63182
75,16,335597,63965
75,16,336467,63493
75,16,336254,64103
75,16,335793,63861
75,16,327361,66357
75,16,332993,63252
75,16,333894,63408
75,16,332531,63383
75,16,332245,63901
75,16,332198,63376
76,16,333475,63749
76,16,333735,63148
76,16,335922,63771
76,16,335080,63116
76,16,335379,63607
76,16,333673,63437
76,16,327604,63349
76,16,333954,63064
76,16,333018,63341
76,16,334226,63779
76,16,334319,63582
76,16,335328,63323
76,16,333166,63948
76,16,333363,63724
76,16,334162,63554
76,16,333569,63985
76,16,328081,63415
76,16,333618,63509
76,16,333880,63611
76,16,333525,63335
77,16,336209,63374
77,16,336473,63612
77,16,335956,63415
77,16,336082,63356
77,16,336272,63167
77,16,336908,63387
77,16,335566,63136
77,16,335231,66139
77,16,337850,63742
77,16,340260,64148
77,16,368045,63761
77,16,339448,63351
77,16,338832,64098
77,16,336438,63102
77,16,335845,63661
77,16,336657,63797
77,16,335909,63498
77,16,335782,63620
77,16,336153,63760
77,16,336331,63478
78,16,337838,63921
78,16,339340,63447
78,16,338523,63474
78,16,337246,63954
78,16,336459,63674
78,16,336135,62816
78,16,337494,63399
78,16,336941,63401
78,16,337643,63920
78,16,338611,63746
78,16,337831,63270
78,16,336532,63083
78,16,336825,63735
78,16,338076,63790
78,16,339413,63374
78,16,337440,63799
78,16,337927,63439
78,16,339167,63549
78,16,337890,63678
78,16,332522,63708
79,16,340604,63741
79,16,339759,63618
79,16,339222,67070
79,16,342594,64203
79,16,339077,63081
79,16,340149,63010
79,16,339259,63467
79,16,339867,63419
79,16,341108,63522
79,16,339774,63729
79,16,339954,63509
79,16,339292,63822
79,16,340222,62974
79,16,340135,63943
79,16,339316,63636
79,16,339437,63503
79,16,339637,63040
79,16,339679,63188
79,16,339481,63507
79,16,339719,63189
80,16,340899,63511
80,16,344775,64105
80,16,340967,63914
80,16,340705,63735
80,16,339873,63302
80,16,341033,63262
80,16,340185,63897
80,16,339353,63812
80,16,340784,64074
80,16,340163,64045
80,16,340481,63532
80,16,340656,63553
80,16,341135,63823
80,16,340435,63397
80,16,340141,63155
80,16,340260,65873
80,16,343510,63436
80,16,340555,63783
80,16,340626,63201
80,16,341611,63699
81,16,342639,63496
81,16,341469,63381
81,16,342972,63445
81,16,341059,63678
81,16,341144,64020
81,16,342604,63954
81,16,341428,63110
81,16,342787,63287
81,16,373472,63675
81,16,342729,64278
81,16,343418,63801
81,16,343090,63893
81,16,342940,63396
81,16,341665,64134
81,16,341960,63214
81,16,342033,63261
81,16,341961,63559
81,16,344554,64255
81,16,343149,63280
81,16,346593,63612
82,16,344628,63762
82,16,345512,63427
82,16,342015,63518
82,16,343080,63730
82,16,344267,63658
82,16,343393,63287
82,16,342711,63538
82,16,343633,63883
82,16,343176,64079
82,16,375010,63531
82,16,343447,63559
82,16,344557,63723
82,16,343506,63685
82,16,343383,63076
82,16,343439,63632
82,16,345764,63803
82,16,344022,63677
82,16,344080,63436
82,16,347325,64556
82,16,343971,64047
83,16,346655,63484
83,16,345407,63900
83,16,345630,63838
83,16,345209,63723
83,16,345681,63515
83,16,345081,63990
83,16,345001,63733
83,16,348223,63566
83,16,345891,63692
83,16,345970,63668
83,16,344993,63471
83,16,346601,63288
83,16,344828,63447
83,16,345713,63682
83,16,345719,63342
83,16,377292,63986
83,16,344985,63325
83,16,345995,63366
83,16,345192,63818
83,16,346028,63339
84,16,349139,63509
84,16,347348,63160
84,16,348087,63745
84,16,347684,63884
84,16,349830,63805
84,16,348151,63854
84,16,346719,63449
84,16,346858,63876
84,16,347535,63513
84,16,347384,63959
84,16,350514,63307
84,16,346971,63182
84,16,341648,63504
84,16,346709,63284
84,16,346659,63623
84,16,347731,64085
84,16,347567,63596
84,16,379441,63584
84,16,348160,63549
84,16,348085,63698
85,16,348554,63305
85,16,349607,63340
85,16,349097,63389
85,16,348373,63756
85,16,349964,63857
85,16,350079,63595
85,16,349011,63992
85,16,349187,63025
85,16,348423,63485
85,16,348303,63282
85,16,352380,64001
85,16,348804,63303
85,16,348061,63758
85,16,349133,63529
85,16,348702,63365
85,16,349672,63687
85,16,349611,67058
85,16,349613,63479
85,16,349165,63256
85,16,349140,63709
86,16,350576,63775
86,16,350823,63463
86,16,351331,67271
86,16,351180,63786
86,16,351440,62929
86,16,349140,63347
86,16,350357,63422
86,16,350731,63293
86,16,382553,64156
86,16,349902,63916
86,16,349784,63901
86,16,350989,63785
86,16,351921,63359
86,16,350130,63827
86,16,352460,64351
86,16,351746,63857
86,16,349607,63701
86,16,349674,63520
86,16,350219,63683
86,16,350411,63046
87,16,351446,63693
87,16,351483,63439
87,16,351856,63108
87,16,350930,63577
87,16,351534,63649
87,16,346275,63247
87,16,352566,62919
87,16,346314,63576
87,16,352281,63902
87,16,351216,63652
87,16,351904,63555
87,16,351039,63577
87,16,351032,63722
87,16,345834,63797
87,16,351759,63688
87,16,354613,63780
87,16,351894,63507
87,16,351600,63127
87,16,351114,63417
87,16,351218,63387
88,16,356224,63973
88,16,353993,63072
88,16,353100,63799
88,16,353168,63739
88,16,354802,64367
88,16,356806,64133
88,16,354827,62926
88,16,354025,63234
88,16,352486,63827
88,16,353397,63653
88,16,353119,64285
88,16,354719,63014
88,16,353746,63255
88,16,353895,63768
88,16,354376,63748
88,16,353472,63999
88,16,353563,63843
88,16,352028,63332
88,16,352950,63039
88,16,361429,64339
89,16,354678,63869
89,16,355039,63453
89,16,355043,64004
89,16,357563,63684
89,16,355641,63299
89,16,354874,63672
89,16,349067,63321
89,16,355567,63460
89,16,355739,64304
89,16,354638,63919
89,16,355836,63566
89,16,355366,63482
89,16,357453,64347
89,16,356794,63727
89,16,355710,64094
89,16,355495,63832
89,16,356461,63516
89,16,355993,63800
89,16,355099,62884
89,16,355562,63759
90,16,356855,63904
90,16,359377,63525
90,16,355842,63737
90,16,356516,63147
90,16,357452,63501
90,16,359000,63625
90,16,356463,63095
90,16,356341,64201
90,16,357295,63008
90,16,357432,66662
90,16,356296,63903
90,16,357673,63896
90,16,357300,64022
90,16,355952,63897
90,16,356862,63934
90,16,357273,63288
90,16,356850,64373
90,16,356657,63925
90,16,357179,63740
90,16,356542,63581
91,16,358790,63770
91,16,361689,63671
91,16,360401,63386
91,16,359821,63827
91,16,358875,63117
91,16,355143,64182
91,16,358716,63825
91,16,358257,63754
91,16,358709,62884
91,16,359381,63329
91,16,359027,63282
91,16,359468,63221
91,16,358900,63560
91,16,358267,63426
91,16,358495,64173
91,16,359286,63765
91,16,357392,65840
91,16,358871,63014
91,16,352362,63921
91,16,359571,63917
92,16,364199,63723
92,16,359489,63185
92,16,359288,63680
92,16,361665,63505
92,16,354670,63607
92,16,359233,63590
92,16,360934,63578
92,16,363079,64044
92,16,358931,63535
92,16,360914,62984
92,16,360751,63706
92,16,360796,63862
92,16,360934,63306
92,16,360162,63396
92,16,356219,63925
92,16,359301,63642
92,16,353288,63721
92,16,359708,63444
92,16,360267,63845
92,16,358930,63428
93,16,362221,63516
93,16,359599,63604
93,16,362028,62748
93,16,355830,64277
93,16,361869,63611
93,16,360272,63047
93,16,361626,62809
93,16,363297,63483
93,16,362969,64179
93,16,355744,63583
93,16,362225,62830
93,16,362437,65785
93,16,355893,63850
93,16,362373,62808
93,16,360776,63650
93,16,361951,63604
93,16,361707,63164
93,16,361283,63268
93,16,364943,64146
93,16,362037,63280
94,16,376539,104134
94,16,364807,63546
94,16,363577,63643
94,16,362899,64140
94,16,362613,66477
94,16,363049,63945
94,16,363819,63739
94,16,362141,63365
94,16,360279,63775
94,16,364741,63720
94,16,362640,63628
94,16,360879,63432
94,16,362994,63146
94,16,364851,63322
94,16,363786,63228
94,16,362922,63704
94,16,363808,64161
94,16,358208,63938
94,16,363102,63654
94,16,364600,63808
95,16,366543,63819
95,16,365521,64300
95,16,365318,63732
95,16,360088,63698
95,16,365632,64277
95,16,364680,63126
95,16,363974,64206
95,16,365711,63877
95,16,363347,63499
95,16,365062,63499
95,16,364343,63875
95,16,359693,63866
95,16,364743,63697
95,16,363206,63762
95,16,366337,64081
95,16,364496,63723
95,16,363282,63262
95,16,365407,64329
95,16,363197,63737
95,16,365760,63366
96,16,367204,63766
96,16,366723,63713
96,16,366510,63282
96,16,366878,63622
96,16,366562,64173
96,16,366735,64193
96,16,370876,65665
96,16,367589,63540
96,16,366749,63465
96,16,370176,63726
96,16,366673,63708
96,16,367306,63562
96,16,368165,64072
96,16,365990,63440
96,16,366528,64058
96,16,367563,63969
96,16,366983,63716
96,16,367412,63790
96,16,369014,63618
96,16,366414,63614
97,16,372546,64257
97,16,367833,63445
97,16,370262,63815
97,16,370428,63815
97,16,368642,64130
97,16,369514,63106
97,16,370151,63866
97,16,370045,63561
97,16,372368,63804
97,16,368551,63486
97,16,368284,63368
97,16,368458,63509
97,16,368315,63484
97,16,370151,63917
97,16,366370,63843
97,16,366987,63253
97,16,370684,64141
97,16,367592,63741
97,16,368041,63922
97,16,370469,63453
98,16,370057,63567
98,16,369492,64165
98,16,369596,63661
98,16,369945,63803
98,16,371812,63977
98,16,369880,63365
98,16,369855,64203
98,16,370933,63895
98,16,370288,63816
98,16,374615,63961
98,16,370132,64162
98,16,370298,63320
98,16,366873,63916
98,16,369296,63234
98,16,401564,64606
98,16,368747,63981
98,16,370164,63824
98,16,370290,63742
98,16,369782,63607
98,16,373775,64021
99,16,372528,63423
99,16,372852,63960
99,16,372517,63400
99,16,371321,63664
99,16,375082,63943
99,16,366003,64367
99,16,373091,63494
99,16,371431,63710
99,16,372619,63901
99,16,373377,63680
99,16,372641,63440
99,16,371063,63752
99,16,372371,63611
99,16,371416,63690
99,16,373814,63412
99,16,371960,62869
99,16,372855,64211
99,16,372563,63313
99,16,371664,63471
99,16,371599,63704
100,16,372616,63250
100,16,375158,64044
100,16,373449,63418
100,16,372912,63372
100,16,373202,63119
100,16,373251,63910
100,16,372341,63391
100,16,366311,63735
100,16,377540,63859
100,16,372690,63982
100,16,373594,63554
100,16,373052,63324
100,16,372976,63996
100,16,373498,63250
100,16,370559,63806
100,16,376670,63959
100,16,372308,63169
100,16,373585,63419
100,16,373493,63231
100,16,371654,63168
100,1,108073,61345
100,1,108114,60898
100,1,107159,61235
100,1,101880,61174
100,1,107787,60917
100,1,107777,61446
100,1,101832,61688
100,1,107177,60864
100,1,108016,61040
100,1,107349,61635
100,1,106854,61170
100,1,106972,61136
100,1,107628,61759
100,1,106641,61250
100,1,107368,61179
100,1,107251,60876
100,1,107421,60816
100,1,107298,60473
100,1,107248,61312
100,1,107133,61338
100,2,124932,60860
100,2,125610,61058
100,2,125811,60897
100,2,125924,61376
100,2,125568,61406
100,2,125297,60810
100,2,126197,60819
100,2,126404,61416
100,2,124380,61179
100,2,125457,61680
100,2,125845,61302
100,2,125254,61063
100,2,124742,60966
100,2,126206,61198
100,2,124973,60662
100,2,125487,61328
100,2,124933,61459
100,2,125761,61295
100,2,125085,60850
100,2,126031,60854
100,3,143445,61864
100,3,141918,60543
100,3,142970,61179
100,3,143701,63911
100,3,146372,61200
100,3,143330,61396
100,3,143233,60719
100,3,142554,61043
100,3,143311,61702
100,3,142628,61411
100,3,142941,61096
100,3,142028,60698
100,3,142641,61557
100,3,143143,60983
100,3,142936,60456
100,3,143412,60808
100,3,143267,61501
100,3,143161,60612
100,3,143245,60665
100,3,142676,60565
100,4,160771,61077
100,4,160426,61320
100,4,160568,61386
100,4,155361,61364
100,4,156060,61505
100,4,160836,60903
100,4,160168,60984
100,4,155036,61472
100,4,155005,61522
100,4,160869,60982
100,4,161268,61375
100,4,161350,61526
100,4,161320,61073
100,4,154645,61993
100,4,160609,61309
100,4,160836,61680
100,4,159310,61240
100,4,161101,61578
100,4,164637,61606
100,4,166522,62755
100,5,182636,62351
100,5,182827,63212
100,5,181410,62410
100,5,183184,62424
100,5,182205,62785
100,5,178923,61322
100,5,179622,61904
100,5,178581,61151
100,5,178948,61554
100,5,178491,61076
100,5,178328,60967
100,5,177749,61501
100,5,178976,60978
100,5,178348,61283
100,5,178677,61576
100,5,178221,64405
100,5,178815,61466
100,5,178162,61351
100,5,179299,61141
100,5,177359,61521
100,6,196007,61278
100,6,196971,61420
100,6,194735,61103
100,6,195529,61000
100,6,196598,61151
100,6,195311,60932
100,6,195513,60841
100,6,195568,61204
100,6,195803,61598
100,6,195851,61258
100,6,196890,60935
100,6,196420,61491
100,6,196946,61613
100,6,196291,61919
100,6,195956,61553
100,6,195380,61212
100,6,196828,61025
100,6,196709,61127
100,6,195625,61267
100,6,192334,61772
100,7,215144,61444
100,7,214389,61744
100,7,213732,61384
100,7,215170,61415
100,7,208838,61007
100,7,214800,61469
100,7,216483,61345
100,7,208297,61726
100,7,214253,61517
100,7,214548,61601
100,7,214892,61564
100,7,207624,61159
100,7,215219,61171
100,7,213373,61149
100,7,214191,60762
100,7,213748,61392
100,7,215004,61094
100,7,215043,61392
100,7,218098,61566
100,7,214674,61732
100,8,231929,64054
100,8,231106,63475
100,8,232756,62692
100,8,231683,63173
100,8,231975,63219
100,8,231298,63488
100,8,231814,63381
100,8,230764,63477
100,8,231093,63329
100,8,239368,64227
100,8,231253,63615
100,8,231178,63564
100,8,231508,63824
100,8,231391,63250
100,8,231977,63924
100,8,225996,63780
100,8,226146,63851
100,8,231814,63619
100,8,230088,63410
100,8,224748,94532
100,9,249748,63110
100,9,249948,63840
100,9,250555,63662
100,9,249365,63488
100,9,249254,63237
100,9,250192,63495
100,9,250090,63852
100,9,249448,63282
100,9,243071,63260
100,9,249377,63390
100,9,249350,63452
100,9,249201,63303
100,9,249298,63903
100,9,252950,63837
100,9,250574,63399
100,9,243275,63559
100,9,249470,63435
100,9,249318,63105
100,9,250671,63840
100,9,250264,62957
100,10,266132,63721
100,10,267037,63341
100,10,267424,63786
100,10,268371,63308
100,10,267383,63337
100,10,268215,64213
100,10,268606,63725
100,10,268914,63882
100,10,266474,63587
100,10,267677,63417
100,10,268794,63549
100,10,261016,63815
100,10,266471,63373
100,10,267045,63147
100,10,267228,64070
100,10,267302,63878
100,10,261575,63681
100,10,261247,64344
100,10,267365,63939
100,10,267126,63669
100,11,282802,63395
100,11,285785,63754
100,11,283676,63640
100,11,285359,63789
100,11,285896,62882
100,11,285811,63745
100,11,285919,63130
100,11,285185,64460
100,11,285229,63074
100,11,285807,63743
100,11,284818,63591
100,11,284617,62953
100,11,285009,63561
100,11,285907,63678
100,11,285387,64210
100,11,278729,62849
100,11,278702,64001
100,11,278921,63568
100,11,278367,64088
100,11,284691,63220
100,12,302671,63697
100,12,302898,63576
100,12,301000,63323
100,12,303319,63558
100,12,301561,62934
100,12,302193,63447
100,12,307054,63712
100,12,303242,63825
100,12,303823,63677
100,12,305995,63425
100,12,299909,63448
100,12,299793,64141
100,12,303152,63507
100,12,301846,63624
100,12,303038,63380
100,12,302396,63442
100,12,301544,63988
100,12,300401,63583
100,12,302451,63355
100,12,306667,63665
100,13,320995,63740
100,13,321132,63415
100,13,323422,63938
100,13,320325,63697
100,13,320301,63924
100,13,365802,64332
100,13,320641,63847
100,13,321569,63192
100,13,321568,63673
100,13,319305,63373
100,13,320982,63728
100,13,319630,63485
100,13,320857,63125
100,13,320421,63018
100,13,314966,63420
100,13,320068,63589
100,13,320363,63390
100,13,321577,63077
100,13,320577,63735
100,13,321359,63746
100,14,338936,64037
100,14,338483,63448
100,14,337905,62974
100,14,338121,63861
100,14,337746,63362
100,14,340407,63317
100,14,338878,64073
100,14,338150,63749
100,14,339012,63033
100,14,338533,63066
100,14,337165,64256
100,14,338107,63997
100,14,336863,63035
100,14,337475,66370
100,14,338571,63419
100,14,337804,63370
100,14,337221,63942
100,14,338217,62802
100,14,337785,63574
100,14,338018,63699
100,15,349003,63601
100,15,360018,64406
100,15,356526,63743
100,15,356533,63835
100,15,356832,64151
100,15,356482,63704
100,15,355961,66153
100,15,356103,63302
100,15,355461,63341
100,15,357207,63713
100,15,354604,63363
100,15,355400,63565
100,15,357522,63634
100,15,357386,63401
100,15,358543,64007
100,15,354683,63938
100,15,354453,63590
100,15,355819,63484
100,15,355456,63475
100,15,355884,64096
100,16,372413,63175
100,16,376924,63840
100,16,372468,63701
100,16,372221,63860
100,16,373072,63826
100,16,372887,63346
100,16,372867,63730
100,16,372631,62934
100,16,374099,66666
100,16,373054,63931
100,16,366954,63834
100,16,373762,63395
100,16,372663,63926
100,16,373619,63287
100,16,372845,63771
100,16,372545,66318
100,16,373852,63647
100,16,372614,63711
100,16,372093,63783
100,16,367586,63075

Median Slopes Analysis
========

Model:
Time ~=        0
    + c    1.746
    + v    17.72
              µs

Min Squares Analysis
========

Data points distribution:
    c     v   mean µs  sigma µs       %
    1    16     201.7     0.265    0.1%
    2    16     203.3     0.175    0.0%
    3    16     205.1      0.19    0.0%
    4    16     207.1     0.227    0.1%
    5    16       209     0.194    0.0%
    6    16     210.4     0.249    0.1%
    7    16     211.8     0.258    0.1%
    8    16     214.4     0.293    0.1%
    9    16     214.7     0.204    0.0%
   10    16       217      0.22    0.1%
   11    16     218.1     0.211    0.0%
   12    16     219.8     0.216    0.0%
   13    16     221.9     0.287    0.1%
   14    16     223.3     0.186    0.0%
   15    16     224.9     0.271    0.1%
   16    16     226.5      0.13    0.0%
   17    16     228.7     0.259    0.1%
   18    16     229.6     0.198    0.0%
   19    16     231.2     0.255    0.1%
   20    16     232.8     0.238    0.1%
   21    16     234.5     0.485    0.2%
   22    16     235.7     0.146    0.0%
   23    16     237.5     0.273    0.1%
   24    16     239.9     0.155    0.0%
   25    16     241.2     0.423    0.1%
   26    16     242.9     0.171    0.0%
   27    16     244.4      0.32    0.1%
   28    16     246.3     0.304    0.1%
   29    16     247.9     0.212    0.0%
   30    16     249.2     0.303    0.1%
   31    16     251.7     0.455    0.1%
   32    16     257.4     0.258    0.1%
   33    16     261.8      0.35    0.1%
   34    16     263.6     0.229    0.0%
   35    16     264.7     0.158    0.0%
   36    16     267.3      0.26    0.0%
   37    16     268.5     0.253    0.0%
   38    16     271.5     0.465    0.1%
   39    16     272.2     0.294    0.1%
   40    16     271.2     1.171    0.4%
   41    16     276.2     0.239    0.0%
   42    16     278.5     0.363    0.1%
   43    16       280     0.255    0.0%
   44    16     281.7     0.303    0.1%
   45    16     283.1     0.276    0.0%
   46    16     285.5     0.321    0.1%
   47    16     287.5     0.443    0.1%
   48    16     288.1     0.264    0.0%
   49    16     290.4     0.296    0.1%
   50    16     291.3     0.561    0.1%
   51    16     293.1     0.269    0.0%
   52    16     294.9     0.196    0.0%
   53    16       297     0.301    0.1%
   54    16     297.7     0.483    0.1%
   55    16     298.5     1.129    0.3%
   56    16     300.6     0.439    0.1%
   57    16     302.6     0.411    0.1%
   58    16     304.5     0.325    0.1%
   59    16     306.3     0.294    0.0%
   60    16     307.6     0.243    0.0%
   61    16     309.5     0.544    0.1%
   62    16     311.6     0.623    0.1%
   63    16     312.7     0.296    0.0%
   64    16     314.9     0.185    0.0%
   65    16     316.6     0.302    0.0%
   66    16     318.2     0.579    0.1%
   67    16     319.7     0.314    0.0%
   68    16     321.5     0.232    0.0%
   69    16     323.3     0.391    0.1%
   70    16     324.9     0.369    0.1%
   71    16     326.5     0.342    0.1%
   72    16     328.1     0.384    0.1%
   73    16     329.8     0.282    0.0%
   74    16     330.6     0.223    0.0%
   75    16     333.1     0.636    0.1%
   76    16     333.7      0.25    0.0%
   77    16     336.3     0.268    0.0%
   78    16     337.6     0.333    0.0%
   79    16     339.7     0.198    0.0%
   80    16     340.6     0.204    0.0%
   81    16     342.5     0.409    0.1%
   82    16     343.8     0.383    0.1%
   83    16     345.6     0.274    0.0%
   84    16     347.6     0.358    0.1%
   85    16     349.1     0.276    0.0%
   86    16     350.6     0.386    0.1%
   87    16     351.4     0.259    0.0%
   88    16     353.8     0.446    0.1%
   89    16     355.5      0.25    0.0%
   90    16     356.9     0.293    0.0%
   91    16     358.9     0.253    0.0%
   92    16     359.9     0.637    0.1%
   93    16     361.7     0.429    0.1%
   94    16     363.2     0.419    0.1%
   95    16     364.6     0.649    0.1%
   96    16       367     0.308    0.0%
   97    16     369.2     0.814    0.2%
   98    16       370     0.184    0.0%
   99    16     372.3     0.412    0.1%
  100     1     107.3      0.14    0.1%
  100     2     125.5     0.239    0.1%
  100     3       143      0.19    0.1%
  100     4     160.5     0.481    0.2%
  100     5     178.8     0.361    0.2%
  100     6     195.9     0.349    0.1%
  100     7     214.5     0.391    0.1%
  100     8     231.4     0.263    0.1%
  100     9     249.6     0.317    0.1%
  100    10     267.2     0.305    0.1%
  100    11     284.9     0.548    0.1%
  100    12     302.5     0.533    0.1%
  100    13     320.7     0.334    0.1%
  100    14     338.1     0.241    0.0%
  100    15     356.1     0.449    0.1%
  100    16     372.9      0.31    0.0%

Quality and confidence:
param     error
c         0.002
v         0.024

Model:
Time ~=        0
    + c    1.755
    + v    17.97
              µs

