Pallet: "collective", Extrinsic: "vote_approved", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
230,100,1024,181650,46341
230,100,1024,182902,46202
230,100,1024,181739,46478
230,100,1024,182209,46279
230,100,1024,181344,46178
230,100,1024,183311,47104
230,100,1024,182325,46051
230,100,1024,182187,46193
230,100,1024,181691,46332
230,100,1024,181119,46874
230,100,1024,181699,45846
230,100,1024,181518,46606
230,100,1024,181467,45739
230,100,1024,182454,46494
230,100,1024,182734,46010
230,100,1024,182610,46752
230,100,1024,183491,46347
230,100,1024,181149,45856
230,100,1024,181409,46129
230,100,1024,181997,45418
249,100,1024,187176,46731
249,100,1024,187638,46440
249,100,1024,187495,45833
249,100,1024,187074,46459
249,100,1024,187154,45908
249,100,1024,187848,46265
249,100,1024,187405,45633
249,100,1024,187473,45761
249,100,1024,187660,46256
249,100,1024,188073,46059
249,100,1024,188121,45891
249,100,1024,187862,46389
249,100,1024,187624,45280
249,100,1024,187331,45993
249,100,1024,188213,45872
249,100,1024,187880,45964
249,100,1024,187815,46357
249,100,1024,187814,46137
249,100,1024,188512,46208
249,100,1024,187668,45586
268,100,1024,193534,49029
268,100,1024,194569,47112
268,100,1024,194708,46519
268,100,1024,193611,45352
268,100,1024,193109,46265
268,100,1024,194034,46346
268,100,1024,193465,45682
268,100,1024,192926,46106
268,100,1024,193825,46466
268,100,1024,193459,46385
268,100,1024,193877,45598
268,100,1024,192650,46011
268,100,1024,193538,46134
268,100,1024,193104,48706
268,100,1024,193422,46098
268,100,1024,192873,45782
268,100,1024,194300,45639
268,100,1024,193617,45601
268,100,1024,193083,46009
268,100,1024,193326,46224
287,100,1024,198788,46030
287,100,1024,199902,46239
287,100,1024,200355,49296
287,100,1024,200664,46020
287,100,1024,200800,46088
287,100,1024,198848,46055
287,100,1024,199638,48489
287,100,1024,199072,45742
287,100,1024,198932,45614
287,100,1024,199856,46251
287,100,1024,198345,48925
287,100,1024,198531,46213
287,100,1024,198820,46527
287,100,1024,199099,45934
287,100,1024,198289,46201
287,100,1024,198428,46387
287,100,1024,198907,46325
287,100,1024,198980,46434
287,100,1024,198470,45823
287,100,1024,199149,47220
306,100,1024,204673,46299
306,100,1024,205396,46148
306,100,1024,204778,46273
306,100,1024,205072,45716
306,100,1024,204810,46243
306,100,1024,204418,46565
306,100,1024,204996,45882
306,100,1024,204566,45745
306,100,1024,204676,45834
306,100,1024,204158,46452
306,100,1024,205831,46527
306,100,1024,204449,46040
306,100,1024,205679,47178
306,100,1024,205330,46143
306,100,1024,204417,46007
306,100,1024,204967,46643
306,100,1024,206014,46547
306,100,1024,203772,45930
306,100,1024,206413,46206
306,100,1024,204515,46359
325,100,1024,211151,45601
325,100,1024,210963,45985
325,100,1024,212656,46506
325,100,1024,212850,46061
325,100,1024,211876,46601
325,100,1024,212415,46507
325,100,1024,211173,46261
325,100,1024,211013,46253
325,100,1024,210505,46200
325,100,1024,211720,45651
325,100,1024,212970,46750
325,100,1024,210756,45996
325,100,1024,210723,45974
325,100,1024,212123,46279
325,100,1024,211478,46290
325,100,1024,212129,46819
325,100,1024,213985,46764
325,100,1024,211761,46169
325,100,1024,210773,46332
325,100,1024,210018,45909
344,100,1024,217579,46448
344,100,1024,216933,46136
344,100,1024,217484,46158
344,100,1024,217768,46080
344,100,1024,217391,46053
344,100,1024,217689,46286
344,100,1024,218129,46433
344,100,1024,217110,45895
344,100,1024,218959,46666
344,100,1024,217909,46668
344,100,1024,217618,46817
344,100,1024,217746,45960
344,100,1024,217407,46462
344,100,1024,217512,46221
344,100,1024,217536,45474
344,100,1024,216169,48694
344,100,1024,220445,46409
344,100,1024,218140,46561
344,100,1024,216556,46449
344,100,1024,217727,46242
363,100,1024,221851,46074
363,100,1024,221368,46290
363,100,1024,221942,45938
363,100,1024,223214,46041
363,100,1024,223858,46172
363,100,1024,220936,46032
363,100,1024,222873,45901
363,100,1024,222288,46252
363,100,1024,223689,46511
363,100,1024,222894,45804
363,100,1024,223124,46385
363,100,1024,223341,46079
363,100,1024,222650,46125
363,100,1024,223307,46129
363,100,1024,222882,46092
363,100,1024,223569,46332
363,100,1024,224829,46498
363,100,1024,222870,45904
363,100,1024,223996,46787
363,100,1024,223113,46331
382,100,1024,227190,46291
382,100,1024,228221,45911
382,100,1024,227742,46483
382,100,1024,227557,45630
382,100,1024,227182,46136
382,100,1024,227200,46331
382,100,1024,227226,46325
382,100,1024,227849,46643
382,100,1024,228786,46833
382,100,1024,226868,46257
382,100,1024,226894,46341
382,100,1024,227305,46775
382,100,1024,226851,46074
382,100,1024,226497,45695
382,100,1024,227805,46269
382,100,1024,227173,46369
382,100,1024,225792,45801
382,100,1024,230038,46275
382,100,1024,228845,46737
382,100,1024,227067,46602
401,100,1024,235011,46232
401,100,1024,234980,46870
401,100,1024,234543,45638
401,100,1024,234167,46137
401,100,1024,235012,45784
401,100,1024,233904,46928
401,100,1024,234620,46153
401,100,1024,233213,46629
401,100,1024,234542,46392
401,100,1024,234567,46813
401,100,1024,234446,46800
401,100,1024,233359,46557
401,100,1024,235309,46623
401,100,1024,234263,46492
401,100,1024,234832,46515
401,100,1024,233914,45966
401,100,1024,235393,46275
401,100,1024,234744,46635
401,100,1024,234404,45886
401,100,1024,233156,48538
420,100,1024,239779,46052
420,100,1024,242238,47032
420,100,1024,240713,46239
420,100,1024,240728,46389
420,100,1024,241652,46617
420,100,1024,240986,46217
420,100,1024,240522,46138
420,100,1024,240574,46775
420,100,1024,240680,46373
420,100,1024,239748,46373
420,100,1024,238925,46341
420,100,1024,241204,46796
420,100,1024,243527,46575
420,100,1024,240519,46392
420,100,1024,240679,46885
420,100,1024,240295,46315
420,100,1024,240392,46472
420,100,1024,239686,46594
420,100,1024,241334,46834
420,100,1024,239179,46617
439,100,1024,245384,46628
439,100,1024,244897,46268
439,100,1024,245220,46866
439,100,1024,244820,46277
439,100,1024,245424,46656
439,100,1024,245341,47082
439,100,1024,245879,46992
439,100,1024,244777,46598
439,100,1024,244865,46528
439,100,1024,244287,46491
439,100,1024,244378,45865
439,100,1024,244899,46054
439,100,1024,248762,46706
439,100,1024,246341,46711
439,100,1024,246387,46310
439,100,1024,244812,46522
439,100,1024,246893,46637
439,100,1024,245132,46693
439,100,1024,244974,46344
439,100,1024,244484,46071
458,100,1024,250663,46721
458,100,1024,251022,46430
458,100,1024,249578,46270
458,100,1024,250815,46108
458,100,1024,251643,46442
458,100,1024,249889,46784
458,100,1024,251091,47165
458,100,1024,250564,46571
458,100,1024,250413,46545
458,100,1024,251111,46788
458,100,1024,250429,47166
458,100,1024,250655,46741
458,100,1024,251571,46956
458,100,1024,250363,46683
458,100,1024,250888,46565
458,100,1024,250965,47370
458,100,1024,249629,47672
458,100,1024,250030,46214
458,100,1024,250755,46598
458,100,1024,251289,46577
477,100,1024,259560,46990
477,100,1024,257845,46269
477,100,1024,257741,47377
477,100,1024,256616,46478
477,100,1024,259808,46949
477,100,1024,257493,46828
477,100,1024,258002,46581
477,100,1024,259310,47140
477,100,1024,256609,46716
477,100,1024,256590,46240
477,100,1024,286442,46927
477,100,1024,257621,46774
477,100,1024,256937,46648
477,100,1024,256821,46883
477,100,1024,256867,46621
477,100,1024,256974,46461
477,100,1024,257801,46609
477,100,1024,256463,47161
477,100,1024,256677,46441
477,100,1024,256978,46658
496,100,1024,261988,46692
496,100,1024,262201,46547
496,100,1024,264276,47063
496,100,1024,261892,46477
496,100,1024,261637,46259
496,100,1024,262383,46450
496,100,1024,262166,46530
496,100,1024,261931,46906
496,100,1024,263195,46464
496,100,1024,262972,46916
496,100,1024,262341,46544
496,100,1024,264558,46871
496,100,1024,262108,46467
496,100,1024,262119,46277
496,100,1024,261701,46027
496,100,1024,262893,47010
496,100,1024,262570,46752
496,100,1024,262271,46770
496,100,1024,262568,46488
496,100,1024,262885,46746
515,100,1024,269411,46804
515,100,1024,268474,46455
515,100,1024,268685,46610
515,100,1024,269046,47068
515,100,1024,268926,46762
515,100,1024,269433,46778
515,100,1024,269384,46599
515,100,1024,268966,46740
515,100,1024,270102,46863
515,100,1024,268448,46283
515,100,1024,271961,47320
515,100,1024,268693,46339
515,100,1024,267782,46403
515,100,1024,267428,47733
515,100,1024,268517,46972
515,100,1024,268687,46576
515,100,1024,268880,47011
515,100,1024,269021,46669
515,100,1024,269924,46732
515,100,1024,268256,45995
534,100,1024,289731,50385
534,100,1024,287339,50630
534,100,1024,280975,47589
534,100,1024,280487,47834
534,100,1024,282070,47702
534,100,1024,281663,50283
534,100,1024,283013,48709
534,100,1024,283972,48558
