Pallet: "collective", Extrinsic: "vote_not_approve", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
u,extrinsic_time,storage_root_time
1,151752,84966
1,161223,73213
1,180977,84261
1,164629,72208
1,221517,92552
1,279358,114587
1,140984,68460
1,140117,68624
1,204495,74678
1,140529,68318
1,141929,70085
1,146400,70443
1,136938,65963
1,152129,71694
1,169691,71558
1,219525,79808
1,144337,68390
1,144594,69097
1,165092,100668
1,144956,69770
50,141939,67899
50,135949,67272
50,137480,94073
50,138779,67400
50,142040,68076
50,137192,77417
50,138136,66600
50,138772,67259
50,144586,84319
50,142196,67968
50,143398,68643
50,134407,65941
50,143797,65645
50,138205,66411
50,147714,67025
50,135943,66239
50,137814,66674
50,138195,82691
50,146006,67691
50,142926,68249
99,195114,92715
99,170682,70507
99,140813,67995
99,142679,68449
99,156760,69618
99,161596,74741
99,150507,81559
99,144240,68975
99,140843,67292
99,147551,68117
99,177640,69914
99,141036,67709
99,142995,66728
99,148175,87752
99,148626,73910
99,152973,66882
99,154301,77712
99,166512,75290
99,175949,73840
99,168149,69061
148,136025,66775
148,138218,67781
148,138315,65688
148,136411,65719
148,139094,69262
148,146125,72677
148,168883,71141
148,141051,68505
148,139683,91879
148,135635,67026
148,148915,74469
148,140639,69328
148,140405,67312
148,140801,67778
148,141866,68459
148,151365,69759
148,149560,66462
148,136509,66087
148,138818,66624
148,135947,75758
197,138278,67631
197,176408,125646
197,214408,95656
197,147723,67563
197,146430,68502
197,149211,68585
197,136808,94149
197,155648,67790
197,148174,67194
197,136397,66514
197,139014,66771
197,138964,66324
197,149905,69250
197,140665,67251
197,155150,70373
197,137225,66333
197,155702,82568
197,141132,69070
197,144327,69208
197,170007,70446
246,143713,69199
246,140635,69152
246,226446,105038
246,181549,72606
246,144538,69442
246,136570,75258
246,138014,67695
246,135000,87573
246,136352,68071
246,136195,78649
246,146754,69744
246,135228,65976
246,137333,65776
246,143365,68164
246,142877,66800
246,144121,67013
246,137681,67326
246,135952,73665
246,153597,77448
246,141408,76721
295,153174,67859
295,150856,67265
295,144666,70954
295,139458,67858
295,146158,67969
295,146269,69726
295,160450,82893
295,141310,68084
295,143957,68650
295,142165,67008
295,138136,66388
295,136615,66000
295,137886,66327
295,136362,65552
295,137563,65884
295,154484,92035
295,143646,68712
295,151231,66887
295,137824,70758
295,143864,69609
344,139377,66379
344,213081,98098
344,138567,68394
344,137085,66926
344,140334,75074
344,215472,76634
344,161938,111846
344,184868,98012
344,155072,71929
344,176158,71759
344,158013,69802
344,137900,66509
344,139580,67604
344,136826,67434
344,139335,68195
344,137669,67333
344,138448,65320
344,139872,67840
344,151164,109566
344,144330,69904
393,143740,67804
393,149740,69899
393,156382,71855
393,144138,69530
393,145149,77628
393,150313,72388
393,142684,69334
393,166829,106679
393,159067,80802
393,145393,70135
393,200907,102780
393,146120,71268
393,156089,69567
393,152939,69545
393,140854,67889
393,139983,68189
393,186900,75820
393,140884,68371
393,176755,86918
393,140428,74619
442,138643,65841
442,162879,75082
442,147538,69602
442,171912,73106
442,144832,68868
442,158904,78688
442,146551,69434
442,149051,80374
442,276046,79934
442,140818,79261
442,141947,69825
442,139882,66541
442,136685,66878
442,140268,65195
442,139862,66955
442,138748,64782
442,137604,66186
442,137151,64916
442,138864,67040
442,148955,67847
491,137669,65640
491,143606,68907
491,162047,87409
491,169340,78122
491,139145,68517
491,176651,78581
491,140803,68368
491,138610,67483
491,150203,68677
491,143572,68771
491,145212,69090
491,145830,69261
491,179907,71540
491,154531,74127
491,148670,70195
491,148582,71813
491,151477,70677
491,153162,69586
491,138997,68229
491,150562,72043
540,140252,68321
540,192631,73342
540,137730,70442
540,141860,67842
540,147382,73210
540,143522,67690
540,161739,68948
540,144560,73935
540,138994,68629
540,156592,71588
540,164457,68595
540,136471,68209
540,137424,66661
540,155945,87097
540,185320,76760
540,146637,82531
540,145531,74970
540,144640,68627
540,136759,66203
540,145071,116650
589,135270,66308
589,140632,66950
589,147160,68480
589,142903,67759
589,137231,72595
589,144034,72221
589,142523,66938
589,154537,68606
589,137801,70979
589,167248,73749
589,141366,66451
589,161985,70277
589,144262,93242
589,145145,67226
589,151621,69324
589,143361,67366
589,141703,66773
589,180190,70704
589,142496,68646
589,148852,67875
638,137317,66874
638,145782,88032
638,149705,72416
638,159943,71437
638,142559,69660
638,145314,67733
638,139597,94120
638,140583,66269
638,143127,66523
638,139706,65979
638,145885,64900
638,147248,67131
638,143525,71428
638,148320,65676
638,139632,69353
638,140302,66555
638,142119,67085
638,140539,66649
638,137520,67949
638,150738,82941
687,145110,82578
687,171244,69918
687,143653,70763
687,144756,69278
687,143817,67156
687,170509,66234
687,144126,65867
687,142018,66859
687,145550,77937
687,144537,67777
687,156827,102909
687,144142,68941
687,184385,74603
687,150327,69608
687,182518,77096
687,140503,66999
687,137556,68957
687,143419,73734
687,141038,67671
687,142172,65402
736,142583,67030
736,143472,70107
736,136840,65621
736,137560,66156
736,137125,65911
736,137975,65690
736,152152,68755
736,145480,67339
736,168523,67548
736,161203,83683
736,152593,69114
736,137350,65915
736,142671,67757
736,145181,67102
736,143091,67891
736,137152,73223
736,141588,65512
736,136356,66634
736,148402,68568
736,141510,66172
785,137683,64863
785,150253,65684
785,176470,68518
785,142373,66790
785,141250,67594
785,145707,67336
785,136389,65023
785,136143,66580
785,175971,71799
785,156526,79173
785,141124,67627
785,138955,98043
785,137716,66599
785,211088,68133
785,179758,81842
785,175159,90794
785,143912,82443
785,163425,69250
785,151215,66746
785,149029,71382
834,186786,76234
834,158765,68041
834,136637,66325
834,172017,70533
834,147790,66848
834,154011,79668
834,185817,68426
834,142087,72647
834,139802,66947
834,177015,67795
834,138948,65396
834,139430,67308
834,151730,69314
834,142124,66487
834,144410,67103
834,141670,67379
834,141560,65387
834,144747,66298
834,138321,98394
834,135906,66035
883,141129,66603
883,136842,65493
883,140780,65209
883,139845,64676
883,153540,66507
883,140831,90389
883,155115,69262
883,136998,66140
883,158038,74799
883,143610,67533
883,136891,65786
883,135195,64840
883,138199,67169
883,149733,66680
883,136449,65533
883,138947,69993
883,136506,65569
883,164248,67272
883,138612,65242
883,135710,65701
932,137424,65212
932,135569,65308
932,138543,65405
932,138313,67532
932,143579,66072
932,140533,68034
932,154958,67373
932,142401,66267
932,140343,65599
932,136131,64454
932,139321,67158
932,138269,64845
932,135330,75063
932,139574,66680
932,162718,70544
932,136884,65800
932,138365,68001
932,137991,65739
932,137408,65074
932,139589,65872
981,139878,66458
981,183472,68695
981,144432,67932
981,141680,66408
981,139290,67661
981,155928,69617
981,149348,86402
981,138142,65648
981,139027,65984
981,136616,65530
981,136583,66563
981,149603,71782
981,138322,66057
981,137159,65681
981,138606,65890
981,206936,73383
981,139078,68458
981,152557,69111
981,138873,65880
981,139058,66277

Median Slopes Analysis
========

Model:
Time ~=    144.4
    + u        0
              µs

Min Squares Analysis
========

Data points distribution:
    u   mean µs  sigma µs       %
    1     154.4     9.284    6.0%
   50     139.9     1.973    1.4%
   99     153.1     6.536    4.2%
  148     139.8     1.183    0.8%
  197     146.1     4.697    3.2%
  246     140.5     2.787    1.9%
  295     142.9     2.554    1.7%
  344     144.5     6.999    4.8%
  393       149     4.582    3.0%
  442     142.9     3.492    2.4%
  491       148     3.197    2.1%
  540     145.5     4.005    2.7%
  589     144.2     2.136    1.4%
  638     142.9     2.045    1.4%
  687     144.9     1.901    1.3%
  736     142.1     2.501    1.7%
  785     148.4     6.864    4.6%
  834     144.9     4.487    3.0%
  883     139.5     1.971    1.4%
  932     138.7     0.847    0.6%
  981     140.9     3.281    2.3%

Quality and confidence:
param     error
u         0.001

Model:
Time ~=      147
    + u        0
              µs

