Pallet: "utility", Extrinsic: "cancel_as_multi", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
16,10000,38950,26784
16,10000,38894,26983
16,10000,38774,26814
16,10000,38919,26716
16,10000,38913,26717
16,10000,38951,26670
16,10000,39060,26519
16,10000,39030,26878
16,10000,39082,26713
16,10000,38837,26564
16,10000,39086,26725
16,10000,38824,26848
16,10000,39236,26600
16,10000,38849,26933
16,10000,39134,26540
16,10000,38651,26595
17,10000,38866,26686
17,10000,38867,26886
17,10000,38460,26742
17,10000,38438,26751
17,10000,39115,26755
17,10000,38974,26508
17,10000,38951,26768
17,10000,38662,26579
17,10000,38718,26757
17,10000,38592,26644
17,10000,39123,26638
17,10000,38996,26776
17,10000,39461,27002
17,10000,38765,26831
17,10000,38637,26652
17,10000,38673,26670
17,10000,38113,26791
17,10000,39002,26756
17,10000,38455,26723
17,10000,38670,26532
18,10000,39213,27140
18,10000,39489,27379
18,10000,39325,26531
18,10000,39261,26991
18,10000,39297,26728
18,10000,39377,26659
18,10000,38940,26970
18,10000,39035,26771
18,10000,38857,26955
18,10000,39178,26895
18,10000,39263,26711
18,10000,38912,26903
18,10000,39183,26818
18,10000,39356,26974
18,10000,38889,27065
18,10000,39147,26825
18,10000,38973,26596
18,10000,39113,27019
18,10000,39359,26519
18,10000,38725,26926
19,10000,39492,27149
19,10000,39237,26817
19,10000,38876,26852
19,10000,39255,26797
19,10000,39237,26912
19,10000,38878,26786
19,10000,39135,26941
19,10000,39398,27552
19,10000,39541,26673
19,10000,38956,26860
19,10000,39436,27168
19,10000,39273,26915
19,10000,39194,26942
19,10000,38916,26778
19,10000,38807,26526
19,10000,39123,26691
19,10000,38648,26773
19,10000,39054,26843
19,10000,38889,26760
19,10000,38849,26675
20,10000,39250,27266
20,10000,39107,26785
20,10000,39580,27144
20,10000,39095,26726
20,10000,39702,26850
20,10000,39472,26966
20,10000,39267,26886
20,10000,39100,27113
20,10000,39161,26998
20,10000,39497,29604
20,10000,39117,27455
20,10000,39623,26820
20,10000,39212,26811
20,10000,39573,27032
20,10000,39308,27040
20,10000,39146,26827
20,10000,39322,26918
20,10000,39594,26936
20,10000,39359,26570
20,10000,39039,26704
21,10000,39164,27004
21,10000,39080,26855
21,10000,39126,26700
21,10000,38958,26889
21,10000,39270,27125
21,10000,39098,27098
21,10000,38977,26835
21,10000,38754,26910
21,10000,38937,26718
21,10000,39997,27213
21,10000,39181,27358
21,10000,39457,26920
21,10000,39252,26995
21,10000,39039,27026
21,10000,39040,26686
21,10000,38990,26834
21,10000,39063,26788
21,10000,41503,27003
21,10000,39028,26713
21,10000,39093,26884
22,10000,39013,27162
22,10000,39584,27332
22,10000,39518,27060
22,10000,39779,27301
22,10000,39761,27288
22,10000,39264,27299
22,10000,39529,27267
22,10000,39608,26932
22,10000,39601,27338
22,10000,39157,27140
22,10000,39459,27527
22,10000,39461,27063
22,10000,39397,26967
22,10000,39166,26883
22,10000,39304,26779
22,10000,39627,27007
22,10000,39167,26748
22,10000,42769,27499
22,10000,38942,27384
22,10000,39939,27109
23,10000,40584,27448
23,10000,39951,27371
23,10000,39706,27237
23,10000,40020,27663
23,10000,39835,27064
23,10000,39773,27143
23,10000,39888,27420
23,10000,40059,27675
23,10000,39485,28024
23,10000,40029,27605
23,10000,42599,27367
23,10000,39858,27399
23,10000,39762,27562
23,10000,39821,27211
23,10000,39775,27241
23,10000,40009,27346
23,10000,39738,27258
23,10000,40763,27451
23,10000,40161,27368
23,10000,39913,27247
24,10000,39989,27571
24,10000,40678,27898
24,10000,39769,27062
24,10000,40423,27222
24,10000,40253,27596
24,10000,40077,27372
24,10000,40182,28867
24,10000,39684,27162
24,10000,40218,27588
24,10000,40409,27360
24,10000,40394,26857
24,10000,40592,27525
24,10000,39948,27273
24,10000,39790,27407
24,10000,39882,27293
24,10000,39789,27803
24,10000,40418,27303
24,10000,40340,27320
24,10000,39991,27788
24,10000,40386,27331
25,10000,40584,27352
25,10000,40468,27710
25,10000,40000,27317
25,10000,40365,27666
25,10000,40735,28030
25,10000,40281,27538
25,10000,40147,27986
25,10000,40122,27405
25,10000,40273,27402
25,10000,40528,27857
25,10000,40354,27696
25,10000,40040,27331
25,10000,40033,27292
25,10000,40262,27366
25,10000,40561,27868
25,10000,40545,28024
25,10000,40311,27497
25,10000,40705,28304
25,10000,40075,27382
25,10000,40590,27472
26,10000,40053,27912
26,10000,40267,27741
26,10000,40047,27583
26,10000,40395,27562
26,10000,40597,27446
26,10000,40623,27572
26,10000,40147,27525
26,10000,40062,27869
26,10000,40323,27260
26,10000,40056,27523
26,10000,40125,27754
26,10000,40366,27919
26,10000,40200,27384
26,10000,40957,27508
26,10000,40512,27484
26,10000,39736,27296
26,10000,39817,27439
26,10000,40064,27367
26,10000,40438,28134
26,10000,40209,27775
27,10000,40603,27620
27,10000,40721,27607
27,10000,40503,27624
27,10000,43226,28056
27,10000,40297,27393
27,10000,40587,27378
27,10000,40464,27725
27,10000,40264,27875
27,10000,40335,27491
27,10000,40562,27331
27,10000,40609,27607
27,10000,40012,27637
27,10000,40583,27407
27,10000,40553,27164
27,10000,40422,28005
27,10000,39940,27323
27,10000,40027,28334
27,10000,40481,27546
27,10000,40627,27893
27,10000,40358,27534
28,10000,40588,28260
28,10000,41143,27910
28,10000,40732,27892
28,10000,40402,27191
28,10000,40956,27666
28,10000,40949,27774
28,10000,41199,28301
28,10000,40713,27766
28,10000,40712,27968
28,10000,40665,27371
28,10000,40497,28073
28,10000,41594,28021
28,10000,40548,27825
28,10000,40662,27924
28,10000,40827,27376
28,10000,40620,27649
28,10000,40438,28679
28,10000,40825,27679
28,10000,40725,27798
28,10000,40561,27813
29,10000,40327,27841
29,10000,41000,27956
29,10000,40514,27633
29,10000,40281,28355
29,10000,40833,28035
29,10000,40573,27776
29,10000,40295,28436
29,10000,40555,27858
29,10000,40447,27913
29,10000,40508,27953
29,10000,40895,28040
29,10000,40738,27858
29,10000,40257,28099
29,10000,41156,27950
29,10000,40327,27573
29,10000,40360,28310
29,10000,40749,27968
29,10000,40468,27955
29,10000,40088,27966
29,10000,40633,28008
30,10000,40587,27642
30,10000,40693,28142
30,10000,40645,27724
30,10000,40937,28123
30,10000,58687,40807
30,10000,40888,27551
30,10000,40443,27708
30,10000,41370,27921
30,10000,40586,27757
30,10000,40283,27881
30,10000,40747,27497
30,10000,40232,28494
30,10000,40716,27283
30,10000,40395,27774
30,10000,40429,27332
30,10000,40854,27845
30,10000,41080,27719
30,10000,40612,28010
30,10000,41432,27756
30,10000,39798,27512
31,10000,42734,28891
31,10000,41422,27851
31,10000,41078,28367
31,10000,41736,27950
31,10000,41069,28698
31,10000,40609,30370
31,10000,40876,27622
31,10000,41104,28145
31,10000,41806,27925
31,10000,41335,28071
31,10000,41406,27821
31,10000,41143,27768
31,10000,40785,28194
31,10000,41817,27632
31,10000,41311,28059
31,10000,41439,27859
31,10000,41171,27658
31,10000,41304,28288
31,10000,41082,28022
31,10000,40946,28160
32,10000,41151,28170
32,10000,41366,28437
32,10000,40836,27627
32,10000,41503,27757
32,10000,40727,28466
32,10000,40785,27882
32,10000,40413,28330
32,10000,41571,28020
32,10000,41193,28508
32,10000,41044,27945
32,10000,40728,27784
32,10000,40947,28295
32,10000,40771,27870
32,10000,40806,28211
32,10000,40958,27911
32,10000,41043,28365
32,10000,41890,27830
32,10000,40564,28470
32,10000,41411,27867
32,10000,40838,27755
33,10000,41488,28207
33,10000,41550,28176
33,10000,41255,28296
33,10000,40598,27782
33,10000,41127,28336
33,10000,41831,27724
33,10000,41235,28641
33,10000,41050,27941
33,10000,41258,28252
33,10000,41017,27785
33,10000,40922,28129
33,10000,41682,28162
33,10000,40573,28111
33,10000,41042,28058
33,10000,40833,28176
33,10000,41432,28162
33,10000,40767,28325
33,10000,41725,28087
33,10000,41028,28287
33,10000,41395,28052
34,10000,41300,28494
34,10000,41888,28154
34,10000,40748,28402
34,10000,41968,28197
34,10000,41019,28512
34,10000,41612,28482
34,10000,40863,28507
34,10000,41457,27794
34,10000,40896,28449
34,10000,41994,27954
34,10000,44461,28640
34,10000,41584,28114
34,10000,41562,28537
34,10000,41577,27915
34,10000,40670,28122
34,10000,41246,27889
34,10000,40915,28447
34,10000,41026,28011
34,10000,41257,28371
34,10000,41492,28041
35,10000,41708,28346
35,10000,41301,28249
35,10000,41559,28284
35,10000,41195,28004
35,10000,41498,27881
35,10000,41238,27705
35,10000,41838,28239
35,10000,40989,27956
35,10000,41268,28128
35,10000,41349,27999
35,10000,41139,28202
35,10000,41729,28226
35,10000,41095,27786
35,10000,41464,28097
35,10000,41787,27912
35,10000,41297,28145
35,10000,40985,27764
35,10000,41801,28251
35,10000,40762,27508
35,10000,41255,27983
36,10000,41870,28483
36,10000,41239,27832
36,10000,41621,27932
36,10000,40969,27753
