Pallet: "system", Extrinsic: "set_storage", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
i,extrinsic_time,storage_root_time
210,117000,319069
210,119657,323274
210,116738,321765
210,117412,322741
210,116704,320940
210,116724,320910
210,117156,324564
210,116934,320713
210,118730,322730
210,117107,321757
210,117950,322952
210,116694,323127
210,116866,325524
210,117768,322306
210,116155,322697
210,117245,321164
210,116882,322060
229,128272,351442
229,128673,352406
229,128677,352252
229,128324,352032
229,128243,350862
229,127613,351291
229,128100,351304
229,127480,351367
229,127615,351004
229,126834,349675
229,127969,350948
229,127589,351805
229,127628,351001
229,127485,350916
229,128015,351304
229,127905,351380
229,130314,351408
229,127976,350110
229,128193,351484
229,128177,351121
248,138109,364835
248,141685,364112
248,139184,364179
248,138948,364064
248,138547,363969
248,140668,364380
248,138899,364038
248,138182,363615
248,138963,364694
248,139181,364957
248,137993,365863
248,138209,367520
248,138503,365146
248,138100,363332
248,138444,362943
248,138473,364680
248,137828,364270
248,138821,364003
248,138421,365552
248,138517,363966
267,149123,392516
267,148858,389110
267,148320,391048
267,148558,388632
267,148453,389134
267,148541,387622
267,148799,386906
267,148442,389192
267,148989,389726
267,151059,393488
267,148867,390460
267,148622,389055
267,149392,388803
267,148581,388858
267,149251,389154
267,148593,389142
267,148730,388174
267,148015,389064
267,148471,391395
267,148848,389790
286,160053,409070
286,159866,410248
286,159696,412415
286,159650,411801
286,159591,410416
286,159835,409510
286,159092,410575
286,159536,412971
286,159978,409894
286,159709,411477
286,159281,410951
286,159019,414746
286,154840,412856
286,159991,410609
286,160285,410618
286,155966,414725
286,162566,411213
286,160330,410690
286,159473,413096
286,160235,412039
305,169977,459766
305,169952,458664
305,170313,457940
305,169990,456892
305,170753,458629
305,170263,458044
305,170507,457807
305,170432,462630
305,170493,459586
305,170200,457806
305,170594,457804
305,170568,493773
305,170029,459100
305,170087,457064
305,169520,457596
305,170009,457974
305,169326,457530
305,170422,458304
305,170168,458636
305,169577,461853
324,180662,486481
324,180747,486744
324,183797,487180
324,181325,487132
324,180705,486258
324,181350,486998
324,181125,487381
324,180116,486589
324,181297,486259
324,181248,487018
324,180508,491326
324,181218,485806
324,180447,487388
324,180663,487038
324,183791,487655
324,180706,486568
324,180970,487326
324,181782,486133
324,181531,487505
324,181243,487737
343,193805,517392
343,193143,520214
343,192214,518440
343,193659,517954
343,193198,519284
343,195981,517202
343,192274,517576
343,192110,517556
343,193495,520131
343,193419,516795
343,192811,517445
343,192658,518832
343,192535,518129
343,192736,517229
343,192588,518613
343,192442,518820
343,192388,517680
343,191982,516942
343,193534,517817
343,193670,517282
362,203379,537451
362,203161,539482
362,206398,538470
362,206404,537878
362,202320,536644
362,202404,541882
362,202773,537402
362,202779,538450
362,202174,539360
362,202379,536938
362,202870,539344
362,203601,539824
362,205357,537760
362,203139,538117
362,203717,538237
362,202672,567534
362,203323,536358
362,202892,538375
362,202631,537009
362,203481,538803
381,213119,568088
381,213221,567159
381,213628,567827
381,213525,567069
381,213133,567847
381,215971,569426
381,213731,569603
381,212123,568719
381,212696,570533
381,213309,568883
381,213275,568904
381,213364,568959
381,213625,566164
381,213728,567835
381,212875,568467
381,214056,567545
381,212555,567446
381,213618,568239
381,213150,569521
381,212982,568585
400,224924,584384
400,228053,580697
400,225007,583862
400,224504,583496
400,225061,585261
400,223914,583624
400,225494,583970
400,224815,584182
400,225294,583973
400,224247,582641
400,226342,582683
400,225582,582902
400,224434,584011
400,226941,584472
400,224585,585407
400,228849,583608
400,228325,585499
400,224754,584493
400,224572,582598
400,232296,582680
419,235877,618433
419,235380,620113
419,237865,618294
419,234742,617983
419,235223,617859
419,234806,619394
419,230976,620003
419,235974,618853
419,235929,619736
419,236223,617463
419,235806,619092
419,235929,617016
419,235016,621128
419,235214,618861
419,235914,619696
419,235296,616539
419,236043,620370
419,235557,618435
419,235218,618426
419,235262,621398
438,245016,648505
438,245736,646204
438,245817,650461
438,245303,647965
438,245796,647876
438,246453,646181
438,245333,645666
438,245121,646066
438,246589,646814
438,245291,647308
438,245791,648578
438,241804,648097
438,244985,648552
438,246072,651268
438,245104,647224
438,246153,647078
438,248503,646157
438,246136,647317
438,245266,646940
438,245638,645524
457,255826,661136
457,255998,662676
457,259440,658880
457,255535,661109
457,256040,663902
457,256047,661179
457,255896,662091
457,256879,660931
457,256569,660636
457,256061,661253
457,256646,660501
457,255573,661829
457,256490,664289
457,257393,660406
457,255768,661203
457,260047,660072
457,256082,658569
457,259152,658676
457,256516,657945
457,256095,659843
476,267283,689683
476,266677,687919
476,267486,685551
476,267603,686355
476,267462,686260
476,267900,688769
476,266983,686254
476,266975,684895
476,269688,685099
476,267901,684235
476,266581,685102
476,270334,685576
476,267354,683380
476,267185,688507
476,268228,685857
476,267346,684109
476,267582,686230
476,267852,685023
476,267226,689906
476,267119,687570
495,278312,708549
495,280735,711603
495,278124,711130
495,283188,715501
495,277789,710957
495,282985,710906
495,278079,713049
495,277836,708966
495,278395,740690
495,278770,710229
495,278267,709813
495,277354,709074
495,278074,710948
495,279102,714205
495,279080,710333
495,279451,709861
495,277679,709526
495,279485,708832
495,278311,712088
495,277840,712740
514,289280,728716
514,289679,728294
514,288037,727197
514,288945,729415
514,288488,729221
514,289033,726818
514,288339,726723
514,289123,727070
514,291818,727078
514,289426,725433
514,289005,730452
514,290186,727124
514,293820,726591
514,289102,727750
514,289246,728106
514,289879,729491
514,288619,725389
514,289813,727277
514,288693,726550
514,288977,726888
533,302793,760326
533,299028,759193
533,299400,763784
533,300536,760149
533,300487,760612
533,298448,762701
533,299697,758928
533,299909,762074
533,299388,760739
533,300194,763870
533,301022,759984
533,300017,763630
533,299314,760953
533,300712,762058
533,301200,759806
533,300195,761061
533,300930,762844
533,301186,762195
533,327392,763658
533,299682,760162
552,311407,793065
552,311235,791518
552,311395,789495
552,313602,791981
552,312319,791812
552,311458,796745
552,311438,791246
552,312327,794976
552,312248,789395
552,311449,791897
552,312818,790075
552,311968,791343
552,311333,789821
552,312461,790002
552,312698,791381
552,313102,791707
552,310694,790880
552,310594,788188
552,311880,791248
552,312788,790245
571,321186,811375
571,321399,811506
571,321225,811552
571,321612,809562
571,319961,810397
571,322983,808325
571,320910,809897
571,321236,814058
571,320298,810515
571,322451,815500
571,321179,809483
571,320403,811949
571,320605,811653
571,320859,811029
571,321279,808805
571,320677,809383
571,321738,809220
571,321979,807817
571,325138,810382
571,321742,811428
590,332376,838283
590,330901,835349
590,330992,837607
590,331691,839052
590,334939,841585
590,330676,835623
590,331969,836027
590,331644,835745
590,330266,836807
590,330132,838822
590,331207,835420
590,330886,834428
590,330887,837519
590,331564,836866
590,331516,838158
590,333639,836539
590,332191,839206
590,333585,838535
590,331675,835371
590,331771,838864
609,344750,849683
609,344017,856794
609,342675,850565
609,344134,878885
609,343699,846052
609,343742,846667
609,344074,849425
609,342380,848036
609,344756,848645
609,344546,850870
609,344575,846814
609,344489,852745
609,345019,846572
609,343531,848757
609,342200,845508
609,344042,848846
609,343340,849616
609,344420,846852
609,345235,846963
609,343216,847706
628,353574,929346
628,353193,929981
628,353595,926330
628,353095,928249
628,354016,925010
628,354171,930670
628,353425,926959
628,353001,931538
628,352737,929649
628,353762,930085
628,352529,927624
628,353635,932953
628,353314,928904
628,354588,929319
628,352901,929049
628,353886,932140
628,354245,928896
628,353877,931998
628,352922,927505
628,355970,930365
647,363951,971099
647,366733,968336
647,365605,969275
647,365674,968372
647,364500,968293
647,364890,970426
647,364389,969315
647,365515,966618
647,366049,968566
647,364970,967032
647,365335,970134
647,365739,968539
647,365340,969590
647,365252,969077
647,366480,966639
647,365821,970541
647,368760,969113
647,365232,967596
647,364718,970991
647,364585,968134
666,375508,979788
666,375079,985663
666,374529,978507
666,374631,984105
666,375980,979374
666,375087,981104
666,375190,982391
666,378356,981994
666,375399,979630
666,375903,980459
666,374238,981683
666,375942,980312
666,373628,998910
666,375896,980339
666,375325,1014262
666,375507,981488
666,375567,981055
666,375360,981461
666,377804,982090
666,375170,980515
685,385811,1011335
685,387754,1009577
685,387415,1009795
685,387361,1013720
685,386597,1012239
685,387735,1017696
685,387412,1011912
685,390422,1014012
685,386680,1013163
685,387207,1009303
685,385451,1014687
685,387999,1013875
685,391076,1014715
685,387116,1011682
685,390367,1012020
685,387487,1011319
685,386979,1013338
685,386513,1010048
685,386965,1014334
685,387309,1046191
704,396398,1043878
704,396636,1044272
704,397199,1043056
704,397060,1041334
704,396052,1040390
704,395651,1046089
704,396749,1042946
704,397271,1040688
704,400065,1042381
704,397915,1040113
704,397397,1042069
704,397166,1042647
704,397807,1040983
704,396933,1044538
704,397688,1041689
704,428528,1042888
704,398330,1040802
704,397911,1040531
704,397081,1043020
704,397602,1041630
723,408342,1039638
723,408571,1034440
723,407834,1037742
723,409554,1036651
723,407684,1035714
723,407494,1038882
723,407145,1038742
723,408896,1037940
723,406620,1039243
723,407567,1037770
723,413742,1039229
723,406895,1039903
723,413442,1040716
723,406313,1038503
723,409005,1037719
723,407708,1037556
723,408604,1038845
723,407131,1042599
723,409505,1040416
723,410992,1039107
742,420387,1085877
742,419417,1087782
742,419350,1088624
742,420950,1087253
742,421455,1089280
742,421155,1089506
742,419055,1086474
742,419363,1089603
742,419138,1084267
742,421504,1083373
742,418649,1089714
742,419292,1084843
742,419077,1087391
742,420046,1085115
742,419956,1087615
742,420078,1086719
742,418701,1086124
742,419832,1092555
742,419401,1086328
742,418791,1083836
761,429605,1109760
761,430185,1106633
761,429378,1108037
761,430764,1109763
761,430248,1109447
761,430149,1111782
761,429238,1106522
761,433560,1106994
761,431082,1109192
761,430484,1106814
761,430135,1113797
761,431568,1107920
761,430387,1105584
761,431881,1107258
761,430827,1108165
761,431325,1110340
761,430943,1109863
761,432644,1112274
761,430940,1110067
761,429972,1108139
780,441568,1121159
780,441134,1126224
780,443323,1121787
780,449136,1119912
780,442389,1122665
780,441645,1123304
780,442697,1125540
780,443272,1122153
780,442314,1122703
780,442718,1120574
780,441001,1123110
780,444733,1121260
780,439878,1121534
780,441506,1120312
780,441551,1125099
780,441855,1120975
780,441337,1120135
780,442316,1121296
780,443682,1120468
780,442309,1118433
799,450700,1139295
799,451313,1136102
799,454373,1137507
799,451417,1138282
799,451611,1135708
799,453421,1136136
799,451871,1135607
799,452433,1136716
799,452728,1137264
799,451119,1136482
799,453322,1135934
799,451904,1138497
799,451991,1136366
799,452008,1136667
799,450863,1139403
799,453423,1133639
799,454140,1138348
799,452794,1139749
799,451741,1135254
799,452312,1139897
818,463688,1158683
818,462078,1159611
818,462857,1164527
818,461832,1160672
818,462575,1162228
818,462225,1163567
818,460786,1162817
818,461317,1160753
818,461055,1165888
818,461751,1160780
818,463134,1161321
818,462763,1163477
818,463663,1162512
818,462499,1159995
818,461381,1163720
818,461798,1161702
818,464006,1161845
818,461367,1164234
818,462759,1162477
818,463917,1161634
837,470813,1198485
837,472872,1192047
837,476307,1195058
837,468387,1197690
837,471915,1191565
837,475004,1192601
837,472238,1195170
837,473206,1194367
837,473901,1191634
837,472632,1196639
837,472388,1192795
837,471627,1194891
837,472649,1198193
837,475705,1190464
837,473537,1195929
837,471613,1194388
837,473210,1189038
837,473508,1192062
837,471695,1194942
837,474232,1192008
856,483763,1221539
856,483913,1227102
856,485015,1219875
856,482621,1217837
856,484360,1216486
856,483639,1216771
856,482747,1219467
856,485074,1269947
856,483960,1216722
856,485652,1216985
856,486244,1217672
856,484018,1218970
856,484108,1217657
856,483496,1217469
856,483103,1219189
856,489288,1222339
856,483767,1218426
856,483058,1218316
856,483013,1218557
856,482901,1216683
875,494996,1237279
875,493846,1235320
875,494602,1233127
875,497981,1234225
875,496134,1233224
875,495794,1235273
875,504301,1233955
875,496089,1233348
875,497492,1232718
875,503960,1236057
875,494908,1239041
875,494941,1234009
875,495808,1235081
875,498046,1235117
875,496846,1236467
875,496895,1235523
875,497281,1234743
875,497674,1240384
875,495037,1237922
875,494854,1233629
894,507490,1258029
894,516034,1258849
894,507530,1256948
894,510637,1262563
894,506507,1261691
894,505336,1260981
894,506628,1259413
894,507307,1260740
894,505236,1259011
894,509080,1258078
894,510147,1257202
894,505958,1261146
894,506212,1257490
894,505968,1258767
894,507311,1260162
894,507711,1260118
894,505836,1261021
894,509921,1255186
894,505736,1261264
894,506918,1258773
913,518102,1280915
913,516353,1286007
913,518644,1286050
913,518882,1284253
913,518526,1283593
913,519055,1286490
913,516995,1282695
913,518058,1283448
913,522724,1282355
913,516332,1285532
913,519681,1283096
913,518586,1281591
913,519578,1283921
913,525332,1294695
913,519252,1284496
913,518856,1282779
913,519130,1287851
913,519439,1281616
913,516860,1284021
913,521246,1286474
932,529512,1309485
932,530349,1306008
932,529171,1307798
932,531196,1307720
932,529876,1308822
932,531074,1307582
932,538786,1306138
932,533160,1307410
932,538251,1310779
932,530289,1309579
932,528329,1305437
932,533112,1308523
932,529552,1313722
932,530652,1307086
932,528767,1305495
932,530983,1305828
932,529050,1369897
932,529292,1304040
932,528714,1308836
932,528785,1309976
951,538869,1343072
951,537734,1339550
951,537661,1340779
951,540153,1341757
951,538180,1339927
951,537209,1342645
951,537724,1342195
951,540661,1343040
951,540199,1343043
951,538864,1339551
951,537354,1337483
951,541961,1340941
951,540347,1342383
951,539304,1340837
951,538770,1340590
951,540754,1339517
951,537180,1344118
951,539329,1339783
951,538581,1337577
951,552844,1337799
970,548556,1363613
970,549525,1364449
970,547605,1361466
970,551507,1361219
970,550956,1359363
970,550031,1359495
970,549069,1356663
970,549611,1357499
970,553076,1357660
970,548837,1359077
970,550249,1356683
970,548790,1356150
970,547259,1356531
970,548405,1360180
970,549553,1359739
970,548089,1357930
970,549451,1356935
970,552556,1358712
970,548401,1359501
970,551315,1356123
989,561122,1364394
989,568454,1364712
989,562535,1393360
989,562413,1365098
989,562166,1361996
989,564370,1364926
989,562845,1365572
989,561352,1364825
989,560526,1361468
989,562121,1361634
989,562536,1362289
989,561059,1365721
989,570607,1366142
989,561747,1362018
989,561540,1363367
989,564973,1364771
989,561693,1364080
989,560194,1362279
989,561162,1363321
989,561698,1361930

Median Slopes Analysis
========

Model:
Time ~=        0
    + i    0.567
              µs

Min Squares Analysis
========

Data points distribution:
    i   mean µs  sigma µs       %
    1      1.32     0.013    0.9%
   20     10.96     0.045    0.4%
   39      21.3     0.054    0.2%
   58     31.73     0.076    0.2%
   77     41.87     0.069    0.1%
   96     52.77     0.099    0.1%
  115     63.68      0.12    0.1%
  134     74.13     0.119    0.1%
  153     84.92     0.076    0.0%
  172     96.13     0.068    0.0%
  191     106.7     0.121    0.1%
  210     116.9     0.163    0.1%
  229     127.9     0.207    0.1%
  248     138.5     0.223    0.1%
  267     148.6     0.127    0.0%
  286     159.7      0.17    0.1%
  305     170.1     0.155    0.0%
  324       181     0.241    0.1%
  343     192.9     0.361    0.1%
  362       203     0.271    0.1%
  381     213.3     0.184    0.0%
  400     225.1      0.49    0.2%
  419     235.5      0.29    0.1%
  438     245.6      0.27    0.1%
  457     256.2     0.249    0.0%
  476     267.4     0.192    0.0%
  495     278.4     0.372    0.1%
  514     289.1     0.219    0.0%
  533     300.2     0.402    0.1%
  552     311.8     0.406    0.1%
  571     321.2     0.258    0.0%
  590     331.4     0.329    0.0%
  609       344     0.326    0.0%
  628     353.5      0.26    0.0%
  647     365.3     0.269    0.0%
  666     375.4     0.223    0.0%
  685     387.2     0.226    0.0%
  704     397.3     0.278    0.0%
  723     408.1     0.546    0.1%
  742     419.5     0.332    0.0%
  761     430.6     0.332    0.0%
  780     442.1     0.423    0.0%
  799     452.1     0.386    0.0%
  818     462.3     0.409    0.0%
  837     472.8     0.519    0.1%
  856     483.8     0.331    0.0%
  875     496.2     0.828    0.1%
  894     506.9     0.572    0.1%
  913     518.8     0.375    0.0%
  932       530     0.658    0.1%
  951     538.9     0.742    0.1%
  970     549.3      0.52    0.0%
  989     561.9     0.407    0.0%

Quality and confidence:
param     error
i             0

Model:
Time ~=        0
    + i    0.568
              µs

