Pallet: "pallet-identity", Extrinsic: "add_registrar", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
r,extrinsic_time,storage_root_time
1,2485198,98504
1,3116023,122205
1,2860412,121805
1,2808010,117605
1,2840011,109305
1,2475598,97704
1,2497898,97203
1,2562800,119205
1,3084921,94004
1,2607102,101104
5,2335291,98804
5,2810111,116104
5,2905614,116805
5,2513299,101304
5,2996418,121804
5,2585602,107104
5,2959716,117705
5,2531000,121305
5,6890670,117905
5,2913014,114404
9,2883214,101904
9,2871813,123005
9,2976017,125005
9,2509999,113304
9,2618503,111604
9,2398494,101904
9,2950616,126005
9,2919914,122505
9,2874313,111505
9,2593302,103204
13,2924815,121105
13,2887413,122705
13,2987417,133005
13,3050120,123405
13,2400294,102504
13,2753308,122905
13,2751308,132005
13,2541200,105904
13,2518899,114405
13,2891313,161507
17,2761909,118104
17,3070321,127205
17,3028219,132905
17,3559840,126705
17,3106022,125104
17,16765558,279211
17,3008618,126305
17,3015119,132805
17,2774109,132005
17,2545600,108804
21,2990017,136205
21,2969317,132605
21,2706907,120304
21,2436695,123105
21,2409794,104504
21,2592302,111504
21,2839211,127005
21,2436196,107404
21,2933715,128305
21,2728207,126105
25,2693406,116804
25,2630703,120705
25,2721006,119504
25,2541399,160607
25,2548000,117705
25,2954416,131505
25,2853712,131305
25,2954616,142906
25,2683706,131805
25,3003618,122505
29,2785909,124705
29,2501798,151506
29,2799810,123805
29,2916114,137005
29,3299930,161606
29,2589502,143005
29,3023219,141405
29,2476997,135905
29,2606602,142606
29,2834611,132305
33,3192725,138206
33,2583602,131105
33,2978217,142506
33,3000918,147506
33,2371493,118105
33,2562301,134505
33,2870812,141906
33,4970895,150106
33,2923215,130905
33,2603602,128305
37,7198382,118805
37,3021419,139405
37,3102286,146504
37,2527970,119503
37,2935381,135304
37,2647073,143004
37,2850279,120203
37,2352265,118904
37,3058885,222406
37,2923281,133304
41,3000284,147604
41,11419920,147404
41,2590372,146005
41,3029885,139304
41,3047286,147204
41,2508571,121804
41,2563972,136804
41,2935183,148304
41,2901883,140404
41,2398068,131704
45,2557772,121004
45,2549873,136903
45,3001386,249907
45,3017286,145204
45,2468170,131504
45,3424198,122804
45,3271594,160305
45,2956785,142704
45,2921584,141204
45,2771680,131504
49,3093189,143504
49,3064289,145104
49,2932385,146404
49,2576875,123803
49,2626576,125503
49,2458371,144305
49,3467400,4471829
49,2958886,153305
49,2413570,127704
49,2440071,151605
