Pallet: "pallet-staking", Extrinsic: "unbond", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,3683138,4240858
0,2884508,228908
0,2914709,201107
0,3059914,224609
0,2609097,195008
0,2683500,198607
0,2696601,188507
0,3022313,198307
0,2800205,184407
0,3018813,201708
100,2737202,178107
100,3737439,4258259
100,2627199,198807
100,2579897,200907
100,2592397,203908
100,2734602,224608
100,3006212,211308
100,2793604,210408
100,2641999,212408
100,3045214,213108
200,3080815,210008
200,2831706,211108
200,2909509,223309
200,2449491,175807
200,3227221,529120
200,2782704,191607
200,2535095,221308
200,17768264,299911
200,3825143,4533669
200,2742202,196607
300,3623535,201808
300,2578796,219509
300,3728439,221909
300,3141518,224008
300,3115817,218108
300,3438828,228709
300,2765003,181907
300,2797005,182406
300,3091915,212107
300,3577934,217408
400,2464892,175007
400,8744927,215408
400,2706901,196907
400,2623398,186607
400,2678300,598922
400,2532594,182907
400,2680500,183607
400,12293759,215708
400,2811405,195807
400,3547433,213808
500,2627998,191508
500,3329124,212708
500,3055314,215308
500,7758890,4555870
500,8008199,227909
500,2780803,189808
500,3244121,222308
500,2695801,959236
500,3078715,239809
500,3336925,189807
600,3838743,225509
600,2669800,206407
600,3046314,215308
600,2503894,178707
600,3073715,223208
600,12100052,240609
600,3307223,233008
600,3249021,237809
600,3023713,226208
600,2831606,173106
700,2689301,180606
700,2684601,180606
700,2923509,188107
700,2997112,207007
700,2970011,299511
700,2615098,197607
700,2625799,195307
700,2420591,181406
700,2891008,471017
700,2841007,218408
800,3531232,219008
800,2838106,216108
800,2973512,218008
800,3139017,222109
800,2433590,308411
800,2534694,233509
800,2587297,195607
800,2661400,211308
800,3187119,233009
800,3084115,233709
900,4220458,231408
900,3593735,219408
900,3115217,203707
900,2701701,203108
900,2557496,245609
900,7300073,224608
900,2852007,234508
900,2754903,203907
900,2677100,208408
900,3047414,227009
1000,2571996,206308
1000,2645399,188407
1000,2702001,185407
1000,2729202,185807
1000,2628598,226909
1000,25348748,225708
1000,2756203,196207
1000,2483993,227509
1000,3366125,243609
1000,3531632,4578971
