Pallet: "pallet-balances", Extrinsic: "transfer_best_case", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,3408836,168707
1,1000,3294832,165507
1,1000,2668006,121505
1,1000,2976219,143105
1,1000,2471398,135006
1,1000,2603304,134305
1,1000,2808112,120305
1,1000,3384735,147206
1,1000,3052822,132606
1,1000,2491699,129706
100,1000,3286831,155907
100,1000,2650006,157306
100,1000,2717209,133505
100,1000,2960519,159706
100,1000,2527201,127205
100,1000,2427997,127205
100,1000,2625605,170106
100,1000,2467698,131706
100,1000,2728309,138106
100,1000,2519801,130605
199,1000,2659806,145106
199,1000,2400496,136506
199,1000,8824653,161806
199,1000,3019221,153606
199,1000,2985919,152506
199,1000,2507500,153606
199,1000,2741010,133905
199,1000,2525601,134005
199,1000,3024321,153406
199,1000,2820412,166407
298,1000,2568403,123805
298,1000,8779950,163207
298,1000,12002979,164307
298,1000,2794812,178207
298,1000,3104824,159106
298,1000,3159926,174107
298,1000,3656846,4214968
298,1000,8535941,185807
298,1000,3600744,156306
298,1000,2506400,160506
397,1000,3670347,155006
397,1000,2908816,148506
397,1000,2969118,151806
397,1000,3042021,159707
397,1000,3053122,176907
397,1000,2955918,141606
397,1000,2772211,148506
397,1000,6645865,128605
397,1000,2907517,155706
397,1000,2956218,151206
496,1000,2540002,146506
496,1000,2971219,160906
496,1000,3183627,138706
496,1000,3036021,156106
496,1000,2799412,132005
496,1000,7464298,228709
496,1000,2979118,167406
496,1000,2802011,161807
496,1000,3023221,153506
496,1000,8598543,141605
595,1000,3021920,166507
595,1000,2818112,168407
595,1000,2744910,164206
595,1000,2598903,127905
595,1000,3000420,139006
595,1000,2494400,150106
595,1000,2627905,129805
595,1000,2439198,126905
595,1000,2627205,128905
595,1000,3322733,172407
694,1000,2577403,136305
694,1000,2449398,123305
694,1000,3321333,426017
694,1000,2907916,146205
694,1000,3169927,4503579
694,1000,2660807,127705
694,1000,3138525,148306
694,1000,2965118,174007
694,1000,3151226,158106
694,1000,3199527,149106
793,1000,3030221,142905
793,1000,3571742,147406
793,1000,3190128,136705
793,1000,2544401,126505
793,1000,2671206,119305
793,1000,2659806,146006
793,1000,3778651,4207067
793,1000,2556401,131706
793,1000,3609844,146606
793,1000,2728309,132405
892,1000,2916916,159606
892,1000,2857714,148606
892,1000,2796511,158707
892,1000,2574902,135106
892,1000,2658406,134405
892,1000,2833813,148706
892,1000,3235629,411817
892,1000,2924917,159606
892,1000,2664606,146706
892,1000,2892815,154706
991,1000,2732609,175107
991,1000,3507039,162607
991,1000,6955877,142506
991,1000,2907116,146106
991,1000,2740209,150006
991,1000,3102523,160407
991,1000,2754510,160706
991,1000,8328831,154307
991,1000,3063322,164607
991,1000,3175126,161406
1000,2,2495399,136206
1000,2,3831453,4487279
1000,2,8598643,172707
1000,2,2519600,164207
1000,2,2751210,167407
1000,2,2680607,133605
1000,2,3226629,145705
1000,2,2646805,149006
1000,2,3068222,165307
1000,2,2519400,268411
1000,101,2880515,147906
1000,101,2472898,139406
1000,101,3321933,157006
1000,101,2686007,157206
1000,101,3082822,160806
1000,101,2864214,138606
1000,101,3594543,161906
1000,101,2996319,162007
1000,101,3096323,168307
1000,101,3038121,303412
1000,200,3002920,165807
1000,200,3439537,148906
1000,200,3260830,164006
1000,200,2560902,141206
1000,200,3506340,137606
1000,200,3583042,161607
1000,200,3353333,391216
1000,200,3026721,163606
1000,200,3596043,162007
1000,200,3255929,180607
1000,299,2976718,171007
1000,299,8435735,172807
1000,299,3194327,152206
1000,299,2978219,167906
1000,299,3049021,186108
1000,299,3147925,149206
1000,299,3141825,135206
1000,299,3087523,189307
1000,299,2949818,158306
1000,299,3302031,135706
1000,398,2848014,169206
1000,398,2697707,164907
1000,398,2958918,160906
1000,398,2656606,142605
1000,398,2882015,148806
1000,398,2897916,170906
1000,398,3143225,170906
1000,398,2728709,149406
1000,398,3085923,159106
1000,398,2569602,158806
1000,497,3258029,172507
1000,497,2695807,154306
1000,497,8504738,170107
1000,497,2818512,169207
1000,497,3169926,168207
1000,497,2417696,136806
1000,497,2602204,156006
1000,497,3167626,148406
1000,497,2952518,174107
1000,497,8336731,138806
1000,596,3201727,165007
1000,596,2609804,142206
1000,596,2984018,161107
1000,596,2424197,133605
1000,596,2492799,135706
1000,596,2474599,142306
1000,596,2552501,134306
1000,596,3005919,162307
1000,596,2583903,137605
1000,596,2546001,166407
1000,695,2634605,176007
1000,695,3046921,166307
1000,695,2940017,243310
1000,695,2677807,150906
1000,695,2654306,157006
1000,695,3148525,161406
1000,695,3383735,171806
1000,695,3051521,164307
1000,695,2609703,140705
1000,695,3015220,154506
1000,794,2533801,261510
1000,794,2946617,182807
1000,794,2729908,150206
1000,794,2717708,164606
1000,794,2689007,148406
1000,794,2897215,161307
1000,794,2534701,149106
1000,794,3060522,163706
1000,794,2462998,141605
1000,794,3443137,171206
1000,893,2743809,320213
1000,893,3053421,183808
1000,893,3272230,163306
1000,893,3157926,167306
1000,893,3316931,165807
1000,893,3320932,161906
1000,893,3082723,164306
1000,893,3037821,174207
1000,893,3109123,157907
1000,893,2556802,141206
1000,992,2739209,135405
1000,992,2669506,159607
1000,992,3186627,157806
1000,992,3088122,158307
1000,992,3064022,162107
1000,992,2708408,137305
1000,992,2885214,183507
1000,992,3768050,4476778
1000,992,2466298,131705
1000,992,2945217,155306
