Pallet: "pallet-identity", Extrinsic: "kill_identity", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
r,s,x,extrinsic_time,storage_root_time
50,46,100,10474576,634022
50,46,100,10428775,671624
50,46,100,10150165,725526
50,46,100,9962458,604322
50,46,100,11259405,4697269
50,46,100,10731087,820429
50,46,100,10251169,601422
50,46,100,10357673,680524
50,55,100,10390574,680125
50,55,100,9692649,787929
50,55,100,10506179,761528
50,55,100,9683749,676725
50,55,100,10457078,749727
50,55,100,10156667,4773372
50,55,100,10758788,762627
50,55,100,11104001,4740671
50,55,100,9854556,692025
50,55,100,10055863,638623
50,64,100,10538781,798428
50,64,100,14024607,782328
50,64,100,10149567,771628
50,64,100,6663840,818429
50,64,100,10514180,803929
50,64,100,9654949,3793438
50,64,100,9441542,739326
50,64,100,10524980,813130
50,64,100,10003462,757928
50,64,100,10461179,822530
50,73,100,10086866,838830
50,73,100,5555601,6414432
50,73,100,11148804,5015482
50,73,100,10154668,817830
50,73,100,10925696,5131686
50,73,100,10730989,7557374
50,73,100,10048164,822330
50,73,100,10017263,872832
50,73,100,17176324,1264645
50,73,100,10029964,807429
50,82,100,10290573,955735
50,82,100,10483481,1098439
50,82,100,10061665,1003437
50,82,100,10499482,1022437
50,82,100,10542583,1004536
50,82,100,10467880,864032
50,82,100,11534419,3783338
50,82,100,10406379,966635
50,82,100,10255673,931634
50,82,100,9547048,854631
50,91,100,10813293,5186389
50,91,100,9944661,992137
50,91,100,14736137,985635
50,91,100,9510047,949134
50,91,100,9640951,960635
50,91,100,10112868,1149842
50,91,100,10951299,1089940
50,91,100,12744364,870932
50,91,100,21638188,1116641
50,91,100,9478145,1032438
50,100,100,11316213,5203490
50,100,100,10383278,1186144
50,100,100,20953664,1179143
50,100,100,11039403,5014883
50,100,100,9559749,1057738
50,100,100,10115669,1027438
50,100,100,10859096,5066585
50,100,100,9737655,993836
50,100,100,10220973,1083039
50,100,100,17136525,1220245
50,100,1,10764194,5231191
50,100,1,10392080,1154542
50,100,1,20909863,1086639
50,100,1,10222774,1095440
50,100,1,10694091,8873624
50,100,1,10520484,1042038
50,100,1,14269621,2180680
50,100,1,10560786,1083639
50,100,1,6055422,1004536
50,100,1,10347479,1163542
50,100,10,6482637,1149942
50,100,10,10909399,5272393
50,100,10,10625589,5216590
50,100,10,10068768,5169989
50,100,10,9812959,1016137
50,100,10,12081543,1195644
50,100,10,9436645,1010437
50,100,10,9944064,1052938
50,100,10,9969365,1089640
50,100,10,9863861,1083740
50,100,19,17816353,3136415
50,100,19,10296577,1160643
50,100,19,9968266,926534
50,100,19,9151235,930534
50,100,19,10153872,1104740
50,100,19,10421282,4017947
50,100,19,10775695,5239692
50,100,19,12231749,1102940
50,100,19,10056369,1044438
50,100,19,10404482,1075640
50,100,28,9598352,1026238
50,100,28,10235476,1004237
50,100,28,10217575,1065139
50,100,28,16594310,1211344
50,100,28,9566351,1172543
50,100,28,10006767,1061039
50,100,28,10667492,1148842
50,100,28,9431546,941335
50,100,28,10598889,998037
50,100,28,11088507,5218992
50,100,37,9954066,1062839
50,100,37,6458037,7258567
50,100,37,10235076,1178043
50,100,37,10004967,1088140
50,100,37,13138483,1058039
50,100,37,10309379,992837
50,100,37,10795697,4879479
50,100,37,9451547,1012037
50,100,37,9483449,963236
50,100,37,18176869,1268647
50,100,46,10673793,1067539
50,100,46,9537151,1073039
50,100,46,9614754,1003437
50,100,46,10518987,1147642
50,100,46,9918465,946035
50,100,46,10107773,1055838
50,100,46,9484549,1102640
50,100,46,5578905,1021538
50,100,46,9843562,990437
50,100,46,10665892,1060040
50,100,55,9331544,1064439
50,100,55,14161422,1129341
50,100,55,10006868,1148643
50,100,55,5611707,1078540
50,100,55,10140873,936135
50,100,55,9881765,1126941
50,100,55,9643656,999736
50,100,55,9589653,1073140
50,100,55,10659693,5234893
50,100,55,10742596,5220193
50,100,64,9815562,1061740
50,100,64,14268926,1048239
50,100,64,10578390,1051339
50,100,64,12742270,1273047
50,100,64,10724295,5169891
50,100,64,9949467,1168843
50,100,64,10408884,1062039
50,100,64,10766397,3397626
50,100,64,10106373,1061639
50,100,64,9838163,1312749
50,100,73,10153375,1130741
50,100,73,11573927,5267595
50,100,73,9959168,974436
50,100,73,10995906,4688073
50,100,73,31181552,1251346
50,100,73,8913129,1173443
50,100,73,9862465,972635
50,100,73,10662494,1149342
50,100,73,11297917,4116452
50,100,73,6665946,5278995
50,100,82,17060831,1091040
50,100,82,10148176,1145442
50,100,82,10634393,4203055
50,100,82,9268542,949835
50,100,82,11070710,4246057
50,100,82,9778062,1090440
50,100,82,10729196,5335998
50,100,82,10972606,5245494
50,100,82,10423086,1161443
50,100,82,9968869,1058939
50,100,91,10638494,5166091
50,100,91,10467187,1147642
50,100,91,9918467,1072440
50,100,91,9286044,997437
50,100,91,10599092,1189044
50,100,91,11312119,5209293
50,100,91,9767262,1071340
50,100,91,9472451,961036
50,100,91,10773799,5290996
50,100,91,9998070,1051439
50,100,100,10071573,943735
50,100,100,10005970,1114441
50,100,100,22353628,1282147
50,100,100,9984470,970736
50,100,100,10215579,1052539
50,100,100,9478051,1053439
50,100,100,9834164,1078940
50,100,100,10348883,1053339
50,100,100,10605892,1064539
50,100,100,10781699,5195993
