Pallet: "pallet-staking", Extrinsic: "reap_stash", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
1,9710761,319611
1,9837767,310811
1,9543555,324112
1,10559193,336013
1,10011673,298911
1,8954234,254609
1,9431952,257209
1,8984935,2973711
1,8791027,297811
1,9679260,289011
100,19484025,5655011
100,15271669,2241183
100,18847502,3154317
100,21800012,2974411
100,16290607,2368088
100,18252280,2512793
100,14876055,2474292
100,15347171,3003812
100,15455976,3003012
100,16180002,2851907
199,16078799,2312786
199,19891541,2653399
199,19098511,2860707
199,16985133,2324587
199,15512278,2536695
199,19681033,2982111
199,22138325,3163117
199,17684859,2346288
199,13665909,4116553
199,14203929,2430891
298,18690797,5364000
298,18632494,4973285
298,19119212,4729876
298,14529542,2587796
298,16686321,2489393
298,18625194,3527931
298,18504389,2908308
298,19644232,2819505
298,17001534,2468892
298,18193878,2850906
397,5375800,293811
397,9953771,314512
397,11029111,418016
397,8801628,258509
397,5270696,306211
397,9323748,319112
397,10277983,316312
397,10077675,324012
397,10414188,328213
397,12316759,302911
496,9779164,284111
496,9197543,326612
496,10333385,318312
496,10053175,343712
496,10340085,319912
496,9303446,369113
496,8656022,254810
496,9270446,292611
496,9348948,259510
496,9797065,333813
595,8900231,302612
595,9517455,277710
595,9695161,305512
595,9822966,277610
595,9176742,294711
595,9944471,317812
595,10079476,320312
595,8760226,278211
595,9967572,310111
595,14065023,314411
694,9440352,269710
694,9196642,312512
694,9250445,274210
694,9998573,307411
694,5672811,4662874
694,17841365,304411
694,8911632,266110
694,9968971,309712
694,9346748,331613
694,9040837,317312
793,15630082,3587134
793,16918730,3144917
793,15600381,3850144
793,19232516,3268322
793,18937606,3993449
793,18558091,4800679
793,17793263,2759202
793,18868303,4209757
793,16833527,2731102
793,17564354,2851706
892,19098712,5417201
892,17605756,2682100
892,18890503,4788678
892,21316194,3818443
892,18194377,3334324
892,15419674,4944484
892,17412949,2503693
892,13703811,2450391
892,18592093,3529632
892,18865403,5239095
991,16176502,2512393
991,12875880,2309186
991,10783602,10012273
991,15002159,2600597
991,18063273,3202519
991,19511727,8710825
991,18843802,4281059
991,23219665,3252521
991,18791800,5409301
991,16287207,2349388
