Pallet: "pallet-staking", Extrinsic: "bond_extra", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,8078402,249009
0,3173618,321512
0,2762303,216608
0,3054914,471117
0,3482030,219409
0,3045913,234009
0,2646899,492218
0,2853507,565621
0,3640636,216608
0,3614135,4261559
100,2635999,202407
100,3012313,8267009
100,8636023,260010
100,2693800,215508
100,3117616,241109
100,2556796,203807
100,8374513,258710
100,2574496,219608
100,3852544,4284360
100,3298023,270510
200,3083515,241709
200,2789704,243609
200,3065014,234009
200,3198319,241109
200,3052414,242109
200,2525894,204408
200,3107916,241809
200,2904209,200107
200,3093216,239609
200,3110616,245909
300,2693700,518920
300,8695425,256510
300,2586097,241709
300,3486930,244009
300,3846444,250610
300,17009835,217008
300,2652199,203908
300,3735440,4272459
300,3039514,245709
300,3248422,266410
400,2850907,224308
400,2806905,220408
400,3038514,249409
400,3162519,241409
400,2698601,222508
400,3098716,251409
400,3085315,250010
400,3381626,244609
400,3136117,241109
400,8324311,264010
500,3198220,4747877
500,3228121,254909
500,3799742,4532169
500,3297523,259010
500,2873107,250610
500,2688900,213708
500,3365025,252710
500,2519194,251109
500,3412528,254009
500,3763941,4312261
600,2695301,242409
600,3054414,255810
600,4123754,258310
600,2594697,201107
600,2725302,229909
600,3104916,234709
600,2685400,212608
600,2656000,213308
600,3307223,256410
600,3281022,215508
700,3334625,247409
700,2855306,225209
700,3662237,4276460
700,3097915,245310
700,2546795,248409
700,3147918,479518
700,8522119,262509
700,3037714,324112
700,3284222,261810
700,2765503,242809
800,13460103,1133542
800,2692301,272810
800,2759203,250409
800,2814505,247709
800,2578196,214308
800,3357325,236109
800,2653099,562321
800,2828905,247310
800,3296623,237209
800,2960910,236809
900,3315623,268410
900,3162118,259310
900,2779004,223308
900,3163518,259910
900,3167219,248809
900,2707501,232409
900,3173818,238409
900,2852006,222408
900,4139854,252710
900,2641999,204507
1000,3486730,269510
1000,2770104,222808
1000,3625536,4284960
1000,2700501,233609
1000,3139618,232608
1000,2881607,243710
1000,2595097,199608
1000,2644399,212508
1000,3412828,220908
1000,8340312,200707
