Pallet: "pallet-balances", Extrinsic: "set_balance", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,2404895,130905
1,1000,12487093,177507
1,1000,2377594,148506
1,1000,3256229,204108
1,1000,2929515,171007
1,1000,2613104,149805
1,1000,2873014,159806
1,1000,2576402,150406
1,1000,2981918,166606
1,1000,2701207,140105
100,1000,2508999,130605
100,1000,2486198,126205
100,1000,2487898,132306
100,1000,2905715,167306
100,1000,3035220,164606
100,1000,2718007,456618
100,1000,3016519,235209
100,1000,2886614,231409
100,1000,2430796,138806
100,1000,7304888,157907
199,1000,2668506,166607
199,1000,2574502,162706
199,1000,7567299,239410
199,1000,2917215,174507
199,1000,2938416,176507
199,1000,2624603,135406
199,1000,2673606,137405
199,1000,2985718,163706
199,1000,2556501,135405
199,1000,3056621,180507
298,1000,2626604,162006
298,1000,2979818,218009
298,1000,2578801,139606
298,1000,2906215,161206
298,1000,2946317,152106
298,1000,3048220,162107
298,1000,2735208,142406
298,1000,3074021,642826
298,1000,2812711,131505
298,1000,2632704,143905
397,1000,7520197,173507
397,1000,3035120,181507
397,1000,3096322,169607
397,1000,3152324,3301231
397,1000,2952716,169307
397,1000,2969717,165407
397,1000,3099322,171607
397,1000,3004618,161607
397,1000,2992018,159806
397,1000,3128123,165006
496,1000,3001019,154406
496,1000,3068721,160606
496,1000,3057821,170807
496,1000,3072221,158506
496,1000,2707307,162306
496,1000,2840712,158307
496,1000,2809211,152806
496,1000,3079622,190707
496,1000,3122724,161006
496,1000,2526900,137605
595,1000,3212227,196008
595,1000,2451897,136505
595,1000,2548700,165007
595,1000,2457997,154506
595,1000,2473897,155406
595,1000,2811111,159306
595,1000,2903715,169407
595,1000,2900114,161806
595,1000,2847612,148806
595,1000,2685406,159706
694,1000,2481498,136605
694,1000,2490099,135705
694,1000,2430096,135806
694,1000,2658705,144806
694,1000,3114323,181507
694,1000,3006519,175507
694,1000,3111323,176707
694,1000,3259929,177607
694,1000,3044020,159606
694,1000,4493378,184007
793,1000,3154925,183007
793,1000,2737908,149406
793,1000,2711407,156506
793,1000,2666205,217808
793,1000,2437396,138606
793,1000,3734047,139605
793,1000,3065421,154306
793,1000,2869114,173307
793,1000,2436896,137606
793,1000,2526000,176707
892,1000,2723107,167407
892,1000,2909415,168707
892,1000,2907415,186207
892,1000,2665106,194407
892,1000,2472498,138105
892,1000,2422895,148706
892,1000,9709783,170407
892,1000,2961616,185108
892,1000,2973317,170507
892,1000,2942216,167206
991,1000,3124124,263610
991,1000,3343032,179007
991,1000,2572801,140706
991,1000,2534600,137706
991,1000,2588702,151106
991,1000,2938816,171207
991,1000,2710207,160406
991,1000,2920615,165807
991,1000,3119623,165707
991,1000,2923016,176807
1000,2,2976717,173807
1000,2,2987318,165906
1000,2,2873514,164506
1000,2,2578001,158407
1000,2,2987018,180407
1000,2,2918915,169607
1000,2,2867213,164606
1000,2,3666945,4244367
1000,2,3246428,170607
1000,2,2955217,162006
1000,101,2606703,138405
1000,101,2882713,244610
1000,101,2425096,144805
1000,101,2418495,150606
1000,101,2630204,167207
1000,101,2693806,151506
1000,101,2529100,166707
1000,101,3330532,152106
1000,101,2998919,165006
1000,101,2608303,240210
1000,200,2695206,175507
1000,200,2378294,137305
1000,200,2691206,168607
1000,200,2712307,162806
1000,200,2462497,351114
1000,200,2730008,153806
1000,200,2708907,179007
1000,200,3059920,170007
1000,200,2618203,155606
1000,200,2595402,151606
1000,299,2945116,165007
1000,299,2541601,220108
1000,299,2866113,168806
1000,299,2951117,181607
1000,299,2939216,171307
1000,299,3036720,178107
1000,299,2574101,151206
1000,299,15885726,172707
1000,299,2758309,146106
1000,299,7473794,156006
1000,398,2428695,170207
1000,398,2937516,149406
1000,398,2745408,161406
1000,398,2679905,157607
1000,398,2757709,154606
1000,398,2474098,152506
1000,398,2557301,139206
1000,398,2829811,170206
1000,398,2584102,140906
1000,398,2925515,169007
1000,497,2542000,139905
1000,497,2748109,147505
1000,497,2576901,150306
1000,497,2836911,281212
1000,497,2539700,156707
1000,497,2832212,165106
1000,497,2994418,166906
1000,497,2950516,167807
1000,497,3173425,187307
1000,497,2376894,154806
1000,596,2804711,151006
1000,596,2954117,405816
1000,596,3148024,164307
1000,596,3004418,166607
1000,596,3055621,183407
1000,596,2979717,166107
1000,596,2969417,167806
1000,596,3137623,178507
1000,596,3097322,179407
1000,596,2697307,176707
1000,695,3120322,167307
1000,695,2934715,164507
1000,695,2927515,183508
1000,695,2497698,151906
1000,695,2483698,139005
1000,695,2753009,172607
1000,695,2448197,138405
1000,695,2956616,183007
1000,695,3012719,171906
1000,695,2733707,152206
1000,794,2660505,152706
1000,794,2582002,180407
1000,794,3081621,225709
1000,794,2428095,238810
1000,794,2588402,159306
1000,794,3066821,179207
1000,794,2435596,147006
1000,794,3836651,1802071
1000,794,2583902,164106
1000,794,2474198,139305
1000,893,2489398,243010
1000,893,2778710,152806
1000,893,6515457,170907
1000,893,3034920,168706
1000,893,3040020,183807
1000,893,2769709,157806
1000,893,2711407,160307
1000,893,2948016,172507
1000,893,2706507,176307
1000,893,2740708,148006
1000,992,3332532,154506
1000,992,2952116,177007
1000,992,3093422,173407
1000,992,3170125,182607
1000,992,2703907,153606
1000,992,3026219,166107
1000,992,2978217,174007
1000,992,2884613,169007
1000,992,2660205,214708
1000,992,2752109,152606
