Pallet: "pallet-balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,5818330,184007
1,1000,12130877,177507
1,1000,9220764,144905
1,1000,8597039,142605
1,1000,5782728,177807
1,1000,8830147,154806
1,1000,9095058,167807
1,1000,9636679,173006
1,1000,9523275,174107
1,1000,8904851,147905
100,1000,9582477,149505
100,1000,9707982,160507
100,1000,9200962,150806
100,1000,9274665,155406
100,1000,9643980,160106
100,1000,9059057,134005
100,1000,10198301,165106
100,1000,9739483,159306
100,1000,8506635,134006
100,1000,9631380,161506
199,1000,10396909,187107
199,1000,9413370,183408
199,1000,9483773,172007
199,1000,9740283,187808
199,1000,9559476,175207
199,1000,12581996,193207
199,1000,8809646,163707
199,1000,8930151,164307
199,1000,9675081,175307
199,1000,9794485,185608
298,1000,8623039,179107
298,1000,9177961,158606
298,1000,9153960,154906
298,1000,8888450,170407
298,1000,4657883,145206
298,1000,13608236,161706
298,1000,10184801,172707
298,1000,9191062,153006
298,1000,9426171,161506
298,1000,8949452,134905
397,1000,9905090,175207
397,1000,9711883,166806
397,1000,8885950,155606
397,1000,9979693,292512
397,1000,10005794,489619
397,1000,9383070,168406
397,1000,9656680,170207
397,1000,9722582,166207
397,1000,9758384,186108
397,1000,9029656,150206
496,1000,9803586,182907
496,1000,9677381,163207
496,1000,8802447,144105
496,1000,12380187,169907
496,1000,9914590,163407
496,1000,10091097,164107
496,1000,8943452,154506
496,1000,9560976,170407
496,1000,9692381,159507
496,1000,9371269,153306
595,1000,10728922,190407
595,1000,9547076,197407
595,1000,8563837,161007
595,1000,8991654,154206
595,1000,9364669,165806
595,1000,9708782,172907
595,1000,8929751,177707
595,1000,9211163,162306
595,1000,9600178,176207
595,1000,9786186,174906
694,1000,9687182,178907
694,1000,9548275,175507
694,1000,9093658,149906
694,1000,5005797,166206
694,1000,10023395,185507
694,1000,9265064,189608
694,1000,24077447,203207
694,1000,9842287,189908
694,1000,8463833,173906
694,1000,9153960,189608
793,1000,8779645,146206
793,1000,8954052,144706
793,1000,8894450,159106
793,1000,9972993,182907
793,1000,9174161,168807
793,1000,9809086,181207
793,1000,8791746,188408
793,1000,9033755,157607
793,1000,8590838,144605
793,1000,9557776,172907
892,1000,12644697,209308
892,1000,9357868,181608
892,1000,9280565,190108
892,1000,8596138,149006
892,1000,9686281,211008
892,1000,10320006,192308
892,1000,11105937,190407
892,1000,8619139,175907
892,1000,10859127,180207
892,1000,9143860,157806
991,1000,9758184,178507
991,1000,9720782,208308
991,1000,9496374,188907
991,1000,9672180,177307
991,1000,9707682,177207
991,1000,9161260,162907
991,1000,9782685,185107
991,1000,9764084,176907
991,1000,9735183,167206
991,1000,8735144,165006
1000,2,8802246,174607
1000,2,8868148,177107
1000,2,8839848,192908
1000,2,8522535,161606
1000,2,9150060,152006
1000,2,9474572,173407
1000,2,8760645,167507
1000,2,8750644,170807
1000,2,5760227,171007
1000,2,8958052,151006
1000,101,9889889,187207
1000,101,9689781,181707
1000,101,9734883,177707
1000,101,9495073,179307
1000,101,10316406,179407
1000,101,9342267,147306
1000,101,9745883,186508
1000,101,8786445,183708
1000,101,8787146,158106
1000,101,8991654,160106
1000,200,8735943,159607
1000,200,9876989,173906
1000,200,8914850,161407
1000,200,4935194,180607
1000,200,9100958,162606
1000,200,8805446,165806
1000,200,4684285,154706
1000,200,8861949,175307
1000,200,9745783,175307
1000,200,4505977,144706
1000,299,9171360,170607
1000,299,9289766,192207
1000,299,8593738,160507
1000,299,8716643,144306
1000,299,8525035,150706
1000,299,12446489,168906
1000,299,5084899,175107
1000,299,5543918,187307
1000,299,8689542,148406
1000,299,9123459,158806
1000,398,9857487,191708
1000,398,9386469,174107
1000,398,8952052,159906
1000,398,8874748,158907
1000,398,8823246,156007
1000,398,9640679,175807
1000,398,9899289,174307
1000,398,9157160,181207
1000,398,8890750,148205
1000,398,9056156,186508
1000,497,8816647,148806
1000,497,9654579,299612
1000,497,9108258,169406
1000,497,8567036,145406
1000,497,8591838,170206
1000,497,9398870,160506
1000,497,8718443,148106
1000,497,9303466,173106
1000,497,9676280,176807
1000,497,9303266,154606
1000,596,9747783,200808
1000,596,10111497,185507
1000,596,9646580,177507
1000,596,8889050,159206
1000,596,9419270,182707
1000,596,9631979,195608
1000,596,10293805,185807
1000,596,9006254,171007
1000,596,8739744,178607
1000,596,10994432,171807
1000,695,9423870,148106
1000,695,10737622,458918
1000,695,10091797,188007
1000,695,9736483,183907
1000,695,12602495,148806
1000,695,9651679,171806
1000,695,9380669,181307
1000,695,10155799,194308
1000,695,9989393,181107
1000,695,9871188,176907
1000,794,9383369,166007
1000,794,9058156,164506
1000,794,8900850,147706
1000,794,8960252,151306
1000,794,8861548,164506
1000,794,8698842,147206
1000,794,9928890,184907
1000,794,10530113,196308
1000,794,10699521,170406
1000,794,9757884,196307
1000,893,9344767,154506
1000,893,9687780,173507
1000,893,9341667,177307
1000,893,9179160,170207
1000,893,9019054,147206
1000,893,9012854,174107
1000,893,9776684,176207
1000,893,9561476,184307
1000,893,9489473,171307
1000,893,13462629,185508
1000,992,8998054,163206
1000,992,9003753,167207
1000,992,13111015,178907
1000,992,10543814,193307
1000,992,8779745,198308
1000,992,8694042,376415
1000,992,5123501,6743664
1000,992,5157603,166406
1000,992,5104801,174907
1000,992,5317209,187207
