Pallet: "pallet-staking", Extrinsic: "set_payee", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,127905,88703
0,113004,112304
0,120504,156906
0,152006,116504
0,122304,223708
0,126605,97303
0,136805,104404
0,116105,100103
0,120804,97504
0,129905,99303
100,144006,109804
100,132105,90203
100,134205,101404
100,151605,105804
100,122805,99403
100,132205,100904
100,137605,99803
100,120704,93504
100,126805,111704
100,125405,105504
200,134605,99504
200,115904,124705
200,128604,110905
200,127605,101803
200,161106,90504
200,133005,100404
200,126705,96704
200,130105,101804
200,119704,110204
200,110604,85504
300,111304,97903
300,108804,85003
300,128505,100804
300,143305,108504
300,143206,106104
300,132105,102304
300,157006,84303
300,109905,84503
300,132605,104904
300,119004,101404
400,126404,100804
400,148105,90103
400,130805,100204
400,115104,90603
400,142205,107204
400,111204,85403
400,134805,103804
400,116704,92204
400,112704,84003
400,105303,95704
500,113904,98604
500,143006,102203
500,116604,101604
500,110704,83303
500,142005,111504
500,116604,116705
500,120804,128205
500,121805,84703
500,110404,85903
500,116505,96403
600,111904,88004
600,122005,87403
600,127405,84403
600,132605,99303
600,131605,110804
600,127804,519820
600,128805,101404
600,140005,99304
600,103603,84303
600,111304,115404
700,146406,107904
700,122105,90503
700,127505,98004
700,134105,101204
700,142305,91603
700,130505,100604
700,114404,99704
700,225508,127905
700,122905,102904
700,131705,92703
800,120504,85504
800,134105,91404
800,134905,101804
800,139005,91604
800,144206,100703
800,115904,108304
800,113004,91203
800,130505,99504
800,132604,102103
800,133505,102704
900,144405,99704
900,134305,109504
900,138805,102204
900,111704,87904
900,112204,86103
900,161906,107004
900,138405,91203
900,126005,99703
900,123405,85403
900,142805,110504
1000,180206,267610
1000,110304,86803
1000,139005,113104
1000,114904,90404
1000,140305,111704
1000,118304,91504
1000,143706,101703
1000,142005,112204
1000,129705,110704
1000,131605,103304
