Pallet: "pallet-staking", Extrinsic: "validate", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,131805,162106
0,141505,218908
0,129004,105804
0,133705,122304
0,125405,152406
0,135105,122204
0,137005,138705
0,118605,116404
0,116905,110304
0,160206,124405
100,120804,106604
100,133305,136305
100,115804,103304
100,112004,113304
100,143106,130705
100,134205,122204
100,127505,132205
100,124905,122705
100,133105,123004
100,144405,124605
200,139706,128304
200,137205,126605
200,157905,109504
200,134705,126305
200,132905,112705
200,152605,139206
200,119304,120905
200,129505,164106
200,137906,122704
200,129405,140405
300,144105,109904
300,113004,120705
300,118005,107504
300,126905,132505
300,149605,115905
300,160206,152506
300,165106,133305
300,133905,218508
300,121905,134505
300,143205,109904
400,150106,123804
400,142305,129705
400,140905,125905
400,121104,107804
400,150505,116105
400,140806,131505
400,113304,108404
400,134506,124204
400,127405,108004
400,121405,135905
500,127205,111604
500,137805,348713
500,137605,106304
500,113904,108204
500,126605,121605
500,135705,131705
500,139505,136005
500,124605,115604
500,119204,510619
500,139505,140006
600,141306,130005
600,235009,241009
600,148606,155706
600,143005,134405
600,133205,132005
600,136105,129205
600,120204,138405
600,143405,129905
600,125305,118504
600,118204,113204
700,123505,120705
700,134605,140605
700,141806,128905
700,133605,127005
700,136705,134005
700,135606,141705
700,132105,111904
700,158806,129605
700,137005,128505
700,146405,136505
800,148706,146305
800,138706,140005
800,132105,111404
800,118605,108404
800,127205,166606
800,135805,140305
800,140305,126705
800,159606,186207
800,115704,107504
800,115404,135405
900,131905,128305
900,140805,129705
900,141905,126005
900,126705,117704
900,118205,111204
900,147005,109904
900,119405,116104
900,117705,112204
900,133205,128905
900,119304,110504
1000,120604,127305
1000,130305,134205
1000,144205,137905
1000,115905,112204
1000,151306,320212
1000,181107,149205
1000,139506,134205
1000,136606,128004
1000,130605,115404
1000,145705,131505
