Pallet: "pallet-balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,29697498,2615705
1,1000,26116854,2645406
1,1000,19842300,3213830
1,1000,18723055,2485500
1,1000,19614391,2443798
1,1000,26246358,2592204
1,1000,23316240,4349175
1,1000,24201175,2996221
1,1000,30060812,2314093
1,1000,21854480,2237090
100,1000,20171413,2520902
100,1000,28591852,2600305
100,1000,24537189,2633906
100,1000,24790799,2359495
100,1000,28623354,3035622
100,1000,23461946,2956719
100,1000,19291877,2953819
100,1000,21424064,2887916
100,1000,22751917,3101225
100,1000,23130832,2601404
199,1000,27050690,2400897
199,1000,19481385,2378195
199,1000,26886383,2717409
199,1000,22723615,2354295
199,1000,21198954,2282092
199,1000,27028889,2636206
199,1000,22652913,2537202
199,1000,24014868,3280132
199,1000,25225716,2616205
199,1000,23424243,2726910
298,1000,19768296,3610045
298,1000,25324020,2589405
298,1000,28175534,2520702
298,1000,24987706,2768711
298,1000,23849660,3022022
298,1000,19141571,2464099
298,1000,27308699,2547203
298,1000,24038468,2435798
298,1000,24269577,2594505
298,1000,27736116,2614205
397,1000,19838999,2316793
397,1000,21887581,2681208
397,1000,19479884,2465399
397,1000,24522787,2746011
397,1000,21530067,2578804
397,1000,22181692,2471800
397,1000,19341078,2596305
397,1000,27727015,2321094
397,1000,22929523,2457699
397,1000,22531706,2210389
496,1000,18934262,168607
496,1000,21606970,188907
496,1000,23860060,183407
496,1000,24908002,217509
496,1000,20553127,182308
496,1000,21191752,196408
496,1000,22368700,424517
496,1000,20693832,183308
496,1000,18257334,184807
496,1000,16885679,151306
595,1000,18982364,3156627
595,1000,22997025,2703308
595,1000,25972545,2277791
595,1000,21175851,2701209
595,1000,24244675,2760011
595,1000,22308197,2589104
595,1000,26683773,2605405
595,1000,20855438,2639107
595,1000,24862099,2291192
595,1000,22601909,2341194
694,1000,22346499,185907
694,1000,18375439,137406
694,1000,22646410,194008
694,1000,22347998,174407
694,1000,24702293,161007
694,1000,21529066,172606
694,1000,21304856,388516
694,1000,23079327,196608
694,1000,23057726,180308
694,1000,17675610,170107
793,1000,21570367,195108
793,1000,24374480,224309
793,1000,22405201,179507
793,1000,18604547,160907
793,1000,19367078,163507
793,1000,22865418,157707
793,1000,21833477,153706
793,1000,19753994,379015
793,1000,20476722,170307
793,1000,20192111,287812
892,1000,22758814,2937218
892,1000,24049367,2449398
892,1000,27387200,2638306
892,1000,22652110,2439898
892,1000,20812836,2838914
892,1000,18252433,2304693
892,1000,20205511,2469299
892,1000,24282576,2479999
892,1000,26423561,2556803
892,1000,32456503,2223490
991,1000,22660210,2644106
991,1000,21943981,2450999
991,1000,26476363,4039262
991,1000,25155510,2603004
991,1000,26061946,2606105
991,1000,23274934,2651007
991,1000,21527865,2913717
991,1000,21558065,2430998
991,1000,22981622,2410697
991,1000,21573966,2696008
1000,2,21129348,2931618
1000,2,27654110,3079324
1000,2,25665830,2610905
1000,2,23427040,2436998
1000,2,22429800,2366795
1000,2,25927941,2688808
1000,2,30725633,2612805
1000,2,26471162,2637306
1000,2,23623947,2643207
1000,2,22908719,2462599
1000,101,20956541,2606405
1000,101,22831716,2189588
1000,101,28801856,2528701
1000,101,18896058,2150786
1000,101,24339676,2693108
1000,101,24074166,2773111
1000,101,24907699,2616605
1000,101,23945460,2597705
1000,101,22964021,3086824
1000,101,24475882,2717809
1000,200,22441600,2958018
1000,200,22428399,2509901
1000,200,27515803,2361795
1000,200,23651948,2321693
1000,200,19563684,2698909
1000,200,24070866,2610004
1000,200,20587326,2288991
1000,200,22867017,2185888
1000,200,21537064,2402696
1000,200,23275334,2364394
