Pallet: "balances", Extrinsic: "transfer", Steps: 100, Repeat: 10
E,U,time
501,244,672000
501,244,596000
501,244,645000
501,244,619000
501,253,631000
501,253,602000
501,253,603000
501,253,588000
501,253,608000
501,253,605000
501,253,612000
501,253,618000
501,253,601000
501,253,596000
501,262,602000
501,262,590000
501,262,654000
501,262,602000
501,262,598000
501,262,627000
501,262,614000
501,262,595000
501,262,600000
501,262,596000
501,271,625000
501,271,612000
501,271,607000
501,271,719000
501,271,578000
501,271,590000
501,271,590000
501,271,614000
501,271,580000
501,271,618000
501,280,669000
501,280,605000
501,280,627000
501,280,601000
501,280,611000
501,280,617000
501,280,630000
501,280,637000
501,280,624000
501,280,694000
501,289,606000
501,289,609000
501,289,610000
501,289,704000
501,289,605000
501,289,602000
501,289,627000
501,289,621000
501,289,617000
501,289,613000
501,298,647000
501,298,614000
501,298,607000
501,298,649000
501,298,610000
501,298,587000
501,298,649000
501,298,656000
501,298,734000
501,298,664000
501,307,590000
501,307,821000
501,307,678000
501,307,647000
501,307,627000
501,307,610000
501,307,598000
501,307,647000
501,307,615000
501,307,601000
501,316,594000
501,316,615000
501,316,784000
501,316,605000
501,316,619000
501,316,613000
501,316,595000
501,316,609000
501,316,602000
501,316,612000
501,325,643000
501,325,666000
501,325,773000
501,325,659000
501,325,600000
501,325,655000
501,325,612000
501,325,607000
501,325,604000
501,325,603000
501,334,601000
501,334,589000
501,334,606000
501,334,671000
501,334,614000
501,334,607000
501,334,606000
501,334,610000
501,334,610000
501,334,619000
501,343,610000
501,343,604000
501,343,605000
501,343,593000
501,343,597000
501,343,602000
501,343,605000
501,343,596000
501,343,595000
501,343,857000
501,352,662000
501,352,673000
501,352,592000
501,352,599000
501,352,601000
501,352,614000
501,352,610000
501,352,597000
501,352,601000
501,352,613000
501,361,598000
501,361,600000
501,361,604000
501,361,598000
501,361,610000
501,361,609000
501,361,608000
501,361,605000
501,361,605000
501,361,611000
501,370,619000
501,370,626000
501,370,628000
501,370,702000
501,370,620000
501,370,624000
501,370,627000
501,370,607000
501,370,621000
501,370,616000
501,379,610000
501,379,689000
501,379,624000
501,379,617000
501,379,589000
501,379,600000
501,379,649000
501,379,611000
501,379,630000
501,379,615000
501,388,748000
501,388,598000
501,388,619000
501,388,672000
501,388,617000
501,388,637000
501,388,613000
501,388,608000
501,388,627000
501,388,588000
501,397,613000
501,397,612000
501,397,600000
501,397,612000
501,397,782000
501,397,610000
501,397,611000
501,397,605000
501,397,622000
501,397,600000
501,406,608000
501,406,624000
501,406,562000
501,406,658000
501,406,801000
501,406,590000
501,406,594000
501,406,591000
501,406,631000
501,406,779000
501,415,636000
501,415,573000
501,415,595000
501,415,656000
501,415,584000
501,415,727000
501,415,673000
501,415,643000
501,415,974000
501,415,585000
501,424,613000
501,424,660000
501,424,589000
501,424,585000
501,424,592000
501,424,645000
501,424,608000
501,424,578000
501,424,591000
501,424,578000
501,433,593000
501,433,604000
501,433,590000
501,433,595000
501,433,596000
501,433,598000
501,433,597000
501,433,656000
501,433,599000
501,433,664000
501,442,604000
501,442,599000
501,442,585000
501,442,598000
501,442,596000
501,442,599000
501,442,599000
501,442,596000
501,442,613000
501,442,595000
501,451,601000
501,451,605000
501,451,579000
501,451,967000
501,451,613000
501,451,612000
501,451,604000
501,451,599000
501,451,599000
501,451,594000
501,460,613000
501,460,606000
501,460,591000
501,460,603000
501,460,582000
501,460,596000
501,460,633000
501,460,594000
501,460,620000
501,460,567000
501,469,590000
501,469,595000
501,469,593000
501,469,612000
501,469,602000
501,469,620000
501,469,606000
501,469,620000
501,469,637000
501,469,605000
501,478,612000
501,478,610000
501,478,604000
501,478,595000
501,478,609000
501,478,596000
501,478,603000
501,478,609000
501,478,600000
501,478,594000
501,487,605000
501,487,655000
501,487,612000
501,487,597000
501,487,613000
501,487,606000
501,487,609000
501,487,624000
501,487,607000
501,487,604000
501,496,620000
501,496,615000
501,496,608000
501,496,628000
501,496,615000
501,496,635000
501,496,613000
501,496,610000
501,496,601000
501,496,626000
501,505,583000
501,505,600000
501,505,611000
501,505,616000
501,505,594000
501,505,595000
501,505,689000
501,505,608000
501,505,591000
501,505,611000
501,514,603000
501,514,604000
501,514,607000
501,514,630000
501,514,595000
501,514,620000
501,514,585000
501,514,596000
501,514,618000
501,514,581000
501,523,601000
501,523,638000
501,523,597000
501,523,583000
501,523,586000
501,523,605000
501,523,590000
501,523,594000
501,523,601000
501,523,592000
501,532,590000
501,532,606000
501,532,587000
501,532,584000
501,532,604000
501,532,596000
501,532,605000
501,532,620000
501,532,602000
501,532,610000
501,541,670000
501,541,629000
501,541,602000
501,541,627000
501,541,618000
501,541,801000
501,541,602000
501,541,625000
501,541,628000
501,541,602000
501,550,611000
501,550,612000
501,550,615000
501,550,620000
501,550,594000
501,550,582000
501,550,627000
501,550,612000
501,550,615000
501,550,607000
501,559,621000
501,559,604000
501,559,600000
501,559,586000
501,559,735000
501,559,590000
501,559,608000
501,559,612000
501,559,604000
501,559,621000
501,568,591000
501,568,619000
501,568,640000
501,568,670000
501,568,714000
501,568,601000
501,568,584000
501,568,1063000
501,568,631000
501,568,595000
501,577,587000
501,577,592000
501,577,677000
501,577,601000
501,577,1056000
501,577,635000
501,577,624000
501,577,604000
501,577,600000
501,577,590000
501,586,587000
501,586,629000
501,586,779000
501,586,602000
501,586,597000
501,586,598000
501,586,592000
501,586,619000
501,586,608000
501,586,612000
501,595,599000
501,595,607000
501,595,609000
501,595,621000
501,595,607000
501,595,602000
501,595,695000
501,595,602000
501,595,603000
501,595,596000
501,604,566000
501,604,604000
501,604,592000
501,604,588000
501,604,605000
501,604,621000
501,604,605000
501,604,585000
501,604,598000
501,604,605000
501,613,623000
501,613,602000
501,613,612000
501,613,613000
501,613,610000
501,613,626000
501,613,616000
501,613,625000
501,613,737000
501,613,626000
501,622,629000
501,622,600000
501,622,604000
501,622,623000
501,622,606000
501,622,593000
501,622,607000
501,622,598000
501,622,614000
501,622,613000
501,631,613000
501,631,601000
501,631,605000
501,631,614000
501,631,603000
501,631,612000
501,631,614000
501,631,614000
501,631,789000
501,631,607000
501,640,622000
501,640,620000
501,640,615000
501,640,610000
501,640,608000
501,640,658000
501,640,598000
501,640,602000
501,640,602000
501,640,606000
501,649,609000
501,649,608000
501,649,594000
501,649,591000
501,649,591000
501,649,674000
501,649,636000
501,649,607000
501,649,617000
501,649,613000
501,658,610000
501,658,620000
501,658,617000
501,658,608000
501,658,616000
501,658,611000
501,658,611000
501,658,611000
501,658,617000
501,658,618000
501,667,607000
501,667,716000
501,667,623000
501,667,653000
501,667,604000
501,667,615000
501,667,636000
501,667,603000
501,667,675000
501,667,607000
501,676,605000
501,676,606000
501,676,636000
501,676,1134000
501,676,666000
501,676,628000
501,676,616000
501,676,626000
501,676,1112000
501,676,631000
