Pallet: "pallet-staking", Extrinsic: "bond", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,3980624,256414
0,5004881,338919
0,4429949,162309
0,3290385,214112
0,4114032,282815
0,4046327,197711
0,3066673,187710
0,3181879,188310
0,5102786,328218
0,3008969,200111
100,3640404,192811
100,2709753,229713
100,3882918,191911
100,5116187,349819
100,4754067,220212
100,3409292,215912
100,5078085,195511
100,3237382,219413
100,2936765,202211
100,3804014,199511
200,2967867,198411
200,3445093,189611
200,3562800,217812
200,3460694,169810
200,5066685,338619
200,4063028,187611
200,2909464,165809
200,4766368,321418
200,6430762,191811
200,2966966,169809
300,3072473,209412
300,4446550,302217
300,5185991,348419
300,2967266,197612
300,2949266,201911
300,4729366,367521
300,3044971,203011
300,5101487,338719
300,2959866,227513
300,5332299,343319
400,2552744,171710
400,4639661,194311
400,2692952,164309
400,8831196,363720
400,3971123,271715
400,4715665,183410
400,4119131,188310
400,5058484,330918
400,3499297,207211
400,3016270,160709
500,5918932,208712
500,3445794,197111
500,3006369,208912
500,3736810,214912
500,4844872,324618
500,3966723,261215
500,4148733,282216
500,4047127,210712
500,4968879,252214
500,5017482,338719
600,3556199,228213
600,3199080,208112
600,4375346,186111
600,3248283,187510
600,4893775,205712
600,3440593,175710
600,4816371,311917
600,3270284,225613
600,4971279,328218
600,3049571,189711
700,3742810,209212
700,4974780,199611
700,3271884,215312
700,3126575,252715
700,3415792,233713
700,3069173,216212
700,3266384,210911
700,3985924,214712
700,3723509,213612
700,4569556,218313
800,3066173,218512
800,4933177,347019
800,4334743,326719
800,4066829,286716
800,3945821,226813
800,5251395,348320
800,4506053,336018
800,5068985,345519
800,4061229,280515
800,3630004,207312
900,3781813,247414
900,4469451,307617
900,4918976,216412
900,3790213,286616
900,3003368,208812
900,4863273,353320
900,4482252,278216
900,4423849,197511
900,2781557,185910
900,5172591,348120
1000,5135388,348820
1000,3287785,212312
1000,5113587,344720
1000,3644805,251714
1000,5134888,346219
1000,3155477,196911
1000,3011169,210112
1000,4065628,277616
1000,4097330,271115
1000,3340488,210211
