Pallet: "pallet-staking", Extrinsic: "set_payee", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,123207,72604
0,168309,113406
0,176910,169609
0,151208,98106
0,135308,84804
0,146308,104506
0,135008,89205
0,115907,70504
0,115307,73904
0,140907,90605
100,137208,91605
100,170710,115006
100,146508,93305
100,165709,112606
100,161109,109906
100,161509,113206
100,161108,111106
100,109906,73904
100,170609,114006
100,114906,70304
200,120707,83104
200,153008,104706
200,171809,115606
200,120906,72104
200,121306,72004
200,117306,75004
200,170909,116607
200,141108,91205
200,208312,112006
200,129307,79404
300,137507,88705
300,144608,92305
300,170109,104806
300,127207,79604
300,126507,82105
300,154008,69704
300,135207,89205
300,184110,94305
300,174209,113906
300,174009,117907
400,145707,93905
400,162809,109006
400,170309,92705
400,157609,107506
400,119607,74704
400,166509,112606
400,120906,75704
400,118406,72903
400,132607,89305
400,168109,112606
500,171409,272715
500,173110,115206
500,174709,115107
500,110906,70603
500,149508,88305
500,134007,82405
500,171109,115306
500,173709,114806
500,165909,112307
500,117806,70704
600,139008,96305
600,123707,78504
600,137808,88804
600,166709,113406
600,165909,112607
600,160908,107005
600,167709,111406
600,166309,113207
600,140608,93205
600,123207,75004
700,172609,115706
700,174010,114306
700,174110,114006
700,179610,76604
700,119906,78805
700,147008,98605
700,168209,114706
700,163009,110806
700,119707,75404
700,167109,115906
800,165809,114206
800,120506,74204
800,106106,71204
800,138407,89205
800,168509,112806
800,119606,74604
800,402322,126807
800,125607,81504
800,160908,113107
800,171410,114406
900,129307,133507
900,170210,114206
900,155008,102806
900,115507,75604
900,173109,116106
900,148508,94205
900,176009,117006
900,327118,84104
900,151508,98305
900,162009,111606
1000,141407,95206
1000,167309,117207
1000,118006,77704
1000,168509,118206
1000,123507,81404
1000,173209,118107
1000,208211,113406
1000,166609,119106
1000,119207,80304
1000,345018,114806
