Pallet: "pallet-vesting", Extrinsic: "vested_transfer", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,12993431,2554643
0,15517873,2478040
0,15294261,2669651
0,13310149,2588346
0,13412355,2707153
0,14092793,2396235
0,13581565,2698452
0,12785619,2600947
0,12536805,2059616
0,12452501,2574845
100,15118151,2649449
100,19782913,2561844
100,16843648,2711853
100,14267803,2254227
100,14016789,2670050
100,16258615,2583946
100,15291761,2696051
100,13334750,2911464
100,14140896,2687951
100,14744230,2482440
200,17269372,2306229
200,13047634,2818459
200,16536131,2541643
200,12064479,2607247
200,15687283,2577545
200,16467027,2670250
200,14864836,2577045
200,13904283,2459138
200,13523361,2742755
200,13187643,2740054
300,13893182,2431837
300,13235345,2627548
300,12711116,2228125
300,12967230,2572645
300,12705215,2526942
300,13772775,2764055
300,16293417,2525942
300,13923784,2558844
300,14101193,2576545
300,13201543,2612947
400,12153084,2225426
400,15179055,2676150
400,14175797,2612147
400,14274604,2737254
400,15208156,2687251
400,15453870,2665850
400,12167585,2748255
400,14865636,2541243
400,16131107,2427937
400,15160453,2616748
500,13642067,2640349
500,16094306,2667150
500,13683870,2595546
500,10845111,2275428
500,13539762,2878462
500,14829935,2441337
500,13131039,2611347
500,12922827,2487240
500,14919840,2772256
500,14393610,2540243
600,13741373,2058016
600,15447869,2612447
600,18068717,2392135
600,12281091,2223126
600,15672382,2779956
600,14396110,2612147
600,15304961,2652649
600,16247715,2751954
600,13048234,2382234
600,12498103,2405036
700,13320349,2619048
700,16725441,2643748
700,14881737,2632148
700,12376897,2721153
700,12144983,2769956
700,12630610,2718853
700,12342495,2270828
700,15572876,2612347
700,12996331,2067916
700,13393754,2740254
800,15181354,2503041
800,12891826,2410235
800,13006931,2429137
800,13815977,2773556
800,13118338,2459439
800,13369052,2663749
800,13207143,2511541
800,15769287,2598346
800,12983431,2626047
800,13630467,2626548
900,13492458,2635748
900,11883768,2365934
900,12258789,2524542
900,14421612,3909520
900,12935228,2427936
900,12486102,1908908
900,13027333,2610046
900,13184641,2778657
900,12438399,2246327
900,15875493,2840660
1000,12804420,2065416
1000,14827534,3455194
1000,12587208,2653550
1000,15427968,3038871
1000,15385866,2764355
1000,13417254,2760756
1000,13063134,1961711
1000,14315705,2733554
1000,13500159,2584545
1000,13577463,2642749
