Pallet: "pallet-staking", Extrinsic: "validate", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,118306,108006
0,171009,150108
0,176610,152508
0,159609,148309
0,164209,146308
0,165509,147109
0,181710,151309
0,182011,151908
0,165109,149709
0,146208,117506
100,166909,115107
100,120706,99706
100,178310,151209
100,154609,143908
100,156409,146008
100,137808,116706
100,99706,94405
100,171209,147809
100,161009,108306
100,120207,126207
200,121507,98305
200,173609,150609
200,159209,133907
200,136607,118407
200,112706,95005
200,178010,146309
200,175610,147008
200,116707,99105
200,155808,130008
200,174810,153608
300,161109,145908
300,163409,147309
300,116507,96205
300,137408,116507
300,184710,155109
300,181311,151608
300,152509,132607
300,160709,135008
300,168509,154008
300,172009,144008
400,164910,145508
400,123707,104006
400,123307,96606
400,118206,96005
400,180409,156409
400,218811,153208
400,117206,96805
400,156208,147908
400,137907,114306
400,168609,159409
500,141308,118206
500,154908,98105
500,166409,151708
500,143008,117406
500,167709,116606
500,122907,132807
500,135707,126207
500,161109,150308
500,180410,154408
500,126407,95905
600,166309,148808
600,159308,146708
600,162609,132107
600,173410,160008
600,175909,153508
600,177810,154308
600,159308,151308
600,168709,159908
600,109706,95905
600,150908,130707
700,168409,152308
700,167409,149108
700,121306,97606
700,153808,125707
700,166609,151708
700,232612,162508
700,163709,142608
700,182910,158909
700,516227,152208
700,164308,150408
800,150708,96505
800,157809,201010
800,119706,95705
800,158908,151408
800,150608,100805
800,221712,204511
800,171309,153208
800,147108,96505
800,185310,154908
800,176110,154108
900,112106,94005
900,178009,151308
900,140107,121107
900,140908,126306
900,155008,149808
900,163108,150408
900,172410,152308
900,113706,101906
900,170509,152708
900,129607,94005
1000,169009,256214
1000,164209,149908
1000,180510,201411
1000,160909,151308
1000,177909,157409
1000,189110,158208
1000,190810,278715
1000,180710,153508
1000,129207,96205
1000,138907,124307
