Pallet: "pallet-staking", Extrinsic: "reap_stash", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
1,6296048,233113
1,5737618,228812
1,5608010,225513
1,5455502,247214
1,5796821,220712
1,5706316,220012
1,6122039,204711
1,8186153,224213
1,6314850,206611
1,5862324,197311
100,11519337,2515839
100,11271224,2640546
100,11726449,2431434
100,12281380,2600044
100,13127127,2864958
100,12797108,2688649
100,11916159,2581243
100,12842110,2558442
100,11655145,2534340
100,13181430,2700849
199,11898258,2605144
199,11382130,2940662
199,14545405,2753252
199,11349828,2429034
199,11163318,2273126
199,13792463,2805155
199,10895703,2659248
199,11038311,2678149
199,13970373,2720351
199,11326527,2592343
298,10798498,2134418
298,11167018,2494738
298,9675235,2115617
298,10325672,2585443
298,10227966,2715950
298,13533849,2738952
298,9932749,2587344
298,10385275,2650347
298,9987253,2024512
298,10084658,2501639
397,6633268,181610
397,8755985,228412
397,5297594,192410
397,5916327,216612
397,6408055,234513
397,7597520,302617
397,5491504,222213
397,7104193,282716
397,7798932,215912
397,7876035,216111
496,9640534,223112
496,5998532,221612
496,7730228,208812
496,6463858,260014
496,8198454,220212
496,7409210,331319
496,7234900,272615
496,6410455,224713
496,7924338,208411
496,5951529,225713
595,6054435,241313
595,5925328,217312
595,8467969,222512
595,7468314,295416
595,5296494,204411
595,6580264,225513
595,6445357,230613
595,5523705,212912
595,7177197,279616
595,5213689,191110
694,5489304,170410
694,14386697,190310
694,6508260,225413
694,5362497,211912
694,6135640,167409
694,5926128,297116
694,6042535,242513
694,5975930,210412
694,8098748,224012
694,7737329,190010
793,12444589,2153620
793,13101226,2576242
793,12503792,2603345
793,11003709,2733252
793,12005865,2319428
793,10490581,2932162
793,11514538,2483537
793,11585041,2853858
793,10085258,2212722
793,12826410,2128118
892,11466834,2596844
892,10125660,2637246
892,11855357,2632546
892,10549484,2523139
892,11935661,2429234
892,10256668,2717051
892,10674290,2715750
892,10813898,2925262
892,13225432,2558342
892,10460879,2513939
991,10495481,2696349
991,10966507,2869259
991,10018855,2513139
991,11523938,2508039
991,12907215,2502038
991,11480736,2652447
991,10915105,2519639
991,11313427,2610844
991,11763751,2749052
991,13328137,2541341
