Pallet: "pallet-balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,5058878,143508
1,1000,5662112,128707
1,1000,5420597,110507
1,1000,6248043,124807
1,1000,5245588,129107
1,1000,5953828,139407
1,1000,8181449,119707
1,1000,7565916,174609
1,1000,6936681,130007
1,1000,6627264,122307
100,1000,7370405,117807
100,1000,8308057,114506
100,1000,5790318,121807
100,1000,5363695,119406
100,1000,7520513,97105
100,1000,9219007,187910
100,1000,5451999,112607
100,1000,5691112,120007
100,1000,6275945,132507
100,1000,9292311,113406
199,1000,6502557,129107
199,1000,8254254,125607
199,1000,6370750,131307
199,1000,5230587,119106
199,1000,5879923,124307
199,1000,8196751,126107
199,1000,7557915,123307
199,1000,7047387,132507
199,1000,5314592,132008
199,1000,5757617,131607
298,1000,5666911,123207
298,1000,5167184,112406
298,1000,5414798,192911
298,1000,5551905,119307
298,1000,5612908,127907
298,1000,7152893,124707
298,1000,5904225,131407
298,1000,8233452,124607
298,1000,7475011,153909
298,1000,7675622,123407
397,1000,7266499,122107
397,1000,5503502,138508
397,1000,10792492,129907
397,1000,6021931,124707
397,1000,5820219,141308
397,1000,5917826,122406
397,1000,7181695,126107
397,1000,5448200,135807
397,1000,5917025,120807
397,1000,5531604,133207
496,1000,5900225,131507
496,1000,6285345,135808
496,1000,5176184,114106
496,1000,6578362,118806
496,1000,5492902,124107
496,1000,6453955,113706
496,1000,5277390,131907
496,1000,7363405,103706
496,1000,6680267,118606
496,1000,5522803,115507
595,1000,5303192,127707
595,1000,8722879,192111
595,1000,5807219,143008
595,1000,6602763,135807
595,1000,5336793,115006
595,1000,7666021,134908
595,1000,7636020,274915
595,1000,9189005,132208
595,1000,7893034,125007
595,1000,5929125,112306
694,1000,5582507,126507
694,1000,6027931,136208
694,1000,5859422,124806
694,1000,5276290,126707
694,1000,7329402,173310
694,1000,10819895,174109
694,1000,6501557,116907
694,1000,5847021,141608
694,1000,6544459,250414
694,1000,6511758,135107
793,1000,8191850,121307
793,1000,5460400,109706
793,1000,8457165,129607
793,1000,7866932,125807
793,1000,5596808,142807
793,1000,7284000,201211
793,1000,7257799,129307
793,1000,5361995,123407
793,1000,7970537,128808
793,1000,5194886,120606
892,1000,7821629,183111
892,1000,5294990,129907
892,1000,6786073,128807
892,1000,4983574,131107
892,1000,5438598,134608
892,1000,6137037,130207
892,1000,6385650,135607
892,1000,5733915,132708
892,1000,8287355,184410
892,1000,5892124,111006
991,1000,5548005,137508
991,1000,7644520,148608
991,1000,5351994,143407
991,1000,5899524,131707
991,1000,6989284,126707
991,1000,6594463,136007
991,1000,5222787,131507
991,1000,7052387,138008
991,1000,6461755,127607
991,1000,7804228,131808
1000,2,5067078,167009
1000,2,6922080,176910
1000,2,7230097,190410
1000,2,5861322,116306
1000,2,6018131,147208
1000,2,11249618,135408
1000,2,7378605,127007
1000,2,5113781,122507
1000,2,5767117,129407
1000,2,6792773,123307
1000,101,9291011,136907
1000,101,5464100,135107
1000,101,5401297,130707
1000,101,6243143,124207
1000,101,5632910,137907
1000,101,6274545,213612
1000,101,5188785,134908
1000,101,5099680,128108
1000,101,7243798,137408
1000,101,6151838,111506
1000,200,9423717,168710
1000,200,5425498,127607
1000,200,7631019,127807
1000,200,5357894,131307
1000,200,6698968,112206
1000,200,5395597,136007
1000,200,8366660,211911
1000,200,5558106,114306
1000,200,6282146,126907
1000,200,5331293,132007
1000,299,7040087,125507
1000,299,7276200,114406
1000,299,6582661,156309
1000,299,6527859,154708
1000,299,5857321,135207
1000,299,6793273,142608
1000,299,7268299,131407
1000,299,6232742,134207
1000,299,6468856,135407
1000,299,5278990,126407
1000,398,5308492,125807
1000,398,5659311,127907
1000,398,8434564,270415
1000,398,7500212,173110
1000,398,8180050,140308
1000,398,8684377,131707
1000,398,6608263,143308
1000,398,8757681,133107
1000,398,9625228,133008
1000,398,6563061,125807
1000,497,5490801,131908
1000,497,8506667,133308
1000,497,5812819,148008
1000,497,6621663,154709
1000,497,5683112,133608
1000,497,6335048,132108
1000,497,6852376,131608
1000,497,6400851,143908
1000,497,7157893,167910
1000,497,5971828,211011
1000,596,5182285,132207
1000,596,7329203,125507
1000,596,5334590,126407
1000,596,8141619,126406
1000,596,7599591,128307
1000,596,6095214,138007
1000,596,6662243,155808
1000,596,8085516,134207
1000,596,7105166,111606
1000,596,5577888,126406
1000,695,8339830,190710
1000,695,6880855,160908
1000,695,5360576,126607
1000,695,8034514,138807
1000,695,5928705,138707
1000,695,5350776,133306
1000,695,5593588,132007
1000,695,5645891,133007
1000,695,6160318,149207
1000,695,8318929,136207
1000,794,5601989,127907
1000,794,7014062,134507
1000,794,5535785,125306
1000,794,7844804,133307
1000,794,5617889,126206
1000,794,5232569,129706
1000,794,7299676,194310
1000,794,9154171,134007
1000,794,7346879,215511
1000,794,6043212,132407
1000,893,5346576,135407
1000,893,7313177,133907
1000,893,5483983,135507
1000,893,5373677,132207
1000,893,7558690,176709
1000,893,5316274,131407
1000,893,6791150,132607
1000,893,5469682,154208
1000,893,6993861,165909
1000,893,5275672,133107
1000,992,6020410,128407
1000,992,7351679,174009
1000,992,5807600,136407
1000,992,5968608,131407
1000,992,8703649,213911
1000,992,5588188,133507
1000,992,7239874,129006
1000,992,7397381,368219
1000,992,5400879,136407
1000,992,9233076,137707
