Pallet: "balances", Extrinsic: "transfer_best_case", Lowest values: [], Highest values: [], Steps: [100], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,387000,84000
1,1000,171000,60000
1,1000,402000,62000
1,1000,191000,63000
1,1000,159000,54000
1,1000,414000,69000
1,1000,390000,64000
1,1000,172000,59000
1,1000,173000,60000
1,1000,171000,58000
10,1000,171000,58000
10,1000,321000,59000
10,1000,310000,60000
10,1000,170000,58000
10,1000,171000,58000
10,1000,174000,59000
10,1000,173000,59000
10,1000,170000,59000
10,1000,174000,59000
10,1000,345000,58000
19,1000,173000,59000
19,1000,169000,58000
19,1000,169000,58000
19,1000,171000,59000
19,1000,180000,55000
19,1000,171000,59000
19,1000,170000,60000
19,1000,380000,60000
19,1000,372000,72000
19,1000,209000,71000
28,1000,454000,75000
28,1000,197000,67000
28,1000,350000,57000
28,1000,174000,58000
28,1000,175000,59000
28,1000,163000,56000
28,1000,177000,63000
28,1000,171000,60000
28,1000,388000,69000
28,1000,169000,58000
37,1000,401000,62000
37,1000,384000,63000
37,1000,410000,62000
37,1000,350000,59000
37,1000,306000,54000
37,1000,171000,57000
37,1000,210000,69000
37,1000,169000,58000
37,1000,162000,57000
37,1000,161000,55000
46,1000,176000,60000
46,1000,197000,64000
46,1000,509000,78000
46,1000,446000,86000
46,1000,467000,69000
46,1000,393000,63000
46,1000,169000,58000
46,1000,384000,61000
46,1000,411000,70000
46,1000,159000,55000
55,1000,368000,57000
55,1000,178000,62000
55,1000,384000,60000
55,1000,368000,61000
55,1000,173000,60000
55,1000,346000,57000
55,1000,171000,57000
55,1000,385000,62000
55,1000,169000,58000
55,1000,431000,67000
64,1000,405000,69000
64,1000,173000,60000
64,1000,174000,61000
64,1000,176000,63000
64,1000,385000,61000
64,1000,497000,96000
64,1000,354000,60000
64,1000,173000,62000
64,1000,401000,66000
64,1000,350000,59000
73,1000,173000,59000
73,1000,169000,58000
73,1000,374000,72000
73,1000,141000,48000
73,1000,199000,66000
73,1000,173000,61000
73,1000,179000,49000
73,1000,187000,65000
73,1000,169000,60000
73,1000,302000,51000
82,1000,145000,55000
82,1000,183000,64000
82,1000,167000,59000
82,1000,191000,66000
82,1000,401000,68000
82,1000,167000,59000
82,1000,134000,49000
82,1000,227000,79000
82,1000,166000,60000
82,1000,167000,57000
91,1000,169000,58000
91,1000,170000,59000
91,1000,172000,58000
91,1000,174000,60000
91,1000,169000,59000
91,1000,169000,58000
91,1000,172000,57000
91,1000,335000,58000
91,1000,173000,60000
91,1000,170000,58000
100,1000,500000,99000
100,1000,174000,59000
100,1000,351000,61000
