Pallet: "balances", Extrinsic: "set_balance", Lowest values: [], Highest values: [], Steps: [100], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,334000,89000
1,1000,294000,52000
1,1000,310000,52000
1,1000,264000,54000
1,1000,124000,52000
1,1000,281000,53000
1,1000,333000,53000
1,1000,252000,52000
1,1000,293000,53000
1,1000,300000,51000
10,1000,307000,55000
10,1000,268000,53000
10,1000,326000,54000
10,1000,300000,52000
10,1000,124000,52000
10,1000,123000,53000
10,1000,335000,54000
10,1000,267000,52000
10,1000,330000,53000
10,1000,124000,53000
19,1000,120000,52000
19,1000,284000,52000
19,1000,122000,54000
19,1000,302000,54000
19,1000,122000,52000
19,1000,122000,53000
19,1000,122000,53000
19,1000,333000,52000
19,1000,376000,61000
19,1000,303000,51000
28,1000,124000,53000
28,1000,122000,51000
28,1000,172000,73000
28,1000,338000,53000
28,1000,122000,52000
28,1000,290000,52000
28,1000,140000,60000
28,1000,122000,53000
28,1000,279000,58000
28,1000,304000,58000
37,1000,120000,53000
37,1000,274000,53000
37,1000,303000,53000
37,1000,345000,54000
37,1000,434000,71000
37,1000,324000,52000
37,1000,136000,59000
37,1000,293000,50000
37,1000,122000,53000
37,1000,127000,53000
46,1000,325000,53000
46,1000,138000,59000
46,1000,127000,53000
46,1000,269000,53000
46,1000,121000,54000
46,1000,124000,53000
46,1000,124000,54000
46,1000,304000,51000
46,1000,268000,52000
46,1000,133000,57000
55,1000,321000,57000
55,1000,257000,52000
55,1000,297000,53000
55,1000,339000,55000
55,1000,322000,52000
55,1000,297000,51000
55,1000,271000,56000
55,1000,318000,58000
55,1000,121000,54000
55,1000,124000,51000
64,1000,128000,54000
64,1000,120000,53000
64,1000,334000,51000
64,1000,128000,54000
64,1000,121000,53000
64,1000,316000,52000
64,1000,308000,54000
64,1000,142000,61000
64,1000,125000,53000
64,1000,123000,53000
73,1000,127000,55000
73,1000,401000,71000
73,1000,125000,54000
73,1000,131000,58000
73,1000,127000,54000
73,1000,312000,52000
73,1000,287000,53000
73,1000,258000,53000
73,1000,305000,63000
73,1000,117000,52000
82,1000,125000,53000
82,1000,123000,54000
82,1000,263000,41000
82,1000,108000,51000
82,1000,133000,58000
82,1000,293000,53000
82,1000,330000,52000
82,1000,284000,53000
82,1000,125000,53000
82,1000,122000,53000
91,1000,302000,52000
91,1000,348000,56000
91,1000,299000,52000
91,1000,119000,51000
91,1000,125000,53000
91,1000,315000,49000
91,1000,369000,60000
91,1000,335000,56000
91,1000,120000,53000
91,1000,163000,71000
100,1000,322000,52000
100,1000,283000,52000
100,1000,123000,53000
100,1000,339000,66000
100,1000,368000,64000
100,1000,354000,65000
100,1000,390000,67000
100,1000,123000,53000
100,1000,142000,56000
100,1000,339000,56000
109,1000,136000,53000
109,1000,308000,53000
109,1000,434000,75000
109,1000,122000,54000
109,1000,130000,55000
109,1000,286000,52000
109,1000,123000,55000
109,1000,286000,53000
109,1000,121000,51000
109,1000,124000,53000
118,1000,125000,53000
118,1000,123000,53000
118,1000,122000,52000
118,1000,291000,55000
118,1000,124000,54000
118,1000,302000,53000
118,1000,293000,54000
118,1000,269000,57000
118,1000,325000,54000
118,1000,123000,51000
127,1000,294000,54000
127,1000,252000,52000
127,1000,257000,53000
127,1000,338000,53000
127,1000,116000,51000
127,1000,332000,54000
127,1000,122000,50000
127,1000,261000,52000
127,1000,273000,52000
127,1000,263000,53000
136,1000,336000,56000
136,1000,334000,55000
136,1000,337000,54000
136,1000,112000,49000
136,1000,365000,61000
136,1000,122000,54000
136,1000,126000,54000
136,1000,258000,54000
136,1000,273000,54000
136,1000,303000,53000
145,1000,297000,52000
145,1000,284000,52000
145,1000,126000,56000
145,1000,259000,53000
145,1000,296000,52000
145,1000,336000,54000
145,1000,311000,52000
145,1000,261000,53000
145,1000,125000,55000
145,1000,131000,56000
154,1000,331000,53000
154,1000,326000,56000
154,1000,276000,59000
154,1000,307000,60000
154,1000,262000,55000
154,1000,267000,54000
154,1000,289000,60000
154,1000,257000,53000
154,1000,309000,63000
154,1000,291000,54000
163,1000,270000,54000
163,1000,280000,53000
163,1000,258000,52000
163,1000,307000,52000
163,1000,301000,56000
163,1000,270000,53000
163,1000,297000,59000
163,1000,124000,51000
163,1000,262000,55000
163,1000,283000,54000
172,1000,122000,52000
172,1000,316000,53000
172,1000,259000,54000
172,1000,288000,53000
172,1000,291000,57000
172,1000,277000,58000
172,1000,275000,56000
172,1000,283000,58000
172,1000,273000,56000
172,1000,291000,58000
181,1000,259000,57000
181,1000,263000,57000
181,1000,281000,57000
181,1000,320000,57000
181,1000,277000,52000
181,1000,281000,52000
181,1000,263000,52000
181,1000,305000,53000
181,1000,285000,56000
181,1000,261000,63000
190,1000,124000,53000
190,1000,139000,59000
190,1000,290000,59000
190,1000,271000,61000
190,1000,300000,56000
190,1000,270000,58000
190,1000,272000,61000
190,1000,403000,58000
190,1000,274000,60000
190,1000,266000,59000
199,1000,365000,59000
199,1000,274000,59000
