Pallet: "balances", Extrinsic: "transfer", Steps: 100, Repeat: 10
E,U,time
497,500,447000
497,500,446000
497,500,446000
497,500,449000
497,500,442000
497,500,451000
497,500,435000
497,500,450000
497,500,486000
497,500,471000
506,500,457000
506,500,477000
506,500,459000
506,500,484000
506,500,471000
506,500,448000
506,500,457000
506,500,445000
506,500,459000
506,500,467000
515,500,468000
515,500,449000
515,500,471000
515,500,456000
515,500,440000
515,500,470000
515,500,462000
515,500,467000
515,500,447000
515,500,454000
524,500,459000
524,500,487000
524,500,479000
524,500,475000
524,500,501000
524,500,453000
524,500,470000
524,500,508000
524,500,464000
524,500,488000
533,500,455000
533,500,483000
533,500,452000
533,500,504000
533,500,471000
533,500,465000
533,500,465000
533,500,476000
533,500,465000
533,500,457000
542,500,453000
542,500,454000
542,500,471000
542,500,465000
542,500,457000
542,500,465000
542,500,464000
542,500,473000
542,500,457000
542,500,466000
551,500,586000
551,500,454000
551,500,454000
551,500,454000
551,500,487000
551,500,503000
551,500,476000
551,500,464000
551,500,468000
551,500,468000
560,500,453000
560,500,470000
560,500,458000
560,500,460000
560,500,461000
560,500,437000
560,500,458000
560,500,496000
560,500,440000
560,500,483000
569,500,535000
569,500,523000
569,500,460000
569,500,456000
569,500,508000
569,500,458000
569,500,488000
569,500,449000
569,500,465000
569,500,468000
578,500,493000
578,500,587000
578,500,455000
578,500,467000
578,500,481000
578,500,446000
578,500,469000
578,500,450000
578,500,526000
578,500,468000
587,500,456000
587,500,451000
587,500,563000
587,500,715000
587,500,436000
587,500,502000
587,500,482000
587,500,456000
587,500,491000
587,500,505000
596,500,447000
596,500,556000
596,500,502000
596,500,464000
596,500,467000
596,500,507000
596,500,480000
596,500,467000
596,500,472000
596,500,484000
605,500,494000
605,500,463000
605,500,525000
605,500,557000
605,500,515000
605,500,494000
605,500,456000
605,500,574000
605,500,469000
605,500,498000
614,500,577000
614,500,486000
614,500,638000
614,500,485000
614,500,453000
614,500,454000
614,500,433000
614,500,427000
614,500,509000
614,500,452000
623,500,642000
623,500,446000
623,500,615000
623,500,498000
623,500,498000
623,500,478000
623,500,447000
623,500,465000
623,500,491000
623,500,481000
632,500,445000
632,500,543000
632,500,456000
632,500,452000
632,500,517000
632,500,479000
632,500,520000
632,500,446000
632,500,448000
632,500,452000
641,500,482000
641,500,498000
641,500,497000
641,500,466000
641,500,497000
641,500,500000
641,500,530000
641,500,484000
641,500,512000
641,500,547000
650,500,532000
650,500,504000
650,500,514000
650,500,526000
650,500,494000
650,500,491000
650,500,585000
650,500,558000
650,500,479000
650,500,476000
659,500,435000
659,500,489000
659,500,543000
659,500,495000
659,500,475000
659,500,487000
659,500,469000
659,500,499000
659,500,459000
659,500,488000
668,500,481000
668,500,513000
668,500,450000
668,500,495000
668,500,484000
668,500,467000
668,500,471000
668,500,485000
668,500,460000
668,500,584000
677,500,430000
677,500,535000
677,500,474000
677,500,459000
677,500,474000
677,500,461000
677,500,529000
677,500,512000
677,500,474000
677,500,490000
686,500,458000
686,500,475000
686,500,525000
686,500,440000
686,500,493000
686,500,460000
686,500,459000
686,500,461000
686,500,462000
686,500,524000
695,500,525000
695,500,610000
695,500,583000
695,500,485000
695,500,458000
695,500,443000
695,500,488000
695,500,470000
695,500,532000
695,500,478000
704,500,452000
704,500,516000
704,500,445000
704,500,478000
704,500,492000
704,500,462000
704,500,445000
704,500,524000
704,500,574000
704,500,496000
713,500,457000
713,500,477000
713,500,451000
713,500,456000
713,500,455000
713,500,446000
713,500,473000
713,500,502000
713,500,458000
713,500,475000
722,500,460000
722,500,495000
722,500,454000
722,500,442000
722,500,459000
722,500,478000
722,500,501000
722,500,458000
722,500,469000
722,500,480000
731,500,442000
731,500,470000
731,500,484000
731,500,447000
731,500,462000
731,500,442000
731,500,507000
731,500,461000
731,500,449000
731,500,578000
740,500,476000
740,500,456000
740,500,459000
740,500,473000
740,500,468000
740,500,467000
740,500,435000
740,500,445000
740,500,504000
740,500,450000
749,500,448000
749,500,461000
749,500,462000
749,500,450000
749,500,453000
749,500,462000
749,500,462000
749,500,489000
749,500,465000
749,500,456000
758,500,458000
758,500,441000
758,500,467000
758,500,457000
758,500,446000
758,500,459000
758,500,458000
758,500,474000
758,500,476000
758,500,464000
767,500,468000
767,500,461000
767,500,486000
767,500,473000
767,500,463000
767,500,457000
767,500,460000
767,500,469000
767,500,476000
767,500,482000
776,500,464000
776,500,472000
776,500,470000
776,500,539000
776,500,459000
776,500,453000
776,500,439000
776,500,496000
776,500,456000
776,500,456000
785,500,478000
785,500,464000
785,500,444000
785,500,495000
785,500,462000
785,500,468000
785,500,451000
785,500,567000
785,500,457000
785,500,443000
794,500,478000
794,500,456000
794,500,468000
794,500,460000
794,500,468000
794,500,472000
794,500,527000
794,500,469000
794,500,459000
794,500,465000
803,500,453000
803,500,450000
803,500,456000
803,500,462000
803,500,470000
803,500,477000
803,500,461000
803,500,460000
803,500,477000
803,500,463000
812,500,444000
812,500,471000
812,500,480000
812,500,448000
812,500,486000
812,500,453000
812,500,450000
812,500,605000
812,500,465000
812,500,485000
821,500,461000
821,500,458000
821,500,472000
821,500,464000
821,500,452000
821,500,449000
821,500,477000
821,500,435000
821,500,455000
821,500,456000
830,500,446000
830,500,487000
830,500,552000
830,500,464000
830,500,462000
830,500,461000
830,500,453000
830,500,468000
830,500,458000
830,500,450000
839,500,474000
839,500,447000
839,500,457000
839,500,462000
839,500,466000
839,500,461000
839,500,462000
839,500,458000
839,500,465000
839,500,456000
848,500,437000
848,500,480000
848,500,430000
848,500,466000
848,500,558000
848,500,456000
848,500,482000
848,500,455000
848,500,457000
848,500,438000
857,500,475000
857,500,442000
857,500,455000
857,500,463000
857,500,509000
857,500,453000
857,500,468000
857,500,460000
857,500,460000
857,500,473000
866,500,484000
866,500,459000
866,500,465000
866,500,431000
866,500,475000
866,500,466000
866,500,474000
866,500,437000
866,500,460000
866,500,471000
875,500,465000
875,500,463000
875,500,479000
875,500,476000
875,500,467000
875,500,452000
875,500,457000
875,500,464000
875,500,471000
875,500,467000
884,500,495000
884,500,535000
884,500,460000
884,500,466000
884,500,523000
884,500,470000
884,500,468000
884,500,455000
884,500,458000
884,500,461000
893,500,465000
893,500,470000
893,500,489000
893,500,478000
893,500,455000
893,500,456000
893,500,494000
893,500,478000
893,500,501000
893,500,476000
902,500,476000
902,500,469000
902,500,495000
902,500,464000
902,500,494000
902,500,472000
902,500,457000
902,500,472000
902,500,502000
902,500,494000
911,500,464000
911,500,466000
911,500,465000
911,500,450000
911,500,450000
911,500,496000
911,500,469000
911,500,465000
911,500,467000
911,500,456000
920,500,456000
920,500,458000
920,500,471000
920,500,443000
920,500,462000
920,500,468000
920,500,470000
920,500,464000
920,500,474000
920,500,487000
929,500,470000
929,500,445000
929,500,450000
929,500,464000
929,500,455000
929,500,464000
929,500,479000
929,500,470000
929,500,510000
929,500,492000
938,500,483000
938,500,456000
938,500,472000
938,500,467000
938,500,464000
938,500,459000
938,500,475000
938,500,463000
938,500,458000
938,500,450000
947,500,464000
947,500,495000
947,500,484000
947,500,497000
947,500,485000
947,500,479000
947,500,463000
947,500,488000
947,500,478000
947,500,470000
956,500,471000
956,500,463000
956,500,530000
956,500,459000
956,500,460000
956,500,465000
956,500,468000
956,500,467000
956,500,519000
956,500,453000
965,500,464000
965,500,471000
965,500,451000
965,500,440000
965,500,460000
965,500,464000
965,500,471000
965,500,457000
965,500,477000
965,500,478000
974,500,466000
974,500,464000
974,500,469000
974,500,496000
974,500,467000
974,500,475000
974,500,461000
974,500,463000
974,500,455000
974,500,465000
983,500,458000
983,500,443000
983,500,440000
983,500,474000
983,500,475000
983,500,505000
983,500,475000
983,500,484000
983,500,450000
983,500,482000
501,1,483000
501,1,444000
501,1,452000
501,1,459000
501,1,467000
501,1,485000
501,1,451000
501,1,459000
501,1,430000
501,1,504000
501,10,479000
501,10,468000
501,10,460000
501,10,436000
501,10,444000
501,10,458000
501,10,464000
501,10,464000
501,10,474000
501,10,472000
501,19,449000
501,19,464000
501,19,449000
501,19,447000
501,19,479000
501,19,440000
501,19,463000
501,19,457000
501,19,470000
501,19,473000
501,28,455000
501,28,472000
501,28,455000
501,28,451000
501,28,655000
501,28,544000
501,28,469000
501,28,464000
501,28,500000
501,28,473000
501,37,466000
501,37,478000
501,37,465000
501,37,455000
501,37,464000
501,37,484000
501,37,447000
501,37,458000
501,37,462000
501,37,467000
501,46,454000
501,46,449000
501,46,450000
501,46,461000
501,46,488000
501,46,463000
501,46,448000
501,46,456000
501,46,453000
501,46,443000
501,55,453000
501,55,467000
501,55,478000
501,55,507000
501,55,438000
501,55,487000
501,55,463000
501,55,436000
501,55,482000
501,55,474000
501,64,458000
501,64,469000
501,64,570000
501,64,465000
501,64,472000
501,64,471000
501,64,457000
501,64,464000
501,64,458000
501,64,513000
501,73,449000
501,73,466000
501,73,569000
501,73,456000
501,73,489000
501,73,470000
501,73,458000
501,73,470000
501,73,454000
501,73,457000
501,82,466000
501,82,467000
501,82,468000
501,82,428000
501,82,428000
501,82,452000
501,82,465000
501,82,547000
501,82,469000
501,82,515000
501,91,454000
501,91,445000
501,91,470000
501,91,467000
501,91,468000
501,91,582000
501,91,476000
501,91,469000
501,91,467000
501,91,452000
501,100,450000
501,100,448000
501,100,470000
501,100,455000
501,100,513000
501,100,459000
501,100,459000
501,100,434000
501,100,458000
501,100,454000
501,109,458000
501,109,478000
501,109,461000
501,109,455000
501,109,474000
501,109,448000
501,109,463000
501,109,502000
501,109,442000
501,109,498000
501,118,441000
501,118,455000
501,118,456000
501,118,478000
501,118,468000
501,118,467000
501,118,469000
501,118,473000
501,118,502000
501,118,448000
501,127,457000
501,127,466000
501,127,467000
501,127,468000
501,127,486000
501,127,436000
501,127,477000
501,127,591000
501,127,461000
501,127,459000
501,136,484000
501,136,459000
501,136,476000
501,136,451000
501,136,466000
501,136,506000
501,136,483000
501,136,447000
501,136,485000
501,136,464000
501,145,455000
501,145,459000
501,145,455000
501,145,463000
501,145,470000
501,145,446000
501,145,440000
501,145,438000
501,145,459000
501,145,469000
501,154,455000
501,154,466000
501,154,462000
501,154,465000
501,154,442000
501,154,478000
501,154,448000
501,154,448000
501,154,444000
501,154,452000
501,163,445000
501,163,573000
501,163,456000
501,163,459000
501,163,583000
501,163,504000
501,163,599000
501,163,445000
501,163,444000
501,163,467000
501,172,427000
501,172,452000
501,172,472000
501,172,473000
501,172,446000
501,172,435000
501,172,458000
501,172,452000
501,172,448000
501,172,504000
501,181,460000
501,181,466000
501,181,466000
501,181,462000
501,181,459000
501,181,475000
501,181,448000
501,181,462000
501,181,473000
501,181,459000
501,190,481000
501,190,458000
501,190,466000
501,190,470000
501,190,460000
501,190,464000
501,190,463000
501,190,475000
501,190,443000
501,190,478000
501,199,467000
501,199,466000
501,199,463000
501,199,448000
501,199,437000
501,199,458000
501,199,480000
501,199,458000
501,199,447000
501,199,456000
501,208,616000
501,208,464000
501,208,464000
501,208,462000
501,208,434000
501,208,538000
501,208,479000
501,208,455000
501,208,477000
501,208,474000
501,217,464000
501,217,472000
501,217,489000
501,217,491000
501,217,464000
501,217,470000
501,217,454000
501,217,459000
501,217,470000
501,217,491000
501,226,468000
501,226,459000
501,226,455000
501,226,468000
501,226,465000
501,226,427000
501,226,459000
501,226,468000
501,226,456000
501,226,616000
501,235,468000
501,235,475000
501,235,451000
501,235,467000
501,235,454000
501,235,480000
501,235,444000
501,235,525000
501,235,469000
501,235,463000
501,244,484000
501,244,451000
501,244,472000
501,244,474000
501,244,481000
501,244,543000
501,244,468000
501,244,469000
501,244,513000
501,244,615000
501,253,465000
501,253,474000
501,253,454000
501,253,493000
501,253,464000
501,253,561000
501,253,476000
501,253,492000
501,253,480000
501,253,468000
501,262,478000
501,262,472000
501,262,486000
501,262,458000
501,262,468000
501,262,446000
501,262,465000
501,262,449000
501,262,449000
501,262,492000
501,271,466000
501,271,487000
501,271,469000
501,271,477000
501,271,477000
501,271,507000
501,271,485000
501,271,484000
501,271,457000
501,271,528000
501,280,427000
501,280,475000
501,280,446000
501,280,455000
501,280,482000
501,280,459000
501,280,465000
501,280,474000
501,280,476000
501,280,573000
501,289,462000
501,289,472000
501,289,459000
501,289,455000
501,289,455000
501,289,476000
501,289,452000
501,289,476000
501,289,551000
501,289,454000
501,298,491000
501,298,474000
501,298,474000
501,298,520000
501,298,454000
501,298,450000
501,298,459000
501,298,477000
501,298,475000
501,298,482000
501,307,460000
501,307,463000
501,307,471000
501,307,495000
501,307,461000
501,307,462000
501,307,465000
501,307,486000
501,307,457000
501,307,470000
501,316,470000
501,316,452000
501,316,455000
501,316,518000
501,316,472000
501,316,464000
501,316,470000
501,316,474000
501,316,468000
501,316,464000
501,325,459000
501,325,478000
501,325,471000
501,325,463000
501,325,463000
501,325,482000
501,325,472000
501,325,487000
501,325,447000
501,325,481000
501,334,471000
501,334,447000
501,334,468000
501,334,454000
501,334,461000
501,334,469000
501,334,451000
501,334,482000
501,334,480000
501,334,445000
501,343,469000
501,343,474000
501,343,494000
501,343,474000
501,343,477000
501,343,467000
501,343,501000
501,343,443000
501,343,460000
501,343,442000
501,352,463000
501,352,441000
501,352,476000
501,352,468000
501,352,488000
501,352,466000
501,352,472000
501,352,474000
501,352,478000
501,352,484000
501,361,485000
501,361,475000
501,361,483000
501,361,475000
501,361,456000
501,361,490000
501,361,491000
501,361,483000
501,361,456000
501,361,450000
501,370,475000
501,370,470000
501,370,457000
501,370,452000
501,370,474000
501,370,471000
501,370,475000
501,370,446000
501,370,451000
501,370,470000
501,379,459000
501,379,455000
501,379,466000
501,379,472000
501,379,512000
501,379,462000
501,379,512000
501,379,482000
501,379,518000
501,379,451000
501,388,466000
501,388,458000
501,388,464000
501,388,502000
501,388,464000
501,388,480000
501,388,451000
501,388,466000
501,388,484000
501,388,477000
501,397,492000
501,397,463000
501,397,487000
501,397,465000
501,397,483000
501,397,461000
501,397,471000
501,397,470000
501,397,455000
501,397,472000
501,406,542000
501,406,474000
501,406,469000
501,406,482000
501,406,466000
501,406,466000
501,406,467000
501,406,471000
501,406,498000
501,406,451000
501,415,467000
501,415,468000
501,415,485000
501,415,458000
501,415,462000
501,415,461000
501,415,465000
501,415,473000
501,415,457000
501,415,456000
501,424,463000
501,424,461000
501,424,503000
501,424,476000
501,424,474000
501,424,459000
501,424,474000
501,424,480000
501,424,466000
501,424,457000
501,433,462000
501,433,472000
501,433,449000
501,433,475000
501,433,465000
501,433,465000
501,433,457000
501,433,439000
501,433,440000
501,433,458000
501,442,492000
501,442,460000
501,442,482000
501,442,456000
501,442,478000
501,442,472000
501,442,536000
501,442,461000
501,442,464000
501,442,453000
501,451,476000
501,451,458000
501,451,464000
501,451,602000
501,451,458000
501,451,453000
501,451,455000
501,451,534000
501,451,488000
501,451,556000
501,460,451000
501,460,495000
501,460,457000
501,460,544000
501,460,471000
501,460,461000
501,460,492000
501,460,454000
501,460,476000
501,460,462000
501,469,463000
501,469,477000
501,469,467000
501,469,492000
501,469,483000
501,469,466000
501,469,490000
501,469,501000
501,469,457000
501,469,430000
501,478,431000
501,478,480000
501,478,455000
501,478,498000
501,478,489000
501,478,498000
501,478,485000
501,478,498000
501,478,452000
501,478,446000
501,487,469000
501,487,451000
501,487,476000
501,487,434000
501,487,485000
501,487,435000
501,487,477000
501,487,470000
501,487,483000
501,487,483000
501,496,476000
501,496,457000
501,496,467000
501,496,470000
501,496,547000
501,496,492000
501,496,480000
501,496,457000
501,496,475000
501,496,476000
501,505,472000
501,505,453000
501,505,464000
501,505,469000
501,505,481000
501,505,459000
501,505,467000
501,505,576000
501,505,498000
501,505,456000
501,514,454000
501,514,470000
501,514,457000
501,514,487000
501,514,449000
501,514,449000
501,514,454000
501,514,458000
501,514,453000
501,514,454000
501,523,483000
501,523,499000
501,523,514000
501,523,452000
501,523,436000
501,523,451000
501,523,452000
501,523,444000
501,523,457000
501,523,473000
501,532,442000
501,532,474000
501,532,462000
501,532,474000
501,532,448000
501,532,462000
501,532,454000
501,532,463000
501,532,460000
501,532,459000
501,541,473000
501,541,480000
501,541,481000
501,541,449000
501,541,480000
501,541,449000
501,541,467000
501,541,447000
501,541,475000
501,541,442000
501,550,453000
501,550,523000
501,550,448000
501,550,442000
501,550,461000
501,550,471000
501,550,478000
501,550,470000
501,550,460000
501,550,472000
501,559,501000
501,559,454000
501,559,476000
501,559,470000
501,559,475000
501,559,447000
501,559,476000
501,559,475000
501,559,459000
501,559,493000
501,568,488000
501,568,465000
501,568,466000
501,568,463000
501,568,513000
501,568,462000
501,568,461000
501,568,611000
501,568,471000
501,568,471000
501,577,488000
501,577,490000
501,577,456000
501,577,471000
501,577,443000
501,577,458000
501,577,475000
501,577,440000
501,577,464000
501,577,437000
501,586,445000
501,586,488000
501,586,469000
501,586,512000
501,586,443000
501,586,480000
501,586,447000
501,586,434000
501,586,470000
501,586,431000
501,595,472000
501,595,478000
501,595,475000
501,595,506000
501,595,474000
501,595,492000
501,595,472000
501,595,451000
501,595,470000
501,595,470000
501,604,484000
501,604,469000
501,604,475000
501,604,458000
501,604,446000
501,604,461000
501,604,446000
501,604,457000
501,604,493000
501,604,464000
501,613,455000
501,613,483000
501,613,486000
501,613,448000
501,613,454000
501,613,453000
501,613,467000
501,613,457000
501,613,436000
501,613,489000
501,622,521000
501,622,456000
501,622,460000
501,622,443000
501,622,435000
501,622,453000
501,622,449000
501,622,469000
501,622,496000
501,622,456000
501,631,466000
501,631,462000
501,631,452000
501,631,458000
501,631,464000
501,631,484000
501,631,445000
501,631,460000
501,631,455000
501,631,456000
501,640,453000
501,640,465000
501,640,464000
501,640,473000
501,640,504000
501,640,462000
501,640,456000
501,640,465000
501,640,475000
501,640,553000
501,649,455000
501,649,462000
501,649,450000
501,649,472000
501,649,467000
501,649,466000
501,649,452000
501,649,462000
501,649,461000
501,649,502000
501,658,472000
501,658,459000
501,658,468000
501,658,458000
501,658,483000
501,658,468000
501,658,480000
501,658,464000
501,658,467000
501,658,465000
501,667,472000
501,667,452000
501,667,453000
501,667,465000
501,667,448000
501,667,468000
501,667,484000
501,667,454000
501,667,444000
501,667,479000
501,676,448000
501,676,464000
501,676,488000
501,676,485000
501,676,460000
501,676,464000
501,676,497000
501,676,615000
501,676,472000
501,676,494000
501,685,437000
501,685,459000
501,685,468000
501,685,483000
501,685,483000
501,685,444000
501,685,480000
501,685,505000
501,685,471000
501,685,459000
501,694,454000
501,694,463000
501,694,480000
501,694,462000
501,694,472000
501,694,480000
501,694,466000
501,694,454000
501,694,485000
501,694,478000
501,703,522000
501,703,489000
501,703,473000
501,703,461000
501,703,466000
501,703,480000
501,703,517000
501,703,450000
501,703,454000
501,703,471000
501,712,467000
501,712,485000
501,712,446000
501,712,465000
501,712,478000
501,712,485000
501,712,481000
501,712,471000
501,712,487000
501,712,453000
501,721,470000
501,721,459000
501,721,469000
501,721,465000
501,721,606000
501,721,447000
501,721,508000
501,721,476000
501,721,448000
501,721,463000
501,730,477000
501,730,449000
501,730,476000
501,730,477000
501,730,457000
501,730,469000
501,730,473000
501,730,461000
501,730,451000
501,730,474000
501,739,465000
501,739,475000
501,739,473000
501,739,453000
501,739,444000
501,739,453000
501,739,447000
501,739,461000
501,739,471000
501,739,470000
501,748,449000
501,748,548000
501,748,457000
501,748,464000
501,748,436000
501,748,473000
501,748,455000
501,748,497000
501,748,464000
501,748,448000
501,757,523000
501,757,480000
501,757,455000
501,757,459000
501,757,451000
501,757,475000
501,757,482000
501,757,484000
501,757,433000
501,757,508000
501,766,471000
501,766,472000
501,766,486000
501,766,456000
501,766,457000
501,766,469000
501,766,489000
501,766,469000
501,766,473000
501,766,445000
501,775,472000
501,775,457000
501,775,475000
501,775,463000
501,775,476000
501,775,466000
501,775,476000
501,775,484000
501,775,463000
501,775,473000
501,784,468000
501,784,482000
501,784,477000
501,784,469000
501,784,456000
501,784,462000
501,784,486000
501,784,489000
501,784,510000
501,784,472000
501,793,465000
501,793,461000
501,793,585000
501,793,445000
501,793,465000
501,793,479000
501,793,468000
501,793,521000
