Pallet: "pallet-identity", Extrinsic: "set_identity", Steps: 10, Repeat: 100
R,X,time
11,50,475000
11,50,483000
11,50,583000
11,50,511000
11,50,460000
11,50,475000
11,50,470000
11,50,469000
11,50,453000
11,50,478000
11,50,494000
11,50,482000
11,50,485000
11,50,477000
11,50,480000
11,50,480000
11,50,480000
11,50,489000
11,50,477000
11,50,484000
11,50,484000
11,50,492000
11,50,467000
11,50,471000
11,50,496000
11,50,486000
11,50,465000
11,50,460000
11,50,470000
11,50,490000
11,50,461000
11,50,473000
11,50,484000
11,50,485000
11,50,456000
11,50,466000
11,50,471000
11,50,455000
11,50,464000
11,50,473000
11,50,475000
11,50,462000
11,50,458000
11,50,473000
11,50,457000
12,50,492000
12,50,487000
12,50,488000
12,50,642000
12,50,458000
12,50,479000
12,50,489000
12,50,491000
12,50,481000
12,50,471000
12,50,484000
12,50,494000
12,50,522000
12,50,488000
12,50,486000
12,50,492000
12,50,489000
12,50,485000
12,50,488000
12,50,480000
12,50,480000
12,50,484000
12,50,491000
12,50,485000
12,50,521000
12,50,482000
12,50,489000
12,50,489000
12,50,529000
12,50,497000
12,50,517000
12,50,466000
12,50,483000
12,50,471000
12,50,479000
12,50,489000
12,50,493000
12,50,492000
12,50,491000
12,50,487000
12,50,486000
12,50,493000
12,50,533000
12,50,523000
12,50,488000
12,50,494000
12,50,503000
12,50,486000
12,50,502000
12,50,494000
12,50,477000
12,50,490000
12,50,495000
12,50,527000
12,50,484000
12,50,479000
12,50,532000
12,50,440000
12,50,486000
12,50,493000
12,50,490000
12,50,489000
12,50,486000
12,50,493000
12,50,491000
12,50,495000
12,50,495000
12,50,491000
12,50,493000
12,50,537000
12,50,485000
12,50,472000
12,50,483000
12,50,481000
12,50,482000
12,50,487000
12,50,473000
12,50,493000
12,50,468000
12,50,486000
12,50,477000
12,50,492000
12,50,468000
12,50,486000
12,50,481000
12,50,488000
12,50,494000
12,50,471000
12,50,505000
12,50,492000
12,50,472000
12,50,493000
12,50,475000
12,50,485000
12,50,548000
12,50,483000
12,50,470000
12,50,500000
12,50,500000
12,50,496000
13,50,468000
13,50,473000
13,50,466000
13,50,479000
13,50,498000
13,50,486000
13,50,476000
13,50,481000
13,50,478000
13,50,473000
13,50,478000
13,50,463000
13,50,470000
13,50,487000
13,50,480000
13,50,483000
13,50,488000
13,50,511000
13,50,479000
13,50,472000
13,50,485000
13,50,495000
13,50,478000
13,50,492000
13,50,475000
13,50,469000
13,50,473000
13,50,476000
13,50,478000
13,50,480000
13,50,479000
13,50,489000
13,50,489000
13,50,467000
13,50,474000
13,50,478000
13,50,486000
13,50,494000
13,50,461000
13,50,471000
13,50,483000
13,50,470000
13,50,491000
13,50,482000
13,50,494000
13,50,447000
13,50,465000
13,50,475000
13,50,470000
13,50,475000
13,50,484000
13,50,496000
13,50,467000
13,50,474000
13,50,478000
13,50,475000
13,50,478000
13,50,481000
13,50,491000
13,50,468000
13,50,471000
13,50,466000
13,50,476000
13,50,475000
13,50,476000
13,50,476000
13,50,482000
13,50,465000
13,50,472000
13,50,482000
13,50,466000
13,50,479000
13,50,475000
13,50,475000
13,50,477000
13,50,480000
13,50,500000
13,50,469000
13,50,469000
13,50,474000
13,50,473000
13,50,473000
13,50,480000
13,50,471000
13,50,525000
13,50,473000
13,50,463000
13,50,475000
13,50,467000
13,50,478000
13,50,479000
13,50,459000
13,50,476000
13,50,475000
13,50,475000
13,50,474000
13,50,458000
13,50,475000
13,50,476000
13,50,481000
14,50,448000
14,50,484000
14,50,482000
14,50,482000
14,50,477000
14,50,482000
14,50,483000
14,50,467000
14,50,477000
14,50,457000
14,50,478000
14,50,486000
14,50,476000
14,50,462000
14,50,616000
14,50,479000
14,50,472000
14,50,467000
14,50,468000
14,50,472000
14,50,464000
14,50,462000
14,50,472000
14,50,480000
14,50,476000
14,50,477000
14,50,468000
14,50,478000
14,50,455000
14,50,466000
14,50,478000
14,50,476000
14,50,473000
14,50,471000
14,50,478000
14,50,480000
14,50,459000
14,50,472000
14,50,464000
14,50,477000
14,50,467000
14,50,479000
14,50,482000
14,50,470000
14,50,468000
14,50,465000
14,50,488000
14,50,464000
14,50,465000
14,50,478000
14,50,469000
14,50,488000
14,50,461000
14,50,486000
14,50,479000
14,50,600000
14,50,473000
14,50,470000
14,50,463000
14,50,485000
14,50,472000
14,50,523000
14,50,479000
14,50,494000
14,50,473000
14,50,479000
14,50,466000
14,50,485000
14,50,471000
14,50,488000
14,50,471000
14,50,463000
14,50,445000
14,50,479000
14,50,479000
14,50,479000
14,50,494000
14,50,471000
14,50,478000
14,50,483000
14,50,475000
14,50,437000
14,50,471000
14,50,483000
14,50,478000
14,50,457000
14,50,473000
14,50,477000
14,50,471000
14,50,468000
14,50,458000
14,50,483000
14,50,470000
14,50,473000
14,50,475000
14,50,476000
14,50,477000
14,50,480000
14,50,474000
14,50,457000
15,50,482000
15,50,485000
15,50,479000
15,50,467000
15,50,452000
15,50,479000
15,50,479000
15,50,464000
15,50,469000
15,50,486000
15,50,475000
15,50,467000
15,50,463000
15,50,483000
15,50,519000
15,50,481000
15,50,470000
15,50,617000
15,50,474000
15,50,486000
15,50,481000
15,50,510000
15,50,485000
15,50,480000
15,50,472000
15,50,469000
15,50,476000
15,50,485000
15,50,487000
15,50,473000
15,50,482000
15,50,463000
15,50,462000
15,50,473000
15,50,477000
15,50,464000
15,50,481000
15,50,482000
15,50,471000
15,50,483000
15,50,474000
15,50,463000
15,50,476000
15,50,473000
15,50,466000
15,50,475000
15,50,479000
15,50,474000
15,50,446000
15,50,469000
15,50,473000
15,50,475000
15,50,489000
15,50,475000
15,50,478000
15,50,470000
15,50,473000
15,50,466000
15,50,473000
15,50,476000
15,50,472000
15,50,487000
15,50,476000
15,50,475000
15,50,473000
15,50,482000
15,50,474000
15,50,480000
15,50,469000
15,50,474000
15,50,474000
15,50,559000
15,50,483000
15,50,478000
15,50,462000
15,50,472000
15,50,477000
15,50,479000
15,50,482000
15,50,471000
15,50,472000
15,50,479000
15,50,466000
15,50,563000
15,50,480000
15,50,588000
15,50,472000
15,50,477000
15,50,433000
15,50,486000
15,50,468000
15,50,490000
15,50,518000
15,50,467000
15,50,472000
15,50,473000
15,50,471000
15,50,458000
15,50,477000
15,50,460000
8,1,411000
8,1,345000
8,1,342000
8,1,350000
8,1,352000
8,1,316000
8,1,350000
8,1,342000
8,1,328000
8,1,382000
8,1,335000
8,1,371000
8,1,328000
8,1,346000
8,1,347000
8,1,334000
8,1,352000
8,1,339000
8,1,347000
8,1,388000
8,1,343000
8,1,328000
8,1,340000
8,1,376000
8,1,340000
8,1,344000
8,1,368000
8,1,332000
8,1,330000
8,1,409000
8,1,342000
8,1,332000
8,1,377000
8,1,351000
8,1,376000
8,1,325000
8,1,349000
8,1,371000
8,1,335000
8,1,330000
8,1,347000
8,1,400000
8,1,353000
8,1,350000
8,1,346000
8,1,399000
8,1,348000
8,1,358000
8,1,354000
8,1,346000
8,1,347000
8,1,405000
8,1,355000
8,1,344000
8,1,354000
8,1,346000
8,1,348000
8,1,352000
8,1,353000
8,1,338000
8,1,344000
8,1,418000
8,1,345000
8,1,393000
8,1,348000
8,1,350000
8,1,353000
8,1,354000
8,1,443000
8,1,356000
8,1,347000
8,1,365000
8,1,334000
8,1,348000
8,1,346000
8,1,433000
8,1,383000
8,1,328000
8,1,346000
8,1,354000
8,1,371000
8,1,349000
8,1,489000
8,1,353000
8,1,333000
8,1,377000
8,1,353000
8,1,329000
8,1,350000
8,1,375000
8,1,383000
8,1,361000
8,1,354000
8,1,324000
8,1,345000
8,1,327000
8,1,373000
8,1,332000
8,1,445000
8,1,305000
8,10,446000
8,10,411000
8,10,416000
8,10,436000
8,10,451000
8,10,405000
8,10,496000
8,10,388000
8,10,423000
8,10,414000
8,10,413000
8,10,481000
8,10,404000
8,10,436000
8,10,440000
8,10,401000
8,10,403000
8,10,414000
8,10,447000
8,10,450000
8,10,406000
8,10,444000
8,10,399000
8,10,499000
8,10,406000
8,10,387000
8,10,402000
8,10,405000
8,10,435000
8,10,404000
8,10,407000
8,10,408000
8,10,416000
8,10,398000
8,10,478000
8,10,395000
8,10,375000
8,10,418000
8,10,456000
8,10,394000
8,10,395000
8,10,407000
8,10,507000
8,10,411000
8,10,434000
8,10,410000
8,10,411000
8,10,406000
8,10,412000
8,10,504000
8,10,451000
8,10,406000
8,10,423000
8,10,408000
8,10,413000
8,10,401000
8,10,400000
8,10,443000
8,10,400000
8,10,385000
8,10,398000
8,10,421000
8,10,415000
8,10,435000
8,10,397000
8,10,471000
8,10,441000
8,10,407000
8,10,391000
8,10,413000
8,10,417000
8,10,414000
8,10,412000
8,10,415000
8,10,498000
8,10,418000
8,10,426000
8,10,440000
8,10,387000
8,10,412000
8,10,405000
8,10,407000
8,10,411000
8,10,488000
8,10,406000
8,10,398000
8,10,408000
8,10,402000
8,10,418000
8,10,415000
8,10,415000
8,10,410000
8,10,392000
8,10,437000
8,10,480000
8,10,405000
8,10,472000
8,10,511000
8,10,412000
8,10,473000
8,19,419000
8,19,496000
8,19,660000
8,19,863000
8,19,510000
8,19,438000
8,19,421000
8,19,410000
8,19,415000
8,19,429000
8,19,422000
8,19,413000
8,19,408000
8,19,441000
8,19,424000
8,19,419000
8,19,414000
8,19,525000
8,19,406000
8,19,427000
8,19,415000
8,19,404000
8,19,411000
8,19,411000
8,19,400000
8,19,426000
8,19,481000
8,19,509000
8,19,457000
8,19,424000
8,19,425000
8,19,455000
8,19,410000
8,19,424000
8,19,425000
8,19,409000
8,19,455000
8,19,415000
8,19,410000
8,19,426000
8,19,491000
8,19,429000
8,19,484000
8,19,445000
8,19,465000
8,19,447000
8,19,473000
8,19,420000
8,19,423000
8,19,422000
8,19,424000
8,19,410000
8,19,433000
8,19,421000
8,19,456000
8,19,433000
8,19,407000
8,19,419000
8,19,424000
8,19,421000
8,19,415000
8,19,409000
8,19,522000
8,19,442000
8,19,480000
8,19,407000
8,19,451000
8,19,418000
8,19,501000
8,19,413000
8,19,422000
8,19,410000
8,19,404000
8,19,454000
8,19,416000
8,19,466000
8,19,392000
8,19,404000
8,19,400000
8,19,419000
8,19,420000
8,19,417000
8,19,394000
8,19,418000
8,19,404000
8,19,419000
8,19,415000
8,19,416000
8,19,422000
8,19,423000
8,19,520000
8,19,437000
8,19,500000
8,19,422000
8,19,449000
8,19,437000
8,19,420000
8,19,407000
8,19,446000
8,19,501000
8,28,433000
8,28,429000
8,28,435000
8,28,438000
8,28,416000
8,28,399000
8,28,464000
8,28,489000
8,28,429000
8,28,445000
8,28,431000
8,28,512000
8,28,463000
8,28,505000
8,28,455000
8,28,444000
8,28,451000
8,28,436000
8,28,459000
8,28,435000
8,28,435000
8,28,527000
8,28,441000
8,28,422000
8,28,474000
8,28,433000
8,28,411000
8,28,430000
8,28,442000
8,28,442000
8,28,435000
8,28,412000
8,28,421000
8,28,439000
8,28,441000
8,28,424000
8,28,440000
8,28,465000
8,28,433000
8,28,431000
8,28,484000
8,28,451000
8,28,563000
8,28,440000
8,28,416000
8,28,444000
8,28,453000
8,28,482000
8,28,405000
8,28,424000
8,28,420000
8,28,443000
8,28,454000
8,28,485000
8,28,413000
8,28,462000
8,28,421000
8,28,462000
8,28,424000
8,28,502000
8,28,426000
8,28,435000
8,28,452000
8,28,458000
8,28,413000
8,28,449000
8,28,416000
8,28,527000
8,28,413000
8,28,439000
8,28,433000
8,28,497000
8,28,430000
8,28,436000
8,28,418000
8,28,444000
8,28,439000
8,28,430000
8,28,415000
8,28,437000
8,28,425000
8,28,435000
8,28,418000
8,28,412000
8,28,487000
8,28,426000
8,28,445000
8,28,440000
8,28,419000
8,28,436000
8,28,495000
8,28,431000
8,28,508000
8,28,425000
8,28,465000
8,28,528000
8,28,443000
8,28,504000
8,28,429000
8,28,450000
8,37,448000
8,37,460000
8,37,449000
8,37,442000
8,37,450000
8,37,447000
8,37,521000
8,37,449000
8,37,513000
8,37,453000
8,37,448000
8,37,451000
8,37,436000
8,37,451000
8,37,456000
8,37,450000
8,37,455000
8,37,444000
8,37,481000
8,37,485000
8,37,555000
8,37,455000
8,37,451000
8,37,458000
8,37,456000
8,37,418000
8,37,450000
8,37,458000
8,37,479000
8,37,468000
8,37,465000
8,37,485000
8,37,449000
8,37,451000
8,37,448000
8,37,451000
8,37,447000
8,37,444000
8,37,441000
8,37,458000
8,37,444000
8,37,444000
8,37,496000
8,37,488000
8,37,450000
8,37,465000
8,37,450000
8,37,448000
8,37,553000
8,37,449000
8,37,483000
8,37,444000
8,37,416000
8,37,446000
8,37,513000
8,37,457000
8,37,494000
8,37,467000
8,37,455000
8,37,442000
8,37,440000
8,37,478000
8,37,434000
8,37,446000
8,37,439000
8,37,452000
8,37,447000
8,37,445000
8,37,459000
8,37,443000
8,37,437000
8,37,470000
8,37,457000
8,37,438000
8,37,455000
8,37,439000
8,37,446000
8,37,450000
8,37,534000
8,37,451000
8,37,455000
8,37,439000
8,37,436000
8,37,491000
8,37,435000
8,37,445000
