Pallet: "pallet-identity", Extrinsic: "provide_judgement", Steps: 10, Repeat: 100
R,X,time
25,10,409000
25,10,400000
25,10,363000
25,10,397000
25,10,402000
25,10,386000
25,10,377000
25,10,592000
25,10,376000
25,10,414000
25,10,384000
25,10,407000
25,10,409000
25,10,381000
25,10,400000
25,10,400000
25,10,405000
25,10,392000
25,10,400000
25,10,400000
25,10,404000
25,10,428000
25,10,404000
25,10,408000
25,10,446000
25,10,429000
25,10,391000
25,10,396000
25,10,386000
25,10,409000
25,10,403000
25,10,389000
25,10,398000
25,10,407000
25,10,408000
25,10,407000
25,10,402000
25,10,408000
25,10,403000
25,10,394000
25,10,379000
25,10,396000
25,10,400000
25,19,428000
25,19,426000
25,19,423000
25,19,424000
25,19,416000
25,19,536000
25,19,426000
25,19,428000
25,19,424000
25,19,432000
25,19,426000
25,19,423000
25,19,424000
25,19,428000
25,19,427000
25,19,425000
25,19,434000
25,19,428000
25,19,426000
25,19,417000
25,19,460000
25,19,416000
25,19,430000
25,19,431000
25,19,434000
25,19,423000
25,19,427000
25,19,426000
25,19,424000
25,19,429000
25,19,413000
25,19,427000
25,19,429000
25,19,453000
25,19,431000
25,19,431000
25,19,473000
25,19,427000
25,19,430000
25,19,414000
25,19,425000
25,19,421000
25,19,430000
25,19,446000
25,19,431000
25,19,429000
25,19,421000
25,19,435000
25,19,448000
25,19,428000
25,19,435000
25,19,424000
25,19,440000
25,19,432000
25,19,439000
25,19,429000
25,19,432000
25,19,433000
25,19,435000
25,19,426000
25,19,431000
25,19,424000
25,19,429000
25,19,402000
25,19,431000
25,19,445000
25,19,428000
25,19,430000
25,19,412000
25,19,418000
25,19,419000
25,19,431000
25,19,429000
25,19,420000
25,19,424000
25,19,425000
25,19,428000
25,19,419000
25,19,416000
25,19,429000
25,19,411000
25,19,418000
25,19,421000
25,19,430000
25,19,425000
25,19,422000
25,19,422000
25,19,426000
25,19,425000
25,19,400000
25,19,425000
25,19,459000
25,19,445000
25,19,407000
25,19,430000
25,19,426000
25,19,427000
25,19,428000
25,19,426000
25,19,460000
25,28,452000
25,28,441000
25,28,432000
25,28,463000
25,28,495000
25,28,490000
25,28,453000
25,28,460000
25,28,458000
25,28,455000
25,28,436000
25,28,438000
25,28,466000
25,28,491000
25,28,515000
25,28,455000
25,28,457000
25,28,452000
25,28,490000
25,28,456000
25,28,435000
25,28,461000
25,28,490000
25,28,459000
25,28,452000
25,28,455000
25,28,460000
25,28,461000
25,28,466000
25,28,462000
25,28,467000
25,28,452000
25,28,455000
25,28,457000
25,28,460000
25,28,457000
25,28,460000
25,28,449000
25,28,460000
25,28,456000
25,28,451000
25,28,449000
25,28,444000
25,28,586000
25,28,464000
25,28,448000
25,28,439000
25,28,440000
25,28,444000
25,28,465000
25,28,491000
25,28,460000
25,28,457000
25,28,461000
25,28,461000
25,28,457000
25,28,461000
25,28,454000
25,28,442000
25,28,456000
25,28,448000
25,28,442000
25,28,452000
25,28,514000
25,28,453000
25,28,509000
25,28,437000
25,28,488000
25,28,447000
25,28,474000
25,28,446000
25,28,460000
25,28,434000
25,28,448000
25,28,452000
25,28,441000
25,28,436000
25,28,455000
25,28,463000
25,28,460000
25,28,528000
25,28,459000
25,28,453000
25,28,461000
25,28,447000
25,28,631000
25,28,449000
25,28,443000
25,28,461000
25,28,459000
25,28,461000
25,28,458000
25,28,454000
25,28,460000
25,28,458000
25,28,456000
25,28,445000
25,28,462000
25,28,463000
25,28,449000
25,37,481000
25,37,517000
25,37,471000
25,37,477000
25,37,503000
25,37,471000
25,37,478000
25,37,476000
25,37,488000
25,37,481000
25,37,467000
25,37,471000
25,37,486000
25,37,476000
25,37,477000
25,37,514000
25,37,483000
25,37,484000
25,37,477000
25,37,479000
25,37,489000
25,37,479000
25,37,451000
25,37,678000
25,37,475000
25,37,480000
25,37,457000
25,37,479000
25,37,465000
25,37,465000
25,37,455000
25,37,455000
25,37,478000
25,37,481000
25,37,479000
25,37,484000
25,37,543000
25,37,457000
25,37,484000
25,37,478000
25,37,486000
25,37,483000
25,37,480000
25,37,527000
25,37,479000
25,37,478000
25,37,481000
25,37,479000
25,37,618000
25,37,464000
25,37,483000
25,37,509000
25,37,480000
25,37,478000
25,37,485000
25,37,464000
25,37,477000
25,37,475000
25,37,474000
25,37,488000
25,37,478000
25,37,473000
25,37,468000
25,37,475000
25,37,519000
25,37,479000
25,37,473000
25,37,478000
25,37,479000
25,37,478000
25,37,483000
25,37,476000
25,37,481000
25,37,496000
25,37,488000
25,37,480000
25,37,618000
25,37,584000
25,37,479000
25,37,485000
25,37,485000
25,37,482000
25,37,493000
25,37,481000
25,37,477000
