Pallet: "pallet-identity", Extrinsic: "clear_identity", Steps: 10, Repeat: 100
R,S,X,time
8,1,50,449000
8,1,50,437000
8,1,50,449000
8,1,50,443000
8,1,50,439000
8,1,50,440000
8,1,50,447000
8,1,50,446000
8,1,50,457000
8,1,50,450000
8,1,50,449000
8,1,50,439000
8,1,50,440000
8,1,50,438000
8,1,50,439000
8,1,50,434000
8,1,50,423000
8,1,50,425000
8,1,50,438000
8,1,50,447000
8,1,50,419000
8,1,50,481000
8,1,50,476000
8,1,50,687000
8,1,50,521000
8,1,50,556000
8,1,50,549000
8,1,50,438000
8,1,50,452000
8,1,50,430000
8,1,50,437000
8,1,50,440000
8,1,50,451000
8,1,50,435000
8,1,50,439000
8,1,50,438000
8,1,50,442000
8,1,50,429000
8,1,50,445000
8,1,50,462000
8,1,50,443000
8,1,50,426000
8,1,50,434000
8,1,50,434000
8,1,50,436000
8,1,50,440000
8,1,50,427000
8,1,50,552000
8,1,50,446000
8,1,50,436000
8,1,50,434000
8,1,50,436000
8,1,50,441000
8,1,50,475000
8,1,50,455000
8,1,50,442000
8,1,50,442000
8,1,50,447000
8,1,50,443000
8,1,50,432000
8,1,50,445000
8,1,50,443000
8,1,50,483000
8,1,50,442000
8,1,50,461000
8,1,50,452000
8,1,50,476000
8,1,50,446000
8,10,50,500000
8,10,50,478000
8,10,50,477000
8,10,50,484000
8,10,50,507000
8,10,50,482000
8,10,50,472000
8,10,50,478000
8,10,50,498000
8,10,50,497000
8,10,50,473000
8,10,50,490000
8,10,50,499000
8,10,50,482000
8,10,50,486000
8,10,50,491000
8,10,50,478000
8,10,50,477000
8,10,50,481000
8,10,50,492000
8,10,50,466000
8,10,50,512000
8,10,50,485000
8,10,50,485000
8,10,50,497000
8,10,50,625000
8,10,50,463000
8,10,50,493000
8,10,50,483000
8,10,50,478000
8,10,50,506000
8,10,50,554000
8,10,50,488000
8,10,50,472000
8,10,50,481000
8,10,50,474000
8,10,50,487000
8,10,50,475000
8,10,50,489000
8,10,50,465000
8,10,50,488000
8,10,50,473000
8,10,50,470000
8,10,50,488000
8,10,50,472000
8,10,50,522000
8,10,50,469000
8,10,50,483000
8,10,50,490000
8,10,50,698000
8,10,50,513000
8,10,50,490000
8,10,50,479000
8,10,50,477000
8,10,50,482000
8,10,50,500000
8,10,50,465000
8,10,50,477000
8,10,50,480000
8,10,50,485000
8,10,50,474000
8,10,50,493000
8,10,50,482000
8,10,50,490000
8,10,50,501000
8,10,50,514000
8,10,50,507000
8,10,50,486000
8,10,50,484000
8,10,50,488000
8,10,50,490000
8,10,50,481000
8,10,50,515000
8,10,50,480000
8,10,50,482000
8,10,50,482000
8,10,50,485000
8,10,50,486000
8,10,50,480000
8,10,50,499000
8,10,50,494000
8,10,50,490000
8,10,50,484000
8,10,50,483000
8,10,50,482000
8,10,50,444000
8,10,50,499000
8,10,50,483000
8,10,50,509000
8,10,50,473000
8,10,50,478000
8,10,50,498000
8,10,50,496000
8,10,50,489000
8,10,50,483000
8,10,50,483000
8,10,50,475000
8,10,50,482000
8,10,50,499000
8,10,50,493000
8,19,50,524000
8,19,50,558000
8,19,50,545000
8,19,50,515000
8,19,50,524000
8,19,50,541000
8,19,50,529000
8,19,50,524000
8,19,50,544000
8,19,50,533000
8,19,50,547000
8,19,50,514000
8,19,50,537000
8,19,50,533000
8,19,50,530000
8,19,50,531000
8,19,50,554000
8,19,50,543000
8,19,50,533000
8,19,50,542000
8,19,50,517000
8,19,50,542000
8,19,50,546000
8,19,50,550000
8,19,50,536000
8,19,50,534000
8,19,50,533000
8,19,50,602000
8,19,50,561000
8,19,50,525000
8,19,50,529000
8,19,50,540000
8,19,50,531000
8,19,50,531000
8,19,50,542000
8,19,50,528000
8,19,50,502000
8,19,50,531000
8,19,50,535000
8,19,50,554000
8,19,50,523000
8,19,50,542000
8,19,50,590000
8,19,50,527000
8,19,50,525000
8,19,50,534000
8,19,50,839000
8,19,50,582000
8,19,50,524000
8,19,50,553000
8,19,50,498000
8,19,50,505000
8,19,50,527000
8,19,50,521000
8,19,50,526000
8,19,50,543000
8,19,50,550000
8,19,50,553000
8,19,50,535000
8,19,50,513000
8,19,50,544000
8,19,50,512000
8,19,50,527000
8,19,50,499000
8,19,50,528000
8,19,50,530000
8,19,50,578000
8,19,50,515000
8,19,50,521000
8,19,50,524000
8,19,50,531000
8,19,50,532000
8,19,50,546000
8,19,50,534000
8,19,50,539000
8,19,50,537000
8,19,50,528000
8,19,50,543000
8,19,50,540000
8,19,50,526000
8,19,50,524000
8,19,50,515000
8,19,50,527000
8,19,50,534000
8,19,50,551000
8,19,50,505000
8,19,50,555000
8,19,50,530000
8,19,50,574000
8,19,50,543000
8,19,50,500000
8,19,50,502000
8,19,50,531000
8,19,50,506000
8,19,50,528000
8,19,50,556000
8,19,50,547000
8,19,50,522000
8,19,50,530000
8,19,50,527000
8,28,50,629000
8,28,50,568000
8,28,50,596000
8,28,50,573000
8,28,50,618000
8,28,50,568000
8,28,50,595000
8,28,50,617000
8,28,50,595000
8,28,50,562000
8,28,50,566000
8,28,50,558000
8,28,50,539000
8,28,50,539000
8,28,50,538000
8,28,50,651000
8,28,50,531000
8,28,50,595000
8,28,50,566000
8,28,50,594000
8,28,50,563000
8,28,50,595000
8,28,50,564000
8,28,50,566000
8,28,50,535000
8,28,50,605000
8,28,50,563000
8,28,50,578000
8,28,50,618000
8,28,50,606000
8,28,50,567000
8,28,50,569000
8,28,50,637000
8,28,50,586000
8,28,50,559000
8,28,50,573000
8,28,50,556000
8,28,50,633000
8,28,50,572000
8,28,50,561000
8,28,50,552000
8,28,50,572000
8,28,50,577000
8,28,50,547000
8,28,50,556000
8,28,50,582000
8,28,50,569000
8,28,50,546000
8,28,50,539000
8,28,50,580000
8,28,50,569000
8,28,50,560000
8,28,50,572000
8,28,50,557000
8,28,50,573000
8,28,50,562000
8,28,50,577000
8,28,50,596000
8,28,50,578000
8,28,50,543000
8,28,50,555000
8,28,50,573000
8,28,50,562000
8,28,50,583000
8,28,50,562000
8,28,50,576000
8,28,50,604000
8,28,50,584000
8,28,50,546000
8,28,50,591000
8,28,50,574000
8,28,50,551000
8,28,50,607000
8,28,50,558000
8,28,50,585000
8,28,50,548000
8,28,50,536000
8,28,50,572000
8,28,50,569000
8,28,50,567000
8,28,50,603000
8,28,50,563000
8,28,50,563000
8,28,50,556000
8,28,50,559000
8,28,50,557000
8,28,50,598000
8,28,50,606000
8,28,50,569000
8,28,50,551000
8,28,50,565000
8,28,50,566000
8,28,50,577000
8,28,50,559000
8,28,50,571000
8,28,50,571000
8,28,50,570000
8,28,50,583000
8,28,50,570000
8,28,50,568000
8,37,50,615000
8,37,50,623000
8,37,50,600000
8,37,50,614000
8,37,50,621000
8,37,50,603000
8,37,50,605000
8,37,50,621000
8,37,50,606000
8,37,50,617000
8,37,50,599000
8,37,50,621000
8,37,50,631000
8,37,50,615000
8,37,50,630000
8,37,50,624000
8,37,50,619000
8,37,50,621000
8,37,50,616000
8,37,50,630000
8,37,50,616000
8,37,50,624000
8,37,50,632000
8,37,50,628000
8,37,50,621000
8,37,50,612000
8,37,50,661000
8,37,50,630000
8,37,50,619000
8,37,50,632000
8,37,50,633000
8,37,50,639000
8,37,50,630000
8,37,50,625000
8,37,50,620000
8,37,50,608000
8,37,50,620000
8,37,50,602000
8,37,50,640000
8,37,50,611000
8,37,50,603000
8,37,50,621000
8,37,50,603000
8,37,50,669000
8,37,50,617000
8,37,50,617000
8,37,50,617000
8,37,50,606000
8,37,50,619000
8,37,50,609000
8,37,50,624000
8,37,50,622000
8,37,50,619000
8,37,50,620000
8,37,50,611000
8,37,50,619000
8,37,50,628000
8,37,50,610000
8,37,50,613000
8,37,50,617000
8,37,50,624000
8,37,50,614000
8,37,50,596000
8,37,50,624000
8,37,50,612000
8,37,50,612000
8,37,50,611000
8,37,50,620000
8,37,50,610000
8,37,50,638000
8,37,50,1284000
8,37,50,776000
8,37,50,642000
8,37,50,596000
8,37,50,641000
8,37,50,624000
8,37,50,614000
8,37,50,664000
8,37,50,615000
8,37,50,607000
8,37,50,619000
8,37,50,623000
8,37,50,615000
8,37,50,619000
8,37,50,612000
8,37,50,602000
8,37,50,597000
8,37,50,630000
8,37,50,639000
8,37,50,606000
8,37,50,613000
8,37,50,634000
8,37,50,615000
8,37,50,627000
8,37,50,1257000
8,37,50,606000
8,37,50,607000
8,37,50,595000
8,37,50,672000
8,37,50,649000
8,46,50,663000
8,46,50,651000
8,46,50,635000
8,46,50,653000
8,46,50,730000
8,46,50,662000
8,46,50,678000
8,46,50,658000
8,46,50,648000
8,46,50,660000
8,46,50,669000
8,46,50,678000
8,46,50,654000
8,46,50,668000
8,46,50,649000
8,46,50,650000
8,46,50,650000
8,46,50,644000
8,46,50,655000
8,46,50,656000
8,46,50,660000
8,46,50,634000
8,46,50,653000
8,46,50,654000
8,46,50,651000
8,46,50,673000
8,46,50,676000
8,46,50,641000
8,46,50,666000
8,46,50,640000
8,46,50,668000
8,46,50,655000
8,46,50,651000
8,46,50,665000
8,46,50,656000
8,46,50,665000
8,46,50,665000
8,46,50,660000
8,46,50,659000
8,46,50,683000
8,46,50,716000
8,46,50,659000
8,46,50,652000
8,46,50,660000
8,46,50,670000
8,46,50,659000
8,46,50,688000
8,46,50,653000
8,46,50,673000
8,46,50,648000
8,46,50,654000
8,46,50,663000
8,46,50,664000
8,46,50,657000
8,46,50,717000
8,46,50,706000
8,46,50,670000
8,46,50,649000
8,46,50,667000
8,46,50,649000
8,46,50,650000
8,46,50,639000
8,46,50,673000
8,46,50,677000
8,46,50,655000
8,46,50,670000
8,46,50,662000
8,46,50,659000
8,46,50,644000
8,46,50,651000
8,46,50,661000
8,46,50,703000
8,46,50,668000
8,46,50,656000
8,46,50,673000
8,46,50,669000
8,46,50,660000
8,46,50,704000
8,46,50,653000
8,46,50,645000
8,46,50,657000
8,46,50,648000
8,46,50,656000
8,46,50,645000
8,46,50,671000
8,46,50,650000
8,46,50,675000
8,46,50,672000
8,46,50,665000
8,46,50,669000
8,46,50,658000
8,46,50,678000
8,46,50,660000
8,46,50,656000
8,46,50,655000
8,46,50,684000
8,46,50,682000
8,46,50,650000
8,46,50,687000
8,46,50,664000
8,55,50,683000
8,55,50,696000
8,55,50,685000
8,55,50,677000
8,55,50,698000
8,55,50,689000
8,55,50,707000
8,55,50,689000
8,55,50,706000
8,55,50,915000
8,55,50,699000
8,55,50,888000
8,55,50,717000
8,55,50,741000
8,55,50,717000
8,55,50,687000
8,55,50,688000
8,55,50,691000
8,55,50,689000
8,55,50,728000
8,55,50,667000
8,55,50,692000
8,55,50,687000
8,55,50,692000
8,55,50,701000
8,55,50,737000
8,55,50,693000
8,55,50,688000
8,55,50,712000
8,55,50,689000
8,55,50,912000
8,55,50,694000
8,55,50,694000
8,55,50,743000
8,55,50,694000
8,55,50,695000
8,55,50,683000
8,55,50,689000
8,55,50,685000
8,55,50,719000
8,55,50,682000
8,55,50,686000
8,55,50,702000
8,55,50,691000
8,55,50,686000
8,55,50,693000
8,55,50,690000
8,55,50,691000
8,55,50,681000
8,55,50,773000
8,55,50,716000
8,55,50,705000
8,55,50,693000
8,55,50,695000
8,55,50,704000
8,55,50,684000
8,55,50,706000
8,55,50,677000
8,55,50,701000
8,55,50,692000
8,55,50,697000
8,55,50,683000
8,55,50,688000
8,55,50,707000
8,55,50,712000
8,55,50,692000
8,55,50,681000
8,55,50,704000
8,55,50,687000
8,55,50,671000
8,55,50,695000
8,55,50,710000
8,55,50,687000
8,55,50,692000
8,55,50,692000
8,55,50,687000
8,55,50,703000
8,55,50,696000
8,55,50,691000
8,55,50,692000
8,55,50,693000
8,55,50,696000
8,55,50,1177000
8,55,50,693000
8,55,50,683000
8,55,50,703000
8,55,50,662000
8,55,50,728000
8,55,50,685000
8,55,50,782000
8,55,50,689000
8,55,50,728000
8,55,50,720000
8,55,50,676000
8,55,50,685000
8,55,50,701000
8,55,50,756000
8,55,50,688000
8,55,50,691000
8,55,50,681000
8,64,50,735000
8,64,50,724000
8,64,50,756000
8,64,50,734000
8,64,50,735000
8,64,50,763000
8,64,50,729000
8,64,50,748000
8,64,50,742000
8,64,50,729000
8,64,50,724000
8,64,50,750000
8,64,50,778000
8,64,50,748000
8,64,50,735000
8,64,50,748000
8,64,50,745000
8,64,50,731000
8,64,50,759000
8,64,50,721000
8,64,50,735000
8,64,50,733000
8,64,50,738000
8,64,50,743000
8,64,50,729000
8,64,50,731000
8,64,50,735000
8,64,50,721000
8,64,50,728000
8,64,50,743000
8,64,50,726000
8,64,50,740000
8,64,50,750000
8,64,50,744000
8,64,50,733000
8,64,50,809000
8,64,50,739000
8,64,50,733000
8,64,50,719000
8,64,50,751000
8,64,50,786000
8,64,50,761000
8,64,50,727000
8,64,50,733000
8,64,50,737000
8,64,50,756000
8,64,50,733000
8,64,50,730000
8,64,50,741000
8,64,50,746000
8,64,50,747000
8,64,50,740000
8,64,50,734000
8,64,50,738000
8,64,50,747000
8,64,50,726000
8,64,50,748000
8,64,50,751000
8,64,50,760000
8,64,50,752000
8,64,50,729000
8,64,50,746000
8,64,50,744000
8,64,50,739000
8,64,50,751000
8,64,50,756000
8,64,50,741000
8,64,50,732000
8,64,50,760000
8,64,50,834000
8,64,50,743000
8,64,50,742000
8,64,50,741000
8,64,50,737000
8,64,50,748000
8,64,50,733000
8,64,50,733000
8,64,50,744000
8,64,50,730000
8,64,50,739000
8,64,50,737000
8,64,50,1042000
8,64,50,758000
8,64,50,732000
8,64,50,730000
8,64,50,754000
8,64,50,737000
8,64,50,743000
8,64,50,735000
8,64,50,745000
8,64,50,720000
8,64,50,737000
8,64,50,735000
8,64,50,731000
8,64,50,772000
8,64,50,731000
8,64,50,739000
8,64,50,744000
8,64,50,722000
8,64,50,742000
8,73,50,777000
8,73,50,765000
8,73,50,781000
8,73,50,784000
8,73,50,768000
8,73,50,795000
8,73,50,792000
8,73,50,772000
8,73,50,771000
8,73,50,775000
8,73,50,795000
8,73,50,772000
8,73,50,795000
8,73,50,777000
8,73,50,783000
8,73,50,769000
8,73,50,773000
8,73,50,770000
8,73,50,789000
8,73,50,846000
8,73,50,763000
8,73,50,800000
8,73,50,791000
8,73,50,771000
8,73,50,782000
8,73,50,765000
8,73,50,786000
8,73,50,784000
8,73,50,765000
8,73,50,784000
8,73,50,776000
8,73,50,793000
8,73,50,785000
8,73,50,769000
8,73,50,765000
8,73,50,776000
8,73,50,753000
8,73,50,781000
8,73,50,782000
8,73,50,773000
8,73,50,789000
8,73,50,767000
8,73,50,779000
8,73,50,772000
8,73,50,784000
8,73,50,780000
8,73,50,772000
8,73,50,797000
8,73,50,778000
8,73,50,830000
8,73,50,806000
8,73,50,768000
8,73,50,807000
8,73,50,812000
8,73,50,809000
8,73,50,808000
8,73,50,756000
8,73,50,1093000
8,73,50,798000
8,73,50,813000
8,73,50,829000
8,73,50,793000
8,73,50,765000
8,73,50,804000
8,73,50,800000
8,73,50,768000
8,73,50,776000
8,73,50,783000
8,73,50,768000
8,73,50,781000
8,73,50,763000
8,73,50,780000
8,73,50,796000
8,73,50,815000
8,73,50,771000
8,73,50,787000
8,73,50,781000
8,73,50,778000
8,73,50,1111000
8,73,50,786000
8,73,50,795000
8,73,50,790000
8,73,50,777000
8,73,50,768000
8,73,50,771000
8,73,50,769000
8,73,50,768000
8,73,50,766000
8,73,50,781000
8,73,50,852000
8,73,50,767000
8,73,50,784000
8,73,50,772000
8,73,50,798000
8,73,50,768000
8,73,50,777000
8,73,50,791000
8,73,50,788000
8,73,50,779000
8,73,50,776000
8,82,50,900000
8,82,50,826000
8,82,50,833000
8,82,50,830000
8,82,50,803000
8,82,50,842000
8,82,50,817000
8,82,50,816000
8,82,50,816000
8,82,50,822000
8,82,50,827000
8,82,50,809000
8,82,50,821000
8,82,50,833000
8,82,50,812000
8,82,50,818000
8,82,50,822000
8,82,50,816000
8,82,50,876000
8,82,50,818000
8,82,50,845000
8,82,50,808000
8,82,50,807000
8,82,50,820000
8,82,50,817000
8,82,50,808000
8,82,50,806000
8,82,50,845000
8,82,50,841000
8,82,50,882000
8,82,50,906000
8,82,50,975000
8,82,50,899000
8,82,50,1069000
8,82,50,1239000
8,82,50,892000
8,82,50,1418000
8,82,50,961000
8,82,50,1055000
8,82,50,1387000
8,82,50,859000
8,82,50,848000
8,82,50,847000
8,82,50,895000
8,82,50,822000
8,82,50,852000
8,82,50,865000
8,82,50,846000
8,82,50,920000
8,82,50,874000
8,82,50,838000
8,82,50,953000
8,82,50,917000
8,82,50,896000
8,82,50,870000
8,82,50,796000
8,82,50,936000
8,82,50,900000
8,82,50,837000
8,82,50,910000
8,82,50,871000
8,82,50,892000
8,82,50,1046000
8,82,50,853000
8,82,50,836000
8,82,50,852000
8,82,50,801000
8,82,50,1193000
8,82,50,896000
8,82,50,813000
8,82,50,807000
8,82,50,1084000
8,82,50,856000
8,82,50,825000
8,82,50,803000
8,82,50,1253000
8,82,50,814000
8,82,50,889000
8,82,50,1087000
8,82,50,860000
8,82,50,804000
8,82,50,833000
8,82,50,829000
8,82,50,1063000
8,82,50,885000
8,82,50,804000
8,82,50,806000
8,82,50,893000
8,82,50,873000
8,82,50,1100000
8,82,50,902000
8,82,50,1152000
8,82,50,813000
8,82,50,894000
8,82,50,892000
8,82,50,838000
8,82,50,843000
8,82,50,909000
8,82,50,1052000
8,82,50,812000
8,91,50,892000
8,91,50,983000
8,91,50,877000
8,91,50,952000
8,91,50,885000
8,91,50,864000
8,91,50,965000
8,91,50,930000
8,91,50,890000
8,91,50,1038000
8,91,50,943000
8,91,50,1204000
8,91,50,975000
8,91,50,985000
8,91,50,889000
8,91,50,878000
8,91,50,972000
8,91,50,922000
8,91,50,842000
8,91,50,834000
8,91,50,858000
8,91,50,854000
8,91,50,851000
8,91,50,867000
8,91,50,851000
8,91,50,870000
8,91,50,1042000
8,91,50,872000
8,91,50,920000
8,91,50,874000
8,91,50,855000
8,91,50,853000
8,91,50,847000
8,91,50,864000
8,91,50,901000
8,91,50,989000
8,91,50,820000
8,91,50,1059000
8,91,50,1291000
8,91,50,1152000
8,91,50,926000
8,91,50,1494000
8,91,50,1332000
8,91,50,1048000
8,91,50,1099000
8,91,50,1021000
8,91,50,892000
8,91,50,1013000
8,91,50,873000
8,91,50,1152000
8,91,50,950000
8,91,50,922000
8,91,50,1298000
8,91,50,884000
8,91,50,872000
8,91,50,856000
8,91,50,886000
8,91,50,858000
8,91,50,888000
8,91,50,1225000
8,91,50,836000
8,91,50,860000
8,91,50,1013000
8,91,50,899000
8,91,50,839000
8,91,50,883000
8,91,50,848000
8,91,50,857000
8,91,50,897000
8,91,50,851000
8,91,50,1222000
8,91,50,883000
8,91,50,847000
8,91,50,1169000
8,91,50,916000
8,91,50,852000
8,91,50,1179000
8,91,50,814000
8,91,50,934000
8,91,50,845000
8,91,50,880000
8,91,50,931000
8,91,50,850000
8,91,50,928000
8,91,50,905000
8,91,50,892000
8,91,50,1444000
8,91,50,892000
8,91,50,866000
8,91,50,895000
8,91,50,932000
8,91,50,947000
8,91,50,839000
8,91,50,916000
8,91,50,862000
8,91,50,895000
8,91,50,858000
8,91,50,1221000
8,91,50,1005000
8,91,50,856000
8,50,1,891000
8,50,1,616000
8,50,1,633000
8,50,1,633000
8,50,1,632000
8,50,1,631000
8,50,1,624000
8,50,1,626000
8,50,1,716000
8,50,1,625000
8,50,1,608000
8,50,1,606000
8,50,1,691000
8,50,1,620000
8,50,1,591000
8,50,1,622000
8,50,1,645000
8,50,1,634000
8,50,1,631000
8,50,1,586000
8,50,1,1086000
8,50,1,590000
8,50,1,616000
8,50,1,710000
8,50,1,632000
8,50,1,647000
8,50,1,808000
8,50,1,618000
8,50,1,588000
8,50,1,640000
8,50,1,913000
8,50,1,659000
8,50,1,672000
8,50,1,622000
8,50,1,592000
8,50,1,684000
8,50,1,597000
8,50,1,601000
8,50,1,1108000
8,50,1,635000
8,50,1,589000
8,50,1,629000
8,50,1,600000
8,50,1,651000
8,50,1,599000
8,50,1,599000
8,50,1,645000
8,50,1,616000
8,50,1,602000
8,50,1,608000
8,50,1,816000
8,50,1,606000
8,50,1,622000
8,50,1,645000
8,50,1,602000
8,50,1,1237000
8,50,1,678000
8,50,1,602000
8,50,1,598000
8,50,1,654000
8,50,1,625000
8,50,1,596000
8,50,1,711000
8,50,1,665000
8,50,1,704000
8,50,1,981000
8,50,1,653000
8,50,1,635000
8,50,1,639000
8,50,1,771000
8,50,1,599000
8,50,1,674000
8,50,1,604000
8,50,1,636000
8,50,1,626000
8,50,1,656000
8,50,1,648000
8,50,1,635000
8,50,1,924000
8,50,1,645000
8,50,1,774000
8,50,1,618000
8,50,1,730000
8,50,1,627000
8,50,1,629000
8,50,1,624000
8,50,1,635000
8,50,1,605000
8,50,1,733000
8,50,1,673000
8,50,1,708000
8,50,1,572000
8,50,1,671000
8,50,1,625000
8,50,1,635000
8,50,1,603000
8,50,1,604000
8,50,1,631000
8,50,1,610000
8,50,1,776000
8,50,10,620000
8,50,10,617000
8,50,10,655000
8,50,10,620000
8,50,10,630000
8,50,10,634000
8,50,10,648000
8,50,10,652000
8,50,10,618000
8,50,10,625000
8,50,10,618000
8,50,10,622000
8,50,10,673000
8,50,10,620000
8,50,10,623000
8,50,10,693000
8,50,10,631000
8,50,10,631000
8,50,10,683000
8,50,10,602000
8,50,10,714000
8,50,10,691000
8,50,10,642000
8,50,10,634000
8,50,10,634000
8,50,10,619000
8,50,10,661000
8,50,10,670000
8,50,10,686000
8,50,10,697000
8,50,10,630000
8,50,10,781000
8,50,10,1056000
8,50,10,928000
8,50,10,1177000
8,50,10,684000
8,50,10,616000
8,50,10,598000
8,50,10,645000
8,50,10,633000
8,50,10,644000
8,50,10,637000
8,50,10,634000
8,50,10,941000
8,50,10,637000
8,50,10,602000
8,50,10,625000
8,50,10,624000
8,50,10,639000
8,50,10,628000
8,50,10,621000
8,50,10,624000
8,50,10,620000
8,50,10,921000
8,50,10,624000
8,50,10,715000
8,50,10,693000
8,50,10,604000
8,50,10,614000
8,50,10,743000
8,50,10,612000
8,50,10,601000
8,50,10,627000
8,50,10,780000
8,50,10,653000
8,50,10,618000
8,50,10,822000
8,50,10,613000
8,50,10,603000
8,50,10,626000
8,50,10,709000
8,50,10,745000
8,50,10,638000
8,50,10,1411000
8,50,10,889000
8,50,10,912000
8,50,10,898000
8,50,10,719000
8,50,10,628000
8,50,10,634000
8,50,10,786000
8,50,10,606000
8,50,10,621000
8,50,10,626000
8,50,10,822000
8,50,10,595000
8,50,10,630000
8,50,10,665000
8,50,10,593000
8,50,10,600000
8,50,10,729000
8,50,10,611000
8,50,10,616000
8,50,10,688000
8,50,10,616000
8,50,10,659000
8,50,10,617000
8,50,10,614000
8,50,10,671000
8,50,10,622000
8,50,19,627000
8,50,19,636000
8,50,19,633000
8,50,19,644000
8,50,19,636000
8,50,19,678000
8,50,19,629000
8,50,19,634000
8,50,19,655000
8,50,19,638000
8,50,19,614000
8,50,19,634000
8,50,19,622000
8,50,19,634000
8,50,19,633000
8,50,19,631000
8,50,19,623000
8,50,19,611000
8,50,19,619000
8,50,19,633000
8,50,19,645000
8,50,19,614000
8,50,19,623000
8,50,19,636000
8,50,19,636000
8,50,19,824000
8,50,19,610000
8,50,19,633000
8,50,19,618000
8,50,19,619000
8,50,19,618000
8,50,19,653000
8,50,19,633000
8,50,19,620000
8,50,19,618000
8,50,19,630000
8,50,19,624000
8,50,19,629000
8,50,19,630000
8,50,19,616000
8,50,19,628000
8,50,19,616000
8,50,19,633000
8,50,19,613000
8,50,19,632000
8,50,19,637000
8,50,19,612000
8,50,19,642000
8,50,19,635000
8,50,19,629000
8,50,19,622000
8,50,19,690000
8,50,19,625000
8,50,19,622000
8,50,19,624000
8,50,19,631000
8,50,19,628000
8,50,19,630000
8,50,19,618000
8,50,19,584000
8,50,19,630000
8,50,19,620000
8,50,19,615000
8,50,19,624000
8,50,19,629000
8,50,19,629000
8,50,19,616000
8,50,19,622000
8,50,19,637000
8,50,19,621000
8,50,19,616000
8,50,19,622000
8,50,19,643000
8,50,19,633000
8,50,19,653000
8,50,19,622000
8,50,19,616000
8,50,19,644000
8,50,19,624000
8,50,19,620000
8,50,19,613000
8,50,19,682000
8,50,19,622000
8,50,19,633000
8,50,19,636000
8,50,19,654000
8,50,19,667000
8,50,19,629000
8,50,19,648000
8,50,19,631000
8,50,19,625000
8,50,19,622000
8,50,19,614000
8,50,19,622000
8,50,19,617000
8,50,19,635000
8,50,19,643000
8,50,19,642000
8,50,19,608000
8,50,19,627000
8,50,28,650000
8,50,28,657000
8,50,28,642000
8,50,28,661000
8,50,28,643000
8,50,28,640000
8,50,28,643000
8,50,28,650000
8,50,28,628000
8,50,28,638000
8,50,28,660000
8,50,28,654000
8,50,28,642000
8,50,28,633000
8,50,28,806000
8,50,28,630000
8,50,28,765000
8,50,28,648000
8,50,28,658000
8,50,28,1106000
8,50,28,797000
8,50,28,778000
8,50,28,803000
8,50,28,593000
8,50,28,692000
8,50,28,685000
8,50,28,705000
8,50,28,936000
8,50,28,702000
8,50,28,645000
8,50,28,703000
8,50,28,702000
8,50,28,823000
8,50,28,600000
8,50,28,706000
8,50,28,685000
8,50,28,639000
8,50,28,651000
8,50,28,644000
8,50,28,637000
8,50,28,646000
8,50,28,637000
8,50,28,665000
8,50,28,712000
8,50,28,978000
8,50,28,808000
8,50,28,848000
8,50,28,707000
8,50,28,606000
8,50,28,694000
8,50,28,680000
8,50,28,633000
8,50,28,694000
8,50,28,893000
8,50,28,661000
8,50,28,617000
8,50,28,673000
8,50,28,1012000
8,50,28,718000
8,50,28,629000
8,50,28,943000
8,50,28,841000
8,50,28,1257000
8,50,28,682000
8,50,28,721000
8,50,28,697000
8,50,28,695000
8,50,28,608000
8,50,28,676000
8,50,28,1114000
8,50,28,899000
8,50,28,612000
8,50,28,612000
8,50,28,747000
8,50,28,705000
8,50,28,643000
8,50,28,831000
8,50,28,655000
8,50,28,877000
8,50,28,652000
8,50,28,1008000
8,50,28,782000
8,50,28,635000
8,50,28,702000
8,50,28,664000
8,50,28,707000
8,50,28,643000
8,50,28,628000
8,50,28,729000
8,50,28,709000
8,50,28,662000
8,50,28,641000
8,50,28,667000
8,50,28,657000
8,50,28,928000
8,50,28,656000
8,50,28,1036000
8,50,28,639000
8,50,28,622000
8,50,28,722000
8,50,37,670000
8,50,37,689000
8,50,37,663000
8,50,37,674000
8,50,37,652000
8,50,37,692000
8,50,37,665000
8,50,37,1061000
8,50,37,729000
8,50,37,650000
8,50,37,634000
8,50,37,852000
8,50,37,836000
8,50,37,668000
8,50,37,666000
8,50,37,656000
8,50,37,666000
8,50,37,1325000
8,50,37,750000
8,50,37,660000
8,50,37,696000
8,50,37,635000
8,50,37,678000
8,50,37,766000
8,50,37,968000
8,50,37,656000
8,50,37,827000
8,50,37,689000
8,50,37,649000
8,50,37,646000
8,50,37,960000
8,50,37,678000
8,50,37,658000
8,50,37,699000
8,50,37,683000
8,50,37,665000
8,50,37,809000
8,50,37,901000
8,50,37,1134000
8,50,37,630000
8,50,37,626000
8,50,37,775000
8,50,37,702000
8,50,37,807000
8,50,37,815000
8,50,37,669000
8,50,37,620000
8,50,37,837000
8,50,37,727000
8,50,37,613000
8,50,37,715000
8,50,37,784000
8,50,37,980000
8,50,37,832000
8,50,37,678000
8,50,37,779000
8,50,37,698000
8,50,37,816000
8,50,37,773000
8,50,37,633000
8,50,37,624000
8,50,37,739000
8,50,37,712000
8,50,37,670000
8,50,37,726000
8,50,37,619000
8,50,37,739000
8,50,37,674000
8,50,37,1072000
8,50,37,641000
8,50,37,1069000
8,50,37,632000
8,50,37,727000
8,50,37,727000
8,50,37,797000
