Pallet: "pallet-balances", Extrinsic: "transfer_keep_alive", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,7382606,1962102
1,1000,6986005,1905302
1,1000,15646913,1749101
1,1000,9854709,2418902
1,1000,8350106,2266502
1,1000,8092407,2105002
1,1000,10110008,2143302
1,1000,8770107,2012502
1,1000,8602407,2043301
1,1000,8102307,2106002
100,1000,16853214,1891202
100,1000,8518007,2129502
100,1000,16680114,2141801
100,1000,8191107,1723401
100,1000,8138207,2479502
100,1000,8239507,1923302
100,1000,17194314,2058001
100,1000,8006606,2091302
100,1000,7168706,2021202
100,1000,7595306,2019902
199,1000,16780814,2239102
199,1000,7342706,2120702
199,1000,7560106,1858302
199,1000,9481308,1892701
199,1000,7299806,1912502
199,1000,7133906,1934202
199,1000,7366806,1772001
199,1000,7361906,2252602
199,1000,7150706,2394002
199,1000,8557507,2410002
298,1000,7739406,2133202
298,1000,9440908,1911301
298,1000,7637006,1872202
298,1000,7593407,1787201
298,1000,10066008,2122502
298,1000,7928207,1960001
298,1000,9773108,2249302
298,1000,7829506,1828202
298,1000,7994607,1851202
298,1000,15530313,1855602
397,1000,7071106,9939208
397,1000,7465206,2378602
397,1000,7699906,1885402
397,1000,7178506,1814301
397,1000,8137607,2073302
397,1000,8995608,2053102
397,1000,7516607,1826601
397,1000,8282707,2153302
397,1000,10114209,1882801
397,1000,8449007,2318402
496,1000,6397805,80000
496,1000,5749305,85300
496,1000,5709705,84500
496,1000,5840805,93500
496,1000,5976505,87300
496,1000,5720805,84700
496,1000,15019312,100401
496,1000,5998605,92500
496,1000,5553805,84200
496,1000,6092605,109800
595,1000,9079208,2038601
595,1000,7711207,1816801
595,1000,7882506,2250902
595,1000,16732614,1889702
595,1000,8514307,1763201
595,1000,8444307,2202602
595,1000,8490307,2213002
595,1000,8059707,2046301
595,1000,7920107,1946402
595,1000,7224806,1923302
694,1000,7171106,96700
694,1000,5516505,77600
694,1000,6391805,115400
694,1000,7343607,95400
694,1000,6194906,83500
694,1000,5960805,79200
694,1000,15433113,116600
694,1000,6695905,88900
694,1000,5849505,97800
694,1000,6192805,89700
793,1000,6379306,107700
793,1000,6284905,84301
793,1000,6076005,107600
793,1000,5653505,76900
793,1000,5759604,98501
793,1000,7134407,91600
793,1000,6864406,85600
793,1000,6843506,151400
793,1000,6755006,94500
793,1000,6591306,110800
892,1000,9045208,2373102
892,1000,9525308,2292502
892,1000,7463707,1966701
892,1000,12264810,2507303
892,1000,9124708,2189002
892,1000,8922707,2403002
892,1000,7662706,2106702
892,1000,16717315,2110602
892,1000,7489406,2084502
892,1000,9611108,1981202
991,1000,9264007,2184502
991,1000,7411806,2431802
991,1000,7192206,1798302
991,1000,8449608,2503302
991,1000,7806007,1909201
991,1000,8355508,2191502
991,1000,7306106,2081802
991,1000,7986607,1950902
991,1000,7536606,1720502
991,1000,7594706,1836302
1000,2,9232308,2063502
1000,2,7172106,1935102
1000,2,7499707,1717401
1000,2,9412108,1801501
1000,2,7706206,1902102
1000,2,7624106,1835802
1000,2,7316606,1959402
1000,2,7977607,1945902
1000,2,7214906,2227702
1000,2,7939807,2214002
1000,101,9149308,2500702
1000,101,9398108,2252902
1000,101,8510207,2787203
