Pallet: "pallet-identity", Extrinsic: "set_fee", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
r,extrinsic_time,storage_root_time
1,68600,34900
1,254900,44700
1,60700,40900
1,98101,48400
1,80200,42001
1,55600,56800
1,83400,43800
1,68000,41700
1,71000,41600
1,224201,36300
5,4498506,41500
5,88000,41400
5,68800,42700
5,71600,42400
5,145100,44200
5,224500,42100
5,77000,46200
5,71400,42500
5,57900,39801
5,64800,41900
9,3216404,43300
9,68600,40400
9,84100,47900
9,63300,40100
9,101501,65900
9,247900,45500
9,66700,39300
9,57700,35900
9,54300,34800
9,61500,55000
13,64100,37900
13,61300,40700
13,100200,60400
13,89000,51100
13,60700,78900
13,59900,39200
13,59600,39000
13,1395702,40200
13,122901,65100
13,99600,89500
17,177000,56501
17,65600,39700
17,88200,43600
17,63100,39100
17,251500,48200
17,253000,42100
17,287900,59900
17,60101,38900
17,78801,38500
17,274400,37100
21,346801,55200
21,64400,38200
21,111500,51401
21,70600,43401
21,80200,45300
21,235000,40600
21,96500,50800
21,90000,41000
21,108100,58900
21,73401,62700
25,210600,58700
25,90400,43000
25,73701,45300
25,82500,42800
25,85300,42000
25,73901,43600
25,67300,42400
25,73500,44300
25,220901,40600
25,225701,61500
29,123500,49400
29,78100,43100
29,77200,61700
29,91800,55800
29,234200,45600
29,76500,60300
29,82000,45100
29,81000,43500
29,298600,43100
29,72400,41400
33,108300,43100
33,115900,51800
33,108300,52700
33,86500,47100
33,77300,41700
33,78000,41700
33,79500,45100
33,76800,40600
33,80200,46600
33,102400,81400
37,252900,46700
37,250700,100200
37,91200,42900
37,84200,60900
37,88300,47400
37,93800,104401
37,77700,41700
37,72700,42400
37,166301,69400
37,279401,46900
41,75100,43200
41,284000,44500
41,81700,59800
41,1070702,45600
41,164401,65800
41,288100,43800
41,226900,45500
41,100700,48500
41,79300,44001
41,230000,44601
45,76200,42500
45,82100,61200
45,247400,48700
45,145900,46700
45,121000,56300
45,111800,57000
45,80100,61600
45,112300,53300
45,143001,56700
45,272300,69501
49,92000,65600
49,91400,47600
49,89201,64600
49,158700,50900
49,154700,58201
49,89400,47300
49,100500,48500
49,83501,45700
49,111000,45900
49,82300,42400
