Pallet: "pallet-staking", Extrinsic: "chill", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,73100,56400
0,71100,46300
0,73900,49400
0,79100,73600
0,79201,46500
0,72100,45900
0,71600,70900
0,71800,46800
0,247700,66500
0,71600,46200
100,83000,51100
100,280501,54000
100,111400,58800
100,271800,56300
100,97700,52400
100,72400,47500
100,77101,47900
100,135700,76100
100,75900,65600
100,228100,48800
200,76700,85500
200,72200,46900
200,69400,47000
200,92400,65600
200,73000,46200
200,313101,73200
200,228400,49700
200,3812302,49900
200,90800,49000
200,5691704,47400
300,71400,46600
300,254600,52300
300,98600,63100
300,82300,70600
300,69900,46800
300,74000,67200
300,91500,54000
300,75100,49300
300,112700,108201
300,86000,53900
400,221000,46600
400,93700,54100
400,101300,59500
400,72100,46700
400,291300,49900
400,74200,49200
400,320101,180700
400,81000,50400
400,110400,49300
400,91700,60000
500,226000,46000
500,303000,47000
500,276100,50300
500,7561105,85101
500,77300,48000
500,116300,60100
500,111200,60201
500,447601,59200
500,73500,49000
500,338700,54000
600,76201,48400
600,70200,46700
600,146000,62900
600,73500,48100
600,71600,46500
600,71600,46500
600,90501,48400
600,73400,49100
600,250600,50800
600,74600,46700
700,85301,54500
700,79300,50500
700,104301,51300
700,228600,48800
700,128101,47200
700,137900,50000
700,236200,65900
700,223001,47300
700,284700,68300
700,73900,49500
800,72200,46400
800,115601,47900
800,71800,48500
800,125400,70200
800,71300,46200
800,96200,72700
800,339600,58300
800,157900,76400
800,75200,48100
800,73100,46800
900,96501,49900
900,221600,47300
900,72200,45201
900,75200,47700
900,1052900,48200
900,74300,47000
900,80600,51700
900,84000,50800
900,135100,50000
900,71900,47300
1000,233000,50000
1000,97700,57900
1000,127100,86801
1000,106801,52700
1000,297500,64500
1000,284100,56800
1000,88000,53600
1000,113200,104700
1000,92800,58000
1000,226400,49100
