Pallet: "pallet-balances", Extrinsic: "transfer", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,e,extrinsic_time,storage_root_time
1,1000,11064807,2671002
1,1000,12311008,1972501
1,1000,11923308,2247801
1,1000,11184808,1765201
1,1000,20204313,4107102
1,1000,10956707,1712301
1,1000,14954610,1984201
1,1000,12168808,2013502
1,1000,13986209,2458701
1,1000,14262809,2024701
100,1000,12068808,1990001
100,1000,13887609,1749401
100,1000,11748308,1917201
100,1000,20118913,2151901
100,1000,14427009,2297302
100,1000,17758012,3173902
100,1000,12808608,2466802
100,1000,12019508,3154802
100,1000,12461608,2074702
100,1000,11445407,2753302
199,1000,12735008,2316501
199,1000,11214907,1825301
199,1000,12589608,2384802
199,1000,13446809,2288201
199,1000,13941009,2228601
199,1000,12233508,2087602
199,1000,12240408,2295601
199,1000,13637209,2860101
199,1000,11240007,2684402
199,1000,12698409,1856801
298,1000,18642412,1736101
298,1000,11842207,1790902
298,1000,13243309,2314201
298,1000,10971107,1932201
298,1000,11373007,1868601
298,1000,15092210,2324602
298,1000,11809008,1942601
298,1000,18189712,1719101
298,1000,12904009,2038501
298,1000,11111707,1727001
397,1000,13383509,1811701
397,1000,12633509,2785801
397,1000,12113808,2324601
397,1000,18768912,1741701
397,1000,12618808,2366502
397,1000,13149309,2177501
397,1000,11539408,2588901
397,1000,12619608,2451002
397,1000,12066908,1903501
397,1000,11608208,2118802
496,1000,11362307,171200
496,1000,11011607,137400
496,1000,9701406,100500
496,1000,9382406,110900
496,1000,8887306,94200
496,1000,9362607,103300
496,1000,24505316,151601
496,1000,9402406,100800
496,1000,10801307,117100
496,1000,9402307,103600
595,1000,19128113,1728501
595,1000,11956608,2251302
595,1000,12436509,2360401
595,1000,12876809,2542301
595,1000,11584008,2353601
595,1000,12255509,2279701
595,1000,11962208,2371101
595,1000,12495708,1917901
595,1000,12102308,1860601
595,1000,14478509,2088402
694,1000,9823607,90500
694,1000,9733906,95400
694,1000,10206307,105600
694,1000,10207307,165600
694,1000,10394507,125800
694,1000,10652208,125600
694,1000,10508107,216400
694,1000,9702506,144600
694,1000,9895907,192000
