Pallet: "pallet-vesting", Extrinsic: "vested_transfer", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,11828904,3158901
0,9492703,2166801
0,10194104,2169800
0,10127903,2289201
0,9658703,2104601
0,10827404,2443101
0,12688504,2353501
0,10969604,2564901
0,9607703,1986401
0,10609104,1990000
100,9186603,2540701
100,10265103,3640601
100,10489003,1772901
100,10380604,1955800
100,9851404,1735900
100,14838905,1934901
100,9701104,1836700
100,9311803,1917601
100,10109104,1984401
100,9600903,2078001
200,14422105,2505801
200,10033004,1747501
200,9733304,1927801
200,10520903,2844801
200,9879804,2109301
200,10557604,2319301
200,11537205,2447501
200,9300704,2286601
200,10621804,2598801
200,11124804,2442901
300,11735805,2420400
300,9765904,2054300
300,17366407,2025600
300,10846104,3117802
300,10222304,1975501
300,13358005,2093800
300,11647104,2880001
300,9515604,2478100
300,9326203,1907001
300,10406604,2827701
400,10619404,2421001
400,19570807,2109101
400,9934204,2589301
400,9589304,1869900
400,8914703,1826001
400,9713103,2411501
400,9997104,1935601
400,10201404,2828501
400,15658806,2088901
400,9598704,1980000
500,17513307,1786000
500,10408104,2281601
500,10617204,2452801
500,9631404,2002601
500,10837904,2622001
500,10780904,2831801
500,10568704,2116101
500,21996809,3531201
500,17898206,2034001
500,8981903,2547001
600,9799203,2092001
600,9627304,2293601
600,10243504,2855001
600,9778103,1913701
600,9198604,2169501
600,10785104,3023401
600,9585503,2364401
600,9353104,2241801
600,17250506,1997901
600,11514204,2769201
700,10057503,1994901
700,9622004,2617701
700,18077807,1772501
700,9799504,2659001
700,10138404,3174401
700,19737408,2161001
700,18787507,2050601
700,8861104,2321501
700,9827803,1810101
700,10388404,2478501
800,9392304,1745201
800,15140206,2115401
800,10321804,2114801
800,12444904,2576601
800,18420307,2105101
800,9496304,2192800
800,17385507,1771501
800,12043004,2732602
800,17904807,2495701
800,10118704,1989901
900,14374506,2468801
900,11047205,3049901
900,10787104,2813701
900,14492505,2604801
900,9860304,1753100
900,9132504,1863701
900,9261603,2192701
900,9239304,1791901
900,17641907,2851101
900,9727704,2272501
1000,11126105,2321801
1000,10518004,2711801
1000,9563604,2444901
1000,10015204,2173001
1000,17016307,2175201
1000,9476703,1841801
1000,11085904,2093701
1000,9339204,2070500
1000,10237904,1924201
1000,9669604,2384401
