Pallet: "pallet-staking", Extrinsic: "set_payee", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
u,extrinsic_time,storage_root_time
0,300600,93701
0,78400,85000
0,92200,66100
0,133400,68600
0,99800,60400
0,4653803,71300
0,232200,54300
0,234600,109300
0,95201,81000
0,70500,52900
100,218800,54900
100,69501,52400
100,64800,68300
100,89200,51800
100,89300,72100
100,95200,52100
100,71100,54000
100,76700,61700
100,69900,51700
100,63700,91500
200,70000,59400
200,68400,89700
200,72800,52200
200,218600,53400
200,73200,53500
200,294400,56901
200,222100,74700
200,126701,68600
200,67800,52200
200,94500,58900
300,64200,50400
300,76400,56700
300,227800,75600
300,93800,53200
300,236900,55000
300,67600,52700
300,73600,73000
300,270200,57500
300,149700,111001
300,72800,55300
400,78201,75200
400,69300,52600
400,130900,76000
400,88800,51900
400,72500,57600
400,85700,68700
400,185100,86000
400,67900,52100
400,239700,54600
400,255200,57800
500,77300,52900
500,217300,51700
500,70801,53200
500,100100,59500
500,75600,56001
500,310100,68700
500,233500,55501
500,72001,54600
500,71700,55500
500,94700,60300
600,87100,54200
600,112200,55400
600,73900,57600
600,71100,56400
600,73601,58000
600,72000,59400
600,70500,54600
600,217800,53800
600,72900,55400
600,101400,116400
700,90300,57100
700,216500,72900
700,92000,59600
700,89500,54700
700,69400,54300
700,94900,68000
700,99900,130100
700,262700,53700
700,271900,69400
700,67901,55800
800,99200,69700
800,76700,58800
800,108700,75700
800,96000,60000
800,92200,57400
800,357000,128300
800,86700,116000
800,69301,54300
800,69400,52300
800,64700,51700
900,253300,57900
900,70500,53000
900,79600,58800
900,72100,72600
900,71400,72800
900,95000,80000
900,96500,56500
900,87100,55300
900,74900,72700
900,72100,53300
1000,69400,54500
1000,72200,55800
1000,71000,73800
1000,264401,63700
1000,90900,55800
1000,71700,55200
1000,268900,73000
1000,215100,53300
1000,333400,66200
1000,437400,70200
