Pallet: "pallet-identity", Extrinsic: "clear_identity", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
r,s,x,extrinsic_time,storage_root_time
41,100,100,2731503,593201
41,100,100,2630003,620501
41,100,100,2500403,611301
45,100,100,2822703,671501
45,100,100,2833903,630301
45,100,100,2975703,989602
45,100,100,2951204,660800
45,100,100,2570603,646701
45,100,100,2950604,831501
45,100,100,3203304,865401
45,100,100,2347803,701501
45,100,100,2783404,619500
45,100,100,2739003,748401
49,100,100,2881104,684601
49,100,100,3199804,655401
49,100,100,3946405,707601
49,100,100,2831004,846701
49,100,100,2556203,656601
49,100,100,2640804,655801
49,100,100,2605203,689401
49,100,100,2660604,757200
49,100,100,2713103,689201
49,100,100,3150704,899201
50,1,100,2325503,129401
50,1,100,3051403,169401
50,1,100,2070902,125800
50,1,100,2293303,134400
50,1,100,2424903,140500
50,1,100,2244602,176101
50,1,100,2879604,185300
50,1,100,2302203,134900
50,1,100,2169403,163800
50,1,100,2536203,128300
50,10,100,2292502,174101
50,10,100,2523104,214400
50,10,100,2641704,254700
50,10,100,2289903,191800
50,10,100,2938003,229700
50,10,100,2199403,233400
50,10,100,2498603,239500
50,10,100,2311803,185000
50,10,100,2996503,205701
50,10,100,2120603,217400
50,19,100,2412403,466701
50,19,100,2723803,272800
50,19,100,2452703,572401
50,19,100,2560803,217300
50,19,100,2258303,214200
50,19,100,2489703,218000
50,19,100,2523303,216200
50,19,100,2365503,242300
50,19,100,2467204,218500
50,19,100,2912904,231300
50,28,100,2470903,296401
50,28,100,2679003,357101
50,28,100,2320503,640300
50,28,100,2409003,275400
50,28,100,2286802,321501
50,28,100,3186404,411101
50,28,100,2743303,370201
50,28,100,2591004,278100
50,28,100,2549203,262700
50,28,100,2701603,262001
50,37,100,2538703,329400
50,37,100,2711004,379700
50,37,100,2735604,324200
50,37,100,2393203,303400
50,37,100,2935404,370400
50,37,100,2263403,300400
50,37,100,2602003,4497405
50,37,100,2875304,345000
50,37,100,2513103,312700
50,37,100,2306603,339101
50,46,100,2864104,515701
50,46,100,3036104,694900
50,46,100,2301603,383501
50,46,100,3172504,547200
50,46,100,2829004,407500
50,46,100,2863104,643400
50,46,100,2364703,374701
50,46,100,2871404,403100
50,46,100,2549703,542701
50,46,100,3275304,630500
50,55,100,2644303,475501
50,55,100,2491904,410300
50,55,100,2924504,527400
50,55,100,2424303,385400
50,55,100,2353103,433500
50,55,100,2313803,413900
50,55,100,2454204,389500
50,55,100,2657904,432600
50,55,100,2942504,453800
50,55,100,2330103,444501
50,64,100,2484003,431901
50,64,100,3011504,564901
50,64,100,2490703,427101
50,64,100,2445603,457201
50,64,100,2553103,555501
50,64,100,2419403,454000
50,64,100,2658703,514901
50,64,100,2394803,430101
50,64,100,2379403,429701
50,64,100,2945003,478501
50,73,100,2644703,483700
50,73,100,2679404,561301
50,73,100,3640904,669501
50,73,100,2712803,498501
50,73,100,2796803,578001
50,73,100,2432903,509101
50,73,100,2662404,534801
50,73,100,3027803,491001
50,73,100,2504303,491201
50,73,100,2613003,524901
50,82,100,3314504,749901
50,82,100,2489804,648400
50,82,100,2393803,570600
50,82,100,2623903,551201
50,82,100,2665603,622301
50,82,100,3020404,726601
50,82,100,2668204,574400
50,82,100,3298704,669501
50,82,100,2830804,578101
50,82,100,2955604,562701
50,91,100,3236604,576900
50,91,100,2892404,718800
50,91,100,2870303,581301
50,91,100,2371303,620801
50,91,100,2684404,800001
50,91,100,2417903,573001
50,91,100,2556103,595001
50,91,100,3212504,744101
50,91,100,2844504,684501
50,91,100,3771105,689201
50,100,100,3364304,1320102
50,100,100,2960303,767001
50,100,100,2417803,704301
50,100,100,3182404,703101
50,100,100,2698804,649401
50,100,100,2698104,634600
50,100,100,3013004,804601
50,100,100,2652904,645301
50,100,100,2493604,621700
50,100,100,3277304,730101
50,100,1,2767603,634401
50,100,1,2723704,660800
50,100,1,2508003,651501
50,100,1,2445703,698501
50,100,1,2873404,679601
50,100,1,6070408,732801
50,100,1,3338804,907801
50,100,1,2338303,632301
50,100,1,2690904,719601
50,100,1,2514603,624101
50,100,10,2603704,653100
50,100,10,2425103,668101
50,100,10,2462103,688801
50,100,10,2312503,876301
50,100,10,2802103,807001
50,100,10,2527703,627901
50,100,10,2302803,628501
50,100,10,2928104,865101
50,100,10,3192304,753701
50,100,10,2520404,1166601
50,100,19,2475604,653000
50,100,19,2388703,680401
50,100,19,3447205,1177401
50,100,19,2999504,730001
50,100,19,2946103,857801
50,100,19,3307604,729501
50,100,19,2453603,630301
50,100,19,2415203,629001
50,100,19,2897604,720301
50,100,19,3149604,1476502
50,100,28,2593703,808701
50,100,28,2276703,800801
50,100,28,3144604,850701
50,100,28,12564416,730001
50,100,28,3181104,732901
50,100,28,2567903,686001
50,100,28,2682804,741401
50,100,28,2674404,713701
50,100,28,2400703,678601
50,100,28,2811503,657701
50,100,37,2718204,710701
50,100,37,2558403,661101
50,100,37,3007204,730801
50,100,37,3110504,707301
50,100,37,2786804,700000
50,100,37,3305704,829202
50,100,37,2995003,732401
50,100,37,2979204,743801
50,100,37,3074604,854701
50,100,37,2938604,1203102
50,100,46,3358104,885901
50,100,46,2348003,803701
50,100,46,3154004,975701
50,100,46,3152404,723501
50,100,46,2850803,803701
50,100,46,3002204,684301
50,100,46,2626303,673201
50,100,46,2537704,769101
50,100,46,2521703,719501
50,100,46,2819604,775601
50,100,55,4847206,741701
50,100,55,2477103,623001
50,100,55,2675104,705901
50,100,55,2932404,872701
50,100,55,3345905,997501
50,100,55,2475903,629801
50,100,55,2556503,630001
50,100,55,2687703,706801
50,100,55,3069204,955201
50,100,55,3269505,1113401
50,100,64,3704505,1037101
50,100,64,2425504,678800
50,100,64,2435603,645101
50,100,64,2438103,801001
50,100,64,2882904,908301
50,100,64,2729504,899601
50,100,64,2490304,653100
50,100,64,2455404,664200
50,100,64,2523003,813401
50,100,64,2492503,666201
50,100,73,4050105,794601
50,100,73,2705004,671500
50,100,73,2512003,662701
50,100,73,3418604,664701
50,100,73,2654303,647901
50,100,73,3088104,707001
50,100,73,3341804,852101
50,100,73,3259205,693001
50,100,73,3175304,836401
50,100,73,3095004,917301
50,100,82,2972803,907202
50,100,82,2936104,771101
50,100,82,3187604,687001
50,100,82,2776004,941001
50,100,82,3115404,1280202
50,100,82,3005404,813001
50,100,82,2520803,664401
50,100,82,2794204,722301
50,100,82,3124504,763101
50,100,82,3184904,721601
50,100,91,3024504,708701
50,100,91,2584204,712801
50,100,91,3555304,804501
50,100,91,3292105,681001
50,100,91,2597403,755801
50,100,91,3406304,927702
50,100,91,2351203,643201
50,100,91,2550903,626901
50,100,91,2798804,651300
50,100,91,3936005,925401
50,100,100,3511004,779401
50,100,100,2517303,708501
50,100,100,3466104,763101
50,100,100,2368403,713501
50,100,100,2661003,630801
50,100,100,2603204,633801
50,100,100,2533803,772401
50,100,100,3382204,880101
50,100,100,2486203,636301
50,100,100,3120204,852001
